checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,sex,marital-status,class-label
>= 200 DM ,23,existing credits paid back duly till now,education,6270,100 <= <500 DM,<1 years,4,none,6,savings agreement/life insurance,1,none,own,2,unskilled - resident,1,none,yes,0,divorced/separated,0
no account,11,critical account,radio/television,2352,<100 DM,1<= < 4 years,3,guarantor,4,real estate,1,none,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,1
0 <= <200 DM,33,critical account,business,6071,100 <= <500 DM,>=7 years,4,guarantor,4,savings agreement/life insurance,1,none,own,3,skilled employee / official,2,yes,yes,0,divorced/separated,1
>= 200 DM ,10,existing credits paid back duly till now,retraining,1480,<100 DM,<1 years,4,none,1,savings agreement/life insurance,1,none,own,1,skilled employee / official,2,none,yes,0,divorced/separated,1
<0 DM,6,critical account,car (new),263,<100 DM,1<= < 4 years,4,none,6,real estate,1,none,own,1,unskilled - resident,1,yes,yes,0,divorced/separated,1
>= 200 DM ,49,all credits at this bank paid back duly,domestic appliances,9789,500 <= < 1000 DM,unemployed,4,none,4,savings agreement/life insurance,1,none,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,1
0 <= <200 DM,6,existing credits paid back duly till now,business,-254,100 <= <500 DM,1<= < 4 years,1,guarantor,2,real estate,1,none,own,0,skilled employee / official,2,none,yes,1,divorced/separated,1
0 <= <200 DM,20,existing credits paid back duly till now,business,2490,100 <= <500 DM,1<= < 4 years,3,none,5,real estate,1,none,own,1,management/ highly qualified employee,2,yes,yes,0,divorced/separated,1
<0 DM,9,all credits at this bank paid back duly,education,1199,>= 1000 DM,1<= < 4 years,4,guarantor,2,real estate,1,none,rent,1,unemployed/ unskilled  - non-resident,2,none,yes,1,divorced/separated,0
>= 200 DM ,24,existing credits paid back duly till now,repairs,5509,no savings account,<1 years,4,none,3,car or other,1,none,own,1,skilled employee / official,1,yes,yes,0,divorced/separated,1
no account,19,all credits at this bank paid back duly,radio/television,3715,no savings account,1<= < 4 years,6,guarantor,2,savings agreement/life insurance,1,none,for free,2,skilled employee / official,2,yes,yes,1,divorced/separated,1
0 <= <200 DM,34,existing credits paid back duly till now,radio/television,7088,<100 DM,<1 years,5,none,1,savings agreement/life insurance,1,none,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,1
<0 DM,-10,critical account,radio/television,-6488,>= 1000 DM,1<= < 4 years,4,co-applicant,3,car or other,1,none,for free,2,skilled employee / official,2,none,yes,1,divorced/separated,1
0 <= <200 DM,28,existing credits paid back duly till now,radio/television,5368,100 <= <500 DM,1<= < 4 years,5,none,0,real estate,1,none,own,1,skilled employee / official,1,yes,yes,1,divorced/separated,1
no account,-13,existing credits paid back duly till now,radio/television,-333,>= 1000 DM,1<= < 4 years,3,none,3,real estate,0,none,own,0,skilled employee / official,2,none,yes,1,divorced/separated,1
<0 DM,12,all credits at this bank paid back duly,furniture/equipment,728,>= 1000 DM,1<= < 4 years,4,none,1,car or other,1,none,own,2,skilled employee / official,2,none,yes,0,divorced/separated,1
no account,2,existing credits paid back duly till now,repairs,2701,100 <= <500 DM,<1 years,3,none,4,real estate,0,none,own,2,skilled employee / official,2,none,yes,1,married/widowed,0
0 <= <200 DM,78,existing credits paid back duly till now,domestic appliances,13373,100 <= <500 DM,>=7 years,3,co-applicant,2,car or other,1,none,own,2,management/ highly qualified employee,2,yes,yes,1,divorced/separated,0
0 <= <200 DM,27,critical account,car (new),2528,>= 1000 DM,>=7 years,5,co-applicant,4,car or other,1,store,for free,2,management/ highly qualified employee,2,yes,yes,1,married/widowed,0
<0 DM,24,delay in paying off,radio/television,6268,<100 DM,1<= < 4 years,3,none,5,savings agreement/life insurance,1,none,own,2,skilled employee / official,2,none,yes,1,divorced/separated,1
no account,-3,critical account,radio/television,-2398,no savings account,1<= < 4 years,5,none,4,real estate,1,none,own,2,skilled employee / official,2,none,yes,0,divorced/separated,1
no account,20,critical account,radio/television,2211,<100 DM,<1 years,4,guarantor,5,real estate,1,none,own,3,skilled employee / official,3,none,yes,1,divorced/separated,1
0 <= <200 DM,42,existing credits paid back duly till now,education,7505,<100 DM,1<= < 4 years,3,none,4,car or other,1,none,own,3,unemployed/ unskilled  - non-resident,2,none,yes,1,divorced/separated,0
no account,22,critical account,domestic appliances,3081,100 <= <500 DM,>=7 years,4,none,5,real estate,1,none,own,3,skilled employee / official,2,none,yes,1,divorced/separated,0
0 <= <200 DM,44,existing credits paid back duly till now,domestic appliances,8150,100 <= <500 DM,unemployed,3,none,2,savings agreement/life insurance,1,none,own,2,unskilled - resident,1,yes,yes,1,divorced/separated,1
0 <= <200 DM,63,critical account,repairs,9429,100 <= <500 DM,>=7 years,2,none,4,savings agreement/life insurance,1,none,own,3,skilled employee / official,2,yes,yes,1,divorced/separated,0
0 <= <200 DM,32,existing credits paid back duly till now,radio/television,4332,100 <= <500 DM,1<= < 4 years,4,none,3,real estate,1,none,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,0
0 <= <200 DM,42,critical account,radio/television,4503,100 <= <500 DM,>=7 years,3,none,4,real estate,1,none,own,2,unskilled - resident,2,yes,yes,1,divorced/separated,0
no account,23,existing credits paid back duly till now,business,3296,100 <= <500 DM,1<= < 4 years,4,none,2,car or other,1,bank,rent,2,unskilled - resident,1,yes,no,0,divorced/separated,0
no account,19,existing credits paid back duly till now,others,5266,<100 DM,1<= < 4 years,3,none,5,real estate,1,none,own,2,skilled employee / official,2,yes,yes,0,divorced/separated,1
no account,40,delay in paying off,radio/television,9485,100 <= <500 DM,>=7 years,3,guarantor,5,real estate,1,none,own,3,skilled employee / official,2,yes,yes,1,divorced/separated,1
0 <= <200 DM,21,critical account,radio/television,2042,<100 DM,>=7 years,2,co-applicant,5,car or other,1,none,own,2,management/ highly qualified employee,2,none,yes,1,married/widowed,0
0 <= <200 DM,27,all credits at this bank paid back duly,radio/television,28,>= 1000 DM,1<= < 4 years,4,none,3,car or other,1,none,for free,1,unemployed/ unskilled  - non-resident,2,yes,yes,1,divorced/separated,1
0 <= <200 DM,29,existing credits paid back duly till now,radio/television,6488,100 <= <500 DM,>=7 years,2,none,6,real estate,1,none,own,2,skilled employee / official,2,yes,yes,1,married/widowed,0
0 <= <200 DM,22,delay in paying off,business,6115,<100 DM,1<= < 4 years,3,none,1,real estate,0,none,own,1,skilled employee / official,1,yes,yes,0,divorced/separated,1
<0 DM,8,existing credits paid back duly till now,radio/television,571,>= 1000 DM,1<= < 4 years,4,none,2,real estate,1,none,rent,2,unskilled - resident,2,none,yes,0,divorced/separated,0
<0 DM,32,all credits at this bank paid back duly,car (used),2897,500 <= < 1000 DM,unemployed,5,guarantor,0,car or other,1,none,rent,2,management/ highly qualified employee,2,yes,yes,1,divorced/separated,1
<0 DM,39,critical account,car (used),5832,<100 DM,>=7 years,4,co-applicant,3,unknown / no property,1,none,own,3,skilled employee / official,2,yes,yes,1,divorced/separated,1
0 <= <200 DM,33,delay in paying off,radio/television,3878,<100 DM,>=7 years,2,none,6,real estate,0,none,own,1,management/ highly qualified employee,1,yes,yes,0,divorced/separated,1
0 <= <200 DM,50,delay in paying off,education,8823,100 <= <500 DM,>=7 years,3,guarantor,2,real estate,1,none,own,2,unskilled - resident,2,yes,yes,1,divorced/separated,0
no account,46,existing credits paid back duly till now,business,8924,500 <= < 1000 DM,<1 years,4,none,4,unknown / no property,1,none,own,2,management/ highly qualified employee,2,yes,yes,0,divorced/separated,1
0 <= <200 DM,53,existing credits paid back duly till now,domestic appliances,9011,500 <= < 1000 DM,>=7 years,4,none,1,savings agreement/life insurance,1,none,own,1,unskilled - resident,1,yes,yes,1,divorced/separated,0
no account,21,delay in paying off,business,4640,100 <= <500 DM,1<= < 4 years,3,none,1,real estate,0,none,own,2,skilled employee / official,1,yes,yes,0,divorced/separated,1
no account,30,critical account,education,6094,<100 DM,>=7 years,4,guarantor,6,unknown / no property,1,none,own,4,unemployed/ unskilled  - non-resident,2,yes,yes,1,divorced/separated,1
0 <= <200 DM,44,critical account,radio/television,5680,100 <= <500 DM,>=7 years,4,none,2,real estate,1,none,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,0
<0 DM,26,delay in paying off,car (new),6202,<100 DM,1<= < 4 years,3,guarantor,4,real estate,0,none,own,1,unskilled - resident,2,yes,yes,1,divorced/separated,0
<0 DM,21,critical account,furniture/equipment,1941,no savings account,<1 years,3,guarantor,6,car or other,0,none,own,2,skilled employee / official,2,none,yes,0,divorced/separated,1
no account,28,critical account,business,4404,<100 DM,>=7 years,2,none,6,unknown / no property,1,none,own,3,skilled employee / official,2,yes,yes,1,divorced/separated,1
<0 DM,34,existing credits paid back duly till now,others,6015,100 <= <500 DM,1<= < 4 years,3,none,0,real estate,0,none,own,1,management/ highly qualified employee,1,yes,yes,1,divorced/separated,1
0 <= <200 DM,-1,no credits taken,education,-5613,>= 1000 DM,1<= < 4 years,4,none,2,car or other,1,bank,rent,2,unskilled - resident,2,none,yes,0,divorced/separated,1
0 <= <200 DM,58,delay in paying off,radio/television,7750,100 <= <500 DM,>=7 years,2,none,4,car or other,0,none,rent,2,unemployed/ unskilled  - non-resident,1,yes,yes,1,divorced/separated,0
0 <= <200 DM,25,existing credits paid back duly till now,radio/television,1532,<100 DM,1<= < 4 years,4,guarantor,4,real estate,1,none,own,1,unskilled - resident,2,yes,yes,0,divorced/separated,1
0 <= <200 DM,42,critical account,car (used),6337,500 <= < 1000 DM,>=7 years,3,none,7,unknown / no property,1,none,own,3,unemployed/ unskilled  - non-resident,2,yes,yes,1,divorced/separated,1
no account,-18,existing credits paid back duly till now,education,-5381,>= 1000 DM,1<= < 4 years,5,none,2,real estate,1,none,own,1,unskilled - resident,1,none,yes,0,divorced/separated,1
no account,32,existing credits paid back duly till now,education,7737,>= 1000 DM,1<= < 4 years,5,none,2,car or other,1,none,rent,1,unskilled - resident,1,yes,yes,0,divorced/separated,0
0 <= <200 DM,16,existing credits paid back duly till now,education,3586,100 <= <500 DM,unemployed,4,none,3,real estate,1,none,own,2,unskilled - resident,2,yes,yes,1,divorced/separated,1
0 <= <200 DM,17,critical account,furniture/equipment,-401,<100 DM,>=7 years,2,none,5,real estate,0,none,own,2,unskilled - resident,1,none,yes,0,divorced/separated,1
no account,38,existing credits paid back duly till now,business,5383,500 <= < 1000 DM,>=7 years,4,none,5,unknown / no property,1,none,own,3,unskilled - resident,2,yes,yes,1,divorced/separated,0
0 <= <200 DM,12,existing credits paid back duly till now,radio/television,-1089,500 <= < 1000 DM,1<= < 4 years,4,none,1,car or other,1,bank,own,1,unskilled - resident,2,yes,yes,1,divorced/separated,1
<0 DM,30,delay in paying off,business,3785,100 <= <500 DM,1<= < 4 years,3,guarantor,0,real estate,0,none,own,0,skilled employee / official,1,yes,no,0,divorced/separated,1
0 <= <200 DM,35,critical account,retraining,4767,>= 1000 DM,<1 years,3,none,3,car or other,1,none,for free,2,skilled employee / official,2,yes,yes,1,divorced/separated,0
no account,45,existing credits paid back duly till now,furniture/equipment,8537,500 <= < 1000 DM,<1 years,4,none,3,savings agreement/life insurance,0,none,own,2,skilled employee / official,2,yes,yes,0,married/widowed,1
<0 DM,13,critical account,retraining,-35,500 <= < 1000 DM,4<= <7 years,5,guarantor,2,unknown / no property,1,none,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,1
<0 DM,6,existing credits paid back duly till now,car (new),-2633,>= 1000 DM,1<= < 4 years,4,guarantor,3,real estate,1,none,own,0,skilled employee / official,2,yes,yes,1,divorced/separated,1
<0 DM,17,critical account,radio/television,1283,>= 1000 DM,1<= < 4 years,3,none,4,real estate,1,none,own,3,skilled employee / official,2,none,yes,1,divorced/separated,1
<0 DM,14,existing credits paid back duly till now,furniture/equipment,-411,<100 DM,1<= < 4 years,5,guarantor,3,real estate,1,none,own,1,skilled employee / official,2,yes,yes,1,divorced/separated,1
no account,-4,all credits at this bank paid back duly,education,132,>= 1000 DM,1<= < 4 years,4,none,3,real estate,1,none,for free,2,unskilled - resident,2,none,no,1,married/widowed,1
0 <= <200 DM,25,existing credits paid back duly till now,radio/television,1863,<100 DM,>=7 years,4,none,3,car or other,1,none,own,2,unskilled - resident,1,none,yes,0,married/widowed,0
no account,6,critical account,radio/television,206,<100 DM,>=7 years,2,guarantor,6,real estate,1,none,own,3,skilled employee / official,2,none,yes,1,divorced/separated,1
<0 DM,23,critical account,car (new),4141,<100 DM,1<= < 4 years,3,none,5,unknown / no property,1,none,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,1
0 <= <200 DM,24,existing credits paid back duly till now,domestic appliances,2024,500 <= < 1000 DM,>=7 years,3,none,0,real estate,1,none,own,0,unskilled - resident,2,none,yes,1,divorced/separated,0
0 <= <200 DM,16,existing credits paid back duly till now,radio/television,238,100 <= <500 DM,<1 years,4,none,2,real estate,1,none,own,2,unskilled - resident,1,none,yes,0,divorced/separated,0
0 <= <200 DM,10,critical account,radio/television,-1745,100 <= <500 DM,>=7 years,3,co-applicant,3,real estate,1,none,rent,2,unemployed/ unskilled  - non-resident,1,none,yes,1,married/widowed,0
<0 DM,9,critical account,car (new),-1912,<100 DM,4<= <7 years,4,co-applicant,1,real estate,1,none,own,2,unskilled - resident,1,none,yes,1,divorced/separated,1
no account,11,critical account,business,822,>= 1000 DM,1<= < 4 years,4,co-applicant,3,real estate,1,none,for free,3,unemployed/ unskilled  - non-resident,2,none,yes,1,married/widowed,1
0 <= <200 DM,35,existing credits paid back duly till now,business,6962,100 <= <500 DM,>=7 years,3,none,2,unknown / no property,1,none,own,2,unskilled - resident,1,yes,yes,0,divorced/separated,0
no account,-12,critical account,radio/television,-6579,<100 DM,>=7 years,3,guarantor,6,real estate,1,none,own,3,unskilled - resident,2,none,yes,0,divorced/separated,1
0 <= <200 DM,58,delay in paying off,business,11290,100 <= <500 DM,<1 years,2,none,2,savings agreement/life insurance,1,none,own,1,unskilled - resident,2,yes,yes,1,married/widowed,0
0 <= <200 DM,25,critical account,education,4032,<100 DM,>=7 years,4,co-applicant,3,unknown / no property,1,none,own,3,unskilled - resident,1,yes,yes,0,divorced/separated,0
0 <= <200 DM,39,delay in paying off,radio/television,5265,<100 DM,>=7 years,2,none,7,car or other,0,none,own,2,unemployed/ unskilled  - non-resident,2,yes,yes,0,divorced/separated,1
no account,-6,existing credits paid back duly till now,furniture/equipment,-1267,<100 DM,1<= < 4 years,2,guarantor,3,real estate,1,none,own,1,skilled employee / official,1,yes,yes,0,divorced/separated,1
0 <= <200 DM,39,delay in paying off,business,5699,500 <= < 1000 DM,4<= <7 years,2,none,2,unknown / no property,1,none,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,1
<0 DM,35,critical account,domestic appliances,3041,>= 1000 DM,<1 years,3,none,5,car or other,0,store,rent,2,unemployed/ unskilled  - non-resident,2,yes,yes,0,divorced/separated,0
0 <= <200 DM,43,critical account,car (used),5006,<100 DM,>=7 years,3,none,6,unknown / no property,1,none,own,3,management/ highly qualified employee,2,yes,yes,1,divorced/separated,1
0 <= <200 DM,40,delay in paying off,business,6227,<100 DM,>=7 years,3,none,3,unknown / no property,1,none,own,1,management/ highly qualified employee,1,yes,yes,0,divorced/separated,1
no account,2,critical account,business,262,100 <= <500 DM,1<= < 4 years,2,none,4,real estate,0,none,own,2,unskilled - resident,2,yes,no,1,married/widowed,1
0 <= <200 DM,16,critical account,business,-2369,<100 DM,>=7 years,4,none,3,car or other,1,none,for free,2,management/ highly qualified employee,1,yes,yes,0,divorced/separated,1
0 <= <200 DM,27,existing credits paid back duly till now,education,5452,100 <= <500 DM,>=7 years,2,none,2,real estate,1,none,own,2,unskilled - resident,2,yes,yes,1,divorced/separated,0
<0 DM,22,existing credits paid back duly till now,repairs,3561,<100 DM,1<= < 4 years,4,none,2,real estate,1,none,own,1,unskilled - resident,2,none,yes,0,married/widowed,0
<0 DM,47,existing credits paid back duly till now,education,7143,<100 DM,>=7 years,4,none,3,unknown / no property,1,none,own,3,unskilled - resident,1,yes,yes,1,divorced/separated,0
0 <= <200 DM,41,critical account,business,7002,<100 DM,>=7 years,2,none,4,real estate,0,none,own,2,skilled employee / official,1,yes,yes,1,divorced/separated,1
0 <= <200 DM,3,existing credits paid back duly till now,car (new),-2746,>= 1000 DM,1<= < 4 years,4,none,5,real estate,1,none,own,1,unskilled - resident,2,yes,yes,1,divorced/separated,1
0 <= <200 DM,60,critical account,education,9290,<100 DM,>=7 years,4,none,3,car or other,1,none,rent,2,management/ highly qualified employee,1,yes,yes,0,divorced/separated,0
no account,22,existing credits paid back duly till now,education,369,<100 DM,>=7 years,4,none,3,unknown / no property,1,none,own,2,unskilled - resident,2,yes,yes,0,divorced/separated,1
<0 DM,-4,existing credits paid back duly till now,furniture/equipment,-4851,500 <= < 1000 DM,>=7 years,4,none,3,real estate,1,none,own,2,unskilled - resident,2,none,yes,0,divorced/separated,1
<0 DM,41,existing credits paid back duly till now,car (used),5338,500 <= < 1000 DM,>=7 years,3,none,1,real estate,1,none,own,3,skilled employee / official,2,none,yes,1,divorced/separated,0
0 <= <200 DM,14,existing credits paid back duly till now,car (new),508,<100 DM,1<= < 4 years,4,none,2,real estate,1,none,own,1,skilled employee / official,2,yes,yes,1,divorced/separated,1
0 <= <200 DM,28,delay in paying off,domestic appliances,3237,100 <= <500 DM,1<= < 4 years,3,none,2,real estate,0,none,own,0,unskilled - resident,2,yes,yes,0,married/widowed,0
<0 DM,26,delay in paying off,car (new),3423,>= 1000 DM,>=7 years,4,none,0,real estate,1,none,own,2,unemployed/ unskilled  - non-resident,1,yes,yes,0,divorced/separated,0
0 <= <200 DM,42,no credits taken,business,5801,100 <= <500 DM,>=7 years,3,none,6,unknown / no property,1,none,for free,2,management/ highly qualified employee,2,yes,yes,1,divorced/separated,1
0 <= <200 DM,2,critical account,car (new),-4050,<100 DM,>=7 years,4,none,3,car or other,1,none,own,2,unskilled - resident,1,none,yes,1,married/widowed,0
0 <= <200 DM,0,no credits taken,education,-3363,<100 DM,>=7 years,4,co-applicant,3,real estate,1,none,for free,1,unskilled - resident,1,none,yes,0,married/widowed,1
<0 DM,49,critical account,car (new),7789,500 <= < 1000 DM,1<= < 4 years,4,none,3,car or other,0,bank,rent,1,management/ highly qualified employee,1,yes,yes,1,married/widowed,0
<0 DM,9,critical account,car (used),-194,500 <= < 1000 DM,>=7 years,4,guarantor,3,real estate,1,none,own,3,skilled employee / official,2,none,yes,1,divorced/separated,0
<0 DM,38,delay in paying off,domestic appliances,5066,>= 1000 DM,1<= < 4 years,3,none,4,car or other,0,none,rent,1,management/ highly qualified employee,1,yes,yes,0,divorced/separated,0
no account,4,critical account,car (new),48,500 <= < 1000 DM,1<= < 4 years,3,guarantor,2,real estate,0,none,own,2,skilled employee / official,2,none,yes,1,divorced/separated,0
<0 DM,30,existing credits paid back duly till now,business,3769,100 <= <500 DM,<1 years,4,none,3,car or other,1,store,for free,2,unskilled - resident,1,yes,yes,1,married/widowed,0
0 <= <200 DM,35,critical account,car (used),3495,<100 DM,>=7 years,4,none,3,car or other,1,none,own,3,management/ highly qualified employee,2,yes,yes,1,divorced/separated,1
no account,17,existing credits paid back duly till now,radio/television,482,<100 DM,>=7 years,3,none,3,car or other,1,none,own,3,skilled employee / official,2,none,yes,1,married/widowed,1
no account,17,critical account,car (used),691,500 <= < 1000 DM,>=7 years,4,none,3,car or other,1,none,rent,3,unemployed/ unskilled  - non-resident,1,yes,yes,0,divorced/separated,0
<0 DM,14,critical account,car (used),-2066,500 <= < 1000 DM,unemployed,4,guarantor,3,car or other,1,none,own,3,skilled employee / official,2,yes,yes,1,divorced/separated,1
0 <= <200 DM,1,critical account,radio/television,-5095,500 <= < 1000 DM,>=7 years,3,co-applicant,3,car or other,1,none,own,3,unskilled - resident,1,none,yes,1,divorced/separated,1
0 <= <200 DM,21,existing credits paid back duly till now,furniture/equipment,968,<100 DM,>=7 years,2,none,4,car or other,0,none,own,2,skilled employee / official,1,yes,yes,1,divorced/separated,1
<0 DM,12,critical account,education,2854,>= 1000 DM,>=7 years,3,guarantor,4,real estate,0,none,rent,2,unskilled - resident,1,none,yes,1,divorced/separated,0
<0 DM,32,existing credits paid back duly till now,domestic appliances,5915,100 <= <500 DM,1<= < 4 years,2,none,1,real estate,0,none,own,0,unskilled - resident,2,none,yes,1,married/widowed,0
0 <= <200 DM,17,no credits taken,radio/television,784,<100 DM,>=7 years,3,none,2,real estate,1,none,rent,1,unskilled - resident,1,yes,yes,1,divorced/separated,1
no account,9,critical account,business,1543,<100 DM,>=7 years,2,none,4,car or other,1,none,own,2,skilled employee / official,1,yes,yes,0,divorced/separated,1
0 <= <200 DM,69,delay in paying off,business,11781,100 <= <500 DM,>=7 years,3,none,2,unknown / no property,1,store,for free,2,management/ highly qualified employee,1,yes,yes,0,married/widowed,0
no account,36,no credits taken,education,6423,>= 1000 DM,>=7 years,5,guarantor,4,real estate,1,none,rent,2,management/ highly qualified employee,2,yes,yes,1,married/widowed,1
no account,6,critical account,car (new),236,500 <= < 1000 DM,>=7 years,4,none,1,real estate,1,none,for free,2,skilled employee / official,1,yes,yes,1,divorced/separated,1
no account,16,delay in paying off,car (used),1090,100 <= <500 DM,unemployed,4,guarantor,-1,real estate,1,none,own,2,skilled employee / official,2,none,yes,1,divorced/separated,1
0 <= <200 DM,-5,critical account,radio/television,-7010,500 <= < 1000 DM,4<= <7 years,4,guarantor,4,unknown / no property,1,none,for free,3,skilled employee / official,3,none,yes,1,divorced/separated,1
no account,26,all credits at this bank paid back duly,car (used),2632,>= 1000 DM,1<= < 4 years,3,none,2,car or other,0,none,for free,3,skilled employee / official,2,yes,yes,1,divorced/separated,1
0 <= <200 DM,25,critical account,furniture/equipment,4220,no savings account,>=7 years,2,none,6,car or other,0,none,own,3,unemployed/ unskilled  - non-resident,2,yes,yes,1,married/widowed,1
no account,18,existing credits paid back duly till now,furniture/equipment,2702,500 <= < 1000 DM,>=7 years,3,none,3,real estate,0,none,own,2,skilled employee / official,1,none,yes,0,married/widowed,1
no account,12,critical account,car (used),-94,>= 1000 DM,1<= < 4 years,4,none,4,real estate,1,none,for free,3,unemployed/ unskilled  - non-resident,2,yes,no,1,divorced/separated,1
<0 DM,37,existing credits paid back duly till now,car (new),4122,<100 DM,1<= < 4 years,2,guarantor,4,car or other,1,none,own,1,management/ highly qualified employee,2,yes,yes,1,divorced/separated,1
0 <= <200 DM,21,critical account,furniture/equipment,1305,<100 DM,>=7 years,3,none,5,car or other,1,none,own,2,skilled employee / official,1,yes,yes,1,divorced/separated,1
<0 DM,29,existing credits paid back duly till now,repairs,5865,<100 DM,>=7 years,4,none,3,car or other,1,none,own,3,skilled employee / official,1,none,yes,1,divorced/separated,0
0 <= <200 DM,34,existing credits paid back duly till now,education,5473,<100 DM,>=7 years,3,none,5,real estate,1,none,own,3,skilled employee / official,2,yes,yes,1,divorced/separated,1
<0 DM,13,existing credits paid back duly till now,furniture/equipment,776,500 <= < 1000 DM,<1 years,2,co-applicant,2,real estate,0,none,own,2,skilled employee / official,1,none,yes,1,married/widowed,0
<0 DM,33,delay in paying off,car (used),5315,<100 DM,>=7 years,3,none,4,unknown / no property,1,none,for free,3,skilled employee / official,2,none,yes,1,divorced/separated,0
no account,36,existing credits paid back duly till now,business,7766,100 <= <500 DM,>=7 years,3,none,2,real estate,1,none,own,2,skilled employee / official,2,none,yes,1,married/widowed,0
no account,29,existing credits paid back duly till now,education,6353,<100 DM,>=7 years,4,none,3,real estate,1,none,for free,2,management/ highly qualified employee,2,yes,yes,1,divorced/separated,0
0 <= <200 DM,29,existing credits paid back duly till now,car (new),6925,500 <= < 1000 DM,1<= < 4 years,3,none,2,real estate,0,none,own,0,unskilled - resident,2,yes,yes,1,married/widowed,0
0 <= <200 DM,46,critical account,radio/television,4913,<100 DM,>=7 years,4,none,2,real estate,1,none,own,3,skilled employee / official,2,yes,yes,1,divorced/separated,0
no account,21,existing credits paid back duly till now,education,3934,<100 DM,>=7 years,2,none,4,real estate,0,none,own,1,skilled employee / official,2,none,yes,1,married/widowed,1
0 <= <200 DM,51,existing credits paid back duly till now,car (used),8068,500 <= < 1000 DM,1<= < 4 years,2,none,0,car or other,0,none,own,1,unskilled - resident,2,yes,yes,1,married/widowed,0
no account,-10,existing credits paid back duly till now,car (new),-4860,<100 DM,>=7 years,5,none,5,car or other,1,none,own,3,unskilled - resident,1,none,yes,0,divorced/separated,1
<0 DM,31,no credits taken,business,6002,>= 1000 DM,>=7 years,3,none,2,car or other,1,none,rent,2,unemployed/ unskilled  - non-resident,1,yes,yes,1,married/widowed,1
<0 DM,67,existing credits paid back duly till now,furniture/equipment,10044,<100 DM,>=7 years,3,none,2,car or other,1,none,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,0
<0 DM,27,existing credits paid back duly till now,business,4030,500 <= < 1000 DM,<1 years,3,guarantor,2,car or other,1,none,own,2,unskilled - resident,1,none,yes,1,married/widowed,0
<0 DM,25,delay in paying off,domestic appliances,7152,<100 DM,<1 years,2,none,2,savings agreement/life insurance,0,none,own,0,unskilled - resident,1,yes,yes,0,divorced/separated,1
<0 DM,44,existing credits paid back duly till now,car (new),4212,500 <= < 1000 DM,4<= <7 years,4,none,1,car or other,1,none,for free,1,management/ highly qualified employee,2,yes,yes,1,divorced/separated,1
<0 DM,15,delay in paying off,car (new),703,<100 DM,1<= < 4 years,3,none,3,car or other,0,none,own,1,skilled employee / official,2,yes,yes,1,divorced/separated,1
0 <= <200 DM,39,delay in paying off,business,7257,<100 DM,>=7 years,3,none,3,car or other,1,none,rent,2,management/ highly qualified employee,1,yes,yes,0,married/widowed,0
<0 DM,14,existing credits paid back duly till now,education,-648,<100 DM,>=7 years,4,none,5,car or other,1,none,own,3,skilled employee / official,1,none,yes,0,divorced/separated,1
no account,23,critical account,furniture/equipment,3052,<100 DM,>=7 years,3,none,5,unknown / no property,1,none,own,3,skilled employee / official,2,none,yes,1,divorced/separated,1
<0 DM,55,existing credits paid back duly till now,car (new),9824,<100 DM,>=7 years,4,none,3,car or other,1,none,for free,1,skilled employee / official,2,yes,yes,1,divorced/separated,1
0 <= <200 DM,40,existing credits paid back duly till now,business,4836,500 <= < 1000 DM,>=7 years,2,none,3,unknown / no property,1,none,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,1
<0 DM,19,no credits taken,car (new),1712,<100 DM,1<= < 4 years,3,co-applicant,3,real estate,0,none,rent,1,management/ highly qualified employee,2,yes,yes,1,married/widowed,1
0 <= <200 DM,55,delay in paying off,business,10146,100 <= <500 DM,>=7 years,3,none,2,unknown / no property,1,none,own,3,skilled employee / official,2,yes,yes,1,married/widowed,0
no account,16,critical account,furniture/equipment,-132,<100 DM,>=7 years,3,none,2,unknown / no property,1,none,own,3,skilled employee / official,2,none,yes,1,divorced/separated,1
<0 DM,19,critical account,radio/television,913,<100 DM,>=7 years,4,none,4,real estate,1,none,rent,2,management/ highly qualified employee,1,none,yes,1,married/widowed,0
<0 DM,45,existing credits paid back duly till now,car (new),7166,<100 DM,<1 years,3,none,3,unknown / no property,1,none,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,0
<0 DM,35,all credits at this bank paid back duly,car (used),4016,500 <= < 1000 DM,1<= < 4 years,4,none,-2,savings agreement/life insurance,0,none,own,1,unemployed/ unskilled  - non-resident,1,yes,yes,0,divorced/separated,1
0 <= <200 DM,-13,no credits taken,car (new),-3954,>= 1000 DM,1<= < 4 years,3,none,2,real estate,0,none,own,1,unskilled - resident,1,yes,yes,0,divorced/separated,1
no account,1,critical account,car (new),-306,<100 DM,>=7 years,3,none,3,real estate,1,none,own,2,skilled employee / official,2,none,yes,1,married/widowed,1
