checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,sex,marital-status,class-label
>= 200 DM ,18,delay in paying off,furniture/equipment,4472,500 <= < 1000 DM,unemployed,3,none,3,real estate,1,none,own,2,unemployed/ unskilled  - non-resident,2,yes,no,1,married/widowed,0
no account,17,no credits taken,retraining,3280,500 <= < 1000 DM,1<= < 4 years,4,none,4,car or other,0,store,rent,2,unskilled - resident,2,yes,no,0,divorced/separated,0
0 <= <200 DM,21,all credits at this bank paid back duly,furniture/equipment,4105,no savings account,>=7 years,3,none,3,car or other,0,none,own,2,unskilled - resident,2,yes,yes,1,divorced/separated,0
>= 200 DM ,27,critical account,retraining,2591,>= 1000 DM,1<= < 4 years,4,co-applicant,4,savings agreement/life insurance,1,bank,for free,2,management/ highly qualified employee,2,none,yes,0,divorced/separated,0
>= 200 DM ,20,critical account,business,4172,>= 1000 DM,<1 years,4,none,3,car or other,0,store,rent,2,management/ highly qualified employee,2,yes,no,1,divorced/separated,0
0 <= <200 DM,21,critical account,radio/television,2223,>= 1000 DM,4<= <7 years,3,guarantor,4,real estate,1,none,for free,2,skilled employee / official,2,yes,no,0,divorced/separated,1
no account,20,all credits at this bank paid back duly,education,3944,>= 1000 DM,1<= < 4 years,4,none,4,savings agreement/life insurance,1,none,for free,2,skilled employee / official,2,yes,no,0,married/widowed,0
0 <= <200 DM,22,existing credits paid back duly till now,repairs,3476,100 <= <500 DM,4<= <7 years,4,co-applicant,4,unknown / no property,1,none,rent,2,management/ highly qualified employee,2,yes,yes,1,divorced/separated,0
<0 DM,20,existing credits paid back duly till now,furniture/equipment,4804,>= 1000 DM,1<= < 4 years,3,none,3,savings agreement/life insurance,1,bank,rent,2,management/ highly qualified employee,2,yes,yes,1,divorced/separated,0
no account,22,existing credits paid back duly till now,business,4343,500 <= < 1000 DM,4<= <7 years,4,guarantor,3,car or other,1,store,rent,2,skilled employee / official,2,yes,no,1,married/widowed,1
no account,21,all credits at this bank paid back duly,business,2653,>= 1000 DM,1<= < 4 years,3,co-applicant,4,savings agreement/life insurance,1,none,for free,2,skilled employee / official,2,none,yes,0,divorced/separated,1
no account,23,critical account,business,3501,500 <= < 1000 DM,unemployed,3,guarantor,3,unknown / no property,0,store,rent,2,unemployed/ unskilled  - non-resident,2,none,yes,1,divorced/separated,0
0 <= <200 DM,23,all credits at this bank paid back duly,repairs,3329,100 <= <500 DM,4<= <7 years,3,co-applicant,3,real estate,1,store,rent,2,management/ highly qualified employee,2,yes,yes,0,married/widowed,1
no account,19,all credits at this bank paid back duly,others,3474,no savings account,>=7 years,3,guarantor,3,savings agreement/life insurance,0,store,rent,2,management/ highly qualified employee,2,yes,no,1,married/widowed,0
0 <= <200 DM,23,existing credits paid back duly till now,furniture/equipment,2862,100 <= <500 DM,unemployed,3,co-applicant,3,car or other,1,bank,for free,2,skilled employee / official,2,yes,no,0,divorced/separated,1
no account,18,existing credits paid back duly till now,business,3870,>= 1000 DM,<1 years,3,guarantor,3,unknown / no property,0,bank,own,2,unskilled - resident,2,yes,no,1,divorced/separated,1
no account,22,no credits taken,car (new),4416,no savings account,1<= < 4 years,3,guarantor,3,real estate,0,bank,rent,2,unemployed/ unskilled  - non-resident,2,none,no,0,married/widowed,1
no account,23,no credits taken,domestic appliances,3672,100 <= <500 DM,4<= <7 years,4,guarantor,4,car or other,0,none,for free,2,management/ highly qualified employee,2,yes,no,0,divorced/separated,0
<0 DM,17,all credits at this bank paid back duly,radio/television,3128,no savings account,<1 years,4,co-applicant,3,car or other,0,none,own,2,skilled employee / official,2,none,no,1,married/widowed,1
no account,23,no credits taken,education,4655,<100 DM,<1 years,3,co-applicant,4,unknown / no property,0,store,rent,2,skilled employee / official,2,yes,yes,0,divorced/separated,0
<0 DM,21,existing credits paid back duly till now,furniture/equipment,2997,>= 1000 DM,unemployed,4,none,3,unknown / no property,1,none,for free,2,skilled employee / official,1,none,yes,0,divorced/separated,0
no account,20,all credits at this bank paid back duly,repairs,2872,100 <= <500 DM,>=7 years,3,co-applicant,4,unknown / no property,1,bank,for free,2,skilled employee / official,2,yes,yes,1,divorced/separated,0
no account,29,critical account,repairs,2924,100 <= <500 DM,unemployed,3,guarantor,3,unknown / no property,0,bank,rent,2,skilled employee / official,2,yes,yes,1,married/widowed,0
<0 DM,24,delay in paying off,retraining,3295,>= 1000 DM,4<= <7 years,3,co-applicant,4,savings agreement/life insurance,1,bank,own,2,unemployed/ unskilled  - non-resident,1,yes,no,1,married/widowed,0
>= 200 DM ,19,delay in paying off,retraining,3733,>= 1000 DM,<1 years,3,none,4,real estate,0,none,for free,2,unskilled - resident,2,none,no,1,divorced/separated,0
>= 200 DM ,15,critical account,education,3183,no savings account,4<= <7 years,3,none,3,savings agreement/life insurance,1,none,for free,2,skilled employee / official,2,yes,yes,1,married/widowed,0
no account,21,all credits at this bank paid back duly,business,3302,100 <= <500 DM,<1 years,3,co-applicant,3,unknown / no property,0,store,rent,2,skilled employee / official,2,none,no,0,divorced/separated,0
>= 200 DM ,26,delay in paying off,car (used),3912,100 <= <500 DM,1<= < 4 years,4,guarantor,3,unknown / no property,0,store,rent,2,unemployed/ unskilled  - non-resident,2,yes,no,0,divorced/separated,0
0 <= <200 DM,19,critical account,repairs,2916,100 <= <500 DM,1<= < 4 years,4,guarantor,3,unknown / no property,0,none,rent,2,management/ highly qualified employee,2,yes,no,0,married/widowed,1
<0 DM,16,delay in paying off,radio/television,3584,500 <= < 1000 DM,<1 years,3,co-applicant,4,unknown / no property,0,none,for free,2,unskilled - resident,2,none,yes,1,married/widowed,1
<0 DM,22,all credits at this bank paid back duly,furniture/equipment,2212,100 <= <500 DM,<1 years,3,none,4,real estate,0,store,for free,2,skilled employee / official,2,none,yes,0,married/widowed,0
<0 DM,22,delay in paying off,retraining,4181,500 <= < 1000 DM,>=7 years,4,co-applicant,4,car or other,1,bank,for free,2,management/ highly qualified employee,2,yes,no,1,married/widowed,1
>= 200 DM ,20,existing credits paid back duly till now,others,3069,100 <= <500 DM,4<= <7 years,4,none,4,unknown / no property,1,bank,for free,2,management/ highly qualified employee,1,yes,yes,0,married/widowed,0
no account,24,critical account,furniture/equipment,2588,no savings account,unemployed,3,none,3,car or other,0,bank,rent,2,unskilled - resident,2,yes,yes,1,married/widowed,1
>= 200 DM ,21,delay in paying off,others,2195,100 <= <500 DM,<1 years,3,co-applicant,3,real estate,1,store,for free,2,management/ highly qualified employee,2,yes,no,1,divorced/separated,1
0 <= <200 DM,22,critical account,radio/television,4496,100 <= <500 DM,4<= <7 years,3,co-applicant,4,unknown / no property,1,store,own,2,skilled employee / official,2,yes,no,1,married/widowed,1
<0 DM,24,all credits at this bank paid back duly,furniture/equipment,2591,no savings account,unemployed,4,co-applicant,3,real estate,0,store,own,2,unskilled - resident,2,yes,yes,0,married/widowed,1
>= 200 DM ,23,delay in paying off,education,2965,100 <= <500 DM,unemployed,3,guarantor,4,savings agreement/life insurance,1,store,for free,2,unskilled - resident,2,none,no,1,married/widowed,1
no account,26,critical account,business,3355,100 <= <500 DM,4<= <7 years,3,co-applicant,4,unknown / no property,0,bank,rent,2,unemployed/ unskilled  - non-resident,2,none,no,0,married/widowed,1
0 <= <200 DM,19,existing credits paid back duly till now,car (new),3160,>= 1000 DM,>=7 years,4,co-applicant,3,unknown / no property,1,none,for free,2,management/ highly qualified employee,2,none,yes,1,married/widowed,1
no account,23,existing credits paid back duly till now,others,3880,>= 1000 DM,1<= < 4 years,4,guarantor,3,savings agreement/life insurance,0,none,for free,2,unskilled - resident,2,yes,no,0,divorced/separated,0
0 <= <200 DM,23,all credits at this bank paid back duly,car (used),3470,500 <= < 1000 DM,<1 years,3,none,3,car or other,0,store,rent,2,management/ highly qualified employee,2,none,yes,0,divorced/separated,1
>= 200 DM ,21,all credits at this bank paid back duly,others,4435,<100 DM,<1 years,3,co-applicant,3,savings agreement/life insurance,1,bank,rent,2,management/ highly qualified employee,2,yes,no,1,married/widowed,1
>= 200 DM ,23,existing credits paid back duly till now,furniture/equipment,4260,>= 1000 DM,unemployed,3,none,3,unknown / no property,1,none,rent,2,skilled employee / official,2,none,yes,0,divorced/separated,1
0 <= <200 DM,23,critical account,radio/television,4185,no savings account,>=7 years,4,co-applicant,4,real estate,1,store,rent,2,management/ highly qualified employee,2,none,yes,0,married/widowed,1
no account,27,all credits at this bank paid back duly,radio/television,3373,no savings account,1<= < 4 years,3,guarantor,3,savings agreement/life insurance,1,bank,own,2,unskilled - resident,2,yes,no,1,divorced/separated,0
no account,20,all credits at this bank paid back duly,retraining,3184,100 <= <500 DM,1<= < 4 years,3,guarantor,3,savings agreement/life insurance,0,bank,for free,2,unemployed/ unskilled  - non-resident,2,none,yes,1,divorced/separated,1
<0 DM,16,all credits at this bank paid back duly,others,3141,500 <= < 1000 DM,unemployed,3,co-applicant,3,car or other,0,none,rent,2,unemployed/ unskilled  - non-resident,2,yes,no,1,married/widowed,0
no account,24,no credits taken,domestic appliances,4818,100 <= <500 DM,<1 years,4,guarantor,3,unknown / no property,1,store,own,2,skilled employee / official,2,none,no,0,divorced/separated,1
no account,25,existing credits paid back duly till now,retraining,1698,500 <= < 1000 DM,<1 years,3,co-applicant,4,car or other,0,none,rent,2,unemployed/ unskilled  - non-resident,2,none,yes,1,married/widowed,0
<0 DM,24,no credits taken,domestic appliances,5257,>= 1000 DM,>=7 years,4,guarantor,4,savings agreement/life insurance,0,none,own,2,unemployed/ unskilled  - non-resident,2,none,no,0,married/widowed,1
no account,22,delay in paying off,car (used),3076,>= 1000 DM,unemployed,4,none,4,car or other,0,none,rent,2,skilled employee / official,2,none,yes,0,divorced/separated,1
no account,21,all credits at this bank paid back duly,car (used),3354,100 <= <500 DM,1<= < 4 years,3,co-applicant,3,savings agreement/life insurance,0,none,rent,2,unskilled - resident,2,yes,no,0,divorced/separated,0
<0 DM,22,all credits at this bank paid back duly,education,2818,>= 1000 DM,unemployed,3,co-applicant,4,real estate,0,bank,for free,2,unemployed/ unskilled  - non-resident,2,yes,no,0,married/widowed,1
>= 200 DM ,22,delay in paying off,retraining,2450,<100 DM,>=7 years,3,none,3,car or other,1,store,rent,2,management/ highly qualified employee,2,none,yes,0,married/widowed,0
<0 DM,20,all credits at this bank paid back duly,car (used),3380,100 <= <500 DM,>=7 years,4,guarantor,3,savings agreement/life insurance,1,store,own,2,management/ highly qualified employee,2,yes,yes,0,married/widowed,1
<0 DM,22,critical account,furniture/equipment,3346,500 <= < 1000 DM,4<= <7 years,4,none,3,savings agreement/life insurance,0,store,for free,2,unemployed/ unskilled  - non-resident,2,yes,no,1,married/widowed,1
0 <= <200 DM,23,delay in paying off,others,2800,<100 DM,1<= < 4 years,4,none,4,unknown / no property,0,store,rent,2,skilled employee / official,2,yes,yes,0,divorced/separated,1
>= 200 DM ,23,all credits at this bank paid back duly,repairs,4872,500 <= < 1000 DM,>=7 years,4,co-applicant,3,real estate,1,bank,rent,2,management/ highly qualified employee,2,yes,yes,1,married/widowed,0
<0 DM,22,all credits at this bank paid back duly,education,4436,100 <= <500 DM,>=7 years,3,guarantor,3,car or other,1,store,own,2,skilled employee / official,1,none,yes,1,married/widowed,0
>= 200 DM ,20,existing credits paid back duly till now,business,3109,>= 1000 DM,1<= < 4 years,4,co-applicant,3,real estate,0,store,rent,2,skilled employee / official,2,none,yes,0,divorced/separated,1
0 <= <200 DM,22,no credits taken,others,4043,<100 DM,<1 years,4,co-applicant,3,savings agreement/life insurance,0,store,rent,2,skilled employee / official,2,yes,yes,1,divorced/separated,1
0 <= <200 DM,22,no credits taken,business,4028,100 <= <500 DM,>=7 years,3,none,3,real estate,0,bank,own,2,skilled employee / official,2,none,no,0,divorced/separated,0
>= 200 DM ,18,no credits taken,domestic appliances,2988,>= 1000 DM,>=7 years,3,guarantor,3,savings agreement/life insurance,1,store,rent,2,unskilled - resident,2,yes,yes,1,married/widowed,1
no account,18,all credits at this bank paid back duly,retraining,4419,100 <= <500 DM,<1 years,3,guarantor,3,unknown / no property,0,store,own,2,unemployed/ unskilled  - non-resident,2,yes,yes,1,divorced/separated,1
0 <= <200 DM,24,all credits at this bank paid back duly,retraining,4260,<100 DM,unemployed,3,guarantor,3,real estate,1,none,rent,2,skilled employee / official,2,none,no,1,divorced/separated,0
no account,18,all credits at this bank paid back duly,business,2992,>= 1000 DM,1<= < 4 years,3,co-applicant,3,unknown / no property,0,none,for free,2,management/ highly qualified employee,2,none,yes,1,married/widowed,1
0 <= <200 DM,23,critical account,car (new),3028,100 <= <500 DM,<1 years,3,guarantor,2,savings agreement/life insurance,0,bank,own,2,unemployed/ unskilled  - non-resident,2,yes,no,0,married/widowed,0
0 <= <200 DM,23,existing credits paid back duly till now,furniture/equipment,4001,100 <= <500 DM,1<= < 4 years,3,co-applicant,4,car or other,0,none,for free,2,skilled employee / official,2,none,no,0,divorced/separated,1
0 <= <200 DM,13,no credits taken,repairs,3186,<100 DM,<1 years,4,none,3,car or other,0,bank,rent,2,unemployed/ unskilled  - non-resident,2,yes,yes,0,divorced/separated,1
no account,25,existing credits paid back duly till now,education,4397,>= 1000 DM,unemployed,3,co-applicant,4,car or other,1,store,own,2,unemployed/ unskilled  - non-resident,2,none,no,1,married/widowed,0
>= 200 DM ,21,delay in paying off,car (new),3351,no savings account,1<= < 4 years,4,co-applicant,3,real estate,1,store,rent,2,skilled employee / official,2,yes,no,0,divorced/separated,1
>= 200 DM ,20,no credits taken,radio/television,3856,<100 DM,>=7 years,3,guarantor,3,savings agreement/life insurance,1,bank,for free,2,skilled employee / official,2,none,no,1,divorced/separated,0
>= 200 DM ,21,all credits at this bank paid back duly,education,3481,500 <= < 1000 DM,>=7 years,4,guarantor,3,savings agreement/life insurance,1,store,for free,2,skilled employee / official,2,yes,yes,1,married/widowed,0
<0 DM,21,delay in paying off,repairs,3472,no savings account,<1 years,4,co-applicant,3,savings agreement/life insurance,1,none,own,2,management/ highly qualified employee,2,yes,no,0,married/widowed,0
no account,20,existing credits paid back duly till now,education,2577,100 <= <500 DM,unemployed,4,co-applicant,4,real estate,1,bank,for free,2,skilled employee / official,2,yes,yes,0,married/widowed,0
0 <= <200 DM,17,no credits taken,others,4662,500 <= < 1000 DM,4<= <7 years,4,none,4,unknown / no property,0,bank,rent,2,skilled employee / official,2,none,yes,0,married/widowed,0
no account,19,all credits at this bank paid back duly,business,4530,no savings account,>=7 years,3,co-applicant,3,unknown / no property,0,bank,own,2,management/ highly qualified employee,1,yes,no,0,married/widowed,1
<0 DM,19,no credits taken,furniture/equipment,4193,500 <= < 1000 DM,1<= < 4 years,3,guarantor,4,savings agreement/life insurance,0,bank,for free,2,skilled employee / official,2,none,no,0,divorced/separated,1
no account,20,no credits taken,car (new),2739,500 <= < 1000 DM,<1 years,3,none,4,unknown / no property,0,store,for free,2,skilled employee / official,2,none,no,0,married/widowed,1
>= 200 DM ,20,all credits at this bank paid back duly,furniture/equipment,3256,<100 DM,4<= <7 years,3,co-applicant,3,car or other,1,bank,for free,2,skilled employee / official,1,none,yes,0,married/widowed,0
0 <= <200 DM,27,no credits taken,domestic appliances,3535,>= 1000 DM,1<= < 4 years,4,guarantor,3,unknown / no property,1,none,for free,2,management/ highly qualified employee,2,yes,no,0,married/widowed,0
<0 DM,23,delay in paying off,car (used),3115,>= 1000 DM,1<= < 4 years,3,none,3,car or other,0,store,own,2,unemployed/ unskilled  - non-resident,2,yes,no,1,divorced/separated,1
no account,24,no credits taken,car (used),2904,no savings account,1<= < 4 years,4,co-applicant,4,car or other,1,none,for free,2,management/ highly qualified employee,2,none,yes,0,married/widowed,0
0 <= <200 DM,20,existing credits paid back duly till now,domestic appliances,3320,500 <= < 1000 DM,unemployed,3,none,3,savings agreement/life insurance,0,none,rent,2,management/ highly qualified employee,2,none,no,1,married/widowed,0
<0 DM,28,no credits taken,domestic appliances,4437,<100 DM,1<= < 4 years,4,guarantor,3,real estate,0,bank,own,2,unemployed/ unskilled  - non-resident,2,none,yes,0,divorced/separated,1
<0 DM,20,no credits taken,domestic appliances,3868,<100 DM,unemployed,3,co-applicant,3,real estate,1,store,for free,2,management/ highly qualified employee,2,yes,no,1,married/widowed,1
0 <= <200 DM,23,all credits at this bank paid back duly,furniture/equipment,2709,no savings account,<1 years,3,guarantor,3,real estate,0,bank,own,2,unskilled - resident,2,yes,yes,0,married/widowed,0
>= 200 DM ,26,delay in paying off,furniture/equipment,3225,>= 1000 DM,>=7 years,3,co-applicant,4,car or other,1,none,own,2,skilled employee / official,2,yes,no,1,married/widowed,1
>= 200 DM ,29,delay in paying off,domestic appliances,3900,<100 DM,>=7 years,3,none,3,unknown / no property,1,store,rent,2,unskilled - resident,2,yes,no,0,married/widowed,1
<0 DM,19,existing credits paid back duly till now,car (used),3114,>= 1000 DM,>=7 years,3,guarantor,3,real estate,1,none,own,2,skilled employee / official,1,yes,yes,0,married/widowed,0
no account,25,delay in paying off,education,3917,>= 1000 DM,unemployed,3,guarantor,4,unknown / no property,0,store,rent,2,management/ highly qualified employee,2,none,no,0,married/widowed,0
>= 200 DM ,23,no credits taken,retraining,2960,500 <= < 1000 DM,4<= <7 years,4,guarantor,4,real estate,1,store,own,2,unskilled - resident,2,yes,yes,0,married/widowed,1
0 <= <200 DM,26,critical account,radio/television,4038,<100 DM,>=7 years,3,co-applicant,4,unknown / no property,0,store,for free,2,unskilled - resident,2,yes,yes,1,married/widowed,0
<0 DM,26,critical account,business,2850,500 <= < 1000 DM,4<= <7 years,4,co-applicant,4,savings agreement/life insurance,1,none,for free,2,skilled employee / official,2,none,no,1,married/widowed,0
0 <= <200 DM,19,critical account,furniture/equipment,2671,no savings account,1<= < 4 years,3,none,3,savings agreement/life insurance,1,store,for free,2,unskilled - resident,2,none,no,1,divorced/separated,1
0 <= <200 DM,22,critical account,others,2600,>= 1000 DM,<1 years,4,none,3,unknown / no property,0,store,own,2,skilled employee / official,2,none,no,0,married/widowed,0
<0 DM,23,no credits taken,domestic appliances,4016,<100 DM,unemployed,3,co-applicant,4,unknown / no property,0,bank,rent,2,unskilled - resident,2,none,yes,0,divorced/separated,0
no account,20,delay in paying off,others,3713,no savings account,>=7 years,3,guarantor,3,car or other,1,none,rent,2,skilled employee / official,1,none,no,1,married/widowed,0
0 <= <200 DM,26,all credits at this bank paid back duly,radio/television,3057,>= 1000 DM,>=7 years,3,co-applicant,3,real estate,1,bank,for free,2,unemployed/ unskilled  - non-resident,2,yes,yes,0,married/widowed,1
no account,19,no credits taken,car (new),3342,<100 DM,unemployed,4,co-applicant,3,unknown / no property,0,none,own,2,unskilled - resident,2,yes,yes,0,married/widowed,1
0 <= <200 DM,22,delay in paying off,radio/television,3487,<100 DM,unemployed,3,guarantor,3,car or other,1,none,own,2,skilled employee / official,1,yes,no,1,divorced/separated,1
no account,19,critical account,education,4357,>= 1000 DM,unemployed,4,none,3,savings agreement/life insurance,0,bank,own,2,unskilled - resident,2,none,no,0,married/widowed,1
0 <= <200 DM,21,existing credits paid back duly till now,domestic appliances,4457,<100 DM,unemployed,4,guarantor,4,real estate,0,none,for free,2,skilled employee / official,2,none,yes,1,divorced/separated,0
no account,20,critical account,car (new),4313,100 <= <500 DM,<1 years,3,co-applicant,4,unknown / no property,0,bank,rent,2,management/ highly qualified employee,2,none,no,1,divorced/separated,0
>= 200 DM ,17,critical account,retraining,3605,no savings account,<1 years,4,none,4,savings agreement/life insurance,1,store,rent,2,unemployed/ unskilled  - non-resident,1,none,no,0,divorced/separated,0
<0 DM,23,delay in paying off,repairs,4153,100 <= <500 DM,>=7 years,4,co-applicant,3,real estate,0,store,rent,2,management/ highly qualified employee,2,none,no,0,married/widowed,1
<0 DM,19,existing credits paid back duly till now,business,2481,100 <= <500 DM,4<= <7 years,3,guarantor,3,car or other,0,bank,rent,2,management/ highly qualified employee,1,yes,yes,1,divorced/separated,1
0 <= <200 DM,22,no credits taken,others,3831,<100 DM,<1 years,4,guarantor,3,real estate,0,store,for free,2,skilled employee / official,2,yes,no,1,divorced/separated,1
no account,20,critical account,education,1986,<100 DM,>=7 years,3,none,3,car or other,1,bank,own,2,management/ highly qualified employee,1,yes,no,0,married/widowed,1
>= 200 DM ,19,existing credits paid back duly till now,others,3391,<100 DM,4<= <7 years,3,none,4,car or other,0,store,for free,2,skilled employee / official,2,yes,no,0,married/widowed,0
no account,18,critical account,domestic appliances,3399,<100 DM,>=7 years,3,none,3,unknown / no property,0,none,rent,2,unemployed/ unskilled  - non-resident,1,none,no,1,divorced/separated,0
no account,31,all credits at this bank paid back duly,domestic appliances,4652,>= 1000 DM,unemployed,4,co-applicant,4,car or other,1,store,for free,2,unskilled - resident,2,none,no,1,married/widowed,0
<0 DM,21,delay in paying off,car (used),4303,<100 DM,<1 years,3,guarantor,3,real estate,0,bank,rent,2,unemployed/ unskilled  - non-resident,2,none,yes,0,married/widowed,1
<0 DM,22,delay in paying off,repairs,3088,no savings account,>=7 years,4,co-applicant,3,car or other,1,bank,rent,2,unemployed/ unskilled  - non-resident,2,yes,no,1,married/widowed,1
<0 DM,20,existing credits paid back duly till now,others,2576,<100 DM,<1 years,4,none,5,savings agreement/life insurance,0,bank,own,2,skilled employee / official,2,none,no,0,married/widowed,1
no account,21,delay in paying off,retraining,2357,500 <= < 1000 DM,4<= <7 years,3,co-applicant,4,unknown / no property,0,bank,rent,2,management/ highly qualified employee,1,yes,yes,1,married/widowed,1
no account,19,all credits at this bank paid back duly,domestic appliances,3813,<100 DM,4<= <7 years,3,co-applicant,3,unknown / no property,0,store,rent,2,management/ highly qualified employee,2,none,yes,1,divorced/separated,1
>= 200 DM ,18,delay in paying off,radio/television,4962,500 <= < 1000 DM,unemployed,3,none,4,car or other,1,store,for free,2,unskilled - resident,2,none,yes,1,married/widowed,0
no account,18,no credits taken,domestic appliances,4683,no savings account,<1 years,3,co-applicant,4,real estate,1,none,rent,2,skilled employee / official,2,none,yes,1,married/widowed,0
>= 200 DM ,26,no credits taken,others,3029,no savings account,>=7 years,4,none,4,real estate,0,bank,own,2,management/ highly qualified employee,2,yes,no,1,married/widowed,1
>= 200 DM ,25,all credits at this bank paid back duly,domestic appliances,3776,500 <= < 1000 DM,<1 years,3,co-applicant,3,unknown / no property,0,store,for free,2,management/ highly qualified employee,2,none,no,1,divorced/separated,0
<0 DM,25,all credits at this bank paid back duly,others,3141,<100 DM,4<= <7 years,3,guarantor,4,savings agreement/life insurance,0,none,for free,2,management/ highly qualified employee,2,none,yes,1,divorced/separated,0
<0 DM,23,delay in paying off,furniture/equipment,3978,>= 1000 DM,4<= <7 years,3,guarantor,4,car or other,1,none,rent,2,skilled employee / official,2,none,no,0,married/widowed,1
0 <= <200 DM,21,delay in paying off,repairs,3851,<100 DM,<1 years,3,guarantor,3,real estate,0,bank,rent,2,unemployed/ unskilled  - non-resident,2,none,no,0,married/widowed,1
<0 DM,20,existing credits paid back duly till now,car (new),4170,no savings account,4<= <7 years,3,none,4,savings agreement/life insurance,0,bank,for free,2,management/ highly qualified employee,2,none,no,0,divorced/separated,0
<0 DM,24,critical account,domestic appliances,3220,500 <= < 1000 DM,1<= < 4 years,3,guarantor,3,savings agreement/life insurance,0,none,for free,2,skilled employee / official,2,yes,yes,0,divorced/separated,0
<0 DM,17,critical account,others,3000,>= 1000 DM,>=7 years,3,none,3,savings agreement/life insurance,0,bank,own,2,unskilled - resident,2,yes,yes,0,divorced/separated,0
<0 DM,20,all credits at this bank paid back duly,car (used),2507,no savings account,<1 years,3,co-applicant,3,car or other,1,store,for free,2,management/ highly qualified employee,2,yes,no,1,divorced/separated,0
>= 200 DM ,24,critical account,radio/television,2943,no savings account,unemployed,3,co-applicant,3,unknown / no property,0,none,for free,2,unskilled - resident,2,yes,yes,0,divorced/separated,1
0 <= <200 DM,23,existing credits paid back duly till now,others,4471,no savings account,1<= < 4 years,3,guarantor,3,car or other,0,store,own,2,unskilled - resident,2,none,yes,1,married/widowed,1
<0 DM,23,no credits taken,repairs,3610,<100 DM,<1 years,3,none,3,unknown / no property,1,none,rent,2,management/ highly qualified employee,2,yes,yes,1,divorced/separated,0
>= 200 DM ,22,existing credits paid back duly till now,repairs,2358,<100 DM,unemployed,3,guarantor,4,real estate,1,none,rent,2,management/ highly qualified employee,1,yes,yes,0,divorced/separated,0
0 <= <200 DM,19,critical account,car (used),2928,>= 1000 DM,unemployed,4,co-applicant,4,unknown / no property,0,none,for free,2,management/ highly qualified employee,1,none,no,0,married/widowed,0
>= 200 DM ,23,existing credits paid back duly till now,car (used),3686,<100 DM,unemployed,3,co-applicant,3,car or other,0,none,own,2,management/ highly qualified employee,2,yes,no,0,divorced/separated,0
0 <= <200 DM,20,no credits taken,radio/television,3730,no savings account,<1 years,3,guarantor,4,real estate,0,store,own,2,unskilled - resident,2,none,no,0,divorced/separated,0
>= 200 DM ,22,delay in paying off,car (used),1925,>= 1000 DM,>=7 years,4,co-applicant,3,savings agreement/life insurance,0,bank,for free,2,unskilled - resident,2,yes,no,0,divorced/separated,0
>= 200 DM ,25,all credits at this bank paid back duly,radio/television,2246,no savings account,1<= < 4 years,4,guarantor,3,car or other,0,store,rent,2,unemployed/ unskilled  - non-resident,2,yes,yes,0,divorced/separated,1
<0 DM,22,delay in paying off,car (new),3596,no savings account,unemployed,3,co-applicant,3,savings agreement/life insurance,0,bank,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,1
<0 DM,22,existing credits paid back duly till now,furniture/equipment,3646,>= 1000 DM,<1 years,3,none,4,car or other,1,none,own,2,management/ highly qualified employee,2,none,no,0,married/widowed,1
0 <= <200 DM,21,all credits at this bank paid back duly,car (used),4269,100 <= <500 DM,>=7 years,4,none,3,car or other,0,store,for free,2,management/ highly qualified employee,2,yes,yes,0,married/widowed,1
<0 DM,29,no credits taken,education,4530,no savings account,1<= < 4 years,3,none,4,real estate,1,none,own,2,management/ highly qualified employee,2,yes,no,1,divorced/separated,1
>= 200 DM ,21,critical account,furniture/equipment,2956,500 <= < 1000 DM,4<= <7 years,3,none,4,car or other,1,bank,rent,2,management/ highly qualified employee,2,yes,no,0,married/widowed,1
no account,25,no credits taken,furniture/equipment,3902,>= 1000 DM,1<= < 4 years,3,co-applicant,3,unknown / no property,0,none,for free,2,unskilled - resident,2,yes,yes,1,married/widowed,0
0 <= <200 DM,23,delay in paying off,others,2560,500 <= < 1000 DM,<1 years,3,co-applicant,3,unknown / no property,1,none,own,2,unskilled - resident,1,yes,yes,1,divorced/separated,0
no account,21,no credits taken,radio/television,2309,no savings account,1<= < 4 years,3,co-applicant,3,car or other,1,bank,own,2,management/ highly qualified employee,2,yes,yes,1,divorced/separated,1
<0 DM,20,no credits taken,domestic appliances,2652,no savings account,1<= < 4 years,3,none,3,car or other,0,bank,for free,2,management/ highly qualified employee,1,none,no,0,married/widowed,1
<0 DM,20,delay in paying off,business,3340,500 <= < 1000 DM,<1 years,3,guarantor,4,real estate,1,bank,for free,2,skilled employee / official,2,none,no,1,married/widowed,0
0 <= <200 DM,20,delay in paying off,repairs,2914,>= 1000 DM,4<= <7 years,3,guarantor,4,real estate,1,none,for free,2,management/ highly qualified employee,2,yes,no,0,married/widowed,1
no account,18,no credits taken,car (new),4698,<100 DM,1<= < 4 years,3,none,3,unknown / no property,1,bank,for free,2,unskilled - resident,2,none,yes,1,divorced/separated,1
>= 200 DM ,21,delay in paying off,car (used),3198,<100 DM,4<= <7 years,4,guarantor,4,unknown / no property,1,bank,for free,2,skilled employee / official,2,none,no,1,divorced/separated,1
no account,20,all credits at this bank paid back duly,radio/television,3098,<100 DM,1<= < 4 years,3,co-applicant,4,unknown / no property,0,bank,rent,2,skilled employee / official,2,yes,yes,1,divorced/separated,1
