checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,sex,marital-status,class-label
0 <= <200 DM,25,delay in paying off,furniture/equipment,2893,no savings account,>=7 years,4,none,4,real estate,34,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,0
no account,26,existing credits paid back duly till now,car (used),3081,100 <= <500 DM,unemployed,4,none,3,savings agreement/life insurance,43,none,own,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
no account,17,existing credits paid back duly till now,business,4952,<100 DM,<1 years,3,none,4,savings agreement/life insurance,35,none,own,2,management/ highly qualified employee,2,none,yes,male,married/widowed,0
<0 DM,28,existing credits paid back duly till now,furniture/equipment,3186,<100 DM,unemployed,4,none,4,unknown / no property,41,none,own,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
0 <= <200 DM,25,existing credits paid back duly till now,car (used),4668,<100 DM,1<= < 4 years,3,none,1,car or other,34,none,own,2,skilled employee / official,2,yes,yes,female,divorced/separated,0
<0 DM,36,delay in paying off,others,3633,no savings account,>=7 years,3,none,4,unknown / no property,39,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,0
no account,31,existing credits paid back duly till now,business,3493,500 <= < 1000 DM,<1 years,3,none,3,savings agreement/life insurance,40,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,0
no account,25,existing credits paid back duly till now,business,4272,500 <= < 1000 DM,<1 years,2,co-applicant,4,car or other,43,store,own,2,skilled employee / official,2,none,yes,male,divorced/separated,0
<0 DM,31,delay in paying off,furniture/equipment,5422,<100 DM,<1 years,4,none,4,unknown / no property,33,none,for free,2,management/ highly qualified employee,1,yes,yes,male,married/widowed,1
no account,13,existing credits paid back duly till now,education,2115,<100 DM,1<= < 4 years,4,none,4,unknown / no property,35,none,own,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
no account,15,existing credits paid back duly till now,business,3656,<100 DM,<1 years,3,none,4,unknown / no property,22,none,rent,2,unskilled - resident,1,none,yes,male,married/widowed,0
0 <= <200 DM,37,no credits taken,business,4989,500 <= < 1000 DM,<1 years,3,none,3,real estate,32,none,own,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
0 <= <200 DM,24,delay in paying off,car (new),3416,100 <= <500 DM,1<= < 4 years,4,none,2,real estate,42,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,0
<0 DM,34,delay in paying off,radio/television,5266,<100 DM,<1 years,4,none,3,unknown / no property,31,store,own,2,management/ highly qualified employee,2,yes,yes,male,divorced/separated,1
<0 DM,25,delay in paying off,business,4357,>= 1000 DM,1<= < 4 years,3,none,3,real estate,41,store,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
no account,25,existing credits paid back duly till now,car (new),3790,500 <= < 1000 DM,<1 years,3,none,4,unknown / no property,40,none,own,2,unskilled - resident,2,none,yes,male,divorced/separated,1
no account,21,existing credits paid back duly till now,car (new),2923,no savings account,>=7 years,3,none,4,unknown / no property,33,none,own,2,skilled employee / official,2,yes,yes,female,divorced/separated,1
0 <= <200 DM,17,existing credits paid back duly till now,education,2865,no savings account,1<= < 4 years,4,none,4,car or other,32,none,own,2,unskilled - resident,1,none,yes,male,divorced/separated,0
no account,12,delay in paying off,radio/television,1471,<100 DM,1<= < 4 years,4,none,3,unknown / no property,26,none,own,2,unskilled - resident,2,yes,yes,female,divorced/separated,1
no account,15,existing credits paid back duly till now,retraining,842,<100 DM,1<= < 4 years,3,none,3,car or other,45,none,rent,2,unskilled - resident,2,none,yes,male,divorced/separated,1
0 <= <200 DM,16,delay in paying off,car (new),3093,<100 DM,4<= <7 years,3,none,2,real estate,25,none,for free,2,management/ highly qualified employee,2,yes,yes,male,married/widowed,0
no account,14,existing credits paid back duly till now,business,3059,<100 DM,<1 years,3,none,2,car or other,30,none,own,2,unskilled - resident,2,none,yes,male,divorced/separated,1
<0 DM,13,all credits at this bank paid back duly,car (new),2479,<100 DM,1<= < 4 years,3,none,4,real estate,32,none,own,2,management/ highly qualified employee,2,none,yes,male,married/widowed,1
<0 DM,37,existing credits paid back duly till now,car (new),5030,>= 1000 DM,1<= < 4 years,3,none,4,savings agreement/life insurance,44,none,own,2,unskilled - resident,1,yes,yes,male,divorced/separated,1
>= 200 DM ,23,critical account,car (new),3683,100 <= <500 DM,unemployed,3,none,2,savings agreement/life insurance,31,store,for free,2,management/ highly qualified employee,1,yes,yes,male,divorced/separated,0
<0 DM,33,existing credits paid back duly till now,business,4245,<100 DM,<1 years,3,none,4,unknown / no property,32,none,own,2,skilled employee / official,2,yes,yes,female,divorced/separated,1
no account,25,existing credits paid back duly till now,education,5214,>= 1000 DM,1<= < 4 years,2,none,3,unknown / no property,39,none,own,2,unskilled - resident,2,none,yes,male,divorced/separated,1
0 <= <200 DM,17,existing credits paid back duly till now,car (new),2076,<100 DM,1<= < 4 years,4,none,3,real estate,23,none,own,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
0 <= <200 DM,28,existing credits paid back duly till now,car (new),4789,<100 DM,<1 years,4,none,3,unknown / no property,35,none,own,2,skilled employee / official,1,yes,yes,male,divorced/separated,1
0 <= <200 DM,13,existing credits paid back duly till now,car (new),2241,<100 DM,1<= < 4 years,4,none,2,car or other,32,none,own,2,unskilled - resident,2,yes,yes,female,divorced/separated,0
0 <= <200 DM,14,existing credits paid back duly till now,domestic appliances,2883,<100 DM,1<= < 4 years,3,none,2,real estate,31,none,own,2,skilled employee / official,1,yes,yes,male,divorced/separated,0
no account,41,delay in paying off,education,5186,no savings account,>=7 years,4,none,4,unknown / no property,36,none,own,2,unskilled - resident,2,yes,yes,male,divorced/separated,1
no account,14,existing credits paid back duly till now,business,3121,<100 DM,1<= < 4 years,3,none,4,unknown / no property,35,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
<0 DM,29,critical account,car (new),2585,<100 DM,>=7 years,3,none,4,savings agreement/life insurance,46,none,for free,1,management/ highly qualified employee,2,none,yes,male,divorced/separated,0
no account,27,existing credits paid back duly till now,car (new),4892,no savings account,<1 years,3,co-applicant,4,car or other,38,none,own,2,unskilled - resident,2,none,yes,female,divorced/separated,1
no account,14,existing credits paid back duly till now,domestic appliances,2299,<100 DM,>=7 years,3,none,3,real estate,33,none,own,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
<0 DM,40,critical account,car (new),6336,<100 DM,>=7 years,3,none,3,car or other,35,none,for free,1,skilled employee / official,1,yes,yes,male,divorced/separated,1
<0 DM,32,delay in paying off,others,8336,>= 1000 DM,>=7 years,3,none,4,savings agreement/life insurance,31,store,own,2,management/ highly qualified employee,2,none,yes,male,divorced/separated,1
<0 DM,28,delay in paying off,car (new),4803,no savings account,>=7 years,3,none,3,car or other,36,none,for free,2,management/ highly qualified employee,2,none,yes,male,divorced/separated,0
0 <= <200 DM,17,existing credits paid back duly till now,car (new),4875,<100 DM,<1 years,2,none,3,car or other,29,none,rent,2,unemployed/ unskilled  - non-resident,1,none,yes,male,divorced/separated,0
no account,9,critical account,radio/television,1718,<100 DM,unemployed,3,none,2,real estate,22,none,own,2,unskilled - resident,2,yes,yes,male,divorced/separated,1
no account,7,critical account,radio/television,909,<100 DM,1<= < 4 years,3,none,3,real estate,23,none,own,2,skilled employee / official,1,yes,yes,male,married/widowed,1
<0 DM,32,critical account,domestic appliances,5154,>= 1000 DM,<1 years,2,none,2,car or other,25,none,own,2,management/ highly qualified employee,1,none,yes,female,married/widowed,0
no account,12,delay in paying off,radio/television,3187,<100 DM,4<= <7 years,4,none,3,real estate,25,none,own,2,management/ highly qualified employee,1,none,yes,male,divorced/separated,1
0 <= <200 DM,15,delay in paying off,car (new),5333,<100 DM,1<= < 4 years,3,none,2,real estate,30,none,rent,2,unemployed/ unskilled  - non-resident,1,yes,yes,male,divorced/separated,1
<0 DM,19,existing credits paid back duly till now,car (new),5716,<100 DM,unemployed,2,none,3,car or other,27,none,rent,2,management/ highly qualified employee,1,yes,yes,male,divorced/separated,1
<0 DM,17,critical account,radio/television,4362,<100 DM,>=7 years,4,none,4,savings agreement/life insurance,32,none,own,2,management/ highly qualified employee,2,yes,yes,male,divorced/separated,1
<0 DM,11,no credits taken,radio/television,4272,<100 DM,4<= <7 years,3,none,3,real estate,27,none,own,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
<0 DM,28,delay in paying off,car (new),9523,<100 DM,4<= <7 years,2,none,3,savings agreement/life insurance,36,none,own,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
<0 DM,34,delay in paying off,radio/television,3710,<100 DM,1<= < 4 years,4,none,4,real estate,30,none,for free,2,skilled employee / official,1,none,yes,male,divorced/separated,0
<0 DM,35,all credits at this bank paid back duly,car (new),5718,100 <= <500 DM,4<= <7 years,3,co-applicant,4,savings agreement/life insurance,65,store,for free,2,skilled employee / official,2,none,yes,male,divorced/separated,1
0 <= <200 DM,26,existing credits paid back duly till now,furniture/equipment,6056,<100 DM,<1 years,2,none,3,unknown / no property,19,none,rent,1,management/ highly qualified employee,1,yes,yes,female,married/widowed,0
<0 DM,16,critical account,radio/television,3197,<100 DM,>=7 years,3,none,4,unknown / no property,35,none,own,1,skilled employee / official,2,yes,yes,male,divorced/separated,1
0 <= <200 DM,14,existing credits paid back duly till now,car (new),1739,no savings account,4<= <7 years,2,none,4,car or other,35,none,own,2,skilled employee / official,2,none,yes,female,divorced/separated,1
<0 DM,5,critical account,car (new),2868,no savings account,>=7 years,3,none,4,savings agreement/life insurance,56,none,own,2,unskilled - resident,2,none,yes,male,divorced/separated,0
<0 DM,29,delay in paying off,radio/television,4105,>= 1000 DM,<1 years,3,co-applicant,4,unknown / no property,38,store,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
0 <= <200 DM,12,critical account,car (new),2193,<100 DM,1<= < 4 years,3,none,1,real estate,31,none,rent,2,skilled employee / official,1,none,yes,male,divorced/separated,0
0 <= <200 DM,31,no credits taken,radio/television,5847,<100 DM,unemployed,3,none,2,car or other,20,none,for free,1,skilled employee / official,1,yes,yes,male,divorced/separated,0
<0 DM,24,no credits taken,radio/television,4621,100 <= <500 DM,4<= <7 years,3,none,4,savings agreement/life insurance,32,none,own,2,skilled employee / official,1,none,yes,male,divorced/separated,1
0 <= <200 DM,27,critical account,radio/television,4473,<100 DM,<1 years,2,guarantor,1,car or other,29,store,for free,2,management/ highly qualified employee,1,yes,yes,male,divorced/separated,0
<0 DM,28,delay in paying off,radio/television,4235,100 <= <500 DM,>=7 years,4,none,3,unknown / no property,48,store,for free,2,skilled employee / official,2,yes,yes,female,divorced/separated,0
<0 DM,16,critical account,radio/television,2351,100 <= <500 DM,>=7 years,3,none,4,unknown / no property,47,store,for free,2,skilled employee / official,2,yes,yes,female,divorced/separated,1
0 <= <200 DM,10,existing credits paid back duly till now,car (new),2103,no savings account,1<= < 4 years,4,none,4,real estate,39,none,rent,2,skilled employee / official,2,none,yes,male,divorced/separated,1
0 <= <200 DM,14,existing credits paid back duly till now,radio/television,2558,<100 DM,1<= < 4 years,3,none,1,real estate,22,none,own,2,skilled employee / official,1,none,yes,male,divorced/separated,0
<0 DM,33,delay in paying off,car (new),3976,no savings account,>=7 years,3,none,4,car or other,49,bank,for free,2,skilled employee / official,2,none,yes,female,divorced/separated,0
no account,13,delay in paying off,radio/television,2948,100 <= <500 DM,<1 years,3,co-applicant,1,real estate,25,store,own,2,skilled employee / official,1,yes,yes,female,divorced/separated,1
0 <= <200 DM,35,existing credits paid back duly till now,retraining,5190,<100 DM,<1 years,3,none,3,car or other,29,none,own,1,skilled employee / official,1,none,yes,male,divorced/separated,0
<0 DM,29,critical account,radio/television,4163,100 <= <500 DM,<1 years,3,co-applicant,2,real estate,48,store,own,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
0 <= <200 DM,16,existing credits paid back duly till now,retraining,1796,<100 DM,<1 years,3,none,2,real estate,29,none,own,2,skilled employee / official,1,none,yes,male,divorced/separated,1
0 <= <200 DM,24,critical account,car (new),6862,100 <= <500 DM,<1 years,2,co-applicant,2,savings agreement/life insurance,54,store,for free,3,management/ highly qualified employee,2,none,yes,male,divorced/separated,0
0 <= <200 DM,17,critical account,retraining,2257,<100 DM,1<= < 4 years,3,none,2,car or other,34,none,for free,1,skilled employee / official,2,yes,yes,female,divorced/separated,0
0 <= <200 DM,9,existing credits paid back duly till now,car (new),2853,100 <= <500 DM,unemployed,3,none,3,car or other,47,bank,rent,2,skilled employee / official,2,none,yes,female,divorced/separated,1
<0 DM,29,critical account,car (new),5829,100 <= <500 DM,4<= <7 years,4,co-applicant,3,savings agreement/life insurance,56,none,for free,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
0 <= <200 DM,45,delay in paying off,radio/television,4489,no savings account,>=7 years,3,none,4,car or other,36,store,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
0 <= <200 DM,12,existing credits paid back duly till now,domestic appliances,1998,<100 DM,1<= < 4 years,3,none,1,real estate,24,none,own,2,management/ highly qualified employee,1,yes,yes,female,divorced/separated,0
no account,19,existing credits paid back duly till now,car (new),2738,500 <= < 1000 DM,<1 years,2,co-applicant,3,real estate,43,store,own,2,unskilled - resident,2,none,yes,male,divorced/separated,0
0 <= <200 DM,44,no credits taken,others,10888,<100 DM,<1 years,1,guarantor,3,unknown / no property,38,store,own,2,skilled employee / official,1,yes,yes,male,divorced/separated,1
0 <= <200 DM,37,existing credits paid back duly till now,furniture/equipment,3474,<100 DM,>=7 years,3,none,3,real estate,25,none,own,1,skilled employee / official,1,none,yes,male,married/widowed,0
0 <= <200 DM,26,critical account,furniture/equipment,4215,<100 DM,>=7 years,4,none,3,car or other,43,none,own,1,skilled employee / official,2,none,yes,female,divorced/separated,1
0 <= <200 DM,23,existing credits paid back duly till now,furniture/equipment,5749,100 <= <500 DM,1<= < 4 years,2,none,2,car or other,55,none,rent,1,skilled employee / official,2,yes,yes,female,divorced/separated,1
0 <= <200 DM,13,critical account,car (new),4523,no savings account,<1 years,1,co-applicant,4,car or other,56,bank,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
0 <= <200 DM,27,existing credits paid back duly till now,furniture/equipment,3419,<100 DM,1<= < 4 years,4,none,2,real estate,30,none,own,1,skilled employee / official,1,yes,yes,male,divorced/separated,0
0 <= <200 DM,26,existing credits paid back duly till now,furniture/equipment,5714,no savings account,unemployed,3,none,4,car or other,41,bank,own,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
<0 DM,28,existing credits paid back duly till now,furniture/equipment,8423,100 <= <500 DM,4<= <7 years,1,co-applicant,2,car or other,51,store,own,2,skilled employee / official,2,yes,yes,female,divorced/separated,0
0 <= <200 DM,33,critical account,car (new),1335,no savings account,>=7 years,4,guarantor,4,car or other,55,none,own,1,skilled employee / official,2,none,yes,male,divorced/separated,1
no account,23,existing credits paid back duly till now,radio/television,699,500 <= < 1000 DM,<1 years,3,co-applicant,3,car or other,58,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
0 <= <200 DM,33,existing credits paid back duly till now,domestic appliances,5433,<100 DM,1<= < 4 years,3,none,1,real estate,25,none,for free,2,skilled employee / official,1,yes,yes,female,divorced/separated,0
0 <= <200 DM,11,existing credits paid back duly till now,furniture/equipment,3447,<100 DM,unemployed,3,none,2,real estate,43,none,own,2,skilled employee / official,2,none,yes,female,divorced/separated,0
0 <= <200 DM,27,existing credits paid back duly till now,retraining,1642,<100 DM,<1 years,4,guarantor,3,car or other,38,none,own,2,skilled employee / official,2,none,yes,female,divorced/separated,0
0 <= <200 DM,34,existing credits paid back duly till now,furniture/equipment,3255,<100 DM,4<= <7 years,3,guarantor,2,real estate,25,none,own,1,skilled employee / official,1,none,yes,female,divorced/separated,0
0 <= <200 DM,20,existing credits paid back duly till now,furniture/equipment,5461,<100 DM,<1 years,2,none,2,real estate,32,none,own,2,skilled employee / official,1,none,yes,male,divorced/separated,0
0 <= <200 DM,44,delay in paying off,furniture/equipment,9736,<100 DM,<1 years,3,none,2,real estate,26,bank,own,2,skilled employee / official,2,yes,yes,female,married/widowed,0
no account,7,critical account,radio/television,1698,100 <= <500 DM,>=7 years,4,guarantor,3,savings agreement/life insurance,47,store,for free,3,management/ highly qualified employee,2,yes,yes,male,divorced/separated,1
<0 DM,31,existing credits paid back duly till now,furniture/equipment,6627,<100 DM,<1 years,2,none,1,real estate,32,none,own,2,unemployed/ unskilled  - non-resident,1,none,yes,female,divorced/separated,0
no account,42,critical account,retraining,3879,no savings account,unemployed,4,co-applicant,3,car or other,37,none,own,2,skilled employee / official,1,yes,yes,male,divorced/separated,1
no account,18,existing credits paid back duly till now,retraining,703,no savings account,<1 years,4,none,3,car or other,32,none,own,2,skilled employee / official,2,yes,yes,female,divorced/separated,1
<0 DM,12,critical account,furniture/equipment,2731,100 <= <500 DM,>=7 years,3,guarantor,2,savings agreement/life insurance,49,store,own,2,skilled employee / official,2,none,yes,female,divorced/separated,0
0 <= <200 DM,45,all credits at this bank paid back duly,furniture/equipment,7215,<100 DM,>=7 years,3,guarantor,4,car or other,44,store,for free,2,skilled employee / official,2,yes,yes,female,divorced/separated,0
<0 DM,24,all credits at this bank paid back duly,car (new),1649,>= 1000 DM,>=7 years,2,none,4,car or other,65,none,own,2,skilled employee / official,2,none,yes,female,divorced/separated,0
0 <= <200 DM,43,existing credits paid back duly till now,furniture/equipment,6720,<100 DM,<1 years,3,guarantor,4,savings agreement/life insurance,32,none,for free,1,skilled employee / official,1,none,yes,male,divorced/separated,1
0 <= <200 DM,35,existing credits paid back duly till now,furniture/equipment,8727,100 <= <500 DM,4<= <7 years,3,none,2,car or other,59,none,own,2,skilled employee / official,2,yes,no,female,divorced/separated,1
0 <= <200 DM,10,critical account,furniture/equipment,4247,<100 DM,<1 years,3,none,2,car or other,64,none,for free,2,skilled employee / official,2,yes,yes,female,divorced/separated,0
<0 DM,26,existing credits paid back duly till now,furniture/equipment,3500,<100 DM,>=7 years,4,guarantor,2,real estate,42,store,for free,2,skilled employee / official,2,none,yes,male,divorced/separated,0
0 <= <200 DM,38,existing credits paid back duly till now,education,5978,100 <= <500 DM,>=7 years,3,none,3,car or other,32,bank,rent,1,skilled employee / official,2,none,yes,female,married/widowed,0
0 <= <200 DM,57,all credits at this bank paid back duly,furniture/equipment,10412,100 <= <500 DM,<1 years,2,guarantor,3,car or other,43,none,for free,1,skilled employee / official,2,yes,yes,male,divorced/separated,0
0 <= <200 DM,25,existing credits paid back duly till now,business,4162,no savings account,<1 years,3,none,2,car or other,29,none,own,2,skilled employee / official,1,none,yes,male,divorced/separated,1
no account,31,existing credits paid back duly till now,furniture/equipment,3267,no savings account,>=7 years,3,none,3,real estate,38,none,own,2,skilled employee / official,2,none,yes,female,divorced/separated,0
0 <= <200 DM,31,critical account,car (new),2064,<100 DM,>=7 years,4,none,4,car or other,52,none,rent,1,skilled employee / official,2,none,yes,male,divorced/separated,0
0 <= <200 DM,47,existing credits paid back duly till now,furniture/equipment,9367,<100 DM,4<= <7 years,3,none,1,car or other,42,none,for free,1,skilled employee / official,2,yes,yes,male,divorced/separated,0
0 <= <200 DM,34,delay in paying off,car (new),7170,>= 1000 DM,<1 years,3,none,2,real estate,30,bank,own,3,unemployed/ unskilled  - non-resident,2,none,yes,male,divorced/separated,0
no account,27,critical account,education,806,<100 DM,>=7 years,4,none,3,car or other,44,none,for free,1,skilled employee / official,2,none,yes,female,divorced/separated,0
no account,13,critical account,car (new),2144,<100 DM,>=7 years,4,none,3,savings agreement/life insurance,48,none,for free,2,unskilled - resident,2,yes,yes,female,divorced/separated,0
0 <= <200 DM,13,existing credits paid back duly till now,furniture/equipment,2485,<100 DM,>=7 years,4,none,2,car or other,40,none,rent,1,unemployed/ unskilled  - non-resident,2,yes,yes,female,divorced/separated,1
0 <= <200 DM,26,existing credits paid back duly till now,furniture/equipment,4272,<100 DM,1<= < 4 years,3,none,2,real estate,23,none,own,2,unemployed/ unskilled  - non-resident,1,none,yes,male,divorced/separated,0
no account,31,critical account,furniture/equipment,2528,<100 DM,>=7 years,3,none,3,unknown / no property,51,none,for free,2,skilled employee / official,2,none,yes,female,divorced/separated,0
<0 DM,52,all credits at this bank paid back duly,furniture/equipment,4765,100 <= <500 DM,>=7 years,4,guarantor,2,car or other,58,none,for free,1,skilled employee / official,2,yes,yes,male,divorced/separated,1
0 <= <200 DM,26,existing credits paid back duly till now,furniture/equipment,5980,500 <= < 1000 DM,<1 years,3,none,3,car or other,51,none,own,2,skilled employee / official,2,yes,yes,female,divorced/separated,0
0 <= <200 DM,37,all credits at this bank paid back duly,car (used),7853,<100 DM,unemployed,3,none,4,real estate,38,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,0
no account,46,all credits at this bank paid back duly,education,4570,no savings account,1<= < 4 years,4,none,4,car or other,53,none,for free,2,skilled employee / official,2,none,yes,male,divorced/separated,1
0 <= <200 DM,41,existing credits paid back duly till now,furniture/equipment,10100,<100 DM,>=7 years,1,none,2,car or other,54,store,for free,2,management/ highly qualified employee,2,yes,yes,female,divorced/separated,0
no account,19,critical account,furniture/equipment,1779,500 <= < 1000 DM,<1 years,3,none,3,car or other,32,none,own,2,skilled employee / official,1,none,yes,male,divorced/separated,1
0 <= <200 DM,30,existing credits paid back duly till now,furniture/equipment,6697,>= 1000 DM,>=7 years,2,none,1,car or other,36,bank,own,2,skilled employee / official,2,yes,yes,female,married/widowed,0
0 <= <200 DM,24,existing credits paid back duly till now,furniture/equipment,4947,no savings account,>=7 years,3,none,3,real estate,47,none,own,2,skilled employee / official,2,none,yes,female,divorced/separated,0
0 <= <200 DM,36,existing credits paid back duly till now,business,5560,<100 DM,<1 years,3,none,3,car or other,28,none,own,2,skilled employee / official,2,none,yes,female,divorced/separated,1
0 <= <200 DM,15,existing credits paid back duly till now,car (used),394,<100 DM,1<= < 4 years,3,none,2,real estate,25,none,rent,1,unskilled - resident,1,none,yes,male,divorced/separated,0
no account,47,existing credits paid back duly till now,car (used),5619,no savings account,>=7 years,4,guarantor,3,savings agreement/life insurance,38,none,for free,2,skilled employee / official,1,yes,yes,male,divorced/separated,1
0 <= <200 DM,26,existing credits paid back duly till now,education,4569,<100 DM,>=7 years,3,none,2,car or other,24,none,own,1,unemployed/ unskilled  - non-resident,1,none,yes,male,divorced/separated,0
no account,16,critical account,radio/television,2518,<100 DM,1<= < 4 years,4,guarantor,3,unknown / no property,55,none,own,3,skilled employee / official,2,yes,yes,male,divorced/separated,0
0 <= <200 DM,22,existing credits paid back duly till now,furniture/equipment,2025,>= 1000 DM,1<= < 4 years,3,none,4,real estate,41,none,own,2,skilled employee / official,2,none,yes,female,divorced/separated,0
0 <= <200 DM,43,existing credits paid back duly till now,business,8468,100 <= <500 DM,<1 years,3,none,4,car or other,35,none,rent,2,skilled employee / official,2,yes,yes,female,divorced/separated,1
no account,14,existing credits paid back duly till now,education,2323,<100 DM,1<= < 4 years,3,none,1,car or other,34,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,0
0 <= <200 DM,24,existing credits paid back duly till now,furniture/equipment,2165,<100 DM,1<= < 4 years,4,none,2,car or other,39,none,own,2,skilled employee / official,1,yes,yes,male,divorced/separated,0
no account,27,existing credits paid back duly till now,business,4291,no savings account,4<= <7 years,4,none,2,car or other,21,none,own,2,unskilled - resident,2,yes,yes,female,divorced/separated,1
0 <= <200 DM,35,existing credits paid back duly till now,car (used),4614,<100 DM,<1 years,3,none,4,real estate,28,none,own,2,management/ highly qualified employee,1,none,yes,male,divorced/separated,1
0 <= <200 DM,37,existing credits paid back duly till now,furniture/equipment,7455,500 <= < 1000 DM,4<= <7 years,2,none,2,car or other,55,none,own,2,skilled employee / official,2,yes,no,female,divorced/separated,1
0 <= <200 DM,34,existing credits paid back duly till now,others,2836,<100 DM,<1 years,2,none,2,real estate,48,none,own,2,skilled employee / official,1,none,yes,male,divorced/separated,0
no account,19,existing credits paid back duly till now,business,977,>= 1000 DM,1<= < 4 years,4,none,2,real estate,44,none,own,3,skilled employee / official,1,none,no,male,divorced/separated,1
0 <= <200 DM,49,all credits at this bank paid back duly,education,6784,<100 DM,1<= < 4 years,4,none,2,savings agreement/life insurance,30,bank,for free,2,unemployed/ unskilled  - non-resident,1,yes,yes,male,divorced/separated,0
0 <= <200 DM,20,existing credits paid back duly till now,furniture/equipment,5079,no savings account,unemployed,4,none,3,car or other,21,none,own,2,skilled employee / official,2,none,yes,male,married/widowed,1
0 <= <200 DM,31,all credits at this bank paid back duly,education,2555,<100 DM,1<= < 4 years,4,none,3,car or other,23,none,rent,1,unemployed/ unskilled  - non-resident,1,none,yes,female,married/widowed,0
no account,28,critical account,business,2357,no savings account,<1 years,3,none,2,savings agreement/life insurance,37,none,own,3,unskilled - resident,1,none,yes,male,divorced/separated,1
0 <= <200 DM,20,existing credits paid back duly till now,furniture/equipment,1061,<100 DM,1<= < 4 years,4,none,1,real estate,38,none,own,2,skilled employee / official,1,yes,yes,male,divorced/separated,1
0 <= <200 DM,34,all credits at this bank paid back duly,furniture/equipment,8095,<100 DM,1<= < 4 years,3,none,1,car or other,45,none,for free,2,skilled employee / official,2,yes,no,male,divorced/separated,0
0 <= <200 DM,60,existing credits paid back duly till now,car (used),10184,<100 DM,unemployed,3,none,4,unknown / no property,34,none,for free,1,skilled employee / official,2,yes,yes,female,divorced/separated,0
0 <= <200 DM,5,critical account,car (new),418,<100 DM,1<= < 4 years,3,none,4,car or other,49,none,own,2,unskilled - resident,2,none,no,male,divorced/separated,1
0 <= <200 DM,70,all credits at this bank paid back duly,car (used),14395,<100 DM,4<= <7 years,3,none,1,car or other,38,store,for free,1,unemployed/ unskilled  - non-resident,2,yes,yes,male,divorced/separated,0
no account,25,existing credits paid back duly till now,furniture/equipment,4293,500 <= < 1000 DM,1<= < 4 years,3,none,4,car or other,63,none,for free,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
0 <= <200 DM,55,all credits at this bank paid back duly,car (used),9683,<100 DM,<1 years,4,none,3,car or other,33,none,for free,1,skilled employee / official,2,yes,yes,male,divorced/separated,0
no account,26,existing credits paid back duly till now,business,2429,<100 DM,>=7 years,4,none,3,car or other,35,none,own,2,unskilled - resident,2,yes,yes,male,divorced/separated,0
0 <= <200 DM,22,existing credits paid back duly till now,furniture/equipment,4797,<100 DM,>=7 years,3,none,3,savings agreement/life insurance,24,none,rent,1,unemployed/ unskilled  - non-resident,1,none,yes,male,married/widowed,0
0 <= <200 DM,35,existing credits paid back duly till now,education,6181,no savings account,1<= < 4 years,3,none,4,savings agreement/life insurance,50,none,rent,2,unskilled - resident,2,none,yes,male,divorced/separated,0
<0 DM,36,all credits at this bank paid back duly,car (used),4529,no savings account,4<= <7 years,3,none,2,real estate,52,none,own,2,skilled employee / official,2,yes,no,male,divorced/separated,1
no account,54,existing credits paid back duly till now,car (used),7455,no savings account,4<= <7 years,4,none,4,car or other,30,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,0
0 <= <200 DM,37,all credits at this bank paid back duly,furniture/equipment,11392,<100 DM,4<= <7 years,1,none,2,car or other,38,none,rent,2,management/ highly qualified employee,2,yes,yes,female,divorced/separated,0
no account,15,existing credits paid back duly till now,furniture/equipment,1753,<100 DM,1<= < 4 years,2,none,1,car or other,48,none,own,2,skilled employee / official,2,yes,yes,female,divorced/separated,1
no account,24,all credits at this bank paid back duly,furniture/equipment,1016,>= 1000 DM,1<= < 4 years,3,none,4,car or other,59,none,for free,2,skilled employee / official,2,none,yes,male,divorced/separated,0
no account,37,existing credits paid back duly till now,education,2437,<100 DM,1<= < 4 years,4,none,3,car or other,21,none,own,1,skilled employee / official,2,none,yes,female,divorced/separated,0
