checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,sex,marital-status,class-label
>= 200 DM ,25,existing credits paid back duly till now,domestic appliances,4649,<100 DM,>=7 years,3,none,2,savings agreement/life insurance,45,none,own,2,unskilled - resident,2,none,yes,male,divorced/separated,0
<0 DM,20,critical account,furniture/equipment,2790,<100 DM,>=7 years,4,none,3,unknown / no property,38,none,own,2,unskilled - resident,2,none,yes,male,divorced/separated,0
<0 DM,17,critical account,furniture/equipment,3406,100 <= <500 DM,4<= <7 years,4,none,4,savings agreement/life insurance,48,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
<0 DM,26,existing credits paid back duly till now,furniture/equipment,2949,<100 DM,<1 years,4,none,2,car or other,38,none,own,2,unskilled - resident,2,none,yes,male,divorced/separated,0
<0 DM,27,delay in paying off,business,3158,100 <= <500 DM,>=7 years,3,co-applicant,3,real estate,39,store,rent,2,skilled employee / official,2,none,yes,female,divorced/separated,1
no account,33,critical account,business,4150,100 <= <500 DM,<1 years,3,co-applicant,3,savings agreement/life insurance,47,none,rent,1,skilled employee / official,2,yes,yes,male,divorced/separated,0
no account,25,critical account,domestic appliances,2717,<100 DM,>=7 years,3,none,2,savings agreement/life insurance,40,none,own,2,unskilled - resident,2,none,yes,male,divorced/separated,1
<0 DM,13,existing credits paid back duly till now,car (new),4399,100 <= <500 DM,>=7 years,3,none,3,real estate,28,none,rent,2,skilled employee / official,1,yes,yes,female,divorced/separated,1
0 <= <200 DM,18,existing credits paid back duly till now,furniture/equipment,2897,<100 DM,>=7 years,4,none,2,unknown / no property,41,none,rent,2,unskilled - resident,2,none,yes,male,divorced/separated,0
<0 DM,41,critical account,others,7195,100 <= <500 DM,>=7 years,3,co-applicant,3,car or other,47,none,for free,2,management/ highly qualified employee,2,yes,yes,male,divorced/separated,0
no account,44,no credits taken,furniture/equipment,5767,>= 1000 DM,unemployed,3,co-applicant,3,savings agreement/life insurance,47,store,for free,2,unskilled - resident,2,yes,yes,female,divorced/separated,1
0 <= <200 DM,40,existing credits paid back duly till now,furniture/equipment,2385,no savings account,>=7 years,4,guarantor,3,savings agreement/life insurance,41,none,rent,2,skilled employee / official,2,yes,yes,female,divorced/separated,0
>= 200 DM ,22,delay in paying off,domestic appliances,3620,no savings account,>=7 years,4,none,2,savings agreement/life insurance,40,none,own,2,unskilled - resident,1,none,yes,male,divorced/separated,0
no account,7,delay in paying off,business,3304,100 <= <500 DM,>=7 years,3,none,2,savings agreement/life insurance,54,none,rent,2,unemployed/ unskilled  - non-resident,2,none,yes,male,married/widowed,0
0 <= <200 DM,33,delay in paying off,domestic appliances,6450,100 <= <500 DM,4<= <7 years,3,co-applicant,3,savings agreement/life insurance,50,none,own,2,management/ highly qualified employee,2,yes,yes,female,divorced/separated,1
0 <= <200 DM,21,no credits taken,business,5928,100 <= <500 DM,<1 years,3,none,3,real estate,36,bank,rent,2,unemployed/ unskilled  - non-resident,2,yes,yes,female,married/widowed,1
no account,31,delay in paying off,business,2710,>= 1000 DM,>=7 years,3,none,2,car or other,39,store,rent,1,skilled employee / official,2,none,yes,male,divorced/separated,0
0 <= <200 DM,34,existing credits paid back duly till now,car (new),938,<100 DM,>=7 years,4,none,4,car or other,32,bank,own,2,skilled employee / official,2,none,yes,male,divorced/separated,0
0 <= <200 DM,49,delay in paying off,radio/television,8328,no savings account,>=7 years,3,co-applicant,2,unknown / no property,37,store,own,2,skilled employee / official,1,none,yes,female,divorced/separated,1
0 <= <200 DM,24,critical account,car (new),5100,100 <= <500 DM,>=7 years,2,none,3,savings agreement/life insurance,35,none,own,1,unemployed/ unskilled  - non-resident,1,yes,yes,female,divorced/separated,0
0 <= <200 DM,19,critical account,furniture/equipment,1107,<100 DM,1<= < 4 years,3,none,3,savings agreement/life insurance,45,none,rent,2,skilled employee / official,2,none,yes,male,divorced/separated,0
0 <= <200 DM,16,delay in paying off,repairs,2596,<100 DM,4<= <7 years,4,none,3,savings agreement/life insurance,51,none,own,2,unemployed/ unskilled  - non-resident,2,none,yes,male,divorced/separated,0
0 <= <200 DM,12,critical account,radio/television,980,<100 DM,4<= <7 years,4,none,2,savings agreement/life insurance,37,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
0 <= <200 DM,12,critical account,radio/television,5783,no savings account,4<= <7 years,3,none,3,savings agreement/life insurance,37,none,own,2,management/ highly qualified employee,1,yes,yes,male,married/widowed,1
<0 DM,24,existing credits paid back duly till now,business,4933,no savings account,>=7 years,3,none,3,car or other,37,bank,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
0 <= <200 DM,25,delay in paying off,car (new),4705,100 <= <500 DM,>=7 years,3,none,3,real estate,49,none,own,2,unemployed/ unskilled  - non-resident,2,none,yes,male,divorced/separated,0
no account,18,existing credits paid back duly till now,retraining,736,<100 DM,1<= < 4 years,4,none,3,real estate,44,none,for free,2,unskilled - resident,2,none,yes,male,divorced/separated,0
no account,29,critical account,retraining,8294,>= 1000 DM,unemployed,1,none,3,real estate,33,bank,own,1,management/ highly qualified employee,2,yes,yes,female,divorced/separated,0
0 <= <200 DM,37,delay in paying off,repairs,1307,no savings account,>=7 years,4,co-applicant,4,unknown / no property,43,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,0
>= 200 DM ,38,existing credits paid back duly till now,radio/television,9231,no savings account,unemployed,3,guarantor,4,car or other,38,bank,own,2,skilled employee / official,1,yes,yes,female,divorced/separated,1
0 <= <200 DM,33,delay in paying off,domestic appliances,8343,>= 1000 DM,4<= <7 years,2,none,3,savings agreement/life insurance,62,none,own,2,unemployed/ unskilled  - non-resident,2,yes,no,male,divorced/separated,0
>= 200 DM ,39,existing credits paid back duly till now,radio/television,8407,no savings account,unemployed,3,none,3,car or other,24,bank,own,2,skilled employee / official,1,yes,yes,male,divorced/separated,1
0 <= <200 DM,20,critical account,repairs,997,<100 DM,1<= < 4 years,3,none,3,real estate,43,none,for free,2,skilled employee / official,2,none,no,male,divorced/separated,0
no account,25,existing credits paid back duly till now,business,4230,no savings account,unemployed,4,none,4,savings agreement/life insurance,42,none,rent,2,management/ highly qualified employee,2,yes,yes,male,divorced/separated,1
>= 200 DM ,30,existing credits paid back duly till now,car (new),10268,no savings account,>=7 years,2,none,3,car or other,39,bank,own,2,management/ highly qualified employee,2,yes,yes,male,divorced/separated,0
no account,22,all credits at this bank paid back duly,radio/television,4028,no savings account,unemployed,4,none,4,real estate,38,none,own,2,management/ highly qualified employee,2,yes,yes,male,divorced/separated,1
no account,13,delay in paying off,retraining,3520,<100 DM,>=7 years,4,none,3,real estate,47,none,own,2,management/ highly qualified employee,2,none,yes,male,divorced/separated,0
no account,42,existing credits paid back duly till now,car (new),5460,no savings account,>=7 years,4,none,4,unknown / no property,32,none,rent,2,skilled employee / official,2,yes,yes,male,divorced/separated,0
no account,5,existing credits paid back duly till now,radio/television,2907,100 <= <500 DM,>=7 years,4,none,3,savings agreement/life insurance,29,bank,rent,2,management/ highly qualified employee,1,none,yes,male,married/widowed,1
no account,19,critical account,education,1803,<100 DM,1<= < 4 years,2,none,3,savings agreement/life insurance,42,none,rent,2,skilled employee / official,2,none,yes,male,divorced/separated,0
>= 200 DM ,24,existing credits paid back duly till now,retraining,5723,no savings account,4<= <7 years,4,none,3,unknown / no property,33,none,own,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
0 <= <200 DM,15,existing credits paid back duly till now,car (used),2015,<100 DM,>=7 years,3,none,3,real estate,25,bank,own,2,skilled employee / official,1,yes,yes,female,divorced/separated,1
no account,16,existing credits paid back duly till now,radio/television,4276,no savings account,>=7 years,4,none,3,real estate,36,none,own,2,skilled employee / official,1,yes,yes,male,divorced/separated,1
no account,47,existing credits paid back duly till now,radio/television,3338,no savings account,1<= < 4 years,4,none,4,car or other,34,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
no account,13,existing credits paid back duly till now,car (used),4326,100 <= <500 DM,unemployed,3,none,4,real estate,37,bank,own,1,skilled employee / official,2,yes,yes,male,married/widowed,0
no account,26,existing credits paid back duly till now,car (new),1791,<100 DM,1<= < 4 years,3,none,4,car or other,43,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
no account,13,delay in paying off,radio/television,1424,<100 DM,unemployed,3,co-applicant,4,car or other,45,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
no account,21,existing credits paid back duly till now,furniture/equipment,5255,no savings account,1<= < 4 years,2,none,3,real estate,28,none,own,2,management/ highly qualified employee,2,none,yes,male,divorced/separated,1
<0 DM,17,no credits taken,education,4872,100 <= <500 DM,1<= < 4 years,3,none,4,car or other,51,bank,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
no account,16,existing credits paid back duly till now,radio/television,3089,<100 DM,1<= < 4 years,4,none,3,real estate,35,none,own,2,management/ highly qualified employee,1,yes,yes,male,divorced/separated,1
no account,27,existing credits paid back duly till now,car (used),2799,no savings account,<1 years,4,guarantor,3,car or other,22,none,own,1,skilled employee / official,1,yes,yes,female,divorced/separated,1
no account,30,existing credits paid back duly till now,others,5769,no savings account,1<= < 4 years,2,none,3,real estate,39,none,own,2,skilled employee / official,2,yes,yes,female,married/widowed,1
no account,15,existing credits paid back duly till now,car (new),3498,<100 DM,1<= < 4 years,3,none,3,real estate,35,none,for free,2,management/ highly qualified employee,2,yes,yes,male,married/widowed,0
no account,28,existing credits paid back duly till now,radio/television,3686,no savings account,unemployed,4,co-applicant,3,car or other,22,bank,own,2,skilled employee / official,1,yes,yes,female,married/widowed,1
no account,52,existing credits paid back duly till now,others,6654,no savings account,1<= < 4 years,2,none,4,car or other,31,bank,own,1,skilled employee / official,2,yes,yes,female,divorced/separated,1
no account,8,critical account,car (new),5759,<100 DM,1<= < 4 years,2,none,3,real estate,42,store,own,3,management/ highly qualified employee,2,none,yes,male,divorced/separated,0
no account,34,existing credits paid back duly till now,car (new),7977,<100 DM,1<= < 4 years,1,none,2,car or other,38,none,own,3,skilled employee / official,2,none,yes,male,divorced/separated,1
no account,14,existing credits paid back duly till now,car (new),1623,<100 DM,>=7 years,3,none,3,real estate,41,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,0
>= 200 DM ,31,existing credits paid back duly till now,radio/television,4501,no savings account,1<= < 4 years,3,none,4,car or other,25,bank,own,2,skilled employee / official,1,yes,yes,male,divorced/separated,1
0 <= <200 DM,27,existing credits paid back duly till now,furniture/equipment,5661,no savings account,<1 years,3,co-applicant,4,real estate,34,none,for free,2,management/ highly qualified employee,2,yes,yes,female,divorced/separated,1
no account,32,existing credits paid back duly till now,radio/television,6217,no savings account,1<= < 4 years,3,none,3,car or other,32,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
<0 DM,24,no credits taken,car (used),3957,<100 DM,<1 years,4,co-applicant,4,car or other,33,bank,own,2,skilled employee / official,2,yes,yes,female,divorced/separated,1
no account,4,critical account,car (new),5145,>= 1000 DM,1<= < 4 years,1,none,3,real estate,56,store,own,2,unemployed/ unskilled  - non-resident,2,none,yes,male,divorced/separated,0
<0 DM,45,existing credits paid back duly till now,radio/television,7309,no savings account,unemployed,3,none,4,car or other,38,bank,for free,2,skilled employee / official,1,yes,yes,male,divorced/separated,1
no account,33,existing credits paid back duly till now,education,3569,<100 DM,1<= < 4 years,4,none,3,car or other,22,none,own,2,skilled employee / official,1,yes,yes,female,divorced/separated,1
<0 DM,27,no credits taken,car (new),3397,<100 DM,1<= < 4 years,4,none,4,car or other,56,store,own,3,skilled employee / official,2,none,yes,male,divorced/separated,0
no account,4,delay in paying off,radio/television,530,<100 DM,1<= < 4 years,2,none,3,real estate,31,none,own,1,skilled employee / official,2,none,yes,male,divorced/separated,1
0 <= <200 DM,10,critical account,furniture/equipment,5405,<100 DM,1<= < 4 years,2,none,2,real estate,22,none,own,2,skilled employee / official,1,none,yes,male,divorced/separated,1
<0 DM,34,no credits taken,education,8713,>= 1000 DM,1<= < 4 years,1,none,2,unknown / no property,25,bank,own,1,management/ highly qualified employee,2,yes,yes,male,divorced/separated,1
<0 DM,8,existing credits paid back duly till now,radio/television,1438,<100 DM,1<= < 4 years,3,none,2,real estate,19,none,own,2,skilled employee / official,1,yes,yes,female,married/widowed,1
no account,38,existing credits paid back duly till now,radio/television,5453,100 <= <500 DM,<1 years,3,co-applicant,3,car or other,29,none,own,1,skilled employee / official,2,none,yes,female,divorced/separated,0
no account,38,delay in paying off,car (used),5783,100 <= <500 DM,1<= < 4 years,2,co-applicant,3,real estate,40,none,rent,1,skilled employee / official,2,none,yes,female,divorced/separated,0
no account,16,existing credits paid back duly till now,furniture/equipment,6008,no savings account,<1 years,4,none,4,car or other,27,none,own,1,skilled employee / official,1,yes,yes,female,divorced/separated,1
no account,32,delay in paying off,radio/television,5691,no savings account,<1 years,3,none,3,car or other,30,none,own,2,skilled employee / official,1,yes,yes,female,divorced/separated,1
no account,12,existing credits paid back duly till now,furniture/equipment,2691,<100 DM,<1 years,4,none,3,car or other,23,none,own,2,skilled employee / official,1,none,yes,female,divorced/separated,1
no account,34,existing credits paid back duly till now,furniture/equipment,10668,>= 1000 DM,unemployed,2,none,3,unknown / no property,44,none,for free,2,management/ highly qualified employee,2,yes,yes,male,married/widowed,1
no account,25,existing credits paid back duly till now,domestic appliances,4055,no savings account,1<= < 4 years,3,none,3,car or other,44,none,for free,2,skilled employee / official,1,yes,no,female,divorced/separated,1
0 <= <200 DM,54,existing credits paid back duly till now,education,12301,>= 1000 DM,1<= < 4 years,1,none,3,car or other,27,bank,rent,2,management/ highly qualified employee,2,yes,yes,male,divorced/separated,1
no account,32,critical account,domestic appliances,4999,100 <= <500 DM,>=7 years,3,co-applicant,3,car or other,44,bank,own,2,skilled employee / official,2,none,yes,female,divorced/separated,0
0 <= <200 DM,30,existing credits paid back duly till now,education,5399,>= 1000 DM,1<= < 4 years,3,none,3,real estate,25,bank,own,1,skilled employee / official,1,yes,yes,female,married/widowed,1
no account,34,existing credits paid back duly till now,business,8918,100 <= <500 DM,>=7 years,2,guarantor,3,real estate,57,none,rent,2,unskilled - resident,2,yes,no,female,married/widowed,0
no account,18,existing credits paid back duly till now,car (used),2014,100 <= <500 DM,<1 years,4,co-applicant,3,real estate,29,none,rent,1,skilled employee / official,1,yes,yes,female,married/widowed,1
<0 DM,32,delay in paying off,education,4181,100 <= <500 DM,1<= < 4 years,3,none,4,car or other,39,none,own,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
0 <= <200 DM,54,delay in paying off,repairs,7357,no savings account,1<= < 4 years,3,none,3,car or other,29,store,for free,2,skilled employee / official,2,none,yes,male,divorced/separated,1
<0 DM,32,no credits taken,radio/television,3885,100 <= <500 DM,1<= < 4 years,4,none,4,car or other,39,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
0 <= <200 DM,44,existing credits paid back duly till now,car (used),7317,100 <= <500 DM,4<= <7 years,2,none,4,car or other,43,bank,rent,2,skilled employee / official,2,yes,yes,female,divorced/separated,0
no account,41,existing credits paid back duly till now,radio/television,3291,500 <= < 1000 DM,<1 years,4,none,3,car or other,23,none,own,1,skilled employee / official,1,none,yes,female,divorced/separated,1
>= 200 DM ,25,existing credits paid back duly till now,domestic appliances,4074,100 <= <500 DM,1<= < 4 years,3,none,4,savings agreement/life insurance,29,none,own,2,skilled employee / official,1,none,yes,male,divorced/separated,1
0 <= <200 DM,35,existing credits paid back duly till now,furniture/equipment,4721,<100 DM,>=7 years,4,co-applicant,2,car or other,35,none,for free,3,unskilled - resident,2,none,no,male,divorced/separated,0
0 <= <200 DM,21,no credits taken,furniture/equipment,1443,>= 1000 DM,<1 years,4,none,3,real estate,43,none,for free,2,management/ highly qualified employee,2,yes,yes,male,married/widowed,0
no account,29,existing credits paid back duly till now,business,6517,>= 1000 DM,<1 years,2,none,2,real estate,38,none,own,1,skilled employee / official,2,yes,yes,female,divorced/separated,0
no account,32,existing credits paid back duly till now,car (used),4593,500 <= < 1000 DM,<1 years,3,none,2,savings agreement/life insurance,21,none,own,1,skilled employee / official,1,none,yes,female,divorced/separated,1
>= 200 DM ,27,existing credits paid back duly till now,business,5584,100 <= <500 DM,1<= < 4 years,4,none,4,car or other,31,none,own,2,skilled employee / official,1,none,yes,male,divorced/separated,1
no account,31,delay in paying off,car (used),8743,500 <= < 1000 DM,<1 years,1,none,2,savings agreement/life insurance,20,bank,own,1,skilled employee / official,2,yes,yes,female,divorced/separated,1
0 <= <200 DM,44,critical account,car (used),10556,>= 1000 DM,1<= < 4 years,2,none,3,unknown / no property,39,bank,own,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
0 <= <200 DM,18,critical account,business,4771,<100 DM,4<= <7 years,2,none,3,unknown / no property,34,none,own,2,skilled employee / official,2,none,yes,female,divorced/separated,1
no account,43,existing credits paid back duly till now,radio/television,4204,100 <= <500 DM,<1 years,4,none,3,car or other,25,bank,own,1,skilled employee / official,2,yes,yes,female,divorced/separated,1
0 <= <200 DM,37,critical account,repairs,7540,<100 DM,4<= <7 years,2,none,4,car or other,43,none,for free,3,skilled employee / official,2,yes,yes,male,divorced/separated,1
0 <= <200 DM,22,existing credits paid back duly till now,radio/television,2766,<100 DM,1<= < 4 years,3,none,3,car or other,23,none,own,2,unemployed/ unskilled  - non-resident,2,none,no,male,divorced/separated,1
0 <= <200 DM,32,existing credits paid back duly till now,education,4820,500 <= < 1000 DM,>=7 years,3,none,3,car or other,35,bank,own,2,skilled employee / official,2,none,yes,male,divorced/separated,0
0 <= <200 DM,40,existing credits paid back duly till now,car (used),8616,500 <= < 1000 DM,4<= <7 years,3,none,4,unknown / no property,34,bank,own,2,skilled employee / official,1,yes,yes,female,divorced/separated,1
>= 200 DM ,18,existing credits paid back duly till now,furniture/equipment,3715,<100 DM,>=7 years,3,none,3,car or other,46,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
<0 DM,27,critical account,education,5460,<100 DM,unemployed,3,none,4,car or other,50,bank,for free,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
0 <= <200 DM,34,delay in paying off,domestic appliances,3302,500 <= < 1000 DM,1<= < 4 years,3,none,3,real estate,46,none,for free,2,skilled employee / official,2,none,no,male,divorced/separated,1
0 <= <200 DM,24,existing credits paid back duly till now,furniture/equipment,5144,no savings account,>=7 years,4,co-applicant,2,savings agreement/life insurance,29,none,own,2,skilled employee / official,2,none,yes,female,divorced/separated,1
no account,23,critical account,education,3973,<100 DM,1<= < 4 years,2,none,4,savings agreement/life insurance,40,none,for free,3,unskilled - resident,2,none,yes,male,divorced/separated,1
no account,11,existing credits paid back duly till now,radio/television,851,100 <= <500 DM,<1 years,4,none,2,savings agreement/life insurance,19,store,own,1,skilled employee / official,1,none,yes,female,divorced/separated,1
0 <= <200 DM,14,existing credits paid back duly till now,car (used),1300,<100 DM,1<= < 4 years,3,co-applicant,3,real estate,38,none,rent,2,unskilled - resident,2,none,yes,male,married/widowed,0
0 <= <200 DM,25,critical account,car (used),7601,<100 DM,4<= <7 years,2,none,2,unknown / no property,32,none,own,2,management/ highly qualified employee,2,none,yes,male,divorced/separated,1
no account,38,critical account,retraining,8439,<100 DM,>=7 years,1,none,1,unknown / no property,32,none,own,1,skilled employee / official,2,yes,yes,female,divorced/separated,0
0 <= <200 DM,29,existing credits paid back duly till now,domestic appliances,4394,500 <= < 1000 DM,<1 years,2,none,2,real estate,23,bank,for free,1,skilled employee / official,2,none,yes,female,divorced/separated,0
0 <= <200 DM,32,existing credits paid back duly till now,repairs,1064,>= 1000 DM,1<= < 4 years,4,none,4,car or other,31,none,own,2,unemployed/ unskilled  - non-resident,2,none,yes,male,divorced/separated,1
0 <= <200 DM,33,critical account,furniture/equipment,8203,<100 DM,1<= < 4 years,2,none,2,unknown / no property,33,none,own,2,unskilled - resident,2,yes,yes,male,divorced/separated,0
<0 DM,20,existing credits paid back duly till now,retraining,2720,100 <= <500 DM,<1 years,4,co-applicant,2,car or other,38,none,own,1,skilled employee / official,2,yes,yes,male,divorced/separated,0
<0 DM,27,existing credits paid back duly till now,domestic appliances,7015,>= 1000 DM,unemployed,3,none,4,unknown / no property,48,none,for free,2,unemployed/ unskilled  - non-resident,2,yes,yes,male,divorced/separated,1
<0 DM,19,critical account,education,4160,<100 DM,1<= < 4 years,1,none,2,unknown / no property,31,none,own,2,unemployed/ unskilled  - non-resident,2,yes,no,male,divorced/separated,0
0 <= <200 DM,28,existing credits paid back duly till now,radio/television,5409,500 <= < 1000 DM,unemployed,3,co-applicant,2,savings agreement/life insurance,35,none,rent,1,skilled employee / official,1,yes,yes,female,divorced/separated,1
no account,35,existing credits paid back duly till now,car (used),6510,500 <= < 1000 DM,<1 years,3,none,2,savings agreement/life insurance,29,none,for free,1,skilled employee / official,2,none,yes,female,divorced/separated,1
<0 DM,31,critical account,education,4920,<100 DM,1<= < 4 years,2,none,3,savings agreement/life insurance,31,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
0 <= <200 DM,20,existing credits paid back duly till now,domestic appliances,5650,<100 DM,unemployed,3,none,3,car or other,38,none,own,3,unemployed/ unskilled  - non-resident,2,none,yes,female,divorced/separated,1
0 <= <200 DM,15,existing credits paid back duly till now,car (used),3037,100 <= <500 DM,>=7 years,3,none,3,real estate,52,none,rent,2,unskilled - resident,2,yes,yes,female,divorced/separated,0
<0 DM,48,existing credits paid back duly till now,car (used),7510,<100 DM,1<= < 4 years,4,none,4,savings agreement/life insurance,44,bank,for free,1,skilled employee / official,2,yes,yes,female,divorced/separated,0
no account,27,existing credits paid back duly till now,car (used),2803,<100 DM,unemployed,2,none,4,savings agreement/life insurance,55,none,rent,2,unskilled - resident,2,yes,yes,male,divorced/separated,0
0 <= <200 DM,37,existing credits paid back duly till now,retraining,5582,<100 DM,<1 years,4,none,2,unknown / no property,24,none,own,2,skilled employee / official,2,none,yes,female,divorced/separated,1
0 <= <200 DM,50,existing credits paid back duly till now,retraining,11074,>= 1000 DM,1<= < 4 years,2,none,4,unknown / no property,51,none,for free,3,skilled employee / official,2,yes,yes,female,divorced/separated,1
0 <= <200 DM,45,existing credits paid back duly till now,car (used),12015,500 <= < 1000 DM,<1 years,2,none,2,unknown / no property,24,none,for free,1,skilled employee / official,2,yes,yes,male,divorced/separated,0
no account,6,no credits taken,furniture/equipment,2040,<100 DM,>=7 years,3,none,3,real estate,54,none,own,2,unemployed/ unskilled  - non-resident,2,none,yes,male,divorced/separated,1
0 <= <200 DM,13,existing credits paid back duly till now,radio/television,5344,no savings account,4<= <7 years,4,co-applicant,2,savings agreement/life insurance,25,none,own,1,skilled employee / official,1,yes,yes,female,divorced/separated,1
<0 DM,19,all credits at this bank paid back duly,car (used),7064,>= 1000 DM,4<= <7 years,3,none,3,savings agreement/life insurance,42,none,rent,2,unemployed/ unskilled  - non-resident,2,none,yes,female,divorced/separated,1
no account,42,critical account,others,4202,<100 DM,>=7 years,4,none,3,savings agreement/life insurance,33,none,own,3,skilled employee / official,2,none,yes,male,divorced/separated,1
>= 200 DM ,26,critical account,car (used),5014,<100 DM,4<= <7 years,4,none,3,car or other,22,none,own,1,skilled employee / official,1,yes,yes,female,divorced/separated,1
<0 DM,26,all credits at this bank paid back duly,car (used),6876,<100 DM,>=7 years,2,none,4,unknown / no property,50,none,own,3,unemployed/ unskilled  - non-resident,2,yes,yes,male,divorced/separated,0
0 <= <200 DM,15,critical account,furniture/equipment,1469,<100 DM,4<= <7 years,4,guarantor,2,real estate,19,none,own,2,unskilled - resident,2,none,yes,female,divorced/separated,1
<0 DM,36,existing credits paid back duly till now,car (new),6619,100 <= <500 DM,>=7 years,3,none,2,savings agreement/life insurance,46,bank,for free,1,unemployed/ unskilled  - non-resident,2,yes,yes,female,divorced/separated,0
0 <= <200 DM,43,critical account,retraining,4696,<100 DM,1<= < 4 years,3,none,4,savings agreement/life insurance,42,none,rent,3,unemployed/ unskilled  - non-resident,2,none,yes,male,divorced/separated,1
0 <= <200 DM,41,critical account,furniture/equipment,3460,<100 DM,1<= < 4 years,4,none,4,unknown / no property,43,none,for free,3,skilled employee / official,2,none,yes,male,divorced/separated,1
0 <= <200 DM,22,critical account,furniture/equipment,4607,<100 DM,>=7 years,4,none,3,unknown / no property,34,none,own,3,unskilled - resident,2,none,yes,male,divorced/separated,1
0 <= <200 DM,43,critical account,car (used),8721,<100 DM,4<= <7 years,3,none,4,savings agreement/life insurance,38,none,for free,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
no account,40,existing credits paid back duly till now,others,868,<100 DM,1<= < 4 years,4,co-applicant,3,savings agreement/life insurance,48,none,rent,1,skilled employee / official,2,none,yes,female,divorced/separated,0
<0 DM,41,critical account,retraining,7445,100 <= <500 DM,1<= < 4 years,3,none,4,unknown / no property,42,store,rent,3,skilled employee / official,2,yes,yes,male,divorced/separated,1
0 <= <200 DM,42,existing credits paid back duly till now,car (used),10034,no savings account,4<= <7 years,3,none,2,unknown / no property,33,none,own,1,skilled employee / official,1,yes,yes,female,divorced/separated,1
0 <= <200 DM,25,existing credits paid back duly till now,radio/television,1865,<100 DM,>=7 years,4,co-applicant,3,savings agreement/life insurance,27,bank,own,1,skilled employee / official,1,yes,yes,female,divorced/separated,0
0 <= <200 DM,22,critical account,car (used),6203,<100 DM,>=7 years,3,none,2,unknown / no property,22,none,own,2,unemployed/ unskilled  - non-resident,2,none,yes,female,divorced/separated,1
0 <= <200 DM,45,critical account,education,10918,<100 DM,>=7 years,2,none,1,unknown / no property,21,none,own,2,unemployed/ unskilled  - non-resident,2,none,yes,male,divorced/separated,0
<0 DM,23,critical account,retraining,2714,<100 DM,4<= <7 years,4,co-applicant,4,unknown / no property,49,none,own,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
0 <= <200 DM,11,critical account,retraining,1780,<100 DM,>=7 years,4,none,2,real estate,27,none,own,2,unskilled - resident,2,none,yes,male,divorced/separated,1
0 <= <200 DM,22,existing credits paid back duly till now,education,2924,100 <= <500 DM,>=7 years,3,none,3,real estate,32,bank,rent,1,unskilled - resident,2,none,yes,female,divorced/separated,0
<0 DM,51,all credits at this bank paid back duly,others,9645,<100 DM,>=7 years,2,none,4,savings agreement/life insurance,45,none,for free,2,skilled employee / official,2,yes,yes,male,divorced/separated,0
0 <= <200 DM,13,existing credits paid back duly till now,education,2705,<100 DM,>=7 years,3,guarantor,1,real estate,21,bank,own,1,management/ highly qualified employee,2,none,yes,female,married/widowed,0
0 <= <200 DM,30,critical account,business,4902,<100 DM,>=7 years,3,none,3,savings agreement/life insurance,42,none,own,2,unemployed/ unskilled  - non-resident,1,none,yes,male,divorced/separated,1
0 <= <200 DM,17,critical account,education,1950,<100 DM,1<= < 4 years,3,none,3,real estate,29,none,for free,3,unemployed/ unskilled  - non-resident,2,none,yes,male,divorced/separated,1
0 <= <200 DM,39,existing credits paid back duly till now,car (used),10015,100 <= <500 DM,unemployed,2,none,3,real estate,50,bank,rent,1,unskilled - resident,2,yes,yes,male,married/widowed,0
>= 200 DM ,26,critical account,retraining,5592,<100 DM,>=7 years,4,none,2,unknown / no property,41,none,own,2,unskilled - resident,2,yes,yes,male,divorced/separated,0
0 <= <200 DM,35,critical account,radio/television,8283,no savings account,unemployed,3,none,2,savings agreement/life insurance,27,none,rent,2,unemployed/ unskilled  - non-resident,2,none,yes,female,divorced/separated,1
0 <= <200 DM,31,all credits at this bank paid back duly,car (used),8207,<100 DM,>=7 years,3,guarantor,3,unknown / no property,40,none,own,2,skilled employee / official,1,yes,yes,female,divorced/separated,0
>= 200 DM ,24,critical account,radio/television,5551,<100 DM,4<= <7 years,4,none,1,savings agreement/life insurance,35,none,own,3,skilled employee / official,2,none,yes,male,divorced/separated,1
