checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,sex,marital-status,class-label
no account,14.870962,existing credits paid back duly till now,car (new),1312.2235,<100 DM,4<= <7 years,4.0,none,2.0,real estate,1,none,own,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,0
<0 DM,4.0,critical account,radio/television,3709.8818,<100 DM,<1 years,4.0,none,3.0,savings agreement/life insurance,1,none,own,2.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,0
no account,18.0,critical account,business,2911.7256,100 <= <500 DM,<1 years,4.0,none,2.0,real estate,1,bank,for free,1.0,skilled employee / official,1.0,yes,yes,0,married/widowed,1
<0 DM,24.0,existing credits paid back duly till now,others,1451.3337,<100 DM,>=7 years,4.0,none,1.0,real estate,1,store,for free,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
0 <= <200 DM,24.0,existing credits paid back duly till now,radio/television,1947.2632,<100 DM,<1 years,1.0,none,2.0,real estate,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
0 <= <200 DM,12.0,existing credits paid back duly till now,car (new),7258.571,500 <= < 1000 DM,1<= < 4 years,2.2790027,none,2.0,unknown / no property,1,none,own,1.0,unemployed/ unskilled  - non-resident,1.0,none,yes,1,married/widowed,1
no account,5.838147,existing credits paid back duly till now,radio/television,928.91113,<100 DM,1<= < 4 years,3.0,none,2.0,savings agreement/life insurance,1,bank,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
no account,24.0,existing credits paid back duly till now,domestic appliances,18424.0,<100 DM,>=7 years,1.0,none,3.0,car or other,1,none,for free,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,18.0,existing credits paid back duly till now,radio/television,305.52335,>= 1000 DM,4<= <7 years,4.0,co-applicant,2.0,real estate,1,none,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
no account,12.0,critical account,radio/television,1863.736,<100 DM,1<= < 4 years,4.0,none,2.0,unknown / no property,0,none,rent,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
0 <= <200 DM,12.0,existing credits paid back duly till now,radio/television,1894.2993,<100 DM,1<= < 4 years,3.0,none,2.8473184,real estate,1,none,own,1.0,unskilled - resident,1.0,none,yes,1,divorced/separated,1
no account,10.259198,existing credits paid back duly till now,repairs,2514.8599,<100 DM,4<= <7 years,3.0,none,2.0,real estate,1,none,own,1.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,1
no account,15.0,delay in paying off,education,1240.6748,500 <= < 1000 DM,4<= <7 years,4.0,none,2.0,car or other,1,none,own,1.0,skilled employee / official,1.0,none,yes,0,married/widowed,1
<0 DM,24.0,critical account,radio/television,3639.089,500 <= < 1000 DM,1<= < 4 years,2.477118,none,3.0,car or other,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,0
no account,18.0,all credits at this bank paid back duly,radio/television,775.2916,<100 DM,<1 years,4.0,none,2.0,savings agreement/life insurance,1,none,rent,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,24.0,critical account,radio/television,920.29474,>= 1000 DM,>=7 years,4.0,none,2.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
<0 DM,12.0,existing credits paid back duly till now,car (new),1403.8186,500 <= < 1000 DM,4<= <7 years,3.0,none,3.0,car or other,1,none,own,1.0,management/ highly qualified employee,1.0,none,yes,0,divorced/separated,0
<0 DM,33.04332,critical account,radio/television,8691.387,<100 DM,4<= <7 years,4.0,none,2.0,car or other,1,bank,rent,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
no account,12.0,existing credits paid back duly till now,radio/television,3268.3994,500 <= < 1000 DM,<1 years,4.0,none,4.0,real estate,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,0
no account,6.0,critical account,radio/television,2069.4263,no savings account,>=7 years,2.0,none,4.0,savings agreement/life insurance,0,none,own,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
no account,12.0,existing credits paid back duly till now,car (new),2585.7234,<100 DM,<1 years,4.0,none,4.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.629635,none,yes,0,divorced/separated,1
<0 DM,12.0,critical account,car (new),2033.6671,<100 DM,>=7 years,2.0,none,4.0,car or other,1,none,rent,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,0
>= 200 DM ,24.0,existing credits paid back duly till now,radio/television,3140.058,<100 DM,1<= < 4 years,4.0,none,1.0,savings agreement/life insurance,1,bank,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
0 <= <200 DM,30.0,existing credits paid back duly till now,car (new),3757.4146,<100 DM,>=7 years,4.0,none,2.0,real estate,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
<0 DM,72.0,critical account,radio/television,2142.277,<100 DM,>=7 years,4.0,none,2.0,unknown / no property,1,none,own,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,0
<0 DM,6.0,critical account,radio/television,5309.264,100 <= <500 DM,4<= <7 years,4.0,none,3.0,real estate,1,none,own,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
no account,24.0,critical account,radio/television,9205.752,<100 DM,>=7 years,4.0,none,4.0,unknown / no property,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
0 <= <200 DM,22.013786,delay in paying off,others,880.5014,<100 DM,>=7 years,3.0,none,1.0,savings agreement/life insurance,1,none,own,1.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,1
>= 200 DM ,30.0,critical account,car (new),250.0,<100 DM,>=7 years,4.0,none,4.0,car or other,1,none,own,4.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
<0 DM,72.0,delay in paying off,car (new),2232.7173,>= 1000 DM,<1 years,2.0,none,2.0,savings agreement/life insurance,1,none,own,1.0,unskilled - resident,1.0,yes,yes,1,divorced/separated,1
0 <= <200 DM,48.0,all credits at this bank paid back duly,others,2694.603,>= 1000 DM,4<= <7 years,1.0,none,2.0,car or other,1,none,own,1.0,management/ highly qualified employee,1.0,none,yes,0,divorced/separated,0
0 <= <200 DM,15.0,critical account,radio/television,3807.7786,<100 DM,1<= < 4 years,3.0,guarantor,3.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,yes,no,1,divorced/separated,0
no account,12.0,critical account,radio/television,3106.0193,<100 DM,1<= < 4 years,4.0,none,4.0,car or other,1,none,own,2.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,1
no account,18.0,existing credits paid back duly till now,domestic appliances,2569.35,100 <= <500 DM,1<= < 4 years,4.0,none,4.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,6.0,existing credits paid back duly till now,others,3626.8103,<100 DM,1<= < 4 years,2.0,none,2.0,car or other,1,bank,own,1.0,unemployed/ unskilled  - non-resident,1.0,none,yes,1,divorced/separated,0
0 <= <200 DM,47.384373,existing credits paid back duly till now,radio/television,4038.0688,<100 DM,>=7 years,3.0,none,4.0,savings agreement/life insurance,1,none,for free,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,0
>= 200 DM ,4.0,critical account,car (new),843.8582,<100 DM,4<= <7 years,2.0,none,2.0,real estate,1,bank,for free,1.0,unemployed/ unskilled  - non-resident,1.0,none,yes,1,divorced/separated,1
no account,24.0,existing credits paid back duly till now,car (new),3304.556,>= 1000 DM,>=7 years,2.0,none,3.0,car or other,1,none,own,1.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,0
no account,18.0,existing credits paid back duly till now,car (new),2126.9233,<100 DM,>=7 years,4.0,none,2.0,car or other,1,bank,own,2.0,unskilled - resident,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,72.0,critical account,radio/television,6263.9365,<100 DM,1<= < 4 years,4.0,none,4.0,car or other,1,none,own,2.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
>= 200 DM ,12.0,existing credits paid back duly till now,others,1712.683,<100 DM,1<= < 4 years,3.0,none,1.0,unknown / no property,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
no account,7.0923185,existing credits paid back duly till now,radio/television,14002.571,500 <= < 1000 DM,4<= <7 years,1.906819,none,4.0,car or other,1,none,rent,1.0,management/ highly qualified employee,1.0,yes,yes,1,divorced/separated,1
no account,18.0,existing credits paid back duly till now,radio/television,2754.5652,<100 DM,4<= <7 years,4.0,none,3.0,car or other,1,bank,own,1.0,unemployed/ unskilled  - non-resident,1.0,yes,yes,1,divorced/separated,1
no account,18.0,existing credits paid back duly till now,others,2216.2642,<100 DM,>=7 years,4.0,none,3.0,real estate,1,none,rent,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
0 <= <200 DM,24.0,existing credits paid back duly till now,car (new),6568.628,<100 DM,1<= < 4 years,4.0,none,3.0,car or other,1,none,own,2.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,18.0,critical account,car (used),2701.2546,500 <= < 1000 DM,1<= < 4 years,4.0,none,4.0,unknown / no property,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
>= 200 DM ,18.0,existing credits paid back duly till now,radio/television,2596.8052,<100 DM,>=7 years,4.0,none,2.0,car or other,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
<0 DM,12.0,critical account,car (new),714.1064,<100 DM,>=7 years,4.0,none,2.0,car or other,1,none,own,1.0,unemployed/ unskilled  - non-resident,1.0,yes,yes,1,divorced/separated,0
<0 DM,4.0,existing credits paid back duly till now,car (new),1440.6239,<100 DM,>=7 years,3.0,none,2.0,unknown / no property,0,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
<0 DM,30.0,critical account,radio/television,1173.8573,<100 DM,>=7 years,4.0,none,2.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,4.0,existing credits paid back duly till now,car (new),2166.7043,<100 DM,1<= < 4 years,3.0,none,1.0,savings agreement/life insurance,1,store,own,1.0,skilled employee / official,1.0,yes,no,1,divorced/separated,1
0 <= <200 DM,30.0,existing credits paid back duly till now,radio/television,3072.7505,<100 DM,4<= <7 years,4.0,none,4.0,car or other,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,4.0,critical account,furniture/equipment,250.0,>= 1000 DM,<1 years,4.0,co-applicant,2.0,unknown / no property,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,0
<0 DM,18.0,critical account,furniture/equipment,2594.2744,<100 DM,>=7 years,4.0,none,3.0,car or other,1,none,rent,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
no account,12.0,critical account,car (new),11465.678,<100 DM,<1 years,4.0,none,2.0,savings agreement/life insurance,1,bank,own,2.0,unskilled - resident,1.0,none,yes,0,divorced/separated,0
0 <= <200 DM,6.0,existing credits paid back duly till now,radio/television,2554.3787,<100 DM,1<= < 4 years,4.0,none,3.0,real estate,1,none,for free,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
<0 DM,12.0,critical account,car (new),1926.8636,<100 DM,4<= <7 years,4.0,none,4.0,unknown / no property,1,bank,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
<0 DM,18.0,critical account,car (new),1731.317,<100 DM,unemployed,4.0,none,3.0,unknown / no property,1,bank,for free,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
<0 DM,6.0,critical account,others,2655.8108,no savings account,>=7 years,1.0,none,3.0,savings agreement/life insurance,1,none,own,1.0,management/ highly qualified employee,1.0,yes,yes,1,divorced/separated,1
no account,13.273406,critical account,car (new),4430.4277,no savings account,>=7 years,2.0,none,4.0,real estate,1,none,own,1.0,management/ highly qualified employee,1.0,yes,yes,1,divorced/separated,1
0 <= <200 DM,18.0,all credits at this bank paid back duly,others,2829.4084,>= 1000 DM,>=7 years,1.0,none,3.0,car or other,1,none,own,1.0,unskilled - resident,1.0,none,yes,1,divorced/separated,1
no account,18.0,existing credits paid back duly till now,car (new),3425.8286,<100 DM,unemployed,4.0,none,4.0,savings agreement/life insurance,1,none,own,3.0,management/ highly qualified employee,1.0,yes,yes,1,divorced/separated,1
<0 DM,11.021722,delay in paying off,retraining,1895.4946,no savings account,1<= < 4 years,4.0,none,4.0,unknown / no property,1,none,for free,2.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,0
no account,6.0,existing credits paid back duly till now,furniture/equipment,999.3499,<100 DM,<1 years,1.0,none,3.0,savings agreement/life insurance,1,none,rent,1.0,unskilled - resident,1.0,none,yes,1,divorced/separated,1
no account,30.0,critical account,radio/television,3654.11,no savings account,1<= < 4 years,4.0,none,4.0,car or other,1,none,own,1.0,management/ highly qualified employee,1.0,yes,yes,1,divorced/separated,1
no account,12.0,existing credits paid back duly till now,radio/television,3568.646,>= 1000 DM,4<= <7 years,4.0,co-applicant,3.0,unknown / no property,1,none,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
0 <= <200 DM,12.0,existing credits paid back duly till now,business,18424.0,no savings account,1<= < 4 years,4.0,none,4.0,savings agreement/life insurance,1,bank,own,2.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
<0 DM,12.0,no credits taken,car (new),1025.5594,<100 DM,1<= < 4 years,3.0,none,3.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,married/widowed,1
<0 DM,8.076073,critical account,furniture/equipment,2527.737,<100 DM,1<= < 4 years,2.0,none,2.0,unknown / no property,0,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
<0 DM,4.0,existing credits paid back duly till now,radio/television,2263.3503,500 <= < 1000 DM,1<= < 4 years,4.0,none,4.0,unknown / no property,1,none,own,2.0,skilled employee / official,1.0,none,yes,0,married/widowed,1
no account,12.0,critical account,others,2493.436,no savings account,>=7 years,4.0,none,3.0,car or other,1,bank,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,24.0,critical account,repairs,1528.568,<100 DM,>=7 years,4.0,none,3.0,unknown / no property,0,none,own,4.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
0 <= <200 DM,36.0,existing credits paid back duly till now,radio/television,18424.0,<100 DM,4<= <7 years,4.0,none,4.0,real estate,1,bank,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,0
<0 DM,36.0,critical account,car (new),1611.009,<100 DM,>=7 years,4.0,none,4.0,unknown / no property,1,none,own,3.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
0 <= <200 DM,4.0,critical account,business,1596.1372,<100 DM,unemployed,2.0,none,4.0,real estate,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
0 <= <200 DM,11.623537,delay in paying off,business,822.3299,100 <= <500 DM,4<= <7 years,4.0,none,1.0,unknown / no property,0,bank,own,1.0,unskilled - resident,1.0,yes,yes,1,divorced/separated,1
<0 DM,12.0,critical account,education,7331.6685,500 <= < 1000 DM,1<= < 4 years,3.0,none,4.0,savings agreement/life insurance,1,none,own,1.0,unemployed/ unskilled  - non-resident,1.0,none,yes,1,divorced/separated,1
<0 DM,15.0,existing credits paid back duly till now,radio/television,1779.2649,<100 DM,>=7 years,3.0,none,4.0,real estate,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
no account,12.883087,existing credits paid back duly till now,radio/television,1942.2257,<100 DM,4<= <7 years,4.0,none,4.0,unknown / no property,1,none,for free,1.0,management/ highly qualified employee,1.0,none,yes,0,married/widowed,0
0 <= <200 DM,4.0,existing credits paid back duly till now,radio/television,1488.9849,no savings account,1<= < 4 years,4.0,none,2.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,4.0,existing credits paid back duly till now,others,250.0,no savings account,<1 years,4.0,guarantor,4.0,car or other,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,0
no account,9.0,critical account,others,2198.7368,<100 DM,unemployed,4.0,none,3.0,car or other,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,41.413166,delay in paying off,others,973.60785,<100 DM,4<= <7 years,4.0,none,2.0,real estate,1,none,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,0
no account,24.0,delay in paying off,radio/television,2720.4639,100 <= <500 DM,>=7 years,4.0,none,4.0,car or other,1,none,own,1.0,unemployed/ unskilled  - non-resident,1.0,none,yes,1,divorced/separated,0
0 <= <200 DM,72.0,critical account,radio/television,3572.7852,<100 DM,1<= < 4 years,4.0,none,4.0,car or other,1,none,own,2.0,management/ highly qualified employee,1.0,none,yes,0,divorced/separated,0
<0 DM,18.0,critical account,domestic appliances,3988.874,<100 DM,1<= < 4 years,1.0,none,3.0,unknown / no property,1,none,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
no account,18.0,critical account,furniture/equipment,2265.9824,<100 DM,>=7 years,3.0,none,2.0,car or other,1,none,own,1.0,unemployed/ unskilled  - non-resident,1.0,none,yes,1,divorced/separated,1
no account,12.0,existing credits paid back duly till now,radio/television,3576.6624,<100 DM,<1 years,2.0,none,1.0,unknown / no property,1,none,for free,1.0,unemployed/ unskilled  - non-resident,1.0,none,yes,1,divorced/separated,1
<0 DM,24.0,existing credits paid back duly till now,others,2081.2383,<100 DM,1<= < 4 years,4.0,none,2.0,unknown / no property,1,none,own,1.0,unemployed/ unskilled  - non-resident,1.0,yes,yes,1,divorced/separated,1
<0 DM,24.0,existing credits paid back duly till now,radio/television,2431.2014,no savings account,<1 years,1.0,none,2.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
>= 200 DM ,12.119911,existing credits paid back duly till now,radio/television,705.87555,<100 DM,1<= < 4 years,4.0,none,4.0,unknown / no property,1,none,for free,4.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
no account,12.0,critical account,radio/television,2236.8225,<100 DM,4<= <7 years,4.0,none,3.0,unknown / no property,1,none,own,2.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,1
<0 DM,4.0,existing credits paid back duly till now,business,2616.732,<100 DM,1<= < 4 years,4.0,none,2.0,unknown / no property,0,store,own,1.0,unskilled - resident,1.0,yes,no,1,divorced/separated,1
0 <= <200 DM,4.0,existing credits paid back duly till now,car (new),1566.7365,<100 DM,>=7 years,3.0,none,2.0,unknown / no property,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
no account,15.0,existing credits paid back duly till now,car (new),1883.8358,100 <= <500 DM,1<= < 4 years,4.0,none,2.0,unknown / no property,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
<0 DM,12.0,existing credits paid back duly till now,radio/television,250.0,<100 DM,1<= < 4 years,4.0,none,3.0,unknown / no property,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
no account,4.0,existing credits paid back duly till now,car (new),2242.3772,no savings account,>=7 years,2.0,none,3.0,savings agreement/life insurance,1,bank,rent,1.0,unemployed/ unskilled  - non-resident,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,15.0,existing credits paid back duly till now,car (new),1050.9504,<100 DM,>=7 years,3.0,none,2.0,car or other,0,none,own,1.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,1
no account,25.791147,existing credits paid back duly till now,radio/television,2753.6174,<100 DM,1<= < 4 years,4.0,none,3.0,car or other,1,bank,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
<0 DM,21.0,critical account,others,2576.1377,no savings account,4<= <7 years,2.0,none,2.0,car or other,0,none,own,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,0
no account,24.0,all credits at this bank paid back duly,car (new),704.0019,500 <= < 1000 DM,<1 years,4.0,none,1.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,36.0,existing credits paid back duly till now,business,1051.5698,>= 1000 DM,>=7 years,4.0,none,1.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
no account,34.35101,critical account,car (new),2824.2292,100 <= <500 DM,<1 years,4.0,none,4.0,unknown / no property,1,none,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,0
no account,18.0,existing credits paid back duly till now,car (new),1385.755,<100 DM,1<= < 4 years,1.0,none,2.0,car or other,1,none,own,1.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,1
>= 200 DM ,72.0,existing credits paid back duly till now,others,3062.4504,<100 DM,1<= < 4 years,4.0,none,4.0,car or other,0,bank,own,2.0,unskilled - resident,1.0,none,yes,1,divorced/separated,0
no account,12.0,critical account,car (new),1244.6173,<100 DM,1<= < 4 years,4.0,none,4.0,real estate,1,none,own,1.0,skilled employee / official,1.0,yes,no,0,divorced/separated,1
0 <= <200 DM,12.0,existing credits paid back duly till now,car (used),1217.1727,500 <= < 1000 DM,4<= <7 years,2.0,guarantor,2.0,unknown / no property,1,bank,rent,1.0,management/ highly qualified employee,1.0,yes,yes,1,married/widowed,1
0 <= <200 DM,4.8188124,existing credits paid back duly till now,radio/television,1436.1495,<100 DM,>=7 years,4.0,none,2.0,car or other,1,none,rent,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
<0 DM,12.0,existing credits paid back duly till now,education,18424.0,no savings account,>=7 years,2.0,none,1.0,real estate,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,18.0,existing credits paid back duly till now,radio/television,2257.5625,<100 DM,>=7 years,4.0,none,2.0,unknown / no property,1,none,own,1.0,unemployed/ unskilled  - non-resident,1.0,yes,yes,1,divorced/separated,1
0 <= <200 DM,4.0,critical account,furniture/equipment,2778.6255,<100 DM,>=7 years,1.0,none,1.0,unknown / no property,1,none,own,1.0,unemployed/ unskilled  - non-resident,1.0,yes,yes,1,divorced/separated,1
0 <= <200 DM,24.0,critical account,car (used),18424.0,<100 DM,4<= <7 years,4.0,none,4.0,car or other,1,none,rent,1.0,skilled employee / official,1.0,yes,yes,1,married/widowed,1
0 <= <200 DM,12.0,critical account,radio/television,1828.8292,100 <= <500 DM,>=7 years,1.0,none,4.0,car or other,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
<0 DM,4.0,existing credits paid back duly till now,car (new),2003.292,no savings account,1<= < 4 years,4.0,none,4.0,car or other,0,none,own,4.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
<0 DM,4.0,critical account,radio/television,1217.7181,<100 DM,1<= < 4 years,4.0,none,4.0,real estate,1,none,own,1.0,unemployed/ unskilled  - non-resident,1.0,yes,yes,0,divorced/separated,1
no account,24.0,existing credits paid back duly till now,education,250.0,100 <= <500 DM,4<= <7 years,4.0,none,2.0,savings agreement/life insurance,1,none,own,1.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,0
<0 DM,4.984656,critical account,radio/television,903.95233,100 <= <500 DM,>=7 years,4.0,none,4.0,unknown / no property,1,none,own,2.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
<0 DM,41.24049,existing credits paid back duly till now,car (used),2696.6157,500 <= < 1000 DM,>=7 years,4.0,none,4.0,real estate,1,none,own,1.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,1
<0 DM,4.0,critical account,radio/television,2714.7544,<100 DM,1<= < 4 years,4.0,none,4.0,real estate,1,none,own,1.0,unskilled - resident,1.0,none,yes,0,divorced/separated,1
no account,6.0,critical account,car (new),4218.8994,no savings account,1<= < 4 years,4.0,none,2.0,unknown / no property,1,none,for free,2.0,unskilled - resident,1.0,none,yes,1,divorced/separated,1
<0 DM,4.0,existing credits paid back duly till now,radio/television,2667.3347,<100 DM,<1 years,4.0,none,4.0,real estate,0,bank,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
no account,12.0,critical account,radio/television,2346.9995,100 <= <500 DM,4<= <7 years,4.0,none,4.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
0 <= <200 DM,15.0,critical account,radio/television,6023.452,<100 DM,4<= <7 years,4.0,none,2.0,car or other,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
<0 DM,4.0,existing credits paid back duly till now,radio/television,4008.0652,<100 DM,<1 years,4.0,none,2.0,unknown / no property,1,bank,own,2.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,18.0,all credits at this bank paid back duly,radio/television,2723.3643,100 <= <500 DM,>=7 years,1.0,none,4.0,savings agreement/life insurance,1,none,rent,1.0,skilled employee / official,1.0,yes,no,1,divorced/separated,0
no account,14.907895,existing credits paid back duly till now,radio/television,6909.225,>= 1000 DM,<1 years,3.0,none,1.0,car or other,1,none,rent,1.0,unskilled - resident,1.0,none,yes,1,divorced/separated,1
no account,72.0,delay in paying off,car (used),3001.8745,<100 DM,<1 years,2.0,guarantor,1.0,savings agreement/life insurance,1,none,own,1.0,unemployed/ unskilled  - non-resident,1.0,yes,yes,1,divorced/separated,1
0 <= <200 DM,9.0,existing credits paid back duly till now,car (new),1314.0608,<100 DM,4<= <7 years,4.0,none,2.0,car or other,1,none,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,0
no account,15.0,existing credits paid back duly till now,others,1249.4039,no savings account,1<= < 4 years,4.0,none,2.0,unknown / no property,1,none,rent,1.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,4.0,existing credits paid back duly till now,car (new),3084.1125,<100 DM,>=7 years,4.0,none,4.0,unknown / no property,1,none,own,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
<0 DM,21.0,existing credits paid back duly till now,car (new),1805.9426,<100 DM,>=7 years,3.0,none,2.0,car or other,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
0 <= <200 DM,15.0,existing credits paid back duly till now,car (new),2609.3687,<100 DM,>=7 years,2.0,none,2.0,real estate,1,bank,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,6.0,existing credits paid back duly till now,car (new),3919.7046,<100 DM,1<= < 4 years,1.0,none,3.0,unknown / no property,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
<0 DM,9.0,existing credits paid back duly till now,radio/television,2321.017,<100 DM,1<= < 4 years,4.0,none,2.0,car or other,1,none,own,2.0,unskilled - resident,1.0,none,yes,0,divorced/separated,1
no account,24.0,all credits at this bank paid back duly,car (new),5864.936,>= 1000 DM,4<= <7 years,3.0,none,4.0,car or other,0,none,for free,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,0
no account,36.0,existing credits paid back duly till now,radio/television,1700.0695,500 <= < 1000 DM,1<= < 4 years,4.0,none,4.0,real estate,1,bank,for free,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
no account,7.081175,critical account,radio/television,1411.3019,500 <= < 1000 DM,<1 years,4.0,none,2.0,real estate,1,bank,own,1.0,management/ highly qualified employee,1.0,none,yes,0,divorced/separated,1
0 <= <200 DM,36.0,existing credits paid back duly till now,radio/television,1207.4651,<100 DM,>=7 years,4.0,none,2.0,savings agreement/life insurance,1,store,rent,2.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,18.0,existing credits paid back duly till now,radio/television,18424.0,no savings account,1<= < 4 years,3.0,none,4.0,car or other,1,none,own,2.0,management/ highly qualified employee,1.0,none,yes,0,divorced/separated,0
