checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,sex,marital-status,class-label
0 <= <200 DM,25,critical account,car (used),4680,<100 DM,4<= <7 years,5,none,2,real estate,1,none,own,2,skilled employee / official,1,yes,yes,0,divorced/separated,1
no account,3,critical account,car (new),3519,100 <= <500 DM,>=7 years,3,none,1,real estate,1,none,own,3,skilled employee / official,2,none,yes,1,divorced/separated,1
0 <= <200 DM,33,delay in paying off,furniture/equipment,5023,100 <= <500 DM,1<= < 4 years,4,none,3,real estate,1,none,own,2,skilled employee / official,1,none,no,1,divorced/separated,1
<0 DM,41,all credits at this bank paid back duly,repairs,5222,100 <= <500 DM,1<= < 4 years,5,none,3,real estate,1,none,for free,1,skilled employee / official,2,none,yes,1,divorced/separated,1
no account,27,existing credits paid back duly till now,car (new),5116,100 <= <500 DM,>=7 years,4,none,3,savings agreement/life insurance,1,none,for free,1,skilled employee / official,2,yes,yes,0,divorced/separated,0
>= 200 DM ,8,critical account,car (new),68,<100 DM,>=7 years,4,none,2,real estate,1,none,rent,3,unemployed/ unskilled  - non-resident,2,none,no,1,married/widowed,1
no account,19,critical account,car (used),3880,100 <= <500 DM,>=7 years,4,none,3,real estate,1,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated,1
no account,-1,critical account,car (new),1908,<100 DM,1<= < 4 years,3,guarantor,4,real estate,1,none,own,3,unemployed/ unskilled  - non-resident,2,none,yes,1,divorced/separated,1
no account,45,delay in paying off,others,9605,<100 DM,<1 years,4,none,3,savings agreement/life insurance,1,store,for free,1,skilled employee / official,2,yes,yes,1,divorced/separated,0
<0 DM,1,critical account,repairs,3018,no savings account,>=7 years,3,none,3,savings agreement/life insurance,1,store,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,1
0 <= <200 DM,17,delay in paying off,radio/television,5238,<100 DM,1<= < 4 years,5,none,4,unknown / no property,1,none,own,3,skilled employee / official,2,none,yes,1,divorced/separated,1
0 <= <200 DM,29,delay in paying off,others,2994,<100 DM,1<= < 4 years,6,none,0,real estate,1,store,own,2,skilled employee / official,1,yes,yes,1,divorced/separated,0
<0 DM,39,existing credits paid back duly till now,car (used),6643,100 <= <500 DM,1<= < 4 years,4,none,3,unknown / no property,1,none,for free,1,skilled employee / official,1,yes,yes,1,divorced/separated,0
no account,4,existing credits paid back duly till now,car (used),1686,<100 DM,4<= <7 years,3,none,3,unknown / no property,1,none,own,1,unemployed/ unskilled  - non-resident,2,yes,yes,0,divorced/separated,1
<0 DM,24,critical account,car (used),4980,100 <= <500 DM,>=7 years,4,none,4,unknown / no property,1,none,for free,2,unskilled - resident,2,yes,no,1,divorced/separated,1
no account,13,delay in paying off,car (used),5166,100 <= <500 DM,>=7 years,3,none,2,real estate,1,none,own,2,skilled employee / official,2,none,no,1,divorced/separated,1
no account,-3,existing credits paid back duly till now,retraining,3126,no savings account,>=7 years,3,none,5,unknown / no property,1,none,own,2,unskilled - resident,2,yes,yes,0,divorced/separated,1
<0 DM,25,all credits at this bank paid back duly,car (used),10690,no savings account,unemployed,2,none,3,savings agreement/life insurance,1,none,own,2,skilled employee / official,2,none,yes,1,divorced/separated,0
no account,17,existing credits paid back duly till now,car (new),-1205,100 <= <500 DM,>=7 years,4,none,2,real estate,1,none,rent,2,skilled employee / official,2,none,no,1,divorced/separated,1
no account,26,critical account,car (used),11948,no savings account,unemployed,2,none,3,unknown / no property,1,none,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,1
no account,5,critical account,car (used),4390,100 <= <500 DM,>=7 years,1,none,2,real estate,1,store,rent,3,unskilled - resident,2,yes,yes,1,divorced/separated,1
<0 DM,12,critical account,car (used),2123,100 <= <500 DM,4<= <7 years,5,none,5,unknown / no property,1,none,own,2,skilled employee / official,1,yes,yes,1,divorced/separated,1
no account,22,delay in paying off,car (used),7236,100 <= <500 DM,>=7 years,3,none,4,car or other,1,none,own,3,skilled employee / official,2,none,yes,1,divorced/separated,1
>= 200 DM ,35,delay in paying off,furniture/equipment,10084,100 <= <500 DM,>=7 years,1,none,4,real estate,1,none,rent,3,skilled employee / official,2,none,yes,0,divorced/separated,0
0 <= <200 DM,36,delay in paying off,repairs,5498,100 <= <500 DM,>=7 years,5,none,5,real estate,1,none,for free,2,skilled employee / official,1,yes,yes,1,divorced/separated,1
0 <= <200 DM,21,no credits taken,car (new),7781,<100 DM,>=7 years,5,none,4,savings agreement/life insurance,1,none,own,3,skilled employee / official,2,yes,yes,0,divorced/separated,0
>= 200 DM ,20,no credits taken,furniture/equipment,2644,<100 DM,>=7 years,5,none,5,savings agreement/life insurance,1,none,own,3,skilled employee / official,1,none,yes,0,divorced/separated,1
<0 DM,26,delay in paying off,car (used),3836,100 <= <500 DM,1<= < 4 years,4,none,4,savings agreement/life insurance,1,none,for free,2,skilled employee / official,2,none,no,1,divorced/separated,1
0 <= <200 DM,19,no credits taken,furniture/equipment,9188,<100 DM,4<= <7 years,2,none,2,savings agreement/life insurance,1,none,own,3,skilled employee / official,2,yes,yes,0,divorced/separated,0
no account,19,existing credits paid back duly till now,car (new),1788,100 <= <500 DM,>=7 years,5,none,2,real estate,1,none,rent,1,skilled employee / official,2,none,yes,0,divorced/separated,1
no account,34,all credits at this bank paid back duly,business,10333,100 <= <500 DM,1<= < 4 years,5,none,5,savings agreement/life insurance,1,none,own,2,skilled employee / official,2,none,yes,0,divorced/separated,1
>= 200 DM ,4,no credits taken,retraining,2961,100 <= <500 DM,>=7 years,2,none,6,unknown / no property,1,none,own,2,unemployed/ unskilled  - non-resident,2,yes,yes,0,married/widowed,1
>= 200 DM ,9,no credits taken,domestic appliances,2722,<100 DM,1<= < 4 years,5,none,6,savings agreement/life insurance,1,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated,1
no account,23,critical account,car (new),6362,100 <= <500 DM,1<= < 4 years,3,none,3,savings agreement/life insurance,1,none,rent,2,skilled employee / official,2,yes,yes,1,divorced/separated,0
no account,-2,all credits at this bank paid back duly,car (used),6010,100 <= <500 DM,>=7 years,2,none,6,savings agreement/life insurance,1,none,for free,1,skilled employee / official,2,none,yes,1,divorced/separated,1
>= 200 DM ,35,delay in paying off,business,7656,<100 DM,1<= < 4 years,4,none,3,savings agreement/life insurance,1,none,own,3,skilled employee / official,2,yes,yes,0,divorced/separated,0
no account,20,critical account,car (used),2661,100 <= <500 DM,1<= < 4 years,3,none,3,real estate,1,none,rent,2,unskilled - resident,2,yes,yes,1,divorced/separated,1
<0 DM,24,critical account,others,8789,<100 DM,4<= <7 years,3,guarantor,1,savings agreement/life insurance,1,store,own,2,management/ highly qualified employee,2,yes,yes,1,divorced/separated,1
no account,2,existing credits paid back duly till now,retraining,-46,no savings account,>=7 years,3,none,4,savings agreement/life insurance,1,none,rent,2,unskilled - resident,2,none,yes,0,divorced/separated,1
0 <= <200 DM,23,critical account,car (used),7639,no savings account,<1 years,2,none,3,unknown / no property,1,bank,own,2,unskilled - resident,2,yes,yes,1,divorced/separated,1
<0 DM,34,delay in paying off,car (used),13615,no savings account,1<= < 4 years,1,none,5,unknown / no property,1,bank,for free,2,skilled employee / official,1,none,yes,1,divorced/separated,0
<0 DM,48,all credits at this bank paid back duly,furniture/equipment,7370,100 <= <500 DM,4<= <7 years,5,none,2,savings agreement/life insurance,1,none,own,2,skilled employee / official,2,yes,yes,0,divorced/separated,0
>= 200 DM ,-3,critical account,car (new),2724,<100 DM,>=7 years,3,none,7,unknown / no property,1,bank,own,3,unskilled - resident,2,yes,yes,0,married/widowed,1
<0 DM,20,all credits at this bank paid back duly,car (new),6674,<100 DM,1<= < 4 years,3,none,0,savings agreement/life insurance,1,none,own,3,management/ highly qualified employee,2,yes,yes,0,divorced/separated,1
no account,9,existing credits paid back duly till now,car (new),7779,no savings account,>=7 years,2,none,3,savings agreement/life insurance,1,store,own,1,skilled employee / official,2,none,yes,1,divorced/separated,0
no account,27,existing credits paid back duly till now,car (used),9466,100 <= <500 DM,>=7 years,2,none,4,unknown / no property,1,store,for free,1,management/ highly qualified employee,1,none,yes,1,divorced/separated,0
>= 200 DM ,-2,critical account,business,647,<100 DM,1<= < 4 years,6,none,5,savings agreement/life insurance,1,none,own,3,unskilled - resident,1,none,yes,1,divorced/separated,1
no account,3,critical account,car (new),5658,<100 DM,>=7 years,4,none,4,savings agreement/life insurance,1,none,own,2,unskilled - resident,2,yes,yes,0,divorced/separated,1
<0 DM,27,existing credits paid back duly till now,car (new),1791,100 <= <500 DM,>=7 years,6,none,6,unknown / no property,1,none,for free,1,skilled employee / official,2,yes,yes,0,divorced/separated,1
>= 200 DM ,-3,critical account,car (new),-90,<100 DM,1<= < 4 years,5,none,0,real estate,1,none,own,3,skilled employee / official,2,none,yes,0,divorced/separated,1
<0 DM,9,existing credits paid back duly till now,radio/television,764,no savings account,4<= <7 years,3,none,4,unknown / no property,1,none,own,2,unemployed/ unskilled  - non-resident,2,yes,yes,0,divorced/separated,1
no account,-1,delay in paying off,car (new),2393,<100 DM,1<= < 4 years,2,none,3,savings agreement/life insurance,1,none,own,2,skilled employee / official,2,none,yes,1,divorced/separated,1
<0 DM,46,no credits taken,car (used),20655,<100 DM,1<= < 4 years,0,none,3,unknown / no property,1,none,for free,2,management/ highly qualified employee,2,none,yes,1,divorced/separated,0
no account,33,existing credits paid back duly till now,repairs,2838,100 <= <500 DM,>=7 years,5,none,2,savings agreement/life insurance,0,store,rent,0,skilled employee / official,2,yes,yes,0,divorced/separated,0
>= 200 DM ,6,critical account,car (new),6375,no savings account,>=7 years,3,none,6,unknown / no property,1,none,for free,2,unskilled - resident,2,none,yes,1,divorced/separated,1
<0 DM,50,all credits at this bank paid back duly,car (used),11244,no savings account,<1 years,3,none,3,savings agreement/life insurance,1,bank,for free,1,skilled employee / official,2,yes,yes,1,divorced/separated,0
>= 200 DM ,10,critical account,car (new),5093,<100 DM,>=7 years,5,none,5,savings agreement/life insurance,1,none,own,2,unemployed/ unskilled  - non-resident,2,yes,yes,0,divorced/separated,1
>= 200 DM ,7,critical account,radio/television,2401,<100 DM,1<= < 4 years,5,none,4,savings agreement/life insurance,1,none,own,3,skilled employee / official,2,none,yes,0,divorced/separated,1
no account,2,existing credits paid back duly till now,car (new),-3652,<100 DM,1<= < 4 years,5,none,3,real estate,1,none,rent,2,skilled employee / official,1,none,yes,1,divorced/separated,0
no account,25,critical account,car (used),3452,<100 DM,>=7 years,4,none,3,savings agreement/life insurance,1,none,rent,2,skilled employee / official,2,yes,yes,1,divorced/separated,1
>= 200 DM ,6,critical account,radio/television,4258,<100 DM,1<= < 4 years,4,none,2,car or other,1,none,own,3,skilled employee / official,2,none,yes,1,divorced/separated,1
<0 DM,28,all credits at this bank paid back duly,car (used),8447,no savings account,unemployed,4,none,5,savings agreement/life insurance,1,bank,for free,1,unemployed/ unskilled  - non-resident,2,yes,yes,1,divorced/separated,0
no account,8,existing credits paid back duly till now,car (new),410,no savings account,>=7 years,5,none,4,unknown / no property,1,none,for free,1,skilled employee / official,2,yes,yes,1,divorced/separated,0
<0 DM,30,all credits at this bank paid back duly,car (new),8287,no savings account,<1 years,2,none,4,savings agreement/life insurance,1,bank,for free,1,skilled employee / official,2,yes,yes,0,married/widowed,0
>= 200 DM ,48,existing credits paid back duly till now,furniture/equipment,10425,100 <= <500 DM,1<= < 4 years,4,none,3,savings agreement/life insurance,1,none,own,1,skilled employee / official,1,none,yes,0,divorced/separated,0
no account,15,existing credits paid back duly till now,domestic appliances,1985,<100 DM,>=7 years,4,none,2,real estate,1,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated,0
no account,26,all credits at this bank paid back duly,car (used),7701,<100 DM,>=7 years,4,none,4,savings agreement/life insurance,1,none,own,1,skilled employee / official,2,yes,yes,1,divorced/separated,1
no account,11,critical account,radio/television,1698,no savings account,1<= < 4 years,4,none,2,real estate,1,none,own,3,skilled employee / official,2,yes,yes,0,divorced/separated,1
0 <= <200 DM,38,existing credits paid back duly till now,furniture/equipment,3812,<100 DM,<1 years,7,none,4,savings agreement/life insurance,1,none,for free,0,skilled employee / official,2,none,yes,0,divorced/separated,0
no account,29,all credits at this bank paid back duly,repairs,7277,100 <= <500 DM,1<= < 4 years,5,none,4,car or other,1,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated,1
no account,42,all credits at this bank paid back duly,car (new),3882,<100 DM,1<= < 4 years,5,none,0,real estate,1,store,own,2,skilled employee / official,2,none,yes,1,divorced/separated,1
>= 200 DM ,2,critical account,car (used),1670,100 <= <500 DM,unemployed,2,none,6,unknown / no property,1,none,own,2,unskilled - resident,1,none,yes,1,divorced/separated,1
<0 DM,-2,critical account,car (new),-2475,no savings account,1<= < 4 years,4,none,4,real estate,1,none,own,3,unskilled - resident,2,yes,yes,1,married/widowed,1
<0 DM,-5,existing credits paid back duly till now,radio/television,-881,<100 DM,<1 years,5,none,5,savings agreement/life insurance,1,none,own,2,skilled employee / official,1,none,yes,0,married/widowed,1
<0 DM,1,existing credits paid back duly till now,car (new),-1041,<100 DM,>=7 years,5,none,3,savings agreement/life insurance,1,none,own,2,skilled employee / official,1,yes,yes,0,divorced/separated,1
<0 DM,28,all credits at this bank paid back duly,furniture/equipment,1052,100 <= <500 DM,1<= < 4 years,6,none,5,savings agreement/life insurance,1,none,for free,2,skilled employee / official,1,yes,yes,0,married/widowed,1
>= 200 DM ,25,critical account,furniture/equipment,9084,<100 DM,1<= < 4 years,2,none,3,real estate,0,none,rent,3,skilled employee / official,1,none,yes,1,divorced/separated,0
0 <= <200 DM,22,existing credits paid back duly till now,car (new),2947,no savings account,>=7 years,4,none,3,unknown / no property,1,store,own,2,skilled employee / official,2,none,yes,1,divorced/separated,1
<0 DM,11,existing credits paid back duly till now,domestic appliances,-1229,<100 DM,1<= < 4 years,8,none,2,savings agreement/life insurance,1,none,own,0,skilled employee / official,1,none,yes,1,divorced/separated,1
>= 200 DM ,12,critical account,car (new),6997,<100 DM,unemployed,1,none,4,car or other,1,none,rent,3,unskilled - resident,2,none,yes,1,married/widowed,0
no account,11,existing credits paid back duly till now,car (new),4544,no savings account,>=7 years,2,none,5,unknown / no property,1,none,for free,2,unemployed/ unskilled  - non-resident,2,none,yes,1,divorced/separated,1
<0 DM,8,existing credits paid back duly till now,radio/television,1644,500 <= < 1000 DM,>=7 years,4,none,6,savings agreement/life insurance,1,store,for free,0,skilled employee / official,1,none,yes,0,divorced/separated,1
no account,-2,critical account,business,2260,<100 DM,1<= < 4 years,4,none,5,unknown / no property,1,none,rent,3,unskilled - resident,2,none,yes,1,divorced/separated,1
>= 200 DM ,21,no credits taken,furniture/equipment,9607,<100 DM,1<= < 4 years,1,none,4,unknown / no property,1,bank,own,3,unskilled - resident,2,yes,yes,1,divorced/separated,1
>= 200 DM ,14,critical account,furniture/equipment,2863,<100 DM,1<= < 4 years,2,none,3,real estate,1,bank,own,3,skilled employee / official,1,none,yes,0,divorced/separated,1
>= 200 DM ,2,existing credits paid back duly till now,radio/television,376,<100 DM,1<= < 4 years,3,none,5,real estate,1,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated,1
no account,-2,critical account,car (new),3855,no savings account,1<= < 4 years,2,none,5,savings agreement/life insurance,1,none,rent,2,unskilled - resident,2,none,yes,1,divorced/separated,0
<0 DM,3,all credits at this bank paid back duly,furniture/equipment,764,<100 DM,<1 years,4,none,1,savings agreement/life insurance,1,none,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,1
<0 DM,9,all credits at this bank paid back duly,others,-314,<100 DM,4<= <7 years,5,none,7,unknown / no property,1,none,own,2,unskilled - resident,2,yes,yes,1,married/widowed,1
0 <= <200 DM,23,critical account,radio/television,4179,<100 DM,1<= < 4 years,4,none,1,real estate,1,bank,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,1
0 <= <200 DM,14,existing credits paid back duly till now,car (new),848,<100 DM,<1 years,5,none,2,real estate,1,none,rent,2,skilled employee / official,2,yes,yes,0,divorced/separated,1
>= 200 DM ,29,critical account,business,2467,100 <= <500 DM,>=7 years,3,none,4,real estate,1,none,rent,2,skilled employee / official,1,none,no,1,divorced/separated,1
<0 DM,27,all credits at this bank paid back duly,radio/television,-23,100 <= <500 DM,>=7 years,6,none,3,savings agreement/life insurance,1,none,own,1,skilled employee / official,2,yes,yes,0,divorced/separated,1
0 <= <200 DM,26,all credits at this bank paid back duly,others,8002,no savings account,<1 years,2,none,4,savings agreement/life insurance,1,store,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,0
<0 DM,34,all credits at this bank paid back duly,car (new),7629,<100 DM,4<= <7 years,4,none,2,savings agreement/life insurance,1,bank,own,1,skilled employee / official,2,yes,yes,1,divorced/separated,1
0 <= <200 DM,43,critical account,furniture/equipment,7388,<100 DM,<1 years,2,none,0,savings agreement/life insurance,0,store,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,0
<0 DM,39,critical account,car (used),13734,<100 DM,1<= < 4 years,2,none,3,savings agreement/life insurance,1,none,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,1
>= 200 DM ,50,all credits at this bank paid back duly,furniture/equipment,3719,<100 DM,<1 years,5,none,1,savings agreement/life insurance,1,none,own,2,skilled employee / official,2,yes,yes,0,divorced/separated,1
no account,7,critical account,car (new),-5621,no savings account,>=7 years,5,guarantor,4,real estate,1,none,rent,3,skilled employee / official,2,none,yes,1,married/widowed,1
>= 200 DM ,12,existing credits paid back duly till now,business,-595,<100 DM,1<= < 4 years,6,none,5,savings agreement/life insurance,1,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated,1
>= 200 DM ,-5,critical account,business,-9,100 <= <500 DM,1<= < 4 years,4,none,4,real estate,1,none,own,3,unskilled - resident,1,none,yes,1,divorced/separated,1
no account,2,existing credits paid back duly till now,car (new),-2747,<100 DM,1<= < 4 years,6,none,5,savings agreement/life insurance,1,none,rent,2,skilled employee / official,1,none,yes,1,divorced/separated,1
<0 DM,33,no credits taken,car (used),11346,<100 DM,1<= < 4 years,3,none,3,savings agreement/life insurance,1,store,own,1,skilled employee / official,1,none,yes,1,divorced/separated,0
>= 200 DM ,14,existing credits paid back duly till now,radio/television,275,>= 1000 DM,1<= < 4 years,6,none,4,savings agreement/life insurance,1,none,own,2,skilled employee / official,2,yes,yes,0,divorced/separated,1
>= 200 DM ,7,critical account,retraining,458,<100 DM,1<= < 4 years,2,none,3,real estate,1,none,own,3,unskilled - resident,2,none,yes,1,married/widowed,1
no account,33,all credits at this bank paid back duly,others,6093,<100 DM,1<= < 4 years,4,none,2,savings agreement/life insurance,1,bank,own,1,skilled employee / official,2,none,yes,1,divorced/separated,0
>= 200 DM ,13,delay in paying off,business,333,>= 1000 DM,1<= < 4 years,5,none,6,car or other,1,none,own,3,skilled employee / official,1,none,yes,1,divorced/separated,1
no account,16,existing credits paid back duly till now,radio/television,-3323,<100 DM,>=7 years,6,none,4,car or other,1,none,own,2,skilled employee / official,1,yes,yes,0,married/widowed,1
>= 200 DM ,31,critical account,car (used),12826,no savings account,unemployed,1,none,4,car or other,1,none,for free,3,management/ highly qualified employee,2,yes,no,1,divorced/separated,1
no account,54,existing credits paid back duly till now,car (used),10054,<100 DM,<1 years,6,none,2,savings agreement/life insurance,1,store,for free,0,skilled employee / official,2,yes,yes,0,divorced/separated,1
no account,20,existing credits paid back duly till now,car (new),4716,no savings account,>=7 years,4,none,4,unknown / no property,1,none,for free,2,skilled employee / official,2,yes,yes,1,married/widowed,1
>= 200 DM ,3,critical account,business,-1309,100 <= <500 DM,1<= < 4 years,4,none,6,real estate,1,none,rent,4,unskilled - resident,1,none,yes,1,divorced/separated,1
<0 DM,-2,existing credits paid back duly till now,car (new),835,<100 DM,<1 years,5,none,3,savings agreement/life insurance,1,none,own,3,unskilled - resident,2,yes,yes,0,divorced/separated,0
<0 DM,20,critical account,car (used),9733,no savings account,unemployed,0,none,4,car or other,1,store,for free,1,unskilled - resident,2,yes,yes,1,divorced/separated,1
>= 200 DM ,19,delay in paying off,business,5502,<100 DM,1<= < 4 years,4,none,4,savings agreement/life insurance,1,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated,0
no account,9,critical account,business,10105,<100 DM,unemployed,3,none,5,unknown / no property,1,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated,1
>= 200 DM ,30,delay in paying off,furniture/equipment,2287,<100 DM,<1 years,5,none,2,savings agreement/life insurance,1,none,own,2,skilled employee / official,2,yes,yes,0,married/widowed,0
>= 200 DM ,-2,existing credits paid back duly till now,car (new),-6675,<100 DM,>=7 years,7,none,3,savings agreement/life insurance,1,none,own,2,unskilled - resident,2,yes,yes,0,divorced/separated,1
>= 200 DM ,21,critical account,car (used),9181,no savings account,unemployed,0,guarantor,6,unknown / no property,1,bank,rent,3,unskilled - resident,2,yes,yes,1,married/widowed,1
<0 DM,24,existing credits paid back duly till now,radio/television,-1895,<100 DM,1<= < 4 years,7,none,2,savings agreement/life insurance,1,none,own,1,skilled employee / official,1,none,yes,0,married/widowed,1
<0 DM,14,all credits at this bank paid back duly,business,9047,no savings account,1<= < 4 years,4,none,8,unknown / no property,1,none,for free,1,unemployed/ unskilled  - non-resident,2,none,yes,1,divorced/separated,1
no account,18,existing credits paid back duly till now,car (new),-115,500 <= < 1000 DM,>=7 years,6,none,3,savings agreement/life insurance,1,store,own,1,skilled employee / official,1,yes,yes,0,divorced/separated,1
>= 200 DM ,23,existing credits paid back duly till now,furniture/equipment,6331,<100 DM,>=7 years,1,none,4,real estate,1,bank,rent,2,skilled employee / official,1,none,yes,0,divorced/separated,1
>= 200 DM ,35,delay in paying off,business,4945,<100 DM,<1 years,3,none,5,savings agreement/life insurance,1,none,own,2,skilled employee / official,1,yes,yes,1,married/widowed,1
no account,24,critical account,business,4628,<100 DM,1<= < 4 years,4,none,2,real estate,1,none,rent,3,skilled employee / official,2,none,yes,1,divorced/separated,1
no account,38,existing credits paid back duly till now,furniture/equipment,6297,100 <= <500 DM,<1 years,2,none,3,savings agreement/life insurance,0,bank,rent,2,skilled employee / official,2,yes,yes,0,divorced/separated,0
no account,17,existing credits paid back duly till now,business,3262,<100 DM,>=7 years,5,none,4,savings agreement/life insurance,1,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated,1
>= 200 DM ,40,no credits taken,business,4708,<100 DM,1<= < 4 years,6,none,2,savings agreement/life insurance,1,none,own,2,skilled employee / official,2,none,yes,1,divorced/separated,1
no account,1,critical account,car (new),4417,<100 DM,>=7 years,3,none,5,real estate,1,none,rent,2,unskilled - resident,1,none,yes,1,divorced/separated,1
0 <= <200 DM,20,critical account,business,8990,<100 DM,1<= < 4 years,2,none,3,savings agreement/life insurance,1,bank,own,3,skilled employee / official,2,none,yes,1,divorced/separated,0
0 <= <200 DM,11,existing credits paid back duly till now,radio/television,-2127,no savings account,>=7 years,4,guarantor,4,real estate,1,bank,own,2,skilled employee / official,2,none,yes,1,married/widowed,1
>= 200 DM ,23,delay in paying off,business,3696,<100 DM,1<= < 4 years,4,none,5,savings agreement/life insurance,1,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated,0
no account,21,delay in paying off,car (new),5380,<100 DM,<1 years,4,none,1,savings agreement/life insurance,1,none,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,0
<0 DM,19,no credits taken,business,2667,<100 DM,1<= < 4 years,4,none,4,real estate,1,none,own,2,skilled employee / official,1,none,yes,1,married/widowed,0
>= 200 DM ,44,delay in paying off,furniture/equipment,10090,<100 DM,4<= <7 years,4,none,1,savings agreement/life insurance,1,none,own,2,skilled employee / official,2,none,yes,0,divorced/separated,0
<0 DM,28,critical account,car (used),8923,<100 DM,>=7 years,1,none,3,savings agreement/life insurance,1,store,own,3,unskilled - resident,2,yes,yes,1,divorced/separated,1
no account,15,existing credits paid back duly till now,car (new),3671,500 <= < 1000 DM,>=7 years,3,none,5,savings agreement/life insurance,0,bank,rent,1,skilled employee / official,1,none,yes,0,divorced/separated,1
<0 DM,38,all credits at this bank paid back duly,car (used),7001,no savings account,1<= < 4 years,3,none,3,unknown / no property,1,none,for free,1,skilled employee / official,2,yes,yes,1,divorced/separated,1
>= 200 DM ,21,critical account,business,6850,<100 DM,1<= < 4 years,5,none,4,car or other,1,none,own,3,skilled employee / official,2,none,yes,1,divorced/separated,1
0 <= <200 DM,34,delay in paying off,others,5758,<100 DM,<1 years,4,none,4,unknown / no property,1,bank,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,1
no account,35,existing credits paid back duly till now,domestic appliances,4073,<100 DM,4<= <7 years,6,none,1,savings agreement/life insurance,1,none,own,1,skilled employee / official,2,none,yes,1,divorced/separated,0
no account,14,critical account,retraining,5308,<100 DM,unemployed,2,none,4,car or other,1,none,rent,2,unskilled - resident,2,yes,yes,1,married/widowed,1
0 <= <200 DM,36,critical account,business,6878,<100 DM,<1 years,5,none,0,savings agreement/life insurance,1,none,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,1
no account,32,all credits at this bank paid back duly,repairs,2930,100 <= <500 DM,1<= < 4 years,5,none,2,savings agreement/life insurance,1,none,rent,2,skilled employee / official,1,yes,yes,1,divorced/separated,1
no account,17,existing credits paid back duly till now,car (new),-778,<100 DM,>=7 years,5,none,2,savings agreement/life insurance,1,none,rent,1,skilled employee / official,2,none,yes,1,divorced/separated,1
>= 200 DM ,-5,existing credits paid back duly till now,business,-4948,<100 DM,1<= < 4 years,5,none,5,car or other,1,none,own,2,unskilled - resident,1,none,yes,1,married/widowed,1
<0 DM,-1,existing credits paid back duly till now,car (new),1112,<100 DM,1<= < 4 years,4,none,3,savings agreement/life insurance,1,none,own,1,unskilled - resident,2,none,yes,1,divorced/separated,0
<0 DM,9,existing credits paid back duly till now,car (new),7714,<100 DM,unemployed,2,none,5,savings agreement/life insurance,1,bank,own,1,skilled employee / official,1,none,yes,1,divorced/separated,0
<0 DM,100,all credits at this bank paid back duly,car (used),25816,100 <= <500 DM,4<= <7 years,2,none,4,savings agreement/life insurance,1,bank,for free,0,management/ highly qualified employee,2,yes,no,1,divorced/separated,0
>= 200 DM ,17,critical account,education,4252,<100 DM,<1 years,1,none,4,savings agreement/life insurance,1,bank,own,2,unskilled - resident,2,yes,yes,1,married/widowed,1
<0 DM,30,existing credits paid back duly till now,car (used),8831,100 <= <500 DM,<1 years,3,none,6,unknown / no property,1,bank,for free,1,management/ highly qualified employee,1,yes,yes,1,divorced/separated,1
>= 200 DM ,55,delay in paying off,car (used),13823,100 <= <500 DM,1<= < 4 years,5,none,4,unknown / no property,1,none,for free,2,management/ highly qualified employee,2,none,yes,1,divorced/separated,1
0 <= <200 DM,17,critical account,car (new),1233,no savings account,<1 years,2,none,2,real estate,0,bank,rent,3,unskilled - resident,2,yes,yes,1,married/widowed,1
<0 DM,39,critical account,retraining,13490,<100 DM,<1 years,1,none,2,savings agreement/life insurance,1,bank,own,2,unemployed/ unskilled  - non-resident,2,yes,yes,0,divorced/separated,0
no account,19,existing credits paid back duly till now,radio/television,-674,100 <= <500 DM,1<= < 4 years,6,none,4,unknown / no property,0,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated,1
<0 DM,11,no credits taken,car (new),5873,<100 DM,<1 years,4,none,4,unknown / no property,1,none,own,2,unskilled - resident,2,yes,yes,1,divorced/separated,1
>= 200 DM ,18,critical account,education,8704,<100 DM,<1 years,1,none,2,savings agreement/life insurance,1,store,own,2,unskilled - resident,2,yes,yes,1,divorced/separated,0
>= 200 DM ,14,existing credits paid back duly till now,radio/television,-3112,>= 1000 DM,1<= < 4 years,7,none,5,savings agreement/life insurance,0,none,own,2,skilled employee / official,1,yes,yes,1,divorced/separated,1
