checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,sex,marital-status,class-label
0 <= <200 DM,31,existing credits paid back duly till now,radio/television,2637,>= 1000 DM,4<= <7 years,4,none,3,car or other,1,none,own,2,skilled employee / official,2,none,yes,1,divorced/separated,1
<0 DM,13,existing credits paid back duly till now,car (used),1694,<100 DM,>=7 years,3,none,3,real estate,1,none,own,2,unemployed/ unskilled  - non-resident,2,none,yes,1,divorced/separated,1
no account,19,existing credits paid back duly till now,car (new),-13,<100 DM,1<= < 4 years,3,none,5,car or other,1,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated,1
0 <= <200 DM,13,existing credits paid back duly till now,furniture/equipment,795,no savings account,1<= < 4 years,3,none,3,savings agreement/life insurance,1,none,own,2,unskilled - resident,2,yes,yes,0,divorced/separated,1
no account,36,all credits at this bank paid back duly,radio/television,4236,<100 DM,1<= < 4 years,3,none,3,unknown / no property,1,none,own,2,management/ highly qualified employee,1,none,yes,0,divorced/separated,1
0 <= <200 DM,9,all credits at this bank paid back duly,retraining,2426,100 <= <500 DM,>=7 years,4,co-applicant,3,savings agreement/life insurance,1,none,own,3,skilled employee / official,2,none,yes,1,divorced/separated,1
no account,9,no credits taken,radio/television,935,<100 DM,>=7 years,3,none,4,real estate,1,none,own,2,unskilled - resident,2,none,yes,0,divorced/separated,1
<0 DM,16,critical account,car (new),621,<100 DM,4<= <7 years,3,none,3,car or other,1,none,own,2,management/ highly qualified employee,2,yes,yes,1,divorced/separated,1
<0 DM,17,existing credits paid back duly till now,car (new),1487,<100 DM,unemployed,3,co-applicant,4,car or other,1,none,own,1,skilled employee / official,2,yes,yes,0,divorced/separated,0
>= 200 DM ,18,critical account,car (new),976,<100 DM,<1 years,2,none,3,real estate,1,none,own,2,skilled employee / official,2,none,yes,1,divorced/separated,1
0 <= <200 DM,47,existing credits paid back duly till now,radio/television,5443,500 <= < 1000 DM,1<= < 4 years,3,none,3,car or other,1,none,own,2,management/ highly qualified employee,1,yes,yes,0,divorced/separated,1
<0 DM,12,existing credits paid back duly till now,radio/television,-1168,100 <= <500 DM,unemployed,3,none,5,savings agreement/life insurance,0,none,own,1,skilled employee / official,2,none,no,1,divorced/separated,1
no account,27,existing credits paid back duly till now,car (used),4307,<100 DM,>=7 years,2,none,3,car or other,1,none,own,1,unskilled - resident,2,none,yes,0,divorced/separated,1
no account,11,existing credits paid back duly till now,others,38,no savings account,>=7 years,3,none,3,unknown / no property,1,none,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,1
0 <= <200 DM,31,critical account,car (used),1688,<100 DM,<1 years,2,none,3,real estate,0,none,own,2,skilled employee / official,2,none,yes,0,divorced/separated,1
no account,30,existing credits paid back duly till now,domestic appliances,2281,<100 DM,<1 years,3,none,3,savings agreement/life insurance,0,none,own,2,unskilled - resident,1,none,yes,1,divorced/separated,1
no account,9,existing credits paid back duly till now,radio/television,-2630,100 <= <500 DM,>=7 years,4,none,4,savings agreement/life insurance,1,bank,own,2,skilled employee / official,2,none,yes,0,divorced/separated,1
0 <= <200 DM,12,existing credits paid back duly till now,furniture/equipment,1185,<100 DM,<1 years,3,none,3,car or other,0,bank,own,3,skilled employee / official,2,none,yes,1,divorced/separated,1
0 <= <200 DM,25,existing credits paid back duly till now,furniture/equipment,3094,>= 1000 DM,>=7 years,4,none,3,unknown / no property,1,none,for free,2,skilled employee / official,2,none,yes,1,divorced/separated,1
<0 DM,27,existing credits paid back duly till now,furniture/equipment,5779,<100 DM,1<= < 4 years,4,none,3,unknown / no property,1,none,own,2,unemployed/ unskilled  - non-resident,2,none,yes,1,divorced/separated,1
no account,53,critical account,others,9326,<100 DM,1<= < 4 years,5,none,4,unknown / no property,1,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated,1
<0 DM,13,existing credits paid back duly till now,repairs,-1332,<100 DM,<1 years,3,none,3,savings agreement/life insurance,1,none,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,1
<0 DM,21,delay in paying off,furniture/equipment,-248,500 <= < 1000 DM,<1 years,3,none,3,real estate,1,none,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,1
no account,18,critical account,business,3181,100 <= <500 DM,>=7 years,3,none,3,real estate,1,none,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,0
<0 DM,36,existing credits paid back duly till now,retraining,5237,no savings account,4<= <7 years,3,none,4,car or other,1,none,own,1,management/ highly qualified employee,1,none,yes,1,divorced/separated,0
<0 DM,9,existing credits paid back duly till now,radio/television,-1576,100 <= <500 DM,4<= <7 years,3,none,4,car or other,0,none,rent,1,management/ highly qualified employee,2,none,yes,0,divorced/separated,1
<0 DM,34,existing credits paid back duly till now,business,7169,<100 DM,>=7 years,4,none,3,unknown / no property,1,none,rent,3,skilled employee / official,2,yes,yes,1,divorced/separated,0
>= 200 DM ,34,critical account,radio/television,3850,<100 DM,4<= <7 years,4,none,3,savings agreement/life insurance,1,none,own,2,skilled employee / official,1,none,yes,0,divorced/separated,1
<0 DM,-2,existing credits paid back duly till now,radio/television,-1497,<100 DM,<1 years,3,none,3,savings agreement/life insurance,1,none,for free,2,skilled employee / official,2,yes,yes,1,divorced/separated,0
no account,26,existing credits paid back duly till now,car (used),4316,<100 DM,<1 years,3,none,3,savings agreement/life insurance,1,none,for free,2,skilled employee / official,2,yes,yes,1,divorced/separated,0
<0 DM,9,existing credits paid back duly till now,furniture/equipment,2148,<100 DM,<1 years,4,none,3,real estate,1,none,own,3,unskilled - resident,2,none,yes,0,divorced/separated,1
0 <= <200 DM,40,existing credits paid back duly till now,others,939,no savings account,1<= < 4 years,3,none,4,real estate,1,none,own,1,skilled employee / official,1,yes,yes,1,divorced/separated,0
no account,16,existing credits paid back duly till now,car (new),988,<100 DM,>=7 years,4,none,3,car or other,1,none,own,2,skilled employee / official,2,yes,no,1,divorced/separated,1
<0 DM,12,existing credits paid back duly till now,furniture/equipment,-658,<100 DM,1<= < 4 years,2,none,3,savings agreement/life insurance,0,none,own,3,management/ highly qualified employee,2,none,yes,1,divorced/separated,1
0 <= <200 DM,32,existing credits paid back duly till now,others,3160,no savings account,unemployed,4,guarantor,4,savings agreement/life insurance,1,none,own,1,unskilled - resident,2,none,yes,0,divorced/separated,0
0 <= <200 DM,20,existing credits paid back duly till now,domestic appliances,949,<100 DM,1<= < 4 years,3,none,3,real estate,1,none,own,1,skilled employee / official,2,none,yes,1,divorced/separated,0
no account,11,existing credits paid back duly till now,radio/television,1340,<100 DM,unemployed,3,none,3,unknown / no property,1,bank,own,3,unskilled - resident,2,none,yes,1,divorced/separated,1
<0 DM,12,existing credits paid back duly till now,others,2794,>= 1000 DM,<1 years,3,none,3,unknown / no property,1,bank,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,0
no account,35,delay in paying off,car (new),2460,<100 DM,1<= < 4 years,3,none,4,car or other,1,none,own,1,skilled employee / official,1,yes,yes,0,divorced/separated,0
no account,21,existing credits paid back duly till now,furniture/equipment,-95,<100 DM,>=7 years,4,guarantor,3,car or other,1,bank,for free,1,skilled employee / official,2,none,yes,1,divorced/separated,1
<0 DM,29,existing credits paid back duly till now,radio/television,5023,500 <= < 1000 DM,1<= < 4 years,3,none,4,real estate,1,none,own,1,skilled employee / official,2,yes,yes,1,divorced/separated,0
<0 DM,11,existing credits paid back duly till now,domestic appliances,-3884,<100 DM,>=7 years,4,none,3,real estate,1,none,rent,1,skilled employee / official,2,none,yes,0,divorced/separated,1
<0 DM,27,all credits at this bank paid back duly,car (new),6059,<100 DM,4<= <7 years,3,co-applicant,3,unknown / no property,1,none,own,2,unskilled - resident,2,none,yes,0,divorced/separated,0
0 <= <200 DM,19,existing credits paid back duly till now,car (new),2852,no savings account,>=7 years,3,none,2,car or other,1,none,own,2,skilled employee / official,2,yes,yes,0,divorced/separated,0
no account,33,critical account,radio/television,2353,<100 DM,>=7 years,4,none,4,car or other,1,none,own,1,unskilled - resident,1,yes,yes,1,divorced/separated,0
<0 DM,20,existing credits paid back duly till now,car (new),4856,no savings account,unemployed,3,guarantor,4,car or other,0,none,own,2,management/ highly qualified employee,2,none,yes,0,divorced/separated,1
no account,17,existing credits paid back duly till now,radio/television,710,<100 DM,4<= <7 years,3,none,3,car or other,1,none,own,2,skilled employee / official,2,none,no,1,divorced/separated,0
no account,21,delay in paying off,furniture/equipment,3531,<100 DM,1<= < 4 years,3,none,3,car or other,1,none,own,2,skilled employee / official,1,yes,yes,0,divorced/separated,1
no account,35,critical account,radio/television,5306,<100 DM,>=7 years,3,none,4,unknown / no property,1,none,own,1,skilled employee / official,1,yes,yes,0,divorced/separated,0
<0 DM,38,critical account,business,11204,100 <= <500 DM,4<= <7 years,3,guarantor,5,real estate,1,none,own,1,skilled employee / official,1,yes,yes,1,divorced/separated,1
0 <= <200 DM,28,critical account,furniture/equipment,4075,<100 DM,>=7 years,5,none,5,real estate,0,none,own,2,unskilled - resident,1,yes,yes,0,divorced/separated,1
no account,35,existing credits paid back duly till now,car (new),6178,<100 DM,1<= < 4 years,3,none,3,car or other,0,none,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,1
no account,27,existing credits paid back duly till now,car (used),4483,<100 DM,4<= <7 years,3,none,3,savings agreement/life insurance,1,none,own,3,unemployed/ unskilled  - non-resident,2,yes,yes,1,divorced/separated,0
<0 DM,31,all credits at this bank paid back duly,radio/television,7335,<100 DM,1<= < 4 years,3,none,2,real estate,1,store,own,2,skilled employee / official,2,yes,yes,0,married/widowed,1
no account,12,existing credits paid back duly till now,radio/television,2258,<100 DM,>=7 years,3,none,3,car or other,1,bank,own,3,management/ highly qualified employee,2,yes,no,1,divorced/separated,1
no account,24,critical account,radio/television,2616,<100 DM,4<= <7 years,4,none,4,car or other,0,store,rent,2,skilled employee / official,2,yes,yes,1,divorced/separated,0
<0 DM,28,critical account,car (new),7361,<100 DM,>=7 years,4,none,3,real estate,0,none,for free,2,skilled employee / official,2,none,yes,0,divorced/separated,0
0 <= <200 DM,35,no credits taken,car (new),8274,<100 DM,1<= < 4 years,3,co-applicant,3,car or other,1,none,rent,1,unskilled - resident,1,yes,yes,0,divorced/separated,0
<0 DM,47,existing credits paid back duly till now,car (used),6817,no savings account,1<= < 4 years,4,none,3,savings agreement/life insurance,1,none,own,1,unskilled - resident,1,yes,yes,1,married/widowed,0
0 <= <200 DM,40,all credits at this bank paid back duly,car (new),12310,<100 DM,4<= <7 years,3,none,4,real estate,0,none,rent,2,skilled employee / official,1,yes,yes,1,divorced/separated,0
no account,39,existing credits paid back duly till now,furniture/equipment,2875,no savings account,4<= <7 years,3,none,3,unknown / no property,1,none,own,1,skilled employee / official,1,none,yes,0,divorced/separated,1
0 <= <200 DM,8,existing credits paid back duly till now,car (new),-1052,100 <= <500 DM,>=7 years,5,none,4,savings agreement/life insurance,1,none,rent,2,skilled employee / official,2,yes,yes,0,divorced/separated,1
0 <= <200 DM,18,existing credits paid back duly till now,radio/television,-110,<100 DM,1<= < 4 years,4,none,2,savings agreement/life insurance,1,none,own,1,skilled employee / official,2,none,yes,1,divorced/separated,1
no account,0,existing credits paid back duly till now,furniture/equipment,1524,<100 DM,1<= < 4 years,3,none,3,real estate,1,bank,own,3,skilled employee / official,2,yes,yes,1,divorced/separated,1
no account,31,critical account,car (new),5845,500 <= < 1000 DM,>=7 years,3,none,3,real estate,1,none,own,2,skilled employee / official,1,none,yes,0,divorced/separated,1
<0 DM,23,existing credits paid back duly till now,radio/television,6659,<100 DM,1<= < 4 years,3,none,2,car or other,1,none,own,2,unskilled - resident,2,yes,yes,0,divorced/separated,1
0 <= <200 DM,28,critical account,radio/television,3235,no savings account,1<= < 4 years,4,none,3,unknown / no property,1,none,for free,3,unskilled - resident,2,yes,yes,1,divorced/separated,1
0 <= <200 DM,11,existing credits paid back duly till now,radio/television,821,<100 DM,<1 years,4,none,4,real estate,1,none,own,1,skilled employee / official,2,yes,yes,0,married/widowed,0
no account,9,existing credits paid back duly till now,car (used),-1651,<100 DM,4<= <7 years,3,none,2,car or other,1,none,own,2,unskilled - resident,2,none,yes,1,divorced/separated,1
0 <= <200 DM,13,existing credits paid back duly till now,car (used),-171,<100 DM,<1 years,3,none,2,car or other,1,none,for free,3,unskilled - resident,2,yes,yes,1,married/widowed,1
<0 DM,-7,existing credits paid back duly till now,radio/television,-2662,<100 DM,>=7 years,3,none,1,real estate,1,none,own,3,skilled employee / official,2,yes,yes,1,divorced/separated,0
no account,25,existing credits paid back duly till now,radio/television,3382,<100 DM,<1 years,3,none,3,car or other,1,none,own,1,skilled employee / official,2,yes,yes,0,divorced/separated,0
0 <= <200 DM,7,existing credits paid back duly till now,car (new),746,100 <= <500 DM,4<= <7 years,2,none,1,savings agreement/life insurance,1,store,own,3,unemployed/ unskilled  - non-resident,2,none,yes,1,divorced/separated,1
0 <= <200 DM,48,all credits at this bank paid back duly,car (new),8473,100 <= <500 DM,unemployed,3,none,4,real estate,0,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated,0
<0 DM,11,existing credits paid back duly till now,radio/television,-380,500 <= < 1000 DM,1<= < 4 years,5,none,3,real estate,1,none,own,2,skilled employee / official,2,none,yes,0,divorced/separated,1
no account,17,existing credits paid back duly till now,radio/television,873,<100 DM,4<= <7 years,3,none,3,car or other,1,none,own,1,skilled employee / official,1,yes,yes,1,divorced/separated,1
no account,16,existing credits paid back duly till now,business,-572,500 <= < 1000 DM,4<= <7 years,5,none,2,unknown / no property,1,store,rent,1,unemployed/ unskilled  - non-resident,1,yes,yes,0,divorced/separated,1
0 <= <200 DM,19,critical account,radio/television,2921,no savings account,1<= < 4 years,3,none,4,savings agreement/life insurance,1,bank,own,2,skilled employee / official,2,none,yes,1,divorced/separated,1
0 <= <200 DM,12,existing credits paid back duly till now,radio/television,20,<100 DM,>=7 years,4,none,4,real estate,1,none,rent,2,skilled employee / official,2,yes,yes,1,divorced/separated,0
no account,15,critical account,radio/television,1811,no savings account,1<= < 4 years,3,none,2,unknown / no property,1,none,own,3,unskilled - resident,2,none,yes,1,divorced/separated,1
no account,17,existing credits paid back duly till now,furniture/equipment,2811,>= 1000 DM,4<= <7 years,3,none,2,car or other,1,none,own,2,skilled employee / official,2,none,yes,1,divorced/separated,1
<0 DM,10,existing credits paid back duly till now,furniture/equipment,2506,<100 DM,>=7 years,3,none,4,savings agreement/life insurance,1,none,own,1,skilled employee / official,2,none,yes,1,divorced/separated,0
<0 DM,43,delay in paying off,business,10882,500 <= < 1000 DM,1<= < 4 years,5,none,5,car or other,1,bank,own,0,skilled employee / official,1,yes,yes,1,divorced/separated,0
no account,9,existing credits paid back duly till now,business,-1643,<100 DM,4<= <7 years,4,none,3,real estate,1,none,for free,2,unskilled - resident,2,none,yes,0,divorced/separated,1
no account,25,existing credits paid back duly till now,repairs,5505,<100 DM,>=7 years,3,none,4,unknown / no property,1,none,for free,1,skilled employee / official,2,yes,yes,1,divorced/separated,0
no account,11,existing credits paid back duly till now,education,3267,<100 DM,<1 years,3,none,4,unknown / no property,1,none,own,3,skilled employee / official,2,none,yes,0,divorced/separated,0
<0 DM,29,existing credits paid back duly till now,business,3377,<100 DM,<1 years,3,none,3,unknown / no property,1,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated,0
<0 DM,12,all credits at this bank paid back duly,radio/television,-2532,<100 DM,>=7 years,4,none,3,real estate,1,none,own,2,management/ highly qualified employee,2,none,yes,0,divorced/separated,0
<0 DM,19,existing credits paid back duly till now,business,841,100 <= <500 DM,1<= < 4 years,3,none,3,real estate,1,none,own,1,skilled employee / official,2,none,yes,0,divorced/separated,0
0 <= <200 DM,22,existing credits paid back duly till now,radio/television,3063,<100 DM,<1 years,4,none,3,unknown / no property,1,none,own,2,skilled employee / official,2,none,yes,0,married/widowed,0
<0 DM,15,existing credits paid back duly till now,radio/television,1913,>= 1000 DM,4<= <7 years,3,none,3,real estate,1,none,own,2,unemployed/ unskilled  - non-resident,2,none,yes,0,divorced/separated,0
0 <= <200 DM,31,critical account,car (new),5397,<100 DM,4<= <7 years,3,none,5,savings agreement/life insurance,1,none,own,1,unskilled - resident,2,none,no,1,married/widowed,1
0 <= <200 DM,4,existing credits paid back duly till now,car (new),4147,no savings account,>=7 years,3,guarantor,4,real estate,1,none,rent,3,unskilled - resident,2,none,yes,1,divorced/separated,0
no account,10,existing credits paid back duly till now,furniture/equipment,-836,100 <= <500 DM,1<= < 4 years,2,none,3,real estate,1,none,own,1,skilled employee / official,2,none,yes,1,divorced/separated,1
no account,-2,existing credits paid back duly till now,radio/television,-2839,<100 DM,>=7 years,4,none,3,real estate,1,none,own,3,skilled employee / official,2,none,yes,0,divorced/separated,1
0 <= <200 DM,21,existing credits paid back duly till now,radio/television,497,100 <= <500 DM,<1 years,4,co-applicant,6,unknown / no property,1,none,own,1,management/ highly qualified employee,1,none,yes,1,divorced/separated,1
<0 DM,14,existing credits paid back duly till now,business,268,no savings account,1<= < 4 years,4,none,2,real estate,1,none,own,2,management/ highly qualified employee,2,none,yes,1,married/widowed,1
<0 DM,30,existing credits paid back duly till now,car (new),7862,<100 DM,<1 years,3,none,4,car or other,1,none,rent,2,unemployed/ unskilled  - non-resident,1,yes,yes,1,divorced/separated,0
no account,15,critical account,furniture/equipment,2729,<100 DM,1<= < 4 years,2,none,2,savings agreement/life insurance,0,none,own,3,management/ highly qualified employee,2,yes,yes,0,divorced/separated,1
no account,23,existing credits paid back duly till now,radio/television,2810,<100 DM,1<= < 4 years,4,none,2,real estate,1,none,own,3,skilled employee / official,2,yes,yes,1,divorced/separated,1
no account,8,critical account,domestic appliances,1699,<100 DM,1<= < 4 years,4,none,4,car or other,1,bank,own,3,unskilled - resident,2,yes,yes,0,divorced/separated,0
>= 200 DM ,-7,critical account,domestic appliances,-2139,<100 DM,<1 years,3,none,2,car or other,1,none,own,2,skilled employee / official,2,none,yes,1,divorced/separated,1
<0 DM,12,delay in paying off,domestic appliances,142,<100 DM,1<= < 4 years,4,none,3,unknown / no property,1,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated,0
<0 DM,18,existing credits paid back duly till now,radio/television,-272,>= 1000 DM,<1 years,3,none,5,savings agreement/life insurance,0,none,own,1,skilled employee / official,2,yes,yes,1,divorced/separated,0
<0 DM,14,existing credits paid back duly till now,car (new),1306,no savings account,4<= <7 years,3,none,5,car or other,1,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated,1
<0 DM,15,existing credits paid back duly till now,furniture/equipment,5768,no savings account,<1 years,3,none,4,real estate,1,none,own,3,skilled employee / official,2,none,yes,1,divorced/separated,1
>= 200 DM ,12,existing credits paid back duly till now,furniture/equipment,2871,<100 DM,>=7 years,4,co-applicant,6,car or other,1,none,for free,3,skilled employee / official,1,yes,yes,1,divorced/separated,1
0 <= <200 DM,26,critical account,radio/television,3433,<100 DM,4<= <7 years,3,none,3,car or other,0,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated,1
0 <= <200 DM,22,critical account,car (used),5622,<100 DM,1<= < 4 years,4,none,3,unknown / no property,1,none,own,3,management/ highly qualified employee,2,yes,yes,1,divorced/separated,1
<0 DM,13,existing credits paid back duly till now,car (new),2252,<100 DM,1<= < 4 years,4,none,4,car or other,1,none,own,3,unskilled - resident,2,yes,no,1,divorced/separated,1
no account,-9,existing credits paid back duly till now,radio/television,-6695,<100 DM,>=7 years,3,none,4,real estate,1,bank,own,3,management/ highly qualified employee,2,none,yes,1,divorced/separated,1
no account,33,existing credits paid back duly till now,car (new),8343,no savings account,1<= < 4 years,3,none,3,real estate,1,store,own,2,skilled employee / official,2,yes,no,1,divorced/separated,1
<0 DM,24,existing credits paid back duly till now,furniture/equipment,1457,no savings account,1<= < 4 years,3,none,3,car or other,1,none,own,2,unemployed/ unskilled  - non-resident,2,none,yes,1,divorced/separated,1
0 <= <200 DM,21,existing credits paid back duly till now,radio/television,1040,<100 DM,4<= <7 years,4,none,4,real estate,1,none,own,2,unskilled - resident,2,none,yes,0,divorced/separated,1
<0 DM,17,critical account,car (new),4325,no savings account,>=7 years,3,none,4,real estate,1,none,own,1,management/ highly qualified employee,2,yes,yes,0,divorced/separated,0
no account,3,all credits at this bank paid back duly,radio/television,-2133,<100 DM,>=7 years,4,none,2,savings agreement/life insurance,1,none,own,3,unskilled - resident,2,none,yes,1,divorced/separated,1
0 <= <200 DM,42,critical account,business,4831,<100 DM,1<= < 4 years,4,none,5,real estate,1,none,rent,2,management/ highly qualified employee,1,yes,yes,1,divorced/separated,1
0 <= <200 DM,3,existing credits paid back duly till now,radio/television,2205,<100 DM,<1 years,4,guarantor,3,real estate,1,none,for free,3,skilled employee / official,2,yes,yes,1,divorced/separated,1
0 <= <200 DM,31,critical account,radio/television,6512,no savings account,>=7 years,3,none,3,car or other,1,none,own,3,skilled employee / official,2,none,yes,0,divorced/separated,1
0 <= <200 DM,15,critical account,furniture/equipment,1825,no savings account,>=7 years,3,none,3,real estate,1,none,rent,2,skilled employee / official,1,yes,yes,1,divorced/separated,0
0 <= <200 DM,26,delay in paying off,car (used),6547,<100 DM,<1 years,3,none,4,car or other,1,none,own,3,skilled employee / official,2,none,yes,1,divorced/separated,1
no account,14,existing credits paid back duly till now,furniture/equipment,-538,<100 DM,1<= < 4 years,4,none,2,real estate,1,none,own,3,skilled employee / official,2,none,yes,1,divorced/separated,1
0 <= <200 DM,31,existing credits paid back duly till now,car (used),4840,<100 DM,1<= < 4 years,3,none,3,car or other,1,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated,0
<0 DM,23,existing credits paid back duly till now,car (used),5008,100 <= <500 DM,1<= < 4 years,4,none,6,unknown / no property,1,none,own,2,skilled employee / official,1,yes,yes,1,divorced/separated,1
0 <= <200 DM,15,existing credits paid back duly till now,furniture/equipment,-358,<100 DM,unemployed,3,none,4,car or other,1,none,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,1
0 <= <200 DM,48,critical account,furniture/equipment,12533,<100 DM,>=7 years,3,none,3,car or other,1,none,own,2,unskilled - resident,2,yes,yes,1,divorced/separated,0
>= 200 DM ,23,critical account,radio/television,3501,<100 DM,4<= <7 years,3,none,4,real estate,1,none,own,1,skilled employee / official,1,yes,yes,0,divorced/separated,1
no account,10,critical account,radio/television,586,<100 DM,1<= < 4 years,3,none,3,real estate,1,none,own,2,skilled employee / official,2,yes,yes,0,divorced/separated,1
<0 DM,0,existing credits paid back duly till now,others,-1579,<100 DM,1<= < 4 years,5,none,4,savings agreement/life insurance,1,none,rent,2,unskilled - resident,2,none,yes,1,divorced/separated,1
no account,25,existing credits paid back duly till now,car (new),4264,<100 DM,<1 years,4,none,3,savings agreement/life insurance,1,none,own,1,skilled employee / official,1,yes,yes,1,divorced/separated,1
<0 DM,39,existing credits paid back duly till now,repairs,5900,<100 DM,unemployed,3,none,5,real estate,1,none,rent,2,skilled employee / official,1,yes,yes,0,divorced/separated,1
<0 DM,19,critical account,radio/television,1868,<100 DM,<1 years,4,none,6,savings agreement/life insurance,1,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated,1
<0 DM,25,existing credits paid back duly till now,domestic appliances,6059,<100 DM,>=7 years,4,none,4,car or other,1,none,rent,3,skilled employee / official,2,yes,yes,0,divorced/separated,1
0 <= <200 DM,54,all credits at this bank paid back duly,radio/television,10726,<100 DM,<1 years,3,none,4,car or other,1,none,own,2,skilled employee / official,1,yes,yes,1,divorced/separated,1
no account,12,existing credits paid back duly till now,furniture/equipment,147,no savings account,4<= <7 years,4,none,1,savings agreement/life insurance,1,none,own,2,management/ highly qualified employee,2,none,yes,1,divorced/separated,1
no account,27,critical account,furniture/equipment,5092,<100 DM,>=7 years,4,none,5,savings agreement/life insurance,1,none,own,1,skilled employee / official,1,yes,yes,0,divorced/separated,0
no account,13,existing credits paid back duly till now,radio/television,2156,<100 DM,>=7 years,4,none,6,car or other,1,none,own,3,skilled employee / official,2,none,yes,1,divorced/separated,1
0 <= <200 DM,33,existing credits paid back duly till now,furniture/equipment,4932,<100 DM,unemployed,3,none,3,car or other,1,none,own,2,unskilled - resident,2,yes,yes,1,divorced/separated,1
no account,7,existing credits paid back duly till now,business,-1210,no savings account,>=7 years,4,none,3,savings agreement/life insurance,0,none,own,1,management/ highly qualified employee,1,none,yes,1,divorced/separated,1
no account,39,all credits at this bank paid back duly,radio/television,6635,<100 DM,<1 years,4,none,4,car or other,1,none,own,1,management/ highly qualified employee,1,yes,yes,1,divorced/separated,0
<0 DM,26,existing credits paid back duly till now,car (new),3185,no savings account,<1 years,4,none,5,savings agreement/life insurance,1,none,for free,1,skilled employee / official,2,none,yes,0,divorced/separated,0
0 <= <200 DM,23,existing credits paid back duly till now,car (new),4207,<100 DM,1<= < 4 years,3,none,4,unknown / no property,1,bank,for free,2,management/ highly qualified employee,2,none,yes,1,divorced/separated,0
<0 DM,-3,existing credits paid back duly till now,car (new),-2145,no savings account,1<= < 4 years,4,none,3,real estate,1,none,own,2,unemployed/ unskilled  - non-resident,2,none,yes,1,divorced/separated,1
<0 DM,2,critical account,radio/television,-1682,100 <= <500 DM,<1 years,3,none,3,savings agreement/life insurance,1,none,own,2,management/ highly qualified employee,2,none,yes,1,divorced/separated,1
<0 DM,24,critical account,radio/television,6144,<100 DM,<1 years,5,none,2,real estate,1,none,own,2,unskilled - resident,2,none,yes,1,divorced/separated,1
no account,3,existing credits paid back duly till now,car (new),-3019,<100 DM,1<= < 4 years,3,none,3,car or other,1,none,own,2,skilled employee / official,2,none,no,1,divorced/separated,1
<0 DM,26,existing credits paid back duly till now,furniture/equipment,6463,500 <= < 1000 DM,4<= <7 years,4,none,2,real estate,1,none,own,3,unemployed/ unskilled  - non-resident,2,none,yes,1,divorced/separated,1
0 <= <200 DM,29,critical account,radio/television,5884,no savings account,1<= < 4 years,3,none,3,car or other,1,none,own,1,skilled employee / official,1,none,yes,0,divorced/separated,0
no account,17,critical account,radio/television,-28,<100 DM,>=7 years,3,none,1,real estate,1,none,rent,2,unskilled - resident,2,none,yes,1,divorced/separated,1
no account,24,critical account,radio/television,1510,<100 DM,1<= < 4 years,4,none,5,savings agreement/life insurance,0,none,own,1,management/ highly qualified employee,2,none,yes,1,divorced/separated,1
<0 DM,-3,existing credits paid back duly till now,car (new),-5050,<100 DM,1<= < 4 years,3,none,3,savings agreement/life insurance,1,none,own,1,skilled employee / official,2,none,yes,0,divorced/separated,1
<0 DM,38,existing credits paid back duly till now,car (new),8050,>= 1000 DM,>=7 years,3,none,4,real estate,1,none,own,2,skilled employee / official,2,yes,yes,0,divorced/separated,0
no account,16,critical account,radio/television,4139,<100 DM,1<= < 4 years,4,none,5,real estate,1,none,own,3,skilled employee / official,2,none,yes,1,divorced/separated,0
0 <= <200 DM,29,critical account,business,7974,<100 DM,unemployed,4,none,5,real estate,1,none,own,4,management/ highly qualified employee,2,none,yes,1,divorced/separated,0
<0 DM,31,all credits at this bank paid back duly,business,6312,100 <= <500 DM,<1 years,3,co-applicant,4,car or other,1,none,own,2,skilled employee / official,1,yes,yes,1,divorced/separated,1
0 <= <200 DM,73,critical account,car (new),17270,no savings account,4<= <7 years,2,none,1,unknown / no property,1,none,for free,2,skilled employee / official,2,yes,yes,0,divorced/separated,1
no account,2,existing credits paid back duly till now,business,-4941,100 <= <500 DM,<1 years,4,none,2,savings agreement/life insurance,1,none,own,3,skilled employee / official,2,none,yes,1,married/widowed,1
<0 DM,3,existing credits paid back duly till now,radio/television,-1783,no savings account,unemployed,3,none,3,car or other,1,none,own,0,skilled employee / official,1,none,yes,1,divorced/separated,1
