LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,class-label
200000.0,2,3.0,0.0,52.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,239.9972,-33350.0,719.25037,5786.7295,5061.0605,436.4723,1260.449,0.0,163.49313,0.0,2000.0,0.0,0
190000.0,1,0.0,1.0,43.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,279.74115,-766.33746,-25443.0,1235.4493,0.0,0.0,0.0,0.0,1511.7347,0.0,0.0,624.2494,0
10000.0,1,2.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,42086.824,50987.14,88702.586,25381.137,22980.887,30480.395,2411.1848,1000.0,1733.5778,0.0,3000.0,2000.0,0
30000.0,1,2.0,2.0,29.0,0.0,0.0,0.0,-1.0,-2.0,-2.0,5851.562,5422.364,997.3342,2989.9404,-81334.0,-150953.0,1500.0,0.0,0.0,0.0,0.0,0.0,1
800000.0,2,3.0,1.0,29.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,1381.3357,429.95105,730.2662,2100.079,-81334.0,-1254.5781,699.6112,780.0,0.0,0.0,0.0,0.0,0
230000.0,2,2.0,1.0,51.0,0.0,-1.0,0.0,0.0,0.0,0.0,51261.7,40263.305,28883.73,8938.364,2411.9216,0.0,368199.0,4093.7146,1258.5631,0.0,1062.8899,1156.7423,0
20000.0,1,4.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,27277.006,37016.54,41069.117,46358.34,28969.68,20319.025,2500.0,2500.0,2000.0,0.0,1273.9082,2810.6772,0
180000.0,2,2.0,1.0,21.0,-2.0,-2.0,-2.0,-1.0,0.0,-1.0,1255.4402,2256.6848,11292.379,19442.867,13125.454,9660.587,2482.1702,2942.291,1200.0,7294.8765,2501.7646,0.0,0
80000.0,2,1.0,2.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,7779.9336,15995.196,17623.135,19578.727,15363.826,10600.06,1600.0,4008.7112,3300.4023,0.0,1977.0717,2892.8022,0
360000.0,2,1.0,2.0,42.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,34720.42,41891.867,19943.264,60616.96,41283.58,23520.018,368199.0,415552.0,400972.0,432130.0,4002.961,422000.0,0
180000.0,2,1.0,2.0,35.0,-2.0,-1.0,0.0,0.0,0.0,0.0,13252.647,20057.943,911.3006,19441.771,24921.637,17732.648,5702.291,2100.0,3300.0,432130.0,2000.0,12149.771,0
250000.0,1,2.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,116889.695,78033.06,83110.95,191401.33,30416.797,11661.672,4093.789,3494.1802,2652.758,1605.3789,1500.0,3579.1992,0
40000.0,2,1.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,39805.45,76615.64,50016.727,83606.586,97367.34,85782.84,3000.0,3850.2725,3300.0,2912.1704,2000.0,2000.0,0
140000.0,1,2.0,1.0,30.0,-1.0,0.0,-1.0,0.0,0.0,0.0,17205.945,3760.9612,25364.99,33884.52,9261.275,1780.5997,1500.0,2500.0,1599.2777,4000.0,2000.0,1000.0,0
80000.0,2,2.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,49472.844,41900.613,30866.865,49830.61,30196.621,28185.896,2024.7799,2536.1792,2312.1875,2500.0,2000.0,3379.2268,0
240000.0,2,1.0,1.0,45.0,0.0,0.0,2.0,0.0,0.0,0.0,143040.69,185650.47,38523.55,21744.457,45729.33,18153.383,4709.0664,0.0,0.0,3000.0,1000.0,4010.1523,0
50000.0,2,2.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,76748.33,48975.6,66678.94,38824.734,37433.797,52802.047,4082.0342,1554.8994,2122.2632,2691.5452,5000.0,1083.6456,0
10000.0,1,2.0,2.0,32.0,0.0,0.0,0.0,2.0,0.0,0.0,39425.15,47788.715,19351.197,28852.916,25476.613,16748.94,1601.6495,0.0,0.0,0.0,0.0,1000.0,1
50000.0,1,2.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,4320.5474,5046.112,280.09927,1237.6793,987.2671,2551.1575,1648.0724,860.8533,0.0,700.0,897.1212,0.0,0
80000.0,2,3.0,1.0,21.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,647.67896,286.64066,4510.1016,5003.7627,4695.681,3499.6926,1125.0955,2000.0,391.09772,7000.0,1133.9685,716.43524,0
180000.0,2,2.0,1.0,48.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,20948.451,14496.478,1207.8694,14307.121,252.78842,-150953.0,13015.784,4000.0,3901.9543,1728.1362,0.0,1100.0,1
10000.0,2,2.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,25133.38,17821.102,20375.768,10491.658,20254.688,8286.032,1900.0,2000.0,1535.9685,245.04022,599.316,1600.0,0
20000.0,2,1.0,2.0,31.0,8.0,0.0,0.0,0.0,0.0,0.0,13675.897,9876.508,5883.5337,7919.919,1588.7391,6121.5938,326.0,2000.0,7754.6846,0.0,0.0,0.0,0
180000.0,2,1.0,1.0,32.0,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,1751.0927,4439.612,-25443.0,15300.809,0.0,-150953.0,2000.0,0.0,0.0,0.0,0.0,0.0,1
90000.0,2,2.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,48675.86,67238.516,19072.984,71011.53,99654.83,145888.0,5000.0,14599.072,6673.365,21556.408,1600.0,4000.0,0
60803.19,2,0.0,1.0,29.0,0.0,0.0,-1.0,-2.0,-2.0,-2.0,100.117355,2481.6938,4282.852,390.0,0.0,2144.3828,0.0,0.0,0.0,0.0,0.0,0.0,0
230000.0,2,0.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,85112.03,92517.5,48882.434,71847.44,30956.152,19791.441,10000.0,13443.347,7757.2188,1002.8496,2500.0,5000.0,0
80000.0,1,3.0,2.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,43700.016,57745.508,43821.16,59468.67,52129.07,43273.332,3580.0684,3358.4392,4497.3193,3000.0,1011.65393,3550.454,0
150000.0,2,2.0,3.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,60102.52,64935.58,49563.957,101497.31,30214.963,19421.615,1784.9397,3400.3496,3303.0142,1212.5677,1011.45404,3401.5093,0
200000.0,1,1.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,24687.05,17205.764,12178.489,47494.668,4174.3047,1399.734,2500.0,1500.0,2564.771,1030.9108,410.2578,0.0,0
80000.0,1,2.0,2.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,47737.73,74588.86,95778.83,48680.797,52474.453,961664.0,4751.1255,3000.0,3025.2031,3500.0,330982.0,3559.394,1
220000.0,1,1.0,2.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,43486.668,62959.812,44480.305,42988.348,65186.37,961664.0,368199.0,5398.2026,400972.0,1214.6646,330982.0,1211.72,0
100000.0,2,2.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,47407.598,71284.69,43753.508,146174.7,127419.984,98257.41,2000.0,4161.329,2500.0,3439.0676,1000.0,4000.0,1
50000.0,1,1.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,21441.87,34678.914,48121.797,36399.47,8396.747,6236.0547,390.0,163.187,1003.4725,0.0,0.0,0.0,0
800000.0,1,0.0,2.0,21.0,-1.0,-2.0,-1.0,-2.0,-2.0,-2.0,0.0,494.4752,1136.0902,0.0,373.00806,0.0,0.0,1215.0962,0.0,432130.0,3369.9539,422000.0,1
70000.0,1,2.0,1.0,59.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-175.98628,-33350.0,-25443.0,0.0,-81334.0,-150953.0,0.0,0.0,0.0,0.0,0.0,0.0,0
90000.0,2,2.0,1.0,32.0,1.0,0.0,0.0,-1.0,0.0,0.0,68235.68,41861.125,34151.34,42610.617,48144.445,82365.09,1856.916,921.32153,400972.0,6197.897,4548.4614,2000.0,0
180000.0,2,3.0,1.0,79.0,-1.0,-1.0,0.0,0.0,-1.5455288,0.0,16351.303,3174.0845,-25443.0,318.55212,849.90063,-150953.0,2000.0,0.0,0.0,4300.253,0.0,4500.0,0
140212.88,1,2.0,2.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,53548.746,57935.49,49917.082,31750.635,28003.6,15665.838,3009.488,2000.0,3000.0,1000.0,3393.6143,2000.0,0
50000.0,2,2.0,1.0,39.0,0.0,0.0,0.0,-1.0,-1.0,0.0,12235.763,1930.5355,1704.855,4713.6235,1828.6128,4691.5903,1500.0,0.0,6000.0,1077.5918,780.0,0.0,0
240000.0,1,2.0,1.0,40.0,0.0,-1.0,-2.0,-1.0,0.0,0.0,15975.751,7246.877,4878.285,40398.41,18131.48,5763.5737,2622.0903,5211.498,17700.43,10546.061,1700.0,4000.0,0
460000.0,1,2.0,1.0,52.0,8.0,7.0,0.0,0.0,0.0,0.0,5420.897,2247.0781,1000.0,1945.476,0.0,0.0,0.0,1121.3851,1458.9518,1000.0,0.0,316.5202,1
100000.0,1,6.0,1.0,38.0,-1.0,-2.0,-2.0,-1.0,-1.0,0.0,0.0,-33350.0,0.0,393.57867,388.88977,0.0,0.0,0.0,0.0,0.0,0.0,1026.5747,0
10000.0,1,2.0,1.0,34.0,1.0,0.0,0.0,2.0,2.0,2.0,50338.883,141894.62,136001.88,198062.0,927171.0,961664.0,3896.8208,1500.0,6428.651,1002.2222,3157.3298,800.0,1
800000.0,2,2.0,1.0,31.0,-2.0,0.0,0.0,0.0,-1.0,-1.0,19027.365,16906.523,14503.01,7898.381,748.0023,0.0,8847.398,1400.0,600.0,2000.0,1435.5303,0.0,0
60000.0,1,2.0,1.0,47.0,-2.0,-1.0,-2.0,0.0,0.0,0.0,2726.5532,0.0,985.46716,18682.904,7377.5635,2566.017,3254.2358,7927.7896,2645.1836,432130.0,1617.1366,1099.7694,0
320000.0,2,1.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,9826.414,17213.662,18768.229,23014.375,29891.057,46807.12,1781.7843,8044.3027,5000.0,1500.0,2499.2888,68.13853,0
40000.0,1,2.0,2.0,79.0,1.0,-1.0,-1.0,-1.0,-2.0,-2.0,29995.62,38149.883,-25443.0,28789.795,0.0,-150953.0,31302.91,2100.0,1441.2616,0.0,0.0,0.0,0
160000.0,2,2.0,2.0,30.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-165580.0,-33350.0,0.0,780.0,0.0,102.84305,0.0,0.0,1126.9758,0.0,585.95105,0.0,0
50000.0,1,2.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,33535.875,45614.938,80307.234,49477.82,30013.002,29096.912,1197.0857,1438.537,2023.6293,1002.9617,3030.5867,0.0,0
180000.0,1,1.0,2.0,31.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,7436.719,15731.372,326.0,7007.501,7396.5366,470.74246,4095.4995,2300.0,0.0,10023.975,1000.0,2000.0,0
360000.0,1,2.0,2.0,29.0,-2.0,-2.0,0.0,0.0,-1.0,-2.0,14496.854,30568.086,9807.795,414.94046,0.0,800.8084,368199.0,2100.0,1600.0,0.0,1400.0,500.0,0
800000.0,2,0.0,2.0,21.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,42447.574,61595.207,49526.406,180784.81,33072.45,8547.764,20604.984,415552.0,400972.0,9242.62,5500.352,19020.027,0
20000.0,2,2.0,1.0,47.0,8.0,0.0,0.0,-2.0,-1.0,-2.0,6917.439,856.1328,437.91977,326.0,230.80562,316.0,0.0,3000.0,7131.616,0.0,0.0,1888.706,0
200000.0,2,2.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,76968.63,48121.56,74752.54,40839.883,42290.582,24120.723,3786.4075,2277.7908,1390.0541,2597.3586,3663.1455,3000.0,0
30000.0,1,2.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,42687.035,42392.934,23453.787,31956.51,44139.98,41676.66,1794.9495,1521.7899,1000.0,2855.364,1037.3727,783.895,0
190000.0,1,2.0,1.0,29.0,-2.0,-1.0,-2.0,-1.0,-1.0,0.0,14344.04,390.0,11786.409,29823.738,3742.2373,0.0,3000.0,4000.0,5005.944,15141.977,3500.0,4611.09,0
130000.0,2,2.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,59278.023,48363.188,49147.094,150495.4,51037.03,72738.055,3180.2053,5000.0,3000.0,5001.366,2327.8389,598.32886,0
10000.0,1,2.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,46633.95,48425.28,38495.074,55014.72,61095.574,97044.0,2136.1912,2000.0,6519.1523,1000.0,1500.0,472.37192,0
150000.0,2,2.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,68002.8,51146.97,89610.99,100253.83,54082.496,42803.277,3000.0,3114.6553,2000.0,5504.1675,5000.0,1900.0,0
80000.0,2,2.0,1.0,36.0,0.0,-1.0,0.0,0.0,-2.0,-2.0,7960.3545,13611.591,35712.566,227.66357,0.0,0.0,5988.465,6000.0,0.0,0.0,699.3406,0.0,1
30000.0,1,2.0,2.0,42.0,4.0,-2.0,-2.0,-2.0,-2.0,-2.0,2933.7964,16000.585,2750.969,18491.215,0.0,2560.7883,1600.0,5000.0,0.0,0.0,0.0,0.0,1
500000.0,2,2.0,1.0,79.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,18920.004,14709.751,829.92377,1774.2527,-7510.959,-150953.0,4408.596,2557.5493,342.47873,2000.0,0.0,0.0,0
10000.0,2,2.0,1.0,29.0,0.0,2.0,0.0,0.0,0.0,0.0,23864.752,29933.57,91701.71,28918.111,23440.904,54068.15,389.27298,0.0,300.0,0.0,3000.0,0.0,1
10000.0,1,2.0,1.0,47.0,8.0,0.0,0.0,0.0,0.0,0.0,8028.467,4050.1948,199.97493,13564.503,10845.114,450.418,0.0,1433.4116,0.0,1000.0,0.0,0.0,0
50000.0,1,2.0,1.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,746814.0,217010.56,146553.05,66670.35,927171.0,88098.87,368199.0,5000.0,4602.655,4100.003,3501.25,6192.7134,0
220000.0,2,2.0,0.0,79.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2795.7844,447.42438,207.10951,3837.0728,0.0,-17.974632,6200.8315,2615.0989,1706.0134,0.0,0.0,1500.0,0
260000.0,1,1.0,2.0,30.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,17360.78,7400.1396,12263.423,41035.688,2503.8315,1222.4396,5000.0,2779.2139,5000.0,2045.116,3000.0,3000.0,0
10000.0,1,6.0,2.0,34.0,0.0,0.0,0.0,2.0,8.0,2.0,18652.543,23276.076,29705.574,43333.875,26596.686,10102.1045,390.0,0.0,462.2304,0.0,263.53766,2000.0,1
130000.0,2,1.0,1.0,43.0,0.0,0.0,0.0,0.0,2.0,0.0,18275.346,38827.656,49709.902,97740.6,19914.234,30130.77,1615.98,4200.0,3993.1824,7.629298,3.5285516,0.0,0
800000.0,2,0.0,2.0,21.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-9.484184,326.0,6364.263,14837.814,2966.866,0.0,4102.9683,415552.0,400972.0,432130.0,13014.718,422000.0,1
20000.0,2,2.0,1.0,43.0,0.0,0.0,0.0,7.0,2.0,2.0,43141.59,47285.895,23584.45,28038.408,20620.682,13246.682,2000.0,0.0,0.0,198.76918,0.0,0.0,1
150000.0,2,2.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,107667.69,90878.71,215503.94,95013.97,75893.805,32239.084,4000.0,3992.5027,2000.0,3599.9873,4136.7,3328.0715,1
100000.0,1,1.0,2.0,31.0,0.0,2.0,0.0,0.0,-1.0,0.0,16954.836,4335.878,29010.287,39303.246,9493.921,10203.007,1222.1162,415552.0,578.93744,432130.0,1061.6057,1161.3365,0
50000.0,2,2.0,2.0,21.0,-1.0,0.0,0.0,0.0,0.0,0.0,2396.8965,2525.3262,2500.0,6072.469,388.60754,0.0,3994.8118,4218.183,1711.4113,0.0,0.0,0.0,0
80000.0,2,3.0,1.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,97685.336,96718.234,52033.4,87095.33,105670.65,117566.38,2200.0,1901.9078,1524.2042,2897.0647,1300.0,6000.3047,0
70000.0,1,2.0,2.0,25.0,0.0,0.0,0.0,2.0,2.0,2.0,1436.3304,9417.674,10995.032,13458.859,16943.225,17903.496,0.0,0.0,1701.5228,0.0,719.4539,780.0,1
40000.0,2,1.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,97128.78,119683.11,114822.6,71755.414,142728.28,139828.56,5000.0,2958.9695,5000.0,1767.4403,3500.0,2354.9714,0
100000.0,2,3.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,155628.86,88400.414,119465.016,89006.35,78459.16,34071.938,3000.0,7203.675,2000.0,4003.2168,3013.402,13270.303,0
800000.0,2,0.0,2.0,46.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,4799.877,5651.857,6329.9927,20219.404,851.00867,886.66315,368199.0,5139.5615,10000.0,1500.0,2982.6057,4002.908,0
61297.344,2,2.0,2.0,50.0,2.0,2.0,0.0,2.0,0.0,3.0,3127.9082,390.0,657.5169,17285.36,8716.994,0.0,0.0,418.82004,697.2568,135.7691,0.0,13845.847,1
260000.0,1,2.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,206863.61,229097.38,578971.0,76371.5,112895.49,961664.0,17360.033,4000.7188,4739.983,2548.742,330982.0,422000.0,0
10000.0,1,6.0,1.0,30.0,1.0,0.0,0.0,7.0,8.0,0.0,2183.178,5412.291,25161.574,19027.713,4106.8286,316.0,9.816547,3059.687,258.19446,0.0,0.0,941.24866,1
360000.0,1,0.0,2.0,27.0,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,-148.40889,0.0,5086.66,187.40138,0.0,1040.921,1300.0,5000.0,0.0,2000.0,6000.0,2495.999,0
150000.0,2,1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,78562.35,136499.23,131834.86,891586.0,131361.75,86231.82,4100.794,5311.5283,6000.0,2415.029,2000.0,3200.0,1
50000.0,2,3.0,1.0,79.0,0.0,2.0,0.0,0.0,0.0,0.0,34433.99,13350.02,6686.166,18505.277,12912.119,7588.6377,1666.5796,3500.0,7500.0,800.0,117.83004,1386.6141,0
800000.0,1,2.0,1.0,65.29783,0.0,0.0,0.0,0.0,0.0,0.0,120807.03,134795.36,85508.695,891586.0,927171.0,961664.0,11011.681,188536.77,11003.783,432130.0,4000.0,6000.0,0
210000.0,1,1.0,2.0,79.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,2429.513,390.0,-25443.0,0.0,1386.4072,0.0,0.0,0.0,0.0,432130.0,1000.0,1000.0,1
480000.0,2,1.0,1.0,48.0,-1.0,-1.0,0.0,0.0,0.0,0.0,28015.432,27756.393,31088.893,22792.217,8128.2627,5926.3154,368199.0,13006.604,13844.278,3100.0,3729.9924,2000.0,0
120000.0,2,2.0,2.0,21.0,0.0,0.0,0.0,0.0,-1.0,0.0,17625.389,9508.14,20697.986,29492.357,14598.618,1475.1034,0.0,5757.355,0.0,432130.0,390.0,2585.3625,1
80000.0,2,3.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,50463.645,27323.0,56173.94,27979.607,26386.137,16047.352,2654.145,2404.682,2309.2732,403.0111,5000.0,6000.0,0
310000.0,1,1.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,278613.47,245629.27,578971.0,891586.0,345499.47,961664.0,368199.0,6107.229,56157.805,10465.053,330982.0,10000.0,0
50000.0,2,1.0,2.0,28.0,1.0,7.0,2.0,7.0,0.0,2.0,26688.105,34750.91,46410.355,15570.278,21885.701,33482.145,0.0,0.0,0.0,254.59402,1898.9504,1008.8156,1
200000.0,1,2.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,113723.68,207300.89,160540.66,226491.11,927171.0,961664.0,18855.465,3268.647,5592.331,5300.114,6122.1626,7466.6167,1
200000.0,2,2.0,2.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,81737.63,82884.67,115617.33,891586.0,97955.37,122663.63,3206.8337,13381.119,5701.3325,9222.829,2666.416,2000.0,0
300000.0,1,2.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,128350.38,743970.0,160217.88,891586.0,927171.0,961664.0,368199.0,10000.0,31726.033,30000.0,330982.0,156227.52,0
50000.0,1,0.0,2.0,30.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-165580.0,-33350.0,0.0,476.58896,0.0,0.0,0.0,1282.1263,500.0,0.0,2200.0,0.0,0
180000.0,2,3.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,24230.154,19969.05,34828.87,4922.7256,1353.5239,0.0,3797.2007,3500.0,1137.2894,0.0,4.20836,0.0,0
130000.0,2,2.0,1.0,25.0,-2.0,-2.0,-1.0,-1.0,-1.0,-2.0,2392.581,2430.5818,19798.69,6417.96,2928.4478,-150953.0,1564.5603,3000.0,1000.0,0.0,3000.0,2000.0,0
150000.0,1,1.0,2.0,23.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,3512.635,6751.104,5466.528,13169.122,445.22858,211.44011,2086.388,1906.2466,1000.0,67.311386,0.0,0.0,0
50000.0,2,1.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,71583.234,58181.484,25570.863,25738.992,55544.344,26997.756,4999.866,2000.0,947.2794,52125.582,2842.3564,5022.8633,0
20000.0,2,3.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,21378.236,22131.93,20132.113,29663.2,40030.02,34106.613,0.0,1206.4298,551.75696,2231.8838,200.0,1000.0,0
230000.0,2,0.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,124369.31,330323.62,97983.0,891586.0,158740.92,66325.945,8000.0,415552.0,11651.921,7033.6875,4001.8923,10957.43,0
10000.0,2,3.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,85411.555,38870.84,60644.168,101547.27,42527.47,9072.211,380.36978,1300.0,1000.0,1600.0,1277.3715,1176.6261,0
290000.0,2,1.0,2.0,32.0,2.0,7.0,0.0,-2.0,-2.0,0.0,17077.184,11203.128,-25443.0,696.0,788.78125,0.0,0.0,0.0,1500.0,5000.0,0.0,37037.137,0
150000.0,2,2.0,1.0,43.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-165580.0,-33350.0,-25443.0,0.0,698.24915,2659.3457,0.0,0.0,0.0,0.0,923.18274,1000.0,0
180000.0,1,2.0,2.0,21.0,0.0,0.0,2.0,0.0,0.0,0.0,66941.25,154767.2,169021.75,40105.855,50850.797,115805.625,2694.5476,1500.0,2000.0,2297.6077,12992.639,5003.6377,0
800000.0,1,0.0,2.0,42.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,5436.286,5185.58,-108.45177,2483.0017,-81334.0,-36.36937,4000.0,0.0,1716.1346,0.0,0.0,0.0,0
90000.0,2,3.0,1.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,746814.0,128820.26,304258.72,192924.6,249105.52,371197.3,5714.5156,3780.7678,5000.0,6191.2134,34432.855,422000.0,0
260000.0,2,0.0,3.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,107470.305,186696.17,83934.13,276306.72,43784.324,19410.312,8780.026,20125.387,400972.0,2802.349,3600.0,12000.0,0
350000.0,2,2.0,3.0,21.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-165580.0,0.0,-25443.0,0.0,8383.845,7515.908,0.0,0.0,0.0,400.0,1941.5735,1212.0022,0
180000.0,2,2.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,53403.633,43632.824,70769.66,70549.586,28492.986,24094.201,2000.0,3000.0,2004.2186,2006.808,2000.0,810.3247,0
200000.0,2,1.0,0.0,42.0,0.0,-2.0,-2.0,-2.0,-1.0,-2.0,326.0,1266.8177,-25443.0,8011.8247,140.21822,0.0,8.012833,400.0,1000.0,0.0,0.0,0.0,0
500000.0,1,1.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,21515.701,30956.094,23258.863,44283.6,20457.281,25020.207,10000.0,7668.678,27011.033,5000.0,2000.642,6000.0,0
800000.0,2,2.0,1.0,33.0,0.0,0.0,-1.0,-2.0,0.0,-1.0,0.0,0.0,1390.8938,21331.248,7753.588,16981.215,1600.0,5023.7007,400972.0,5000.0,5690.2017,0.0,0
260000.0,2,2.0,0.0,44.0,0.0,-1.0,0.0,-1.0,0.0,0.0,24541.453,18552.77,36545.76,11547.344,8734.2295,4212.687,5000.0,4046.9827,1311.8533,1918.2231,1200.0,0.0,0
240000.0,2,2.0,3.0,21.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,1848.3562,3286.8804,-25443.0,26502.975,8138.627,827.71387,1000.0,0.0,3000.0,0.0,0.0,3500.0,1
150000.0,2,1.0,2.0,21.0,0.0,0.0,-1.0,-1.0,0.0,-2.0,-165580.0,-140.86485,990.8226,187.70656,-81334.0,-150953.0,0.0,4580.0093,0.0,0.0,0.0,0.0,0
220000.0,2,2.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,17164.096,17832.693,4494.2476,48895.203,51012.766,43238.21,2980.903,15000.0,400972.0,4000.0,3500.0,3500.0,0
350000.0,1,1.0,2.0,79.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1939.6287,4582.612,-25443.0,988.2712,-81334.0,-150953.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70000.0,2,2.0,2.0,33.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,314.20004,6272.03,0.0,7374.011,27664.572,0.0,401.99078,600.0,0.0,3000.0,0.0,0
110000.0,2,1.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,27303.834,50235.645,30807.441,79686.12,28532.84,40626.332,3000.0,5079.084,20304.752,1500.0,1000.0,4000.0,0
210000.0,1,1.0,1.0,79.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,265.0769,-25443.0,12908.36,980.8531,653.5704,0.0,0.0,829.19305,0.0,0.0,0.0,1
390000.0,1,1.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,2.0,73885.9,82699.9,47746.67,128022.266,78774.77,85212.164,5478.731,4002.6777,5446.5337,5000.0,1978.6674,2000.0,0
50000.0,2,2.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,64899.953,46258.066,59352.625,53359.617,43433.84,31044.463,1900.0,1893.9711,1598.9215,2081.074,2142.9595,3069.468,0
10000.0,1,6.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,16041.255,12684.813,31938.77,27566.668,17427.635,5469.733,0.0,1024.6987,315.74585,0.0,0.0,0.0,0
60000.0,1,2.0,2.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,41393.33,48506.91,26432.031,49654.906,49879.797,46807.0,1966.0747,2019.8086,2700.0,1564.4501,0.0,1500.0,0
60000.0,2,3.0,2.0,36.0,0.0,7.0,2.0,3.9811797,0.0,7.0,746814.0,166410.56,158828.97,339815.22,79161.484,46279.79,2026.0593,0.0,0.0,5000.0,1000.0,3001.1558,1
50000.0,1,2.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,42162.305,48941.402,45573.258,56225.836,38521.375,18898.156,2013.3604,2500.0,2066.0254,1000.0,1075.5164,2042.5547,0
