checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,sex,marital-status,class-label
>= 200 DM ,31,all credits at this bank paid back duly,radio/television,4691,<100 DM,>=7 years,3,none,4,savings agreement/life insurance,28,none,own,2,skilled employee / official,1,none,yes,female,divorced/separated,1
<0 DM,7,no credits taken,repairs,968,no savings account,1<= < 4 years,4,none,4,car or other,37,none,rent,2,skilled employee / official,2,none,yes,male,divorced/separated,1
0 <= <200 DM,32,critical account,furniture/equipment,4085,no savings account,unemployed,4,none,3,real estate,26,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
>= 200 DM ,26,existing credits paid back duly till now,furniture/equipment,7001,<100 DM,>=7 years,2,none,2,savings agreement/life insurance,27,none,rent,1,unemployed/ unskilled  - non-resident,2,none,yes,male,divorced/separated,1
>= 200 DM ,18,critical account,radio/television,2013,no savings account,4<= <7 years,3,none,4,real estate,46,none,rent,2,skilled employee / official,2,none,yes,male,divorced/separated,1
no account,11,existing credits paid back duly till now,furniture/equipment,1628,<100 DM,>=7 years,3,none,3,savings agreement/life insurance,38,none,rent,2,skilled employee / official,2,none,yes,male,divorced/separated,1
0 <= <200 DM,28,all credits at this bank paid back duly,others,6904,100 <= <500 DM,4<= <7 years,3,none,3,car or other,29,bank,for free,2,skilled employee / official,2,none,no,female,married/widowed,0
>= 200 DM ,33,critical account,radio/television,4340,500 <= < 1000 DM,<1 years,1,none,4,savings agreement/life insurance,41,none,rent,2,management/ highly qualified employee,2,yes,yes,male,divorced/separated,0
0 <= <200 DM,32,all credits at this bank paid back duly,car (used),2184,<100 DM,>=7 years,4,none,3,car or other,32,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,0
no account,40,critical account,others,5654,>= 1000 DM,>=7 years,4,none,3,savings agreement/life insurance,29,none,own,2,unskilled - resident,2,yes,yes,male,divorced/separated,1
<0 DM,14,existing credits paid back duly till now,education,3482,<100 DM,1<= < 4 years,4,none,3,unknown / no property,43,none,own,1,unemployed/ unskilled  - non-resident,2,yes,yes,male,married/widowed,1
0 <= <200 DM,22,critical account,radio/television,3414,no savings account,<1 years,4,none,4,car or other,37,none,for free,3,skilled employee / official,2,yes,yes,female,divorced/separated,1
<0 DM,20,all credits at this bank paid back duly,furniture/equipment,4043,<100 DM,1<= < 4 years,3,none,2,savings agreement/life insurance,26,none,rent,2,unskilled - resident,2,none,yes,female,divorced/separated,0
no account,27,critical account,domestic appliances,3344,<100 DM,>=7 years,4,none,3,real estate,46,none,for free,2,unemployed/ unskilled  - non-resident,2,none,yes,male,married/widowed,1
<0 DM,26,existing credits paid back duly till now,furniture/equipment,6865,<100 DM,1<= < 4 years,4,none,2,unknown / no property,27,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
<0 DM,21,existing credits paid back duly till now,car (new),2364,<100 DM,1<= < 4 years,3,none,2,real estate,48,none,rent,1,unemployed/ unskilled  - non-resident,1,yes,yes,male,married/widowed,1
<0 DM,19,critical account,radio/television,3934,<100 DM,>=7 years,4,none,4,real estate,55,none,own,2,unemployed/ unskilled  - non-resident,2,yes,yes,male,divorced/separated,1
no account,35,all credits at this bank paid back duly,domestic appliances,2294,<100 DM,1<= < 4 years,4,none,4,car or other,45,bank,rent,2,skilled employee / official,2,none,yes,male,divorced/separated,1
0 <= <200 DM,24,existing credits paid back duly till now,radio/television,558,<100 DM,4<= <7 years,4,none,4,savings agreement/life insurance,45,none,own,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
>= 200 DM ,19,critical account,furniture/equipment,2335,<100 DM,>=7 years,3,none,3,savings agreement/life insurance,44,none,own,2,unemployed/ unskilled  - non-resident,2,none,yes,male,divorced/separated,1
<0 DM,17,critical account,furniture/equipment,4769,<100 DM,1<= < 4 years,4,none,2,unknown / no property,51,none,own,2,unskilled - resident,2,yes,yes,male,married/widowed,1
no account,24,critical account,furniture/equipment,1732,<100 DM,1<= < 4 years,4,none,3,car or other,44,none,own,2,skilled employee / official,1,none,yes,male,divorced/separated,1
<0 DM,13,existing credits paid back duly till now,radio/television,1211,<100 DM,4<= <7 years,3,none,3,real estate,42,store,own,2,skilled employee / official,2,yes,yes,female,divorced/separated,0
<0 DM,34,existing credits paid back duly till now,furniture/equipment,8639,<100 DM,1<= < 4 years,3,none,1,unknown / no property,25,none,rent,2,skilled employee / official,1,none,yes,male,divorced/separated,0
0 <= <200 DM,30,existing credits paid back duly till now,car (new),1965,>= 1000 DM,4<= <7 years,4,none,3,real estate,44,none,own,2,unemployed/ unskilled  - non-resident,2,yes,yes,male,divorced/separated,1
no account,27,delay in paying off,car (used),3400,<100 DM,1<= < 4 years,4,none,3,unknown / no property,38,none,for free,2,unskilled - resident,2,yes,yes,male,married/widowed,1
0 <= <200 DM,18,existing credits paid back duly till now,radio/television,6623,no savings account,unemployed,3,none,2,unknown / no property,19,store,rent,2,unskilled - resident,2,none,no,male,married/widowed,0
no account,37,critical account,education,7373,<100 DM,<1 years,3,co-applicant,3,car or other,45,bank,rent,1,unskilled - resident,2,none,yes,male,divorced/separated,0
no account,23,critical account,car (used),4131,<100 DM,<1 years,3,none,2,car or other,43,store,rent,2,unskilled - resident,2,none,yes,female,married/widowed,1
0 <= <200 DM,36,delay in paying off,furniture/equipment,3553,<100 DM,1<= < 4 years,3,none,3,unknown / no property,28,none,own,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
no account,10,all credits at this bank paid back duly,education,1584,no savings account,<1 years,4,none,4,car or other,39,store,own,2,skilled employee / official,2,none,yes,female,divorced/separated,1
no account,20,existing credits paid back duly till now,car (new),2539,<100 DM,1<= < 4 years,4,none,4,car or other,41,store,own,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
<0 DM,21,existing credits paid back duly till now,furniture/equipment,4442,<100 DM,1<= < 4 years,3,none,1,real estate,29,store,rent,1,unemployed/ unskilled  - non-resident,1,none,yes,male,divorced/separated,1
<0 DM,18,existing credits paid back duly till now,education,1858,<100 DM,4<= <7 years,4,none,3,car or other,44,none,for free,2,skilled employee / official,1,none,yes,male,divorced/separated,1
0 <= <200 DM,57,all credits at this bank paid back duly,retraining,8108,<100 DM,>=7 years,3,none,3,unknown / no property,24,none,own,2,unskilled - resident,2,none,yes,male,divorced/separated,1
0 <= <200 DM,23,all credits at this bank paid back duly,business,4709,no savings account,<1 years,3,none,4,car or other,29,none,rent,2,unskilled - resident,2,none,yes,male,married/widowed,1
0 <= <200 DM,29,no credits taken,car (new),4982,100 <= <500 DM,4<= <7 years,3,none,4,car or other,28,store,own,2,management/ highly qualified employee,2,none,yes,female,divorced/separated,1
no account,26,existing credits paid back duly till now,car (new),1233,<100 DM,1<= < 4 years,4,none,3,car or other,41,none,own,1,skilled employee / official,2,none,yes,male,divorced/separated,1
0 <= <200 DM,51,all credits at this bank paid back duly,furniture/equipment,8538,100 <= <500 DM,unemployed,4,none,3,car or other,32,bank,own,3,skilled employee / official,2,none,yes,female,divorced/separated,0
<0 DM,16,existing credits paid back duly till now,radio/television,2443,<100 DM,4<= <7 years,2,none,4,unknown / no property,41,none,own,2,unskilled - resident,2,yes,yes,male,divorced/separated,1
no account,30,critical account,car (new),6978,<100 DM,>=7 years,3,none,4,unknown / no property,44,none,for free,2,management/ highly qualified employee,2,yes,yes,female,married/widowed,1
no account,47,all credits at this bank paid back duly,retraining,8062,<100 DM,unemployed,4,none,3,car or other,27,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,0
0 <= <200 DM,23,critical account,furniture/equipment,3501,<100 DM,unemployed,2,guarantor,3,savings agreement/life insurance,32,bank,own,2,skilled employee / official,2,none,yes,female,married/widowed,0
no account,27,critical account,education,4935,<100 DM,<1 years,2,none,4,car or other,48,none,own,2,unskilled - resident,2,yes,yes,female,divorced/separated,0
<0 DM,26,existing credits paid back duly till now,car (new),5725,<100 DM,>=7 years,3,none,2,unknown / no property,30,none,own,1,unskilled - resident,2,none,no,male,married/widowed,1
0 <= <200 DM,24,critical account,radio/television,4762,<100 DM,4<= <7 years,3,none,2,savings agreement/life insurance,25,none,own,2,unskilled - resident,2,none,yes,male,married/widowed,1
0 <= <200 DM,28,critical account,radio/television,6687,<100 DM,unemployed,2,guarantor,3,savings agreement/life insurance,31,none,own,3,management/ highly qualified employee,2,yes,no,female,divorced/separated,0
0 <= <200 DM,34,existing credits paid back duly till now,retraining,8063,<100 DM,unemployed,3,guarantor,1,real estate,19,none,own,2,skilled employee / official,2,none,no,female,married/widowed,0
no account,16,critical account,car (new),877,<100 DM,<1 years,4,none,4,car or other,44,bank,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
no account,14,critical account,car (new),2192,<100 DM,4<= <7 years,3,none,3,real estate,48,none,own,1,management/ highly qualified employee,1,yes,yes,male,divorced/separated,1
no account,39,existing credits paid back duly till now,business,7632,<100 DM,>=7 years,3,none,3,car or other,34,none,own,1,unskilled - resident,1,none,yes,male,divorced/separated,1
no account,37,existing credits paid back duly till now,car (new),5701,<100 DM,1<= < 4 years,3,none,3,real estate,21,none,own,1,skilled employee / official,1,none,yes,male,divorced/separated,1
no account,35,existing credits paid back duly till now,others,5426,<100 DM,1<= < 4 years,3,guarantor,2,car or other,25,none,own,2,unskilled - resident,1,none,yes,female,divorced/separated,1
0 <= <200 DM,40,all credits at this bank paid back duly,car (new),10288,<100 DM,4<= <7 years,2,guarantor,2,car or other,26,none,for free,2,skilled employee / official,2,yes,no,female,married/widowed,1
no account,9,no credits taken,business,5075,<100 DM,4<= <7 years,2,none,4,car or other,37,none,own,2,skilled employee / official,2,none,yes,female,divorced/separated,1
no account,38,delay in paying off,business,6573,<100 DM,<1 years,2,none,4,unknown / no property,33,none,own,2,unskilled - resident,2,yes,yes,male,divorced/separated,0
no account,4,delay in paying off,radio/television,866,<100 DM,4<= <7 years,3,none,3,real estate,39,none,own,1,unskilled - resident,1,none,yes,female,divorced/separated,1
0 <= <200 DM,28,existing credits paid back duly till now,education,8028,>= 1000 DM,>=7 years,3,none,3,car or other,34,none,for free,2,unskilled - resident,2,none,no,male,married/widowed,0
no account,18,critical account,car (new),4725,<100 DM,unemployed,4,none,3,car or other,39,none,own,2,skilled employee / official,1,none,yes,male,divorced/separated,1
no account,10,existing credits paid back duly till now,car (new),577,<100 DM,<1 years,4,none,3,car or other,19,none,own,1,skilled employee / official,1,none,yes,male,divorced/separated,1
0 <= <200 DM,49,all credits at this bank paid back duly,radio/television,12184,100 <= <500 DM,>=7 years,1,guarantor,4,car or other,31,none,own,2,unskilled - resident,2,none,yes,female,divorced/separated,1
no account,44,critical account,others,10044,<100 DM,>=7 years,3,none,3,car or other,26,none,own,2,unskilled - resident,2,none,no,female,divorced/separated,1
no account,40,critical account,others,9853,100 <= <500 DM,4<= <7 years,3,none,4,car or other,36,none,own,2,unskilled - resident,2,yes,yes,male,divorced/separated,1
<0 DM,12,no credits taken,others,5201,<100 DM,4<= <7 years,2,none,3,car or other,30,none,own,2,unskilled - resident,2,none,yes,male,divorced/separated,1
no account,31,critical account,business,9658,<100 DM,<1 years,3,none,4,car or other,40,none,own,2,unskilled - resident,2,none,yes,male,divorced/separated,0
no account,33,existing credits paid back duly till now,furniture/equipment,4428,<100 DM,<1 years,4,none,3,savings agreement/life insurance,34,none,own,1,unskilled - resident,1,none,yes,male,divorced/separated,1
0 <= <200 DM,40,existing credits paid back duly till now,furniture/equipment,10669,no savings account,>=7 years,2,guarantor,3,car or other,28,none,own,2,skilled employee / official,1,none,yes,female,divorced/separated,0
no account,18,critical account,retraining,3950,<100 DM,>=7 years,3,none,4,savings agreement/life insurance,46,none,own,2,unskilled - resident,1,yes,yes,male,divorced/separated,1
0 <= <200 DM,8,no credits taken,radio/television,4195,<100 DM,1<= < 4 years,3,none,3,car or other,24,none,own,2,skilled employee / official,2,none,yes,female,divorced/separated,1
no account,36,critical account,business,5697,<100 DM,>=7 years,3,none,4,car or other,31,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
0 <= <200 DM,12,critical account,education,3916,<100 DM,>=7 years,3,none,4,savings agreement/life insurance,41,none,own,2,unskilled - resident,2,yes,yes,male,divorced/separated,1
<0 DM,9,existing credits paid back duly till now,business,5410,<100 DM,<1 years,3,none,3,real estate,25,none,own,1,unskilled - resident,1,none,yes,male,divorced/separated,1
no account,22,no credits taken,business,7522,100 <= <500 DM,4<= <7 years,4,none,4,car or other,27,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
no account,11,existing credits paid back duly till now,car (new),2324,<100 DM,>=7 years,4,none,4,real estate,33,none,own,2,skilled employee / official,1,yes,yes,male,divorced/separated,1
no account,9,delay in paying off,car (used),540,<100 DM,<1 years,3,none,4,real estate,57,none,for free,2,unskilled - resident,2,yes,yes,male,divorced/separated,1
<0 DM,11,existing credits paid back duly till now,radio/television,5748,<100 DM,4<= <7 years,3,none,4,savings agreement/life insurance,35,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
<0 DM,23,existing credits paid back duly till now,business,10130,100 <= <500 DM,4<= <7 years,3,none,4,car or other,27,bank,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
<0 DM,20,existing credits paid back duly till now,education,8583,100 <= <500 DM,4<= <7 years,4,none,4,unknown / no property,30,none,for free,2,management/ highly qualified employee,2,yes,no,male,divorced/separated,0
0 <= <200 DM,35,delay in paying off,business,7831,<100 DM,>=7 years,3,none,4,real estate,38,none,own,2,unskilled - resident,2,yes,yes,female,divorced/separated,0
>= 200 DM ,21,existing credits paid back duly till now,radio/television,1897,<100 DM,<1 years,2,none,3,real estate,38,none,rent,1,unskilled - resident,1,none,yes,male,divorced/separated,1
<0 DM,7,existing credits paid back duly till now,car (new),1627,<100 DM,<1 years,4,none,4,real estate,35,none,for free,2,skilled employee / official,2,none,yes,male,divorced/separated,1
>= 200 DM ,6,existing credits paid back duly till now,radio/television,2784,<100 DM,1<= < 4 years,3,guarantor,1,real estate,30,none,own,1,skilled employee / official,1,none,yes,female,married/widowed,1
>= 200 DM ,20,delay in paying off,radio/television,5937,<100 DM,<1 years,1,guarantor,3,real estate,33,none,rent,2,unskilled - resident,2,none,yes,female,divorced/separated,1
no account,52,critical account,business,10359,<100 DM,>=7 years,3,guarantor,4,unknown / no property,42,none,own,2,management/ highly qualified employee,2,yes,yes,female,divorced/separated,0
0 <= <200 DM,28,existing credits paid back duly till now,radio/television,5983,<100 DM,<1 years,2,none,3,savings agreement/life insurance,23,none,own,1,unskilled - resident,2,none,yes,male,divorced/separated,1
0 <= <200 DM,41,all credits at this bank paid back duly,car (used),9008,100 <= <500 DM,<1 years,2,guarantor,4,car or other,27,none,for free,2,unskilled - resident,2,yes,yes,female,married/widowed,0
>= 200 DM ,10,critical account,radio/television,5410,<100 DM,1<= < 4 years,3,none,2,real estate,34,none,own,2,skilled employee / official,2,none,yes,female,married/widowed,1
<0 DM,35,existing credits paid back duly till now,radio/television,8928,<100 DM,>=7 years,3,none,4,car or other,45,none,for free,2,management/ highly qualified employee,2,yes,yes,male,divorced/separated,1
0 <= <200 DM,15,no credits taken,radio/television,2815,no savings account,<1 years,3,none,4,car or other,26,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
>= 200 DM ,12,existing credits paid back duly till now,radio/television,2535,<100 DM,<1 years,3,none,3,real estate,38,none,own,1,unskilled - resident,1,none,yes,male,divorced/separated,1
0 <= <200 DM,42,existing credits paid back duly till now,business,10876,<100 DM,>=7 years,3,none,3,real estate,40,none,for free,2,unskilled - resident,2,none,yes,male,divorced/separated,1
0 <= <200 DM,15,critical account,retraining,1371,<100 DM,<1 years,4,none,3,real estate,30,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
0 <= <200 DM,36,existing credits paid back duly till now,furniture/equipment,6184,<100 DM,<1 years,4,none,3,savings agreement/life insurance,38,none,own,1,unskilled - resident,1,yes,yes,male,divorced/separated,1
0 <= <200 DM,12,existing credits paid back duly till now,radio/television,1092,<100 DM,>=7 years,3,none,4,real estate,36,none,for free,1,unemployed/ unskilled  - non-resident,2,yes,yes,male,divorced/separated,1
0 <= <200 DM,39,critical account,radio/television,9275,<100 DM,>=7 years,2,guarantor,4,real estate,49,none,own,2,management/ highly qualified employee,2,none,yes,female,divorced/separated,1
0 <= <200 DM,30,existing credits paid back duly till now,radio/television,4042,100 <= <500 DM,<1 years,3,none,4,real estate,39,none,own,2,management/ highly qualified employee,2,yes,yes,male,divorced/separated,0
0 <= <200 DM,26,existing credits paid back duly till now,furniture/equipment,2372,<100 DM,1<= < 4 years,4,none,2,real estate,22,none,own,1,unemployed/ unskilled  - non-resident,1,none,yes,male,divorced/separated,1
0 <= <200 DM,33,existing credits paid back duly till now,radio/television,4646,<100 DM,>=7 years,4,none,4,savings agreement/life insurance,39,none,own,1,management/ highly qualified employee,1,yes,yes,male,divorced/separated,1
>= 200 DM ,16,existing credits paid back duly till now,furniture/equipment,2422,<100 DM,>=7 years,2,guarantor,2,real estate,38,none,own,2,unskilled - resident,2,none,yes,female,married/widowed,1
0 <= <200 DM,11,delay in paying off,radio/television,1002,500 <= < 1000 DM,<1 years,3,none,4,real estate,49,none,rent,2,unskilled - resident,2,yes,yes,male,married/widowed,1
<0 DM,11,no credits taken,radio/television,4722,100 <= <500 DM,<1 years,3,none,4,car or other,39,none,rent,2,skilled employee / official,2,yes,yes,female,divorced/separated,1
<0 DM,36,existing credits paid back duly till now,others,4613,100 <= <500 DM,1<= < 4 years,4,none,3,savings agreement/life insurance,25,none,own,1,unemployed/ unskilled  - non-resident,2,none,yes,male,divorced/separated,1
0 <= <200 DM,12,existing credits paid back duly till now,others,2262,<100 DM,1<= < 4 years,3,none,1,real estate,19,none,rent,1,unskilled - resident,2,none,yes,female,married/widowed,1
no account,21,existing credits paid back duly till now,radio/television,4216,<100 DM,1<= < 4 years,3,none,3,real estate,50,none,for free,1,management/ highly qualified employee,2,yes,no,male,married/widowed,1
0 <= <200 DM,17,critical account,car (new),3002,<100 DM,>=7 years,4,none,3,savings agreement/life insurance,31,none,own,2,unemployed/ unskilled  - non-resident,2,yes,yes,male,married/widowed,1
<0 DM,8,existing credits paid back duly till now,others,2531,<100 DM,1<= < 4 years,4,none,3,real estate,37,none,own,2,skilled employee / official,2,yes,yes,female,divorced/separated,1
0 <= <200 DM,35,existing credits paid back duly till now,education,7650,<100 DM,>=7 years,3,none,4,car or other,45,none,for free,2,unskilled - resident,2,none,yes,male,divorced/separated,0
no account,39,critical account,radio/television,7090,<100 DM,>=7 years,3,none,4,savings agreement/life insurance,51,none,for free,2,unskilled - resident,2,yes,yes,male,divorced/separated,1
0 <= <200 DM,32,existing credits paid back duly till now,radio/television,4592,100 <= <500 DM,1<= < 4 years,4,none,4,real estate,30,none,own,1,skilled employee / official,2,none,yes,male,divorced/separated,1
no account,25,existing credits paid back duly till now,radio/television,4110,<100 DM,>=7 years,3,none,4,real estate,49,none,own,2,management/ highly qualified employee,1,yes,yes,male,divorced/separated,0
<0 DM,23,existing credits paid back duly till now,furniture/equipment,3133,<100 DM,>=7 years,3,none,3,savings agreement/life insurance,36,none,own,1,skilled employee / official,2,yes,yes,male,divorced/separated,0
<0 DM,16,existing credits paid back duly till now,radio/television,4007,<100 DM,1<= < 4 years,3,co-applicant,2,real estate,35,none,for free,1,management/ highly qualified employee,2,none,yes,male,married/widowed,1
<0 DM,31,existing credits paid back duly till now,repairs,3449,<100 DM,<1 years,4,none,3,car or other,25,none,own,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
<0 DM,19,existing credits paid back duly till now,car (used),852,<100 DM,<1 years,3,none,3,unknown / no property,35,none,own,1,skilled employee / official,1,none,yes,male,divorced/separated,1
0 <= <200 DM,49,existing credits paid back duly till now,furniture/equipment,8348,100 <= <500 DM,>=7 years,3,none,3,savings agreement/life insurance,25,none,own,2,skilled employee / official,1,yes,yes,male,divorced/separated,1
no account,6,critical account,radio/television,1096,<100 DM,4<= <7 years,4,none,4,real estate,54,none,for free,3,skilled employee / official,2,yes,yes,female,divorced/separated,0
0 <= <200 DM,39,all credits at this bank paid back duly,others,4541,100 <= <500 DM,4<= <7 years,3,none,4,savings agreement/life insurance,27,none,for free,2,unskilled - resident,2,none,yes,male,divorced/separated,1
<0 DM,22,all credits at this bank paid back duly,radio/television,7507,100 <= <500 DM,4<= <7 years,2,co-applicant,4,car or other,38,none,for free,3,unskilled - resident,2,yes,yes,female,married/widowed,1
no account,38,critical account,business,4806,<100 DM,<1 years,4,none,4,real estate,58,none,own,3,skilled employee / official,1,none,yes,male,divorced/separated,1
0 <= <200 DM,50,existing credits paid back duly till now,others,5536,<100 DM,>=7 years,3,none,3,real estate,34,none,own,2,management/ highly qualified employee,2,none,yes,male,divorced/separated,1
<0 DM,16,existing credits paid back duly till now,others,1685,no savings account,1<= < 4 years,4,none,3,car or other,29,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
0 <= <200 DM,45,all credits at this bank paid back duly,car (used),9442,no savings account,>=7 years,3,none,4,savings agreement/life insurance,41,none,for free,3,management/ highly qualified employee,2,yes,yes,male,divorced/separated,1
<0 DM,24,critical account,retraining,7374,<100 DM,<1 years,2,guarantor,4,real estate,50,none,for free,3,unskilled - resident,2,yes,no,male,married/widowed,0
0 <= <200 DM,37,existing credits paid back duly till now,furniture/equipment,6781,<100 DM,1<= < 4 years,2,co-applicant,2,real estate,26,none,rent,1,skilled employee / official,1,none,yes,female,divorced/separated,1
0 <= <200 DM,36,delay in paying off,radio/television,3683,100 <= <500 DM,1<= < 4 years,2,guarantor,3,real estate,29,none,for free,2,management/ highly qualified employee,2,none,yes,female,married/widowed,1
0 <= <200 DM,19,existing credits paid back duly till now,furniture/equipment,667,<100 DM,1<= < 4 years,3,none,2,savings agreement/life insurance,24,none,own,1,skilled employee / official,1,none,yes,male,divorced/separated,1
<0 DM,10,existing credits paid back duly till now,education,6362,no savings account,<1 years,4,co-applicant,4,unknown / no property,37,none,for free,2,unskilled - resident,2,yes,yes,male,divorced/separated,0
>= 200 DM ,16,existing credits paid back duly till now,domestic appliances,1046,<100 DM,<1 years,4,co-applicant,3,real estate,48,none,for free,1,unskilled - resident,1,none,yes,male,divorced/separated,1
<0 DM,16,existing credits paid back duly till now,radio/television,2744,<100 DM,1<= < 4 years,4,none,2,real estate,26,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
0 <= <200 DM,25,existing credits paid back duly till now,car (new),2551,500 <= < 1000 DM,>=7 years,4,none,3,savings agreement/life insurance,38,none,for free,2,management/ highly qualified employee,2,yes,yes,male,divorced/separated,1
<0 DM,18,existing credits paid back duly till now,radio/television,4207,<100 DM,>=7 years,4,none,4,savings agreement/life insurance,55,none,for free,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
>= 200 DM ,50,existing credits paid back duly till now,furniture/equipment,6836,100 <= <500 DM,1<= < 4 years,3,none,2,savings agreement/life insurance,22,none,own,1,management/ highly qualified employee,2,yes,yes,male,divorced/separated,1
0 <= <200 DM,42,existing credits paid back duly till now,furniture/equipment,4465,<100 DM,1<= < 4 years,3,none,1,car or other,21,none,own,2,skilled employee / official,1,none,yes,female,divorced/separated,1
<0 DM,26,existing credits paid back duly till now,repairs,4055,<100 DM,1<= < 4 years,4,none,2,car or other,20,none,own,1,skilled employee / official,1,none,yes,male,divorced/separated,1
0 <= <200 DM,29,existing credits paid back duly till now,business,3071,500 <= < 1000 DM,<1 years,3,none,3,real estate,39,none,own,2,skilled employee / official,1,none,yes,male,divorced/separated,1
no account,24,critical account,radio/television,5775,<100 DM,>=7 years,4,co-applicant,4,car or other,60,none,for free,3,skilled employee / official,2,yes,yes,female,divorced/separated,1
0 <= <200 DM,18,existing credits paid back duly till now,furniture/equipment,796,<100 DM,1<= < 4 years,4,none,1,savings agreement/life insurance,28,none,own,2,skilled employee / official,2,none,yes,female,divorced/separated,1
<0 DM,34,existing credits paid back duly till now,car (used),3378,100 <= <500 DM,<1 years,3,guarantor,4,savings agreement/life insurance,30,none,own,2,management/ highly qualified employee,2,yes,yes,male,divorced/separated,1
<0 DM,18,existing credits paid back duly till now,others,1329,100 <= <500 DM,<1 years,3,none,3,real estate,32,none,rent,2,skilled employee / official,2,none,yes,male,divorced/separated,1
<0 DM,26,existing credits paid back duly till now,radio/television,1109,500 <= < 1000 DM,<1 years,3,none,4,real estate,34,none,for free,1,unskilled - resident,1,yes,yes,male,divorced/separated,1
<0 DM,34,existing credits paid back duly till now,car (used),848,500 <= < 1000 DM,1<= < 4 years,4,none,2,real estate,24,none,own,1,skilled employee / official,1,yes,yes,male,divorced/separated,1
0 <= <200 DM,33,existing credits paid back duly till now,others,3226,100 <= <500 DM,<1 years,4,none,3,real estate,42,none,for free,2,management/ highly qualified employee,2,yes,yes,male,divorced/separated,1
<0 DM,10,existing credits paid back duly till now,radio/television,2311,<100 DM,1<= < 4 years,4,none,3,real estate,45,none,for free,2,skilled employee / official,2,none,yes,female,divorced/separated,1
<0 DM,12,existing credits paid back duly till now,furniture/equipment,1297,<100 DM,1<= < 4 years,4,none,3,savings agreement/life insurance,40,none,own,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
0 <= <200 DM,59,all credits at this bank paid back duly,furniture/equipment,9459,no savings account,>=7 years,2,none,4,savings agreement/life insurance,31,none,own,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
0 <= <200 DM,39,critical account,furniture/equipment,4654,no savings account,1<= < 4 years,4,none,2,real estate,36,none,own,3,skilled employee / official,2,none,yes,female,divorced/separated,1
<0 DM,35,existing credits paid back duly till now,radio/television,10040,100 <= <500 DM,1<= < 4 years,3,none,4,unknown / no property,40,none,for free,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
0 <= <200 DM,46,existing credits paid back duly till now,furniture/equipment,8709,<100 DM,>=7 years,3,co-applicant,3,unknown / no property,44,none,own,2,management/ highly qualified employee,2,yes,no,male,divorced/separated,0
<0 DM,6,existing credits paid back duly till now,radio/television,6031,<100 DM,unemployed,2,co-applicant,3,unknown / no property,47,none,for free,2,management/ highly qualified employee,2,none,no,male,divorced/separated,1
<0 DM,21,existing credits paid back duly till now,furniture/equipment,5617,100 <= <500 DM,1<= < 4 years,4,none,3,unknown / no property,39,none,for free,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
<0 DM,18,existing credits paid back duly till now,furniture/equipment,2586,<100 DM,<1 years,2,co-applicant,2,real estate,34,store,own,1,unskilled - resident,1,none,yes,male,divorced/separated,0
<0 DM,11,existing credits paid back duly till now,radio/television,2126,500 <= < 1000 DM,<1 years,4,none,4,savings agreement/life insurance,34,none,own,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
0 <= <200 DM,52,existing credits paid back duly till now,radio/television,10944,no savings account,>=7 years,4,none,4,unknown / no property,48,bank,for free,2,management/ highly qualified employee,2,yes,yes,male,divorced/separated,1
no account,38,existing credits paid back duly till now,furniture/equipment,3936,<100 DM,>=7 years,4,co-applicant,3,real estate,53,none,for free,2,management/ highly qualified employee,1,none,yes,male,divorced/separated,1
<0 DM,11,existing credits paid back duly till now,domestic appliances,5181,500 <= < 1000 DM,>=7 years,3,none,3,unknown / no property,37,none,rent,1,unskilled - resident,2,yes,yes,male,divorced/separated,0
no account,32,critical account,car (used),4913,<100 DM,>=7 years,4,none,4,unknown / no property,58,none,for free,2,unskilled - resident,2,yes,yes,male,divorced/separated,1
no account,29,existing credits paid back duly till now,repairs,601,<100 DM,<1 years,4,co-applicant,2,real estate,39,none,own,2,management/ highly qualified employee,1,none,yes,male,divorced/separated,1
