checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,sex,marital-status,class-label
0 <= <200 DM,12.0,existing credits paid back duly till now,furniture/equipment,2349.6846,<100 DM,>=7 years,2.0,none,3.0,unknown / no property,1,none,rent,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
<0 DM,36.0,existing credits paid back duly till now,furniture/equipment,1135.0109,100 <= <500 DM,<1 years,2.0,none,4.0,savings agreement/life insurance,1,none,own,1.0,unskilled - resident,1.0,none,yes,1,divorced/separated,0
no account,4.0,existing credits paid back duly till now,radio/television,1208.245,<100 DM,>=7 years,1.0,none,1.0,savings agreement/life insurance,0,bank,own,1.0,unskilled - resident,1.0,yes,yes,1,divorced/separated,1
0 <= <200 DM,10.404328,critical account,business,937.0279,<100 DM,>=7 years,3.0,none,4.0,car or other,1,none,rent,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,12.0,existing credits paid back duly till now,furniture/equipment,2389.8706,<100 DM,>=7 years,2.0,none,4.0,car or other,1,none,for free,2.0,management/ highly qualified employee,1.0,none,yes,1,married/widowed,1
no account,12.0,critical account,furniture/equipment,1207.6809,100 <= <500 DM,4<= <7 years,1.0,co-applicant,2.0,car or other,1,none,own,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
no account,24.0,all credits at this bank paid back duly,radio/television,2336.1755,no savings account,<1 years,3.0,none,2.0,car or other,1,none,rent,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,36.0,existing credits paid back duly till now,radio/television,683.8029,no savings account,4<= <7 years,1.0,none,2.0,savings agreement/life insurance,0,none,for free,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
no account,4.0,no credits taken,car (new),1602.6312,<100 DM,<1 years,1.0,none,3.0,real estate,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,married/widowed,0
no account,24.0,no credits taken,radio/television,250.0,<100 DM,1<= < 4 years,4.0,none,4.0,unknown / no property,0,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
<0 DM,24.0,existing credits paid back duly till now,radio/television,3854.334,<100 DM,>=7 years,4.0,none,4.0,car or other,0,none,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,0
<0 DM,24.0,critical account,radio/television,2280.1426,no savings account,1<= < 4 years,4.0,none,4.0,car or other,1,none,rent,1.0,management/ highly qualified employee,1.0,yes,yes,0,married/widowed,1
0 <= <200 DM,15.0,critical account,furniture/equipment,250.0,<100 DM,4<= <7 years,1.0,none,4.0,car or other,0,none,rent,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
<0 DM,24.0,existing credits paid back duly till now,car (new),1924.1752,<100 DM,1<= < 4 years,1.0,none,4.0,savings agreement/life insurance,1,none,own,1.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,0
<0 DM,24.0,critical account,radio/television,783.0404,<100 DM,>=7 years,4.0,none,4.0,real estate,1,none,own,2.0,skilled employee / official,1.0,none,no,1,divorced/separated,1
no account,9.0,existing credits paid back duly till now,car (new),1037.2479,>= 1000 DM,>=7 years,1.0,none,2.0,savings agreement/life insurance,1,bank,own,1.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,0
no account,72.0,existing credits paid back duly till now,furniture/equipment,8734.3125,no savings account,<1 years,4.0,none,4.0,car or other,1,store,own,2.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,0
0 <= <200 DM,12.0,existing credits paid back duly till now,car (used),250.0,<100 DM,4<= <7 years,1.0,none,1.0,real estate,0,none,for free,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,72.0,existing credits paid back duly till now,radio/television,3202.8525,<100 DM,>=7 years,4.0,none,4.0,car or other,1,none,own,2.0,skilled employee / official,1.0,none,yes,0,divorced/separated,0
<0 DM,4.0,existing credits paid back duly till now,car (new),2169.982,<100 DM,>=7 years,4.0,none,4.0,unknown / no property,0,none,own,1.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,0
0 <= <200 DM,4.0,critical account,furniture/equipment,2063.056,no savings account,unemployed,4.0,none,4.0,car or other,1,none,for free,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
<0 DM,72.0,existing credits paid back duly till now,car (new),18424.0,<100 DM,4<= <7 years,4.0,none,1.0,real estate,0,none,for free,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,10.0,no credits taken,radio/television,1570.0386,<100 DM,<1 years,2.0,none,1.0,car or other,0,none,rent,1.0,unskilled - resident,1.0,none,yes,1,married/widowed,0
<0 DM,30.0,critical account,business,1245.1558,<100 DM,4<= <7 years,4.0,none,4.0,savings agreement/life insurance,1,none,own,1.0,unskilled - resident,1.0,none,yes,0,divorced/separated,1
0 <= <200 DM,24.0,existing credits paid back duly till now,radio/television,1412.4065,no savings account,4<= <7 years,4.0,none,2.0,savings agreement/life insurance,0,none,own,1.0,management/ highly qualified employee,1.0,none,yes,0,divorced/separated,0
no account,72.0,existing credits paid back duly till now,car (new),2237.9966,<100 DM,>=7 years,4.0,none,4.0,car or other,0,none,own,2.0,management/ highly qualified employee,1.0,yes,yes,1,divorced/separated,1
0 <= <200 DM,72.0,all credits at this bank paid back duly,radio/television,2250.7898,100 <= <500 DM,1<= < 4 years,4.0,none,4.0,savings agreement/life insurance,1,bank,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
0 <= <200 DM,18.0,existing credits paid back duly till now,car (new),250.0,<100 DM,4<= <7 years,4.0,none,4.0,car or other,0,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,72.0,existing credits paid back duly till now,radio/television,4156.5796,no savings account,1<= < 4 years,4.0,none,2.0,unknown / no property,1,store,own,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
<0 DM,48.0,existing credits paid back duly till now,radio/television,3349.0,<100 DM,1<= < 4 years,4.0,none,2.0,savings agreement/life insurance,1,bank,own,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
<0 DM,24.0,existing credits paid back duly till now,furniture/equipment,1474.0,<100 DM,1<= < 4 years,4.0,none,4.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
<0 DM,48.0,existing credits paid back duly till now,radio/television,1349.3844,<100 DM,1<= < 4 years,4.0,none,2.0,real estate,0,bank,own,2.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,0
0 <= <200 DM,18.0,existing credits paid back duly till now,car (new),250.0,no savings account,1<= < 4 years,4.0,none,4.0,car or other,0,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,60.0,critical account,radio/television,4526.0,no savings account,1<= < 4 years,2.0,none,1.0,real estate,0,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,18.0,existing credits paid back duly till now,car (new),1919.0,<100 DM,4<= <7 years,3.0,none,2.0,savings agreement/life insurance,1,none,rent,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,0
no account,18.0,all credits at this bank paid back duly,business,2790.4536,<100 DM,4<= <7 years,2.0,co-applicant,2.0,savings agreement/life insurance,1,bank,rent,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
>= 200 DM ,18.0,existing credits paid back duly till now,furniture/equipment,6548.179,100 <= <500 DM,<1 years,1.0,none,1.0,car or other,1,bank,own,2.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,18.0,critical account,car (new),1536.7186,500 <= < 1000 DM,<1 years,4.0,none,4.0,unknown / no property,1,bank,own,1.0,skilled employee / official,1.0,none,yes,1,married/widowed,1
0 <= <200 DM,9.0,existing credits paid back duly till now,domestic appliances,18424.0,<100 DM,>=7 years,4.0,none,2.0,car or other,1,none,own,2.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
no account,24.0,all credits at this bank paid back duly,furniture/equipment,1107.696,<100 DM,>=7 years,4.0,none,4.0,car or other,1,none,rent,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,0
<0 DM,24.0,existing credits paid back duly till now,car (new),2335.4846,<100 DM,4<= <7 years,4.0,none,2.0,car or other,0,none,rent,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,0
no account,28.541994,critical account,radio/television,636.5799,<100 DM,<1 years,4.0,none,2.0,savings agreement/life insurance,0,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,24.0,critical account,education,627.66376,<100 DM,1<= < 4 years,4.0,none,2.0,real estate,0,bank,own,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
>= 200 DM ,6.0,existing credits paid back duly till now,radio/television,2013.0276,<100 DM,>=7 years,4.0,co-applicant,4.0,real estate,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,72.0,existing credits paid back duly till now,car (new),18424.0,<100 DM,1<= < 4 years,4.0,none,3.0,savings agreement/life insurance,0,none,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
0 <= <200 DM,12.0,critical account,car (new),1898.3561,<100 DM,>=7 years,4.0,none,3.0,real estate,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
<0 DM,12.0,existing credits paid back duly till now,furniture/equipment,2578.0,<100 DM,>=7 years,1.0,guarantor,4.0,car or other,0,none,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,0
no account,24.0,existing credits paid back duly till now,car (new),2862.9902,<100 DM,>=7 years,4.0,none,3.0,unknown / no property,0,none,own,1.0,management/ highly qualified employee,1.0,yes,yes,0,divorced/separated,1
no account,4.0,critical account,radio/television,1449.0,no savings account,4<= <7 years,1.0,none,1.0,savings agreement/life insurance,1,bank,own,1.0,management/ highly qualified employee,1.0,yes,yes,0,divorced/separated,1
0 <= <200 DM,9.0,critical account,car (used),2248.9934,100 <= <500 DM,1<= < 4 years,3.0,none,1.0,savings agreement/life insurance,1,none,rent,1.0,management/ highly qualified employee,1.0,yes,yes,1,divorced/separated,0
<0 DM,18.0,all credits at this bank paid back duly,radio/television,1533.0,<100 DM,1<= < 4 years,1.0,none,2.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,24.0,existing credits paid back duly till now,car (new),3976.523,<100 DM,<1 years,4.0,none,3.0,car or other,1,store,own,2.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,24.0,existing credits paid back duly till now,retraining,968.12445,<100 DM,>=7 years,3.0,none,3.0,real estate,1,none,own,1.0,skilled employee / official,1.0,none,no,0,divorced/separated,1
no account,18.0,critical account,business,250.0,<100 DM,<1 years,4.0,none,2.0,savings agreement/life insurance,0,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,12.0,critical account,radio/television,1136.7762,100 <= <500 DM,1<= < 4 years,3.0,none,3.0,car or other,1,bank,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
<0 DM,36.0,critical account,radio/television,250.0,no savings account,<1 years,4.0,none,4.0,real estate,1,bank,rent,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
no account,24.0,critical account,car (used),1262.2368,<100 DM,1<= < 4 years,4.0,none,4.0,real estate,1,bank,own,1.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,12.0,existing credits paid back duly till now,radio/television,2384.0,<100 DM,<1 years,4.0,none,4.0,savings agreement/life insurance,1,none,own,1.0,management/ highly qualified employee,1.0,yes,yes,1,married/widowed,1
no account,12.0,existing credits paid back duly till now,radio/television,2039.0,<100 DM,<1 years,3.0,none,4.0,real estate,0,none,own,2.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,0
no account,4.0,existing credits paid back duly till now,car (new),1409.6166,<100 DM,4<= <7 years,1.0,none,2.0,savings agreement/life insurance,1,none,own,1.0,management/ highly qualified employee,1.0,yes,yes,0,divorced/separated,1
no account,15.0,existing credits paid back duly till now,furniture/equipment,2748.5974,<100 DM,4<= <7 years,3.0,none,2.0,savings agreement/life insurance,1,bank,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,18.0,existing credits paid back duly till now,radio/television,977.8697,<100 DM,<1 years,1.0,none,3.0,savings agreement/life insurance,0,none,own,1.0,skilled employee / official,1.0,none,yes,1,married/widowed,0
no account,12.0,existing credits paid back duly till now,car (new),1188.7612,no savings account,>=7 years,2.0,none,2.0,unknown / no property,0,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
no account,4.0,delay in paying off,car (new),1323.6512,500 <= < 1000 DM,<1 years,1.0,none,2.0,savings agreement/life insurance,1,none,own,1.0,management/ highly qualified employee,1.0,yes,yes,1,married/widowed,1
<0 DM,15.0,delay in paying off,education,3564.4673,100 <= <500 DM,unemployed,3.0,none,4.0,savings agreement/life insurance,1,none,own,1.0,unskilled - resident,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,4.0,existing credits paid back duly till now,furniture/equipment,1552.4739,<100 DM,1<= < 4 years,4.0,none,2.0,savings agreement/life insurance,1,bank,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,18.0,existing credits paid back duly till now,radio/television,3590.0,<100 DM,>=7 years,4.0,none,4.0,car or other,0,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
no account,12.0,existing credits paid back duly till now,radio/television,754.2624,100 <= <500 DM,>=7 years,2.0,co-applicant,3.0,real estate,0,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
<0 DM,12.0,existing credits paid back duly till now,furniture/equipment,3269.9072,100 <= <500 DM,4<= <7 years,1.0,co-applicant,2.0,unknown / no property,1,none,own,1.0,unskilled - resident,1.0,yes,yes,1,divorced/separated,1
no account,12.0,critical account,car (new),4144.2573,<100 DM,unemployed,4.0,none,1.0,real estate,1,none,rent,1.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,1
no account,24.0,existing credits paid back duly till now,radio/television,7475.043,<100 DM,1<= < 4 years,4.0,none,2.0,car or other,1,none,rent,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,0
no account,18.201923,existing credits paid back duly till now,radio/television,6193.2446,<100 DM,>=7 years,1.0,none,2.0,savings agreement/life insurance,1,none,rent,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,18.0,critical account,car (new),1888.0651,no savings account,>=7 years,4.0,none,4.0,car or other,0,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
<0 DM,12.0,existing credits paid back duly till now,furniture/equipment,2102.101,<100 DM,4<= <7 years,2.0,none,2.0,savings agreement/life insurance,1,none,rent,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
<0 DM,36.0,critical account,car (new),2940.9114,<100 DM,4<= <7 years,4.0,none,3.0,car or other,1,none,own,1.0,unskilled - resident,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,24.0,existing credits paid back duly till now,business,1533.0,<100 DM,>=7 years,1.0,none,3.0,savings agreement/life insurance,0,none,own,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
no account,9.0,existing credits paid back duly till now,radio/television,1052.583,100 <= <500 DM,>=7 years,3.0,none,3.0,real estate,1,bank,for free,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
<0 DM,24.0,existing credits paid back duly till now,radio/television,1076.9546,<100 DM,<1 years,4.0,none,4.0,unknown / no property,0,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,0
<0 DM,24.0,critical account,furniture/equipment,2631.0,<100 DM,1<= < 4 years,1.0,none,3.0,car or other,1,bank,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,12.0,existing credits paid back duly till now,car (new),1151.2251,<100 DM,1<= < 4 years,4.0,none,4.0,unknown / no property,1,none,for free,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
0 <= <200 DM,72.0,delay in paying off,car (new),7249.286,<100 DM,4<= <7 years,4.0,none,4.0,unknown / no property,1,none,own,2.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
no account,18.0,existing credits paid back duly till now,car (used),748.3417,<100 DM,<1 years,1.0,none,2.0,unknown / no property,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,39.1373,critical account,car (new),1883.959,no savings account,1<= < 4 years,3.0,none,4.0,savings agreement/life insurance,1,bank,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,0
0 <= <200 DM,24.0,existing credits paid back duly till now,retraining,4424.565,500 <= < 1000 DM,1<= < 4 years,2.0,none,4.0,real estate,1,none,own,1.0,management/ highly qualified employee,1.0,none,yes,0,divorced/separated,1
no account,18.0,existing credits paid back duly till now,car (new),5742.777,no savings account,1<= < 4 years,4.0,none,2.0,car or other,0,none,own,1.0,skilled employee / official,1.0,none,yes,1,married/widowed,1
0 <= <200 DM,27.0,existing credits paid back duly till now,radio/television,9646.764,<100 DM,1<= < 4 years,4.0,none,4.0,car or other,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,0
no account,15.0,critical account,business,250.0,<100 DM,1<= < 4 years,3.0,none,4.0,car or other,0,none,for free,1.0,unemployed/ unskilled  - non-resident,1.0,none,yes,0,divorced/separated,0
<0 DM,12.0,existing credits paid back duly till now,car (used),2222.7712,<100 DM,>=7 years,3.0,none,4.0,real estate,0,none,rent,1.0,skilled employee / official,1.0,yes,yes,0,married/widowed,0
0 <= <200 DM,10.0,existing credits paid back duly till now,car (new),250.0,<100 DM,<1 years,4.0,none,3.0,car or other,0,none,own,1.0,unskilled - resident,1.0,yes,yes,1,divorced/separated,1
<0 DM,21.0,critical account,car (new),1336.9674,<100 DM,4<= <7 years,4.0,none,2.0,real estate,1,none,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
<0 DM,72.0,all credits at this bank paid back duly,radio/television,1542.7767,<100 DM,<1 years,4.0,none,4.0,savings agreement/life insurance,1,none,rent,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,36.0,critical account,radio/television,2745.7725,<100 DM,<1 years,4.0,none,4.0,real estate,1,none,for free,1.0,unskilled - resident,1.0,none,yes,1,divorced/separated,1
<0 DM,72.0,existing credits paid back duly till now,car (new),1655.2284,<100 DM,4<= <7 years,4.0,none,4.0,unknown / no property,1,none,rent,2.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
0 <= <200 DM,12.0,existing credits paid back duly till now,furniture/equipment,2028.9463,<100 DM,<1 years,4.0,none,2.0,real estate,1,none,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
no account,12.0,existing credits paid back duly till now,radio/television,2421.5095,500 <= < 1000 DM,>=7 years,2.0,none,4.0,real estate,1,none,own,1.0,skilled employee / official,1.0,none,no,1,divorced/separated,1
<0 DM,20.0,existing credits paid back duly till now,furniture/equipment,1966.6953,<100 DM,<1 years,2.0,guarantor,4.0,unknown / no property,0,none,rent,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
no account,48.0,existing credits paid back duly till now,radio/television,1897.6237,<100 DM,1<= < 4 years,4.0,none,4.0,car or other,0,none,own,2.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,6.0,all credits at this bank paid back duly,car (used),1740.0042,<100 DM,unemployed,1.0,none,2.0,unknown / no property,1,none,own,1.0,skilled employee / official,1.0,yes,yes,0,married/widowed,1
no account,72.0,critical account,repairs,3447.9578,<100 DM,>=7 years,4.0,none,3.0,savings agreement/life insurance,1,none,for free,4.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
no account,10.0,critical account,radio/television,1388.6655,no savings account,<1 years,2.0,none,1.0,savings agreement/life insurance,0,none,own,1.0,unskilled - resident,1.0,none,yes,1,married/widowed,0
no account,6.0,critical account,radio/television,838.3164,<100 DM,4<= <7 years,2.0,none,2.0,savings agreement/life insurance,1,none,for free,1.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,0
<0 DM,12.0,existing credits paid back duly till now,radio/television,1656.1688,<100 DM,>=7 years,4.0,none,4.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
no account,15.0,existing credits paid back duly till now,furniture/equipment,1543.6628,no savings account,1<= < 4 years,4.0,none,2.0,real estate,0,bank,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
<0 DM,24.0,critical account,radio/television,1549.2568,<100 DM,>=7 years,4.0,none,4.0,car or other,0,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
<0 DM,4.0,critical account,car (new),2992.5742,no savings account,1<= < 4 years,1.0,none,4.0,real estate,1,store,rent,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
>= 200 DM ,72.0,all credits at this bank paid back duly,car (new),3778.456,<100 DM,>=7 years,4.0,none,4.0,savings agreement/life insurance,1,none,rent,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
<0 DM,4.0,existing credits paid back duly till now,education,654.3058,<100 DM,4<= <7 years,2.0,none,2.0,real estate,1,none,for free,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
0 <= <200 DM,15.0,existing credits paid back duly till now,radio/television,1364.8138,<100 DM,>=7 years,1.0,none,2.0,car or other,0,none,rent,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
<0 DM,72.0,critical account,radio/television,5817.661,<100 DM,>=7 years,4.0,none,4.0,car or other,1,none,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
<0 DM,9.0,existing credits paid back duly till now,retraining,1406.9955,100 <= <500 DM,>=7 years,2.0,none,3.0,savings agreement/life insurance,0,none,own,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
no account,12.0,critical account,business,753.2633,100 <= <500 DM,<1 years,2.0,none,4.0,car or other,1,none,for free,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,0
no account,18.0,existing credits paid back duly till now,furniture/equipment,2284.5996,<100 DM,>=7 years,1.0,none,1.0,real estate,1,none,own,2.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
<0 DM,4.0,all credits at this bank paid back duly,business,250.0,<100 DM,>=7 years,3.0,none,4.0,real estate,0,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
>= 200 DM ,24.0,existing credits paid back duly till now,car (new),2108.3918,100 <= <500 DM,1<= < 4 years,4.0,none,2.0,real estate,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,0
no account,6.0,existing credits paid back duly till now,car (new),2499.4602,<100 DM,4<= <7 years,1.0,none,1.0,car or other,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
<0 DM,24.0,existing credits paid back duly till now,furniture/equipment,2560.078,<100 DM,<1 years,4.0,none,4.0,real estate,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
no account,18.0,critical account,furniture/equipment,1163.05,<100 DM,>=7 years,2.0,none,2.0,car or other,1,none,own,1.0,unskilled - resident,1.0,yes,yes,0,married/widowed,1
no account,4.0,existing credits paid back duly till now,furniture/equipment,1003.88,>= 1000 DM,<1 years,4.0,none,2.0,unknown / no property,1,store,rent,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
no account,24.0,existing credits paid back duly till now,car (new),427.9063,500 <= < 1000 DM,1<= < 4 years,4.0,none,4.0,real estate,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,0
no account,18.0,existing credits paid back duly till now,furniture/equipment,1544.4813,<100 DM,1<= < 4 years,4.0,none,4.0,savings agreement/life insurance,1,none,rent,1.0,unskilled - resident,1.0,none,yes,1,divorced/separated,1
<0 DM,18.0,all credits at this bank paid back duly,car (new),2015.498,<100 DM,1<= < 4 years,3.0,none,2.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
no account,12.0,critical account,radio/television,1473.8524,100 <= <500 DM,4<= <7 years,4.0,none,4.0,savings agreement/life insurance,1,none,own,1.0,unskilled - resident,1.0,yes,yes,1,divorced/separated,1
no account,18.0,existing credits paid back duly till now,furniture/equipment,3342.016,no savings account,<1 years,3.0,none,4.0,savings agreement/life insurance,0,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,6.0,critical account,car (new),250.0,no savings account,1<= < 4 years,2.0,none,3.0,real estate,1,store,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
no account,24.0,critical account,car (used),2185.5762,<100 DM,<1 years,4.0,none,1.0,car or other,1,none,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
>= 200 DM ,12.0,existing credits paid back duly till now,furniture/equipment,1496.3512,<100 DM,<1 years,4.0,none,2.0,real estate,1,none,rent,1.0,management/ highly qualified employee,1.0,yes,no,0,divorced/separated,1
no account,18.0,existing credits paid back duly till now,radio/television,3118.525,no savings account,<1 years,4.0,none,4.0,savings agreement/life insurance,1,bank,rent,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
no account,24.0,no credits taken,car (new),4778.4614,<100 DM,4<= <7 years,1.0,none,1.0,unknown / no property,1,none,own,1.0,unskilled - resident,1.0,yes,yes,1,divorced/separated,1
0 <= <200 DM,21.0,critical account,radio/television,3973.6812,<100 DM,>=7 years,3.0,none,4.0,savings agreement/life insurance,0,none,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
<0 DM,8.0,critical account,business,1524.859,<100 DM,<1 years,3.0,none,4.0,real estate,1,store,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,0
no account,9.0,existing credits paid back duly till now,radio/television,250.0,<100 DM,1<= < 4 years,4.0,none,4.0,real estate,0,none,for free,1.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,1
no account,24.0,all credits at this bank paid back duly,furniture/equipment,2002.9751,100 <= <500 DM,>=7 years,4.0,none,4.0,real estate,1,none,rent,2.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,0
no account,4.0,no credits taken,radio/television,250.0,<100 DM,<1 years,3.0,none,1.0,savings agreement/life insurance,0,none,rent,1.0,unskilled - resident,1.0,none,yes,1,divorced/separated,0
0 <= <200 DM,36.0,existing credits paid back duly till now,car (used),18424.0,<100 DM,<1 years,1.0,none,2.0,real estate,1,bank,for free,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
<0 DM,12.0,delay in paying off,furniture/equipment,2279.2576,<100 DM,1<= < 4 years,4.0,none,2.0,savings agreement/life insurance,0,none,own,1.0,management/ highly qualified employee,1.0,yes,yes,1,divorced/separated,1
<0 DM,9.0,existing credits paid back duly till now,furniture/equipment,2723.9988,<100 DM,>=7 years,4.0,none,3.0,unknown / no property,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,24.0,no credits taken,radio/television,1913.5116,<100 DM,>=7 years,4.0,none,4.0,real estate,0,bank,rent,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
<0 DM,18.0,existing credits paid back duly till now,car (new),1353.2434,<100 DM,<1 years,1.0,none,2.0,savings agreement/life insurance,1,none,own,1.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,6.0,existing credits paid back duly till now,car (new),1288.0701,<100 DM,<1 years,3.0,none,3.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,0
no account,18.0,no credits taken,radio/television,1433.983,no savings account,1<= < 4 years,2.0,none,2.0,real estate,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
