checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,sex,marital-status,class-label
0 <= <200 DM,14,existing credits paid back duly till now,retraining,1082,>= 1000 DM,4<= <7 years,4,none,3,real estate,35,store,for free,1,management/ highly qualified employee,2,none,yes,female,divorced/separated,1
no account,41,all credits at this bank paid back duly,repairs,4886,<100 DM,unemployed,3,none,3,savings agreement/life insurance,27,bank,rent,2,skilled employee / official,2,none,yes,female,divorced/separated,1
no account,21,all credits at this bank paid back duly,car (used),4604,100 <= <500 DM,>=7 years,3,none,3,car or other,29,none,for free,2,skilled employee / official,1,none,yes,female,divorced/separated,0
<0 DM,13,existing credits paid back duly till now,radio/television,853,no savings account,>=7 years,2,none,4,real estate,25,store,own,2,skilled employee / official,1,none,yes,male,divorced/separated,0
no account,14,all credits at this bank paid back duly,car (new),2314,>= 1000 DM,4<= <7 years,4,none,3,real estate,34,none,for free,2,management/ highly qualified employee,2,none,yes,male,divorced/separated,1
0 <= <200 DM,8,existing credits paid back duly till now,furniture/equipment,864,500 <= < 1000 DM,<1 years,4,none,4,car or other,42,store,own,2,management/ highly qualified employee,1,yes,yes,male,divorced/separated,1
0 <= <200 DM,21,no credits taken,retraining,7212,no savings account,<1 years,4,none,4,car or other,43,none,own,1,skilled employee / official,1,none,yes,female,divorced/separated,1
<0 DM,10,existing credits paid back duly till now,furniture/equipment,593,<100 DM,>=7 years,2,none,4,real estate,36,none,own,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
no account,14,existing credits paid back duly till now,radio/television,756,500 <= < 1000 DM,4<= <7 years,3,none,4,savings agreement/life insurance,30,bank,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
no account,20,all credits at this bank paid back duly,repairs,256,<100 DM,<1 years,2,none,4,car or other,25,none,rent,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
0 <= <200 DM,11,existing credits paid back duly till now,furniture/equipment,2709,<100 DM,<1 years,4,none,4,car or other,46,bank,for free,1,management/ highly qualified employee,1,yes,yes,female,divorced/separated,1
no account,42,all credits at this bank paid back duly,furniture/equipment,7388,no savings account,<1 years,2,none,3,real estate,35,none,own,2,management/ highly qualified employee,2,none,yes,male,divorced/separated,1
no account,29,all credits at this bank paid back duly,furniture/equipment,7720,<100 DM,4<= <7 years,4,none,3,real estate,37,none,for free,2,management/ highly qualified employee,2,yes,yes,male,divorced/separated,0
no account,23,critical account,repairs,3054,500 <= < 1000 DM,1<= < 4 years,3,none,3,real estate,34,none,own,2,unskilled - resident,2,yes,yes,male,divorced/separated,1
no account,50,all credits at this bank paid back duly,repairs,8273,<100 DM,>=7 years,2,none,2,real estate,39,none,for free,2,skilled employee / official,2,none,yes,male,divorced/separated,0
no account,60,all credits at this bank paid back duly,furniture/equipment,11143,100 <= <500 DM,4<= <7 years,3,none,3,savings agreement/life insurance,33,none,rent,3,skilled employee / official,2,none,yes,male,divorced/separated,0
no account,25,critical account,car (used),3441,>= 1000 DM,>=7 years,4,none,3,unknown / no property,52,none,for free,3,management/ highly qualified employee,2,none,yes,male,divorced/separated,0
no account,21,all credits at this bank paid back duly,radio/television,2259,<100 DM,<1 years,3,none,4,car or other,19,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,0
0 <= <200 DM,23,critical account,furniture/equipment,2869,no savings account,unemployed,3,none,4,savings agreement/life insurance,46,none,rent,3,management/ highly qualified employee,2,yes,yes,male,divorced/separated,1
<0 DM,13,all credits at this bank paid back duly,furniture/equipment,4055,<100 DM,4<= <7 years,2,none,4,real estate,44,none,own,2,skilled employee / official,1,none,no,male,divorced/separated,1
no account,6,all credits at this bank paid back duly,others,442,<100 DM,<1 years,2,none,2,car or other,22,none,own,3,skilled employee / official,1,none,yes,male,divorced/separated,1
>= 200 DM ,36,all credits at this bank paid back duly,car (new),8599,<100 DM,4<= <7 years,3,co-applicant,4,savings agreement/life insurance,29,store,for free,2,skilled employee / official,2,none,yes,male,married/widowed,0
no account,28,all credits at this bank paid back duly,radio/television,2073,100 <= <500 DM,1<= < 4 years,4,none,2,car or other,24,none,rent,2,management/ highly qualified employee,2,yes,yes,female,married/widowed,0
no account,34,all credits at this bank paid back duly,others,5402,<100 DM,>=7 years,3,none,2,car or other,27,none,rent,2,skilled employee / official,1,yes,yes,male,divorced/separated,0
0 <= <200 DM,26,existing credits paid back duly till now,furniture/equipment,5480,no savings account,1<= < 4 years,4,guarantor,4,real estate,25,none,own,1,skilled employee / official,1,yes,yes,male,divorced/separated,1
no account,45,critical account,domestic appliances,5256,<100 DM,unemployed,3,none,3,savings agreement/life insurance,47,none,for free,3,management/ highly qualified employee,2,yes,yes,male,married/widowed,1
0 <= <200 DM,27,existing credits paid back duly till now,furniture/equipment,4049,no savings account,<1 years,2,none,3,real estate,26,none,own,2,skilled employee / official,1,none,no,male,divorced/separated,1
<0 DM,35,all credits at this bank paid back duly,education,5894,no savings account,1<= < 4 years,2,none,2,real estate,20,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,0
>= 200 DM ,31,critical account,retraining,5344,500 <= < 1000 DM,<1 years,4,guarantor,4,car or other,46,bank,for free,2,management/ highly qualified employee,1,none,no,male,divorced/separated,1
0 <= <200 DM,11,critical account,domestic appliances,3962,<100 DM,>=7 years,3,none,3,savings agreement/life insurance,43,none,own,2,skilled employee / official,1,yes,yes,male,married/widowed,1
<0 DM,48,all credits at this bank paid back duly,car (used),5830,no savings account,unemployed,1,none,2,real estate,33,none,own,3,skilled employee / official,2,none,yes,male,divorced/separated,1
<0 DM,30,delay in paying off,radio/television,7268,<100 DM,4<= <7 years,4,none,3,savings agreement/life insurance,41,bank,for free,2,management/ highly qualified employee,2,none,yes,male,divorced/separated,1
no account,20,critical account,car (new),6532,>= 1000 DM,1<= < 4 years,4,none,3,car or other,42,none,own,2,unskilled - resident,1,none,yes,male,married/widowed,1
>= 200 DM ,35,all credits at this bank paid back duly,others,3702,no savings account,1<= < 4 years,2,guarantor,2,real estate,27,none,own,2,skilled employee / official,1,none,no,male,divorced/separated,1
<0 DM,13,critical account,furniture/equipment,4740,<100 DM,unemployed,3,none,4,real estate,61,none,for free,2,skilled employee / official,2,none,yes,male,divorced/separated,1
<0 DM,12,critical account,domestic appliances,1047,no savings account,unemployed,3,none,3,car or other,42,none,own,3,unskilled - resident,2,none,yes,male,divorced/separated,1
>= 200 DM ,47,existing credits paid back duly till now,car (used),10692,>= 1000 DM,4<= <7 years,4,none,3,unknown / no property,50,store,for free,1,management/ highly qualified employee,2,none,yes,female,divorced/separated,1
<0 DM,24,existing credits paid back duly till now,education,3082,no savings account,>=7 years,3,none,2,car or other,34,none,rent,2,skilled employee / official,2,yes,yes,male,married/widowed,0
no account,33,all credits at this bank paid back duly,radio/television,4134,>= 1000 DM,>=7 years,4,none,3,unknown / no property,29,store,rent,2,management/ highly qualified employee,2,yes,yes,male,married/widowed,0
no account,44,critical account,car (used),5761,500 <= < 1000 DM,1<= < 4 years,4,none,2,unknown / no property,34,none,rent,2,management/ highly qualified employee,2,yes,yes,male,divorced/separated,1
>= 200 DM ,60,delay in paying off,retraining,9121,100 <= <500 DM,4<= <7 years,4,co-applicant,3,unknown / no property,30,store,rent,3,management/ highly qualified employee,2,yes,yes,male,divorced/separated,0
<0 DM,21,existing credits paid back duly till now,car (new),4278,<100 DM,1<= < 4 years,3,none,3,car or other,32,bank,own,2,unskilled - resident,2,none,yes,female,divorced/separated,0
>= 200 DM ,24,critical account,furniture/equipment,1679,100 <= <500 DM,>=7 years,3,none,4,savings agreement/life insurance,41,none,own,3,management/ highly qualified employee,1,yes,no,female,divorced/separated,1
0 <= <200 DM,18,existing credits paid back duly till now,furniture/equipment,981,no savings account,1<= < 4 years,4,none,3,car or other,45,none,own,2,skilled employee / official,1,yes,yes,male,divorced/separated,1
<0 DM,12,delay in paying off,car (used),387,<100 DM,1<= < 4 years,4,none,3,car or other,34,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
<0 DM,34,all credits at this bank paid back duly,car (used),5727,<100 DM,1<= < 4 years,3,none,2,real estate,30,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,0
>= 200 DM ,54,all credits at this bank paid back duly,car (used),10642,<100 DM,<1 years,3,none,2,real estate,19,store,own,2,skilled employee / official,2,none,yes,male,divorced/separated,0
>= 200 DM ,40,all credits at this bank paid back duly,car (new),8771,100 <= <500 DM,1<= < 4 years,3,co-applicant,4,real estate,41,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
0 <= <200 DM,16,existing credits paid back duly till now,radio/television,1372,no savings account,1<= < 4 years,4,none,4,car or other,32,none,own,2,skilled employee / official,1,yes,yes,female,divorced/separated,1
0 <= <200 DM,10,existing credits paid back duly till now,radio/television,1562,<100 DM,1<= < 4 years,4,none,4,car or other,42,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
no account,29,critical account,radio/television,1782,<100 DM,>=7 years,3,none,3,savings agreement/life insurance,40,none,own,3,skilled employee / official,2,yes,yes,male,married/widowed,0
no account,19,critical account,car (used),2655,<100 DM,1<= < 4 years,3,none,3,real estate,45,none,for free,3,skilled employee / official,2,yes,yes,male,divorced/separated,0
<0 DM,20,existing credits paid back duly till now,car (new),3810,<100 DM,1<= < 4 years,3,none,2,car or other,28,none,own,3,skilled employee / official,1,none,yes,male,divorced/separated,0
>= 200 DM ,12,all credits at this bank paid back duly,car (used),2756,<100 DM,1<= < 4 years,3,none,1,car or other,30,none,own,3,skilled employee / official,2,yes,yes,male,divorced/separated,0
>= 200 DM ,40,delay in paying off,furniture/equipment,5439,<100 DM,unemployed,3,guarantor,4,real estate,57,store,own,2,skilled employee / official,2,none,no,female,divorced/separated,1
<0 DM,38,existing credits paid back duly till now,car (new),10877,<100 DM,1<= < 4 years,4,none,4,savings agreement/life insurance,48,none,own,1,unskilled - resident,2,yes,yes,male,divorced/separated,1
no account,28,no credits taken,radio/television,6634,100 <= <500 DM,1<= < 4 years,4,none,3,car or other,27,none,own,2,unskilled - resident,1,yes,yes,female,married/widowed,0
<0 DM,37,existing credits paid back duly till now,car (used),5907,100 <= <500 DM,1<= < 4 years,3,none,2,car or other,24,none,own,3,skilled employee / official,2,none,yes,male,divorced/separated,0
<0 DM,44,delay in paying off,radio/television,7442,<100 DM,>=7 years,4,none,3,car or other,47,none,rent,2,unskilled - resident,2,yes,yes,male,divorced/separated,1
>= 200 DM ,36,critical account,retraining,4637,100 <= <500 DM,>=7 years,3,co-applicant,3,unknown / no property,48,store,own,3,skilled employee / official,2,none,yes,male,married/widowed,0
<0 DM,23,no credits taken,radio/television,6262,<100 DM,4<= <7 years,4,none,3,savings agreement/life insurance,34,none,own,3,skilled employee / official,2,none,yes,male,divorced/separated,0
0 <= <200 DM,13,no credits taken,car (new),3843,100 <= <500 DM,1<= < 4 years,4,none,4,car or other,42,none,own,2,unskilled - resident,2,none,yes,female,divorced/separated,1
>= 200 DM ,33,existing credits paid back duly till now,car (used),7810,<100 DM,4<= <7 years,4,none,3,real estate,21,store,own,2,skilled employee / official,2,none,yes,male,married/widowed,0
>= 200 DM ,46,existing credits paid back duly till now,retraining,8756,100 <= <500 DM,1<= < 4 years,3,none,3,car or other,37,none,own,2,skilled employee / official,2,yes,yes,female,married/widowed,0
>= 200 DM ,43,all credits at this bank paid back duly,radio/television,9507,<100 DM,4<= <7 years,3,co-applicant,3,real estate,36,store,rent,2,management/ highly qualified employee,2,none,no,male,divorced/separated,0
0 <= <200 DM,11,all credits at this bank paid back duly,car (new),2519,<100 DM,4<= <7 years,3,none,4,savings agreement/life insurance,43,none,own,2,skilled employee / official,2,none,yes,female,divorced/separated,0
0 <= <200 DM,11,no credits taken,radio/television,523,<100 DM,>=7 years,4,none,4,savings agreement/life insurance,51,none,own,3,skilled employee / official,2,yes,yes,female,divorced/separated,1
no account,20,critical account,business,3343,100 <= <500 DM,>=7 years,3,none,4,car or other,42,none,own,2,skilled employee / official,2,none,yes,female,divorced/separated,1
>= 200 DM ,21,all credits at this bank paid back duly,radio/television,2337,100 <= <500 DM,>=7 years,3,none,4,car or other,28,none,own,2,skilled employee / official,2,none,yes,female,married/widowed,0
0 <= <200 DM,5,existing credits paid back duly till now,radio/television,1478,<100 DM,1<= < 4 years,4,none,3,car or other,32,none,own,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
>= 200 DM ,33,existing credits paid back duly till now,car (used),7312,>= 1000 DM,4<= <7 years,4,none,2,real estate,29,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,0
>= 200 DM ,31,critical account,furniture/equipment,2370,<100 DM,unemployed,3,none,4,unknown / no property,75,none,for free,3,unskilled - resident,2,yes,yes,male,divorced/separated,1
0 <= <200 DM,16,existing credits paid back duly till now,car (new),1720,<100 DM,unemployed,2,none,4,unknown / no property,55,bank,own,2,unskilled - resident,2,yes,yes,female,divorced/separated,1
>= 200 DM ,38,existing credits paid back duly till now,radio/television,7199,100 <= <500 DM,4<= <7 years,3,none,4,car or other,37,store,own,2,skilled employee / official,2,none,yes,female,divorced/separated,0
no account,13,existing credits paid back duly till now,car (used),3562,<100 DM,1<= < 4 years,4,none,3,savings agreement/life insurance,32,none,own,2,skilled employee / official,1,none,yes,female,divorced/separated,1
no account,29,delay in paying off,radio/television,3951,100 <= <500 DM,1<= < 4 years,4,none,3,unknown / no property,26,store,own,2,skilled employee / official,1,yes,yes,female,divorced/separated,1
0 <= <200 DM,23,critical account,radio/television,3680,500 <= < 1000 DM,unemployed,4,guarantor,4,unknown / no property,45,bank,own,2,skilled employee / official,2,yes,yes,female,divorced/separated,1
>= 200 DM ,47,all credits at this bank paid back duly,education,9229,<100 DM,4<= <7 years,3,co-applicant,3,real estate,34,store,own,2,skilled employee / official,2,yes,yes,male,divorced/separated,0
<0 DM,27,existing credits paid back duly till now,education,3455,<100 DM,>=7 years,3,none,4,real estate,46,none,own,2,skilled employee / official,2,none,yes,female,divorced/separated,1
>= 200 DM ,23,existing credits paid back duly till now,car (new),7109,<100 DM,<1 years,3,none,3,real estate,24,store,own,1,skilled employee / official,2,none,yes,female,divorced/separated,1
0 <= <200 DM,20,critical account,furniture/equipment,2526,<100 DM,>=7 years,4,none,4,real estate,51,none,rent,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
<0 DM,16,existing credits paid back duly till now,car (new),4082,<100 DM,>=7 years,4,none,4,real estate,38,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
>= 200 DM ,37,existing credits paid back duly till now,repairs,8046,<100 DM,<1 years,2,none,3,real estate,35,store,own,1,skilled employee / official,2,none,yes,female,divorced/separated,0
0 <= <200 DM,29,existing credits paid back duly till now,radio/television,5927,<100 DM,4<= <7 years,4,none,4,car or other,32,store,own,1,skilled employee / official,2,none,yes,female,divorced/separated,0
no account,16,critical account,radio/television,1876,500 <= < 1000 DM,>=7 years,4,co-applicant,4,unknown / no property,38,none,own,3,unskilled - resident,2,yes,yes,female,divorced/separated,1
no account,18,critical account,radio/television,532,no savings account,>=7 years,4,none,4,savings agreement/life insurance,51,bank,own,2,unskilled - resident,2,yes,yes,female,divorced/separated,1
no account,11,critical account,education,503,<100 DM,4<= <7 years,4,none,4,savings agreement/life insurance,44,none,own,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
<0 DM,12,no credits taken,radio/television,2546,<100 DM,>=7 years,4,none,4,real estate,37,none,own,2,skilled employee / official,1,none,yes,female,divorced/separated,1
no account,12,critical account,education,1576,<100 DM,>=7 years,4,none,3,savings agreement/life insurance,43,none,own,2,unskilled - resident,2,none,yes,female,divorced/separated,1
>= 200 DM ,35,existing credits paid back duly till now,education,6243,500 <= < 1000 DM,1<= < 4 years,4,none,3,real estate,32,store,own,2,skilled employee / official,1,none,yes,female,divorced/separated,0
no account,11,no credits taken,repairs,986,<100 DM,4<= <7 years,4,none,4,unknown / no property,48,bank,own,2,unskilled - resident,1,yes,yes,female,divorced/separated,1
0 <= <200 DM,32,existing credits paid back duly till now,radio/television,4489,<100 DM,unemployed,4,none,4,unknown / no property,30,store,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
>= 200 DM ,46,all credits at this bank paid back duly,education,7950,<100 DM,4<= <7 years,3,co-applicant,4,car or other,40,store,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
>= 200 DM ,26,existing credits paid back duly till now,retraining,6478,100 <= <500 DM,4<= <7 years,4,none,4,real estate,31,store,own,2,skilled employee / official,2,none,yes,male,divorced/separated,0
>= 200 DM ,19,existing credits paid back duly till now,radio/television,5551,<100 DM,<1 years,4,none,3,real estate,23,store,own,1,skilled employee / official,2,none,yes,male,divorced/separated,1
no account,9,critical account,repairs,770,<100 DM,4<= <7 years,4,none,4,real estate,36,none,own,3,unskilled - resident,2,none,yes,male,divorced/separated,1
>= 200 DM ,45,delay in paying off,furniture/equipment,6450,100 <= <500 DM,>=7 years,4,none,4,unknown / no property,42,store,own,2,skilled employee / official,2,yes,yes,male,married/widowed,1
no account,19,all credits at this bank paid back duly,repairs,3346,100 <= <500 DM,>=7 years,2,none,3,unknown / no property,53,store,for free,3,skilled employee / official,2,none,yes,male,divorced/separated,0
no account,11,all credits at this bank paid back duly,repairs,2135,<100 DM,4<= <7 years,2,none,2,real estate,25,store,own,2,skilled employee / official,1,none,yes,female,divorced/separated,0
<0 DM,18,existing credits paid back duly till now,repairs,1295,<100 DM,4<= <7 years,3,none,4,real estate,47,bank,own,3,unskilled - resident,2,none,yes,female,divorced/separated,1
<0 DM,13,existing credits paid back duly till now,repairs,4082,<100 DM,<1 years,3,none,3,real estate,24,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,0
no account,28,existing credits paid back duly till now,car (new),4374,<100 DM,4<= <7 years,4,none,3,real estate,20,store,own,1,skilled employee / official,2,none,yes,male,divorced/separated,1
>= 200 DM ,41,existing credits paid back duly till now,radio/television,6534,no savings account,<1 years,3,guarantor,4,real estate,34,store,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
>= 200 DM ,21,existing credits paid back duly till now,repairs,4690,<100 DM,4<= <7 years,3,co-applicant,3,real estate,20,store,own,2,skilled employee / official,2,none,yes,male,divorced/separated,0
<0 DM,11,no credits taken,repairs,3867,<100 DM,4<= <7 years,4,none,3,real estate,26,none,own,2,skilled employee / official,1,yes,yes,male,divorced/separated,0
no account,8,critical account,repairs,1662,<100 DM,4<= <7 years,4,none,4,savings agreement/life insurance,46,none,own,2,skilled employee / official,2,none,yes,female,divorced/separated,1
>= 200 DM ,18,existing credits paid back duly till now,repairs,5292,<100 DM,<1 years,3,none,4,real estate,30,store,own,2,skilled employee / official,1,none,yes,male,divorced/separated,1
>= 200 DM ,14,critical account,car (new),1148,500 <= < 1000 DM,4<= <7 years,3,co-applicant,4,real estate,33,store,own,3,skilled employee / official,1,none,yes,male,divorced/separated,0
no account,42,existing credits paid back duly till now,domestic appliances,6866,no savings account,>=7 years,4,none,4,savings agreement/life insurance,29,none,own,2,unskilled - resident,2,none,yes,male,divorced/separated,1
no account,32,all credits at this bank paid back duly,car (new),5550,100 <= <500 DM,1<= < 4 years,2,co-applicant,3,unknown / no property,38,store,own,2,skilled employee / official,1,none,no,female,divorced/separated,1
>= 200 DM ,53,existing credits paid back duly till now,radio/television,9035,<100 DM,<1 years,4,guarantor,3,real estate,36,store,rent,2,management/ highly qualified employee,2,none,yes,male,divorced/separated,1
no account,26,all credits at this bank paid back duly,others,2980,100 <= <500 DM,>=7 years,3,none,3,real estate,29,none,for free,3,unemployed/ unskilled  - non-resident,2,yes,yes,male,divorced/separated,0
no account,7,existing credits paid back duly till now,business,1486,<100 DM,4<= <7 years,3,none,2,real estate,20,none,own,2,skilled employee / official,2,none,yes,female,divorced/separated,1
<0 DM,12,all credits at this bank paid back duly,car (new),2231,<100 DM,1<= < 4 years,3,none,3,real estate,26,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,0
no account,14,delay in paying off,car (new),1765,500 <= < 1000 DM,4<= <7 years,3,none,3,car or other,31,bank,own,3,skilled employee / official,2,none,yes,male,divorced/separated,0
no account,31,all credits at this bank paid back duly,car (new),3545,100 <= <500 DM,1<= < 4 years,3,none,4,unknown / no property,32,bank,own,2,unskilled - resident,2,none,yes,female,divorced/separated,1
<0 DM,13,existing credits paid back duly till now,car (new),2680,<100 DM,<1 years,4,none,3,car or other,28,bank,own,2,unskilled - resident,2,none,yes,female,divorced/separated,1
no account,16,existing credits paid back duly till now,repairs,1240,<100 DM,1<= < 4 years,3,none,4,real estate,32,bank,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
no account,11,critical account,repairs,1814,<100 DM,>=7 years,4,co-applicant,4,savings agreement/life insurance,42,none,for free,2,skilled employee / official,1,yes,yes,male,divorced/separated,0
>= 200 DM ,17,critical account,car (new),1977,500 <= < 1000 DM,<1 years,3,co-applicant,4,real estate,38,none,own,2,unskilled - resident,1,none,no,female,divorced/separated,1
<0 DM,16,all credits at this bank paid back duly,furniture/equipment,2094,<100 DM,4<= <7 years,3,none,4,savings agreement/life insurance,48,none,for free,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
<0 DM,38,existing credits paid back duly till now,furniture/equipment,6147,<100 DM,<1 years,2,none,4,real estate,35,store,own,1,skilled employee / official,2,none,yes,male,divorced/separated,1
<0 DM,22,existing credits paid back duly till now,car (new),4477,<100 DM,<1 years,3,none,3,real estate,32,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
<0 DM,19,existing credits paid back duly till now,repairs,3317,<100 DM,<1 years,4,none,3,real estate,49,none,for free,1,skilled employee / official,2,none,yes,male,divorced/separated,1
no account,16,critical account,radio/television,3323,500 <= < 1000 DM,4<= <7 years,3,co-applicant,3,unknown / no property,19,store,own,2,skilled employee / official,2,none,yes,female,divorced/separated,1
no account,15,existing credits paid back duly till now,repairs,2407,<100 DM,>=7 years,3,none,4,real estate,46,none,for free,1,unskilled - resident,1,yes,yes,female,divorced/separated,0
no account,19,existing credits paid back duly till now,education,1081,>= 1000 DM,<1 years,3,none,2,real estate,32,bank,own,1,unskilled - resident,1,none,yes,female,divorced/separated,1
>= 200 DM ,32,all credits at this bank paid back duly,furniture/equipment,3302,<100 DM,1<= < 4 years,2,none,3,real estate,36,store,own,2,skilled employee / official,1,none,yes,male,divorced/separated,1
no account,10,existing credits paid back duly till now,car (new),1109,500 <= < 1000 DM,<1 years,4,none,3,real estate,20,none,own,2,skilled employee / official,2,none,no,female,divorced/separated,1
>= 200 DM ,25,all credits at this bank paid back duly,car (new),1230,500 <= < 1000 DM,4<= <7 years,1,co-applicant,3,real estate,40,store,own,2,skilled employee / official,2,none,no,female,divorced/separated,0
>= 200 DM ,9,existing credits paid back duly till now,car (new),994,<100 DM,4<= <7 years,4,none,3,real estate,22,store,own,2,skilled employee / official,2,none,yes,male,divorced/separated,0
no account,11,existing credits paid back duly till now,car (new),1227,<100 DM,>=7 years,3,none,2,real estate,28,none,own,2,skilled employee / official,1,none,yes,female,divorced/separated,1
no account,35,all credits at this bank paid back duly,education,4690,no savings account,>=7 years,3,guarantor,4,real estate,39,none,for free,1,skilled employee / official,1,yes,no,male,divorced/separated,1
<0 DM,23,existing credits paid back duly till now,furniture/equipment,3462,<100 DM,4<= <7 years,4,none,4,unknown / no property,37,none,own,2,skilled employee / official,2,yes,yes,female,divorced/separated,1
<0 DM,33,existing credits paid back duly till now,furniture/equipment,6340,<100 DM,4<= <7 years,4,none,4,unknown / no property,52,none,for free,1,management/ highly qualified employee,1,yes,yes,female,divorced/separated,1
<0 DM,28,existing credits paid back duly till now,others,4940,<100 DM,>=7 years,2,none,3,real estate,25,none,own,1,skilled employee / official,2,none,yes,male,divorced/separated,0
<0 DM,19,critical account,repairs,329,<100 DM,<1 years,4,none,4,real estate,50,bank,own,2,unemployed/ unskilled  - non-resident,2,yes,yes,male,divorced/separated,1
no account,7,critical account,repairs,2378,<100 DM,4<= <7 years,4,none,3,unknown / no property,32,bank,own,2,skilled employee / official,2,none,yes,male,divorced/separated,0
no account,11,existing credits paid back duly till now,car (new),3539,<100 DM,<1 years,4,none,3,real estate,26,none,own,1,unskilled - resident,2,none,yes,male,divorced/separated,1
<0 DM,27,delay in paying off,car (new),3244,500 <= < 1000 DM,<1 years,3,none,3,car or other,40,bank,own,2,unemployed/ unskilled  - non-resident,2,none,yes,male,divorced/separated,1
<0 DM,50,all credits at this bank paid back duly,education,6512,<100 DM,>=7 years,2,guarantor,4,car or other,52,store,for free,1,skilled employee / official,2,yes,no,female,divorced/separated,0
<0 DM,5,existing credits paid back duly till now,furniture/equipment,2037,<100 DM,<1 years,4,none,4,real estate,46,none,for free,2,unemployed/ unskilled  - non-resident,2,none,yes,male,divorced/separated,1
<0 DM,21,all credits at this bank paid back duly,repairs,3832,<100 DM,<1 years,3,none,4,car or other,35,bank,own,2,skilled employee / official,2,none,yes,male,divorced/separated,0
no account,18,critical account,car (new),2605,500 <= < 1000 DM,<1 years,3,none,4,car or other,34,none,own,2,unemployed/ unskilled  - non-resident,2,none,yes,male,divorced/separated,1
<0 DM,15,all credits at this bank paid back duly,furniture/equipment,2421,<100 DM,<1 years,1,none,2,real estate,21,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
>= 200 DM ,26,delay in paying off,furniture/equipment,2874,100 <= <500 DM,>=7 years,3,none,4,real estate,44,none,for free,1,skilled employee / official,1,yes,yes,male,married/widowed,1
no account,42,existing credits paid back duly till now,furniture/equipment,7753,no savings account,<1 years,3,none,3,real estate,21,none,own,1,skilled employee / official,1,yes,yes,male,divorced/separated,1
<0 DM,24,existing credits paid back duly till now,domestic appliances,3647,no savings account,4<= <7 years,4,none,4,car or other,35,bank,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
>= 200 DM ,42,existing credits paid back duly till now,others,7278,100 <= <500 DM,<1 years,3,none,4,car or other,31,store,own,2,skilled employee / official,2,none,no,male,divorced/separated,1
no account,10,critical account,car (new),2055,100 <= <500 DM,<1 years,3,none,3,car or other,38,none,own,2,unskilled - resident,2,none,yes,female,divorced/separated,0
>= 200 DM ,33,existing credits paid back duly till now,furniture/equipment,7267,<100 DM,<1 years,4,none,4,car or other,36,bank,for free,1,unskilled - resident,1,yes,yes,male,divorced/separated,1
no account,37,existing credits paid back duly till now,car (new),5576,<100 DM,<1 years,2,none,3,car or other,32,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
0 <= <200 DM,9,existing credits paid back duly till now,car (new),503,500 <= < 1000 DM,<1 years,4,none,3,car or other,20,none,own,2,skilled employee / official,1,none,yes,male,divorced/separated,1
>= 200 DM ,18,all credits at this bank paid back duly,car (new),3456,<100 DM,4<= <7 years,2,none,3,car or other,31,store,own,2,skilled employee / official,1,none,no,female,divorced/separated,0
no account,33,all credits at this bank paid back duly,business,2911,<100 DM,4<= <7 years,4,none,4,real estate,33,none,for free,2,skilled employee / official,1,yes,yes,male,divorced/separated,0
<0 DM,8,all credits at this bank paid back duly,car (new),2448,<100 DM,<1 years,2,none,3,real estate,26,none,own,1,skilled employee / official,2,none,yes,male,divorced/separated,0
<0 DM,13,critical account,radio/television,1551,<100 DM,4<= <7 years,4,none,3,real estate,31,bank,own,2,skilled employee / official,2,none,yes,male,divorced/separated,0
no account,41,existing credits paid back duly till now,radio/television,4144,<100 DM,>=7 years,4,none,2,real estate,24,none,rent,1,management/ highly qualified employee,1,yes,yes,male,divorced/separated,1
<0 DM,27,existing credits paid back duly till now,furniture/equipment,4304,<100 DM,>=7 years,4,none,4,real estate,44,none,rent,1,skilled employee / official,2,none,yes,male,divorced/separated,1
