checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,sex,marital-status,class-label
<0 DM,18.0,critical account,car (new),1024.1365,<100 DM,1<= < 4 years,4.0,none,3.0,unknown / no property,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,0
<0 DM,18.0,existing credits paid back duly till now,business,4193.339,<100 DM,1<= < 4 years,1.0,none,2.0,savings agreement/life insurance,1,none,for free,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,0
no account,4.0,critical account,education,8400.49,100 <= <500 DM,<1 years,4.0,none,1.0,real estate,1,none,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,0
no account,9.0,existing credits paid back duly till now,furniture/equipment,1247.9487,<100 DM,4<= <7 years,4.0,co-applicant,2.0,real estate,0,store,own,1.0,unskilled - resident,1.0,none,yes,1,married/widowed,0
no account,12.0,existing credits paid back duly till now,repairs,3513.068,>= 1000 DM,1<= < 4 years,4.0,none,2.0,unknown / no property,1,bank,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
no account,15.0,existing credits paid back duly till now,radio/television,1863.8744,<100 DM,4<= <7 years,3.0,none,2.0,unknown / no property,1,none,own,1.0,unskilled - resident,1.0,yes,yes,1,divorced/separated,0
no account,10.0,critical account,business,2562.2278,<100 DM,1<= < 4 years,4.0,none,2.0,car or other,1,none,rent,1.0,unskilled - resident,1.0,none,yes,1,married/widowed,1
<0 DM,9.835619,critical account,education,1238.5836,100 <= <500 DM,<1 years,1.0,none,4.0,real estate,0,none,for free,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
0 <= <200 DM,10.703938,critical account,furniture/equipment,1117.7441,<100 DM,4<= <7 years,3.0,none,4.0,car or other,1,none,own,1.0,unskilled - resident,1.0,yes,yes,1,divorced/separated,1
no account,38.497738,delay in paying off,car (used),2621.1511,<100 DM,>=7 years,3.0,none,2.0,real estate,1,none,own,1.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,1
<0 DM,9.0,critical account,car (new),2241.98,500 <= < 1000 DM,1<= < 4 years,2.0,none,3.0,savings agreement/life insurance,0,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
<0 DM,18.0,existing credits paid back duly till now,radio/television,1332.9998,<100 DM,<1 years,3.0,none,4.0,savings agreement/life insurance,1,none,rent,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,30.0,existing credits paid back duly till now,retraining,9185.702,<100 DM,4<= <7 years,4.0,none,3.0,car or other,0,none,own,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
no account,24.0,existing credits paid back duly till now,car (new),1456.9231,<100 DM,1<= < 4 years,4.0,none,4.0,real estate,1,store,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
<0 DM,15.0,existing credits paid back duly till now,radio/television,1993.7245,100 <= <500 DM,4<= <7 years,4.0,none,4.0,unknown / no property,1,none,own,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
no account,4.0,critical account,car (new),1528.2793,no savings account,4<= <7 years,4.0,co-applicant,4.0,real estate,1,none,for free,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
<0 DM,17.296091,delay in paying off,furniture/equipment,956.1406,<100 DM,>=7 years,4.0,none,4.0,real estate,1,none,own,1.0,unskilled - resident,1.0,none,no,0,divorced/separated,1
<0 DM,24.0,existing credits paid back duly till now,car (new),18424.0,<100 DM,4<= <7 years,3.0,none,4.0,real estate,1,none,own,1.0,unskilled - resident,1.0,yes,yes,1,divorced/separated,0
no account,18.0,no credits taken,car (new),18424.0,500 <= < 1000 DM,>=7 years,4.0,none,1.0,car or other,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
<0 DM,18.0,critical account,car (used),6852.0273,no savings account,1<= < 4 years,4.0,none,4.0,real estate,1,none,own,1.0,unskilled - resident,1.0,yes,yes,1,divorced/separated,1
0 <= <200 DM,30.0,existing credits paid back duly till now,car (new),18424.0,<100 DM,1<= < 4 years,4.0,co-applicant,2.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
0 <= <200 DM,12.0,critical account,radio/television,1890.5938,no savings account,>=7 years,1.0,none,4.0,savings agreement/life insurance,1,none,own,1.373357,skilled employee / official,1.0,none,yes,0,divorced/separated,1
<0 DM,12.0,existing credits paid back duly till now,car (new),18424.0,<100 DM,1<= < 4 years,4.0,none,2.0,car or other,1,none,rent,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
<0 DM,4.0,critical account,furniture/equipment,3534.8337,<100 DM,1<= < 4 years,2.0,none,4.0,car or other,1,none,own,1.0,unskilled - resident,1.0,yes,yes,1,divorced/separated,0
0 <= <200 DM,4.0,existing credits paid back duly till now,car (used),2313.8992,<100 DM,1<= < 4 years,4.0,none,4.0,real estate,1,none,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
0 <= <200 DM,18.0,existing credits paid back duly till now,car (new),1537.677,<100 DM,4<= <7 years,4.0,none,4.0,savings agreement/life insurance,1,none,own,1.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,0
<0 DM,18.0,critical account,radio/television,3937.5122,<100 DM,<1 years,4.0,none,2.0,unknown / no property,1,none,own,1.0,unskilled - resident,1.0,none,yes,1,divorced/separated,1
<0 DM,28.999315,all credits at this bank paid back duly,furniture/equipment,1901.7146,<100 DM,>=7 years,4.0,none,4.0,car or other,1,none,rent,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
0 <= <200 DM,72.0,existing credits paid back duly till now,radio/television,18424.0,<100 DM,1<= < 4 years,3.0,none,3.0,real estate,1,bank,own,1.0,skilled employee / official,1.0,yes,yes,0,married/widowed,1
<0 DM,4.0,existing credits paid back duly till now,radio/television,2509.3445,<100 DM,4<= <7 years,4.0,none,4.0,real estate,1,none,own,1.0,unskilled - resident,1.0,none,yes,1,divorced/separated,0
<0 DM,12.0,existing credits paid back duly till now,car (new),6547.7954,<100 DM,<1 years,4.0,none,4.0,real estate,1,none,own,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
no account,5.572671,critical account,furniture/equipment,1214.2738,no savings account,unemployed,2.0,none,2.0,savings agreement/life insurance,1,bank,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
no account,4.0,existing credits paid back duly till now,furniture/equipment,5510.116,<100 DM,>=7 years,1.0,none,2.0,car or other,1,none,own,1.0,unskilled - resident,1.0,none,yes,1,divorced/separated,1
>= 200 DM ,24.0,existing credits paid back duly till now,furniture/equipment,687.1305,100 <= <500 DM,<1 years,3.0,none,4.0,unknown / no property,1,store,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,24.0,existing credits paid back duly till now,radio/television,2230.7827,500 <= < 1000 DM,unemployed,4.0,none,4.0,real estate,1,none,own,1.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,72.0,existing credits paid back duly till now,retraining,18424.0,>= 1000 DM,>=7 years,4.0,none,3.0,savings agreement/life insurance,0,none,own,4.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
no account,12.0,existing credits paid back duly till now,car (new),4131.924,<100 DM,4<= <7 years,4.0,none,4.0,unknown / no property,1,none,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
>= 200 DM ,61.49267,existing credits paid back duly till now,furniture/equipment,1242.2306,>= 1000 DM,4<= <7 years,3.0,none,2.0,car or other,1,none,rent,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,6.0,critical account,business,3565.8035,<100 DM,>=7 years,4.0,none,2.0,car or other,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,12.0,existing credits paid back duly till now,car (used),1552.924,<100 DM,>=7 years,3.0,none,1.0,real estate,0,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
0 <= <200 DM,9.0,existing credits paid back duly till now,radio/television,2239.4167,no savings account,1<= < 4 years,4.0,none,2.0,car or other,1,bank,for free,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
no account,4.0,critical account,furniture/equipment,728.0091,no savings account,4<= <7 years,4.0,none,4.0,savings agreement/life insurance,0,none,own,1.0,management/ highly qualified employee,1.0,yes,yes,1,divorced/separated,1
no account,72.0,critical account,business,18424.0,<100 DM,<1 years,1.0,none,2.0,unknown / no property,1,none,own,1.0,unskilled - resident,1.0,yes,yes,1,divorced/separated,1
<0 DM,18.0,existing credits paid back duly till now,furniture/equipment,3379.7542,no savings account,4<= <7 years,4.0,none,4.0,real estate,1,none,rent,1.0,skilled employee / official,1.0,yes,yes,1,married/widowed,0
<0 DM,12.0,critical account,radio/television,5643.299,100 <= <500 DM,<1 years,4.0,none,2.0,real estate,1,bank,own,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,0
0 <= <200 DM,25.437681,critical account,radio/television,18424.0,no savings account,>=7 years,3.0,none,2.0,savings agreement/life insurance,1,none,for free,1.0,skilled employee / official,2.0,yes,yes,1,divorced/separated,1
<0 DM,15.0,critical account,retraining,2863.9502,<100 DM,>=7 years,4.0,none,3.0,unknown / no property,1,none,own,1.0,unskilled - resident,1.0,yes,yes,0,married/widowed,1
<0 DM,4.0,critical account,furniture/equipment,2350.6655,<100 DM,1<= < 4 years,4.0,none,2.0,real estate,0,none,own,1.0,unskilled - resident,1.0,none,yes,1,divorced/separated,1
no account,24.0,existing credits paid back duly till now,retraining,2958.885,<100 DM,1<= < 4 years,4.0,none,2.0,real estate,1,none,own,1.0,skilled employee / official,1.0,none,no,1,divorced/separated,1
<0 DM,12.0,existing credits paid back duly till now,car (new),1219.3756,no savings account,1<= < 4 years,4.0,none,3.0,car or other,1,bank,own,1.0,unskilled - resident,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,24.0,existing credits paid back duly till now,radio/television,18424.0,no savings account,>=7 years,4.0,none,2.0,car or other,1,store,rent,1.0,skilled employee / official,2.0,yes,yes,1,divorced/separated,1
no account,18.0,existing credits paid back duly till now,car (new),1215.9086,no savings account,<1 years,4.0,none,4.0,car or other,0,none,own,1.0,management/ highly qualified employee,1.0,yes,yes,0,divorced/separated,0
no account,18.0,delay in paying off,furniture/equipment,2058.9836,<100 DM,unemployed,2.0,none,1.0,real estate,1,none,for free,1.0,unskilled - resident,1.0,none,yes,1,divorced/separated,1
no account,9.054562,critical account,radio/television,2464.3118,<100 DM,1<= < 4 years,4.0,none,3.0,real estate,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
0 <= <200 DM,15.0,existing credits paid back duly till now,retraining,18424.0,<100 DM,>=7 years,4.0,none,3.0,savings agreement/life insurance,1,none,rent,1.0,unskilled - resident,1.0,yes,yes,1,divorced/separated,1
no account,12.0,delay in paying off,furniture/equipment,1582.6416,<100 DM,1<= < 4 years,4.0,none,1.0,car or other,0,none,own,1.0,unskilled - resident,1.0,yes,yes,1,divorced/separated,0
<0 DM,12.0,critical account,radio/television,3067.0278,no savings account,>=7 years,4.0,none,2.0,car or other,1,none,own,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
<0 DM,12.0,delay in paying off,business,1438.0831,<100 DM,>=7 years,3.0,none,2.0,car or other,1,none,own,2.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
<0 DM,18.0,existing credits paid back duly till now,retraining,2310.0776,<100 DM,<1 years,4.0,none,2.0,real estate,0,none,rent,2.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
<0 DM,41.718346,critical account,car (new),1882.939,100 <= <500 DM,4<= <7 years,2.0,none,3.0,unknown / no property,1,none,rent,1.0,unskilled - resident,1.0,yes,no,1,divorced/separated,1
0 <= <200 DM,30.0,existing credits paid back duly till now,repairs,1003.55664,<100 DM,4<= <7 years,4.0,none,4.0,car or other,1,store,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
<0 DM,10.102301,critical account,radio/television,730.40765,<100 DM,<1 years,4.0,none,4.0,real estate,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
no account,14.8988085,existing credits paid back duly till now,radio/television,6556.8228,no savings account,<1 years,4.0,none,4.0,unknown / no property,1,none,own,1.0,skilled employee / official,1.0,yes,yes,0,married/widowed,1
<0 DM,24.0,existing credits paid back duly till now,furniture/equipment,18424.0,<100 DM,>=7 years,4.0,none,2.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,0
no account,12.0,existing credits paid back duly till now,business,3009.7527,no savings account,>=7 years,4.0,none,2.0,real estate,0,none,rent,1.0,unskilled - resident,1.0,none,yes,1,divorced/separated,0
0 <= <200 DM,18.0,existing credits paid back duly till now,business,2855.2664,<100 DM,>=7 years,4.0,none,4.0,car or other,1,none,own,1.0,unemployed/ unskilled  - non-resident,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,12.0,delay in paying off,education,1912.1035,no savings account,>=7 years,4.0,none,3.0,real estate,0,none,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
<0 DM,4.0,existing credits paid back duly till now,education,2773.3315,<100 DM,1<= < 4 years,2.0,none,2.0,real estate,1,none,rent,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
no account,18.0,existing credits paid back duly till now,furniture/equipment,18424.0,<100 DM,>=7 years,4.0,none,4.0,car or other,1,none,rent,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
<0 DM,15.0,existing credits paid back duly till now,car (new),2275.8171,<100 DM,1<= < 4 years,4.0,co-applicant,2.0,car or other,1,bank,own,1.0,management/ highly qualified employee,1.0,none,yes,0,divorced/separated,0
no account,15.0,existing credits paid back duly till now,car (new),4681.934,<100 DM,unemployed,4.0,none,2.0,car or other,1,none,rent,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
0 <= <200 DM,24.0,critical account,furniture/equipment,2968.1816,<100 DM,<1 years,4.0,none,1.0,car or other,1,none,rent,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,18.0,existing credits paid back duly till now,car (new),1950.4042,no savings account,4<= <7 years,4.0,none,1.0,car or other,1,bank,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
0 <= <200 DM,6.0,delay in paying off,furniture/equipment,1934.3903,100 <= <500 DM,1<= < 4 years,4.0,none,2.0,car or other,1,none,own,1.0,unskilled - resident,1.0,none,yes,0,divorced/separated,1
<0 DM,4.0,existing credits paid back duly till now,furniture/equipment,1923.5071,<100 DM,<1 years,3.0,none,4.0,real estate,1,none,rent,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,18.0,existing credits paid back duly till now,car (used),1535.2229,<100 DM,4<= <7 years,3.0,none,2.0,car or other,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
no account,10.0,existing credits paid back duly till now,furniture/equipment,3509.4163,no savings account,>=7 years,4.0,none,4.0,unknown / no property,1,none,own,2.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
<0 DM,12.0,critical account,furniture/equipment,1235.275,100 <= <500 DM,1<= < 4 years,1.0,none,3.0,real estate,0,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,8.713452,critical account,car (used),250.0,<100 DM,>=7 years,4.0,none,4.0,real estate,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
<0 DM,12.0,delay in paying off,others,2760.8115,<100 DM,1<= < 4 years,4.0,none,1.0,car or other,1,none,own,1.0,unskilled - resident,1.0,none,yes,0,divorced/separated,0
<0 DM,4.0,critical account,furniture/equipment,1343.2985,<100 DM,4<= <7 years,4.0,none,2.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
<0 DM,24.0,critical account,radio/television,18424.0,<100 DM,4<= <7 years,3.0,none,1.0,real estate,1,none,for free,1.0,unskilled - resident,1.0,none,yes,0,divorced/separated,1
<0 DM,4.0,critical account,radio/television,2266.293,<100 DM,4<= <7 years,3.0,none,2.0,car or other,1,none,own,1.0,unskilled - resident,1.0,yes,yes,1,divorced/separated,1
0 <= <200 DM,40.562084,existing credits paid back duly till now,domestic appliances,2887.9648,no savings account,1<= < 4 years,4.0,guarantor,4.0,savings agreement/life insurance,1,none,rent,1.0,unskilled - resident,1.0,yes,yes,1,divorced/separated,1
<0 DM,9.0,existing credits paid back duly till now,furniture/equipment,1907.9678,<100 DM,1<= < 4 years,4.0,none,3.0,savings agreement/life insurance,1,none,rent,1.0,unskilled - resident,1.0,none,yes,1,divorced/separated,1
no account,18.0,existing credits paid back duly till now,radio/television,2695.2424,<100 DM,<1 years,4.0,none,4.0,car or other,1,none,own,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
0 <= <200 DM,24.184196,existing credits paid back duly till now,car (new),6312.4224,<100 DM,4<= <7 years,4.0,none,4.0,car or other,1,none,own,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
no account,12.0,existing credits paid back duly till now,business,2579.0088,<100 DM,4<= <7 years,4.0,none,4.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,married/widowed,1
no account,21.0,existing credits paid back duly till now,car (new),1560.7819,<100 DM,>=7 years,1.0,co-applicant,4.0,real estate,1,none,for free,2.0,unskilled - resident,1.0,yes,yes,1,divorced/separated,1
<0 DM,10.0,existing credits paid back duly till now,repairs,6203.961,<100 DM,4<= <7 years,4.0,none,1.0,real estate,1,none,own,1.0,unskilled - resident,1.0,none,yes,0,divorced/separated,0
no account,6.0,all credits at this bank paid back duly,radio/television,2814.43,<100 DM,4<= <7 years,2.0,none,4.0,unknown / no property,1,store,own,1.0,unskilled - resident,1.0,none,yes,1,divorced/separated,1
no account,12.0,critical account,car (new),18424.0,<100 DM,4<= <7 years,2.0,none,2.0,car or other,1,none,own,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
0 <= <200 DM,18.0,no credits taken,radio/television,6782.6943,no savings account,1<= < 4 years,1.0,guarantor,1.0,real estate,0,bank,own,1.0,unskilled - resident,1.0,none,yes,0,divorced/separated,1
<0 DM,4.0,critical account,business,3240.2249,<100 DM,4<= <7 years,4.0,none,2.0,savings agreement/life insurance,1,none,rent,1.0,unskilled - resident,1.0,yes,yes,0,married/widowed,0
>= 200 DM ,4.0,existing credits paid back duly till now,car (new),3229.5889,<100 DM,4<= <7 years,3.0,none,2.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,married/widowed,1
<0 DM,18.0,existing credits paid back duly till now,car (new),2236.3489,<100 DM,>=7 years,4.0,none,3.0,real estate,1,store,for free,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
0 <= <200 DM,18.0,existing credits paid back duly till now,education,1469.0216,<100 DM,>=7 years,2.0,none,2.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
<0 DM,7.8776402,critical account,radio/television,2296.8914,<100 DM,1<= < 4 years,4.0,none,4.0,real estate,1,none,for free,1.0,unskilled - resident,1.0,none,yes,1,married/widowed,1
<0 DM,12.0,critical account,furniture/equipment,3981.265,<100 DM,unemployed,3.0,none,4.0,savings agreement/life insurance,1,store,rent,1.0,skilled employee / official,1.0,none,yes,0,married/widowed,1
0 <= <200 DM,12.0,critical account,car (new),1861.8541,<100 DM,>=7 years,4.0,none,4.0,real estate,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,0
<0 DM,4.0,existing credits paid back duly till now,furniture/equipment,18424.0,<100 DM,1<= < 4 years,4.0,none,4.0,real estate,1,none,for free,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
>= 200 DM ,14.412958,existing credits paid back duly till now,furniture/equipment,3459.7285,no savings account,<1 years,4.0,guarantor,3.2696335,car or other,1,bank,own,1.0,unskilled - resident,1.0,none,yes,0,divorced/separated,1
<0 DM,12.0,existing credits paid back duly till now,car (new),8782.814,<100 DM,>=7 years,3.0,none,2.0,real estate,1,store,own,2.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
0 <= <200 DM,15.0,no credits taken,car (new),4014.9902,<100 DM,4<= <7 years,4.0,none,4.0,unknown / no property,1,none,own,1.0,unskilled - resident,1.0,none,yes,0,divorced/separated,1
<0 DM,4.0,existing credits paid back duly till now,radio/television,18424.0,100 <= <500 DM,1<= < 4 years,4.0,none,4.0,unknown / no property,1,none,rent,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
<0 DM,12.0,critical account,car (new),1226.4673,<100 DM,>=7 years,2.0,none,1.0,unknown / no property,1,none,own,1.0,unskilled - resident,1.0,none,yes,1,divorced/separated,1
no account,36.0,existing credits paid back duly till now,radio/television,2736.1245,<100 DM,>=7 years,4.0,none,4.0,real estate,0,bank,own,1.0,unskilled - resident,1.0,yes,yes,0,divorced/separated,1
<0 DM,4.0,critical account,education,1923.8234,<100 DM,1<= < 4 years,3.0,none,4.0,car or other,0,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,24.0,all credits at this bank paid back duly,furniture/equipment,250.0,no savings account,>=7 years,4.0,none,3.0,car or other,1,none,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
0 <= <200 DM,12.0,existing credits paid back duly till now,domestic appliances,2053.8428,no savings account,4<= <7 years,4.0,guarantor,4.0,savings agreement/life insurance,1,none,own,1.0,management/ highly qualified employee,1.0,none,yes,0,divorced/separated,1
no account,18.0,existing credits paid back duly till now,radio/television,1355.9863,no savings account,>=7 years,4.0,none,4.0,car or other,1,none,own,1.0,management/ highly qualified employee,1.0,none,yes,0,divorced/separated,0
<0 DM,72.0,existing credits paid back duly till now,radio/television,382.50165,no savings account,>=7 years,2.0,none,4.0,car or other,1,none,for free,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
no account,11.241676,existing credits paid back duly till now,furniture/equipment,799.72394,>= 1000 DM,4<= <7 years,4.0,none,2.0,car or other,1,none,own,1.0,unskilled - resident,1.0,none,yes,0,divorced/separated,1
0 <= <200 DM,72.0,existing credits paid back duly till now,furniture/equipment,1762.3796,<100 DM,unemployed,4.0,none,4.0,real estate,0,none,for free,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
0 <= <200 DM,6.0,no credits taken,car (new),2662.8875,<100 DM,unemployed,3.0,none,4.0,car or other,0,none,for free,1.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,12.0,critical account,car (new),2590.8225,<100 DM,1<= < 4 years,4.0,none,1.0,unknown / no property,1,none,own,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
no account,30.0,existing credits paid back duly till now,car (new),1225.158,<100 DM,1<= < 4 years,2.0,none,3.0,unknown / no property,0,bank,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,9.0,existing credits paid back duly till now,radio/television,250.0,<100 DM,4<= <7 years,4.0,none,4.0,car or other,1,bank,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,9.0,existing credits paid back duly till now,retraining,3100.6052,no savings account,4<= <7 years,3.0,none,4.0,car or other,1,none,rent,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,0
no account,12.0,existing credits paid back duly till now,furniture/equipment,8952.409,<100 DM,1<= < 4 years,4.0,guarantor,4.0,car or other,1,none,rent,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
0 <= <200 DM,12.0,critical account,car (new),250.0,no savings account,1<= < 4 years,4.0,none,4.0,unknown / no property,0,none,own,1.0,management/ highly qualified employee,1.0,none,yes,0,divorced/separated,1
<0 DM,22.653326,critical account,car (used),18424.0,100 <= <500 DM,4<= <7 years,3.0,none,4.0,car or other,1,none,own,1.0,unemployed/ unskilled  - non-resident,1.0,yes,yes,0,married/widowed,0
<0 DM,36.0,existing credits paid back duly till now,furniture/equipment,2357.6562,<100 DM,1<= < 4 years,1.0,none,2.0,car or other,1,none,rent,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
no account,15.0,existing credits paid back duly till now,others,18424.0,<100 DM,>=7 years,4.0,none,4.0,savings agreement/life insurance,1,none,own,1.0,unskilled - resident,2.0,none,yes,1,divorced/separated,1
no account,21.991161,critical account,car (new),1126.5231,<100 DM,>=7 years,4.0,none,4.0,real estate,1,none,rent,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
no account,30.0,existing credits paid back duly till now,furniture/equipment,1065.632,no savings account,>=7 years,4.0,none,4.0,car or other,0,none,own,1.0,unskilled - resident,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,36.0,critical account,business,2332.4727,<100 DM,>=7 years,4.0,none,4.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,yes,no,1,divorced/separated,1
no account,12.0,existing credits paid back duly till now,radio/television,1530.9124,<100 DM,unemployed,4.0,none,2.0,car or other,1,none,rent,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
0 <= <200 DM,4.0,all credits at this bank paid back duly,furniture/equipment,1487.2247,<100 DM,1<= < 4 years,4.0,none,4.0,real estate,1,none,for free,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,0
0 <= <200 DM,24.0,existing credits paid back duly till now,furniture/equipment,1954.8723,<100 DM,unemployed,3.0,none,2.0,car or other,1,none,own,1.0,unemployed/ unskilled  - non-resident,1.0,none,yes,0,divorced/separated,1
0 <= <200 DM,12.0,existing credits paid back duly till now,radio/television,1281.8969,<100 DM,1<= < 4 years,4.0,none,4.0,car or other,0,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
0 <= <200 DM,15.0,critical account,radio/television,2956.0642,<100 DM,<1 years,4.0,none,2.0,unknown / no property,0,bank,rent,1.0,unskilled - resident,1.0,yes,yes,1,divorced/separated,1
<0 DM,4.0,critical account,radio/television,7418.9727,<100 DM,1<= < 4 years,4.0,none,2.0,car or other,1,none,own,1.0,unskilled - resident,1.0,yes,yes,1,divorced/separated,1
<0 DM,6.0,critical account,furniture/equipment,2736.6858,100 <= <500 DM,1<= < 4 years,4.0,none,2.0,unknown / no property,1,none,rent,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
>= 200 DM ,18.0,existing credits paid back duly till now,car (new),1146.6627,<100 DM,<1 years,1.0,none,4.0,savings agreement/life insurance,1,none,own,1.0,unskilled - resident,1.0,yes,yes,0,divorced/separated,0
<0 DM,18.0,existing credits paid back duly till now,car (new),1158.7635,no savings account,<1 years,4.0,none,2.0,savings agreement/life insurance,1,none,own,1.0,unskilled - resident,1.0,yes,yes,1,divorced/separated,1
no account,32.0615,existing credits paid back duly till now,radio/television,1427.1271,<100 DM,unemployed,4.0,none,3.0,real estate,1,bank,own,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
0 <= <200 DM,4.0,critical account,car (used),1367.4011,<100 DM,<1 years,4.0,none,4.0,car or other,1,none,rent,1.0,unskilled - resident,1.0,none,yes,0,divorced/separated,1
0 <= <200 DM,12.0,all credits at this bank paid back duly,car (used),18424.0,500 <= < 1000 DM,>=7 years,3.0,none,1.0,real estate,0,store,for free,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,0
no account,12.0,existing credits paid back duly till now,business,1692.2294,<100 DM,>=7 years,1.0,none,2.0,car or other,0,none,rent,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
