checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,sex,marital-status,class-label
<0 DM,39,critical account,furniture/equipment,7209,<100 DM,>=7 years,3,none,4,real estate,0,none,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,0
no account,25,all credits at this bank paid back duly,business,5060,<100 DM,1<= < 4 years,4,none,3,real estate,1,none,for free,2,unemployed/ unskilled  - non-resident,2,none,yes,1,divorced/separated,1
<0 DM,19,critical account,furniture/equipment,3012,no savings account,4<= <7 years,4,none,4,real estate,1,none,rent,1,skilled employee / official,2,none,yes,1,divorced/separated,1
no account,35,existing credits paid back duly till now,furniture/equipment,3268,<100 DM,1<= < 4 years,3,guarantor,3,real estate,1,bank,rent,2,skilled employee / official,2,none,yes,1,divorced/separated,0
no account,18,existing credits paid back duly till now,radio/television,2054,<100 DM,1<= < 4 years,3,none,3,car or other,1,none,rent,2,unskilled - resident,2,none,yes,1,divorced/separated,1
no account,74,existing credits paid back duly till now,car (new),10544,<100 DM,1<= < 4 years,3,none,4,car or other,1,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated,1
<0 DM,28,existing credits paid back duly till now,business,2745,<100 DM,1<= < 4 years,3,none,3,real estate,1,none,own,2,skilled employee / official,1,yes,yes,1,divorced/separated,1
no account,47,existing credits paid back duly till now,radio/television,7343,<100 DM,4<= <7 years,3,none,3,real estate,1,bank,own,2,skilled employee / official,2,none,yes,0,divorced/separated,1
no account,14,no credits taken,car (new),2041,no savings account,4<= <7 years,4,none,2,savings agreement/life insurance,0,store,rent,2,unskilled - resident,2,yes,yes,1,divorced/separated,1
no account,16,existing credits paid back duly till now,retraining,2649,500 <= < 1000 DM,1<= < 4 years,4,co-applicant,3,unknown / no property,1,none,rent,2,skilled employee / official,2,none,yes,1,divorced/separated,0
<0 DM,15,existing credits paid back duly till now,car (new),-318,no savings account,>=7 years,4,none,4,car or other,1,none,rent,1,unskilled - resident,2,yes,yes,0,divorced/separated,1
<0 DM,23,critical account,furniture/equipment,2815,<100 DM,1<= < 4 years,3,none,4,unknown / no property,1,none,own,2,skilled employee / official,2,none,yes,1,divorced/separated,1
<0 DM,23,critical account,radio/television,4231,100 <= <500 DM,1<= < 4 years,4,none,2,car or other,0,none,own,2,skilled employee / official,2,none,yes,0,divorced/separated,1
<0 DM,13,existing credits paid back duly till now,business,969,>= 1000 DM,1<= < 4 years,4,none,3,car or other,1,bank,rent,2,unskilled - resident,2,yes,yes,0,divorced/separated,1
0 <= <200 DM,29,delay in paying off,radio/television,5823,<100 DM,1<= < 4 years,4,none,3,real estate,1,none,own,2,skilled employee / official,2,none,yes,1,divorced/separated,1
no account,23,critical account,car (new),2923,<100 DM,1<= < 4 years,3,guarantor,2,real estate,1,bank,own,2,skilled employee / official,2,yes,yes,1,married/widowed,1
0 <= <200 DM,41,delay in paying off,car (used),9321,<100 DM,<1 years,3,none,3,real estate,1,none,own,2,skilled employee / official,2,none,yes,1,divorced/separated,0
0 <= <200 DM,16,existing credits paid back duly till now,car (new),3199,<100 DM,<1 years,3,none,2,unknown / no property,1,bank,for free,2,unskilled - resident,1,none,yes,1,married/widowed,0
<0 DM,48,critical account,business,6476,<100 DM,4<= <7 years,3,guarantor,4,savings agreement/life insurance,1,none,own,2,unskilled - resident,2,none,yes,1,divorced/separated,1
>= 200 DM ,6,existing credits paid back duly till now,car (new),-1564,<100 DM,1<= < 4 years,4,none,3,real estate,1,bank,own,2,management/ highly qualified employee,2,yes,yes,0,married/widowed,0
<0 DM,13,existing credits paid back duly till now,furniture/equipment,817,<100 DM,1<= < 4 years,3,none,2,savings agreement/life insurance,1,none,own,3,unskilled - resident,2,yes,no,1,married/widowed,0
no account,15,existing credits paid back duly till now,car (used),2546,<100 DM,1<= < 4 years,3,none,1,savings agreement/life insurance,1,none,own,3,skilled employee / official,2,none,yes,1,divorced/separated,1
<0 DM,4,existing credits paid back duly till now,radio/television,-451,<100 DM,>=7 years,4,none,3,unknown / no property,1,store,own,2,unskilled - resident,2,none,yes,1,married/widowed,1
0 <= <200 DM,33,existing credits paid back duly till now,radio/television,7161,no savings account,1<= < 4 years,3,co-applicant,3,unknown / no property,1,none,own,2,management/ highly qualified employee,2,yes,yes,0,divorced/separated,0
no account,17,existing credits paid back duly till now,business,3437,<100 DM,>=7 years,3,none,3,car or other,1,none,own,2,unskilled - resident,2,yes,yes,1,divorced/separated,1
<0 DM,16,critical account,radio/television,1309,<100 DM,4<= <7 years,4,none,3,real estate,0,none,own,2,management/ highly qualified employee,2,none,yes,1,divorced/separated,0
no account,9,existing credits paid back duly till now,radio/television,-126,<100 DM,1<= < 4 years,4,guarantor,3,unknown / no property,1,none,rent,2,management/ highly qualified employee,1,none,yes,1,divorced/separated,1
<0 DM,-7,existing credits paid back duly till now,domestic appliances,-1447,<100 DM,unemployed,4,none,3,real estate,1,none,own,2,skilled employee / official,2,yes,yes,1,married/widowed,1
no account,35,critical account,radio/television,6801,<100 DM,>=7 years,3,none,4,real estate,1,none,own,2,management/ highly qualified employee,2,none,yes,0,divorced/separated,1
<0 DM,21,critical account,furniture/equipment,4724,<100 DM,<1 years,2,none,3,real estate,1,none,rent,2,skilled employee / official,2,none,yes,1,divorced/separated,1
no account,18,existing credits paid back duly till now,car (new),1239,<100 DM,>=7 years,3,none,3,car or other,1,none,for free,2,unskilled - resident,2,yes,yes,0,divorced/separated,1
0 <= <200 DM,7,existing credits paid back duly till now,furniture/equipment,20,<100 DM,1<= < 4 years,5,none,2,real estate,1,none,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,1
0 <= <200 DM,52,critical account,repairs,9121,<100 DM,<1 years,4,none,4,savings agreement/life insurance,1,none,own,2,skilled employee / official,2,yes,yes,0,divorced/separated,1
0 <= <200 DM,41,existing credits paid back duly till now,repairs,5442,500 <= < 1000 DM,4<= <7 years,3,none,5,car or other,1,none,own,2,skilled employee / official,2,none,yes,1,divorced/separated,1
<0 DM,45,no credits taken,radio/television,6771,<100 DM,<1 years,3,none,3,real estate,1,none,own,2,skilled employee / official,1,yes,yes,1,divorced/separated,1
0 <= <200 DM,31,existing credits paid back duly till now,radio/television,8919,<100 DM,4<= <7 years,3,none,4,car or other,1,none,own,2,skilled employee / official,2,none,no,0,divorced/separated,0
no account,29,all credits at this bank paid back duly,radio/television,3778,100 <= <500 DM,>=7 years,3,none,3,car or other,1,none,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,1
no account,24,existing credits paid back duly till now,furniture/equipment,3193,<100 DM,<1 years,3,none,2,real estate,1,none,rent,2,skilled employee / official,1,yes,yes,1,divorced/separated,1
no account,28,critical account,business,2634,<100 DM,>=7 years,2,none,3,real estate,1,none,own,2,unskilled - resident,1,none,yes,1,divorced/separated,1
0 <= <200 DM,32,no credits taken,car (new),5314,<100 DM,4<= <7 years,4,co-applicant,3,car or other,1,none,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,0
0 <= <200 DM,27,critical account,furniture/equipment,3001,no savings account,1<= < 4 years,4,none,4,savings agreement/life insurance,0,none,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,1
no account,11,no credits taken,car (used),1243,<100 DM,>=7 years,4,none,2,unknown / no property,0,none,own,2,skilled employee / official,1,none,yes,0,divorced/separated,1
<0 DM,24,existing credits paid back duly till now,car (used),5359,<100 DM,1<= < 4 years,4,none,5,car or other,1,none,own,1,unskilled - resident,2,none,yes,1,divorced/separated,1
<0 DM,47,existing credits paid back duly till now,car (new),10555,<100 DM,4<= <7 years,2,none,3,car or other,1,none,own,2,unskilled - resident,2,none,yes,0,divorced/separated,1
0 <= <200 DM,16,existing credits paid back duly till now,radio/television,3208,<100 DM,1<= < 4 years,4,co-applicant,2,real estate,1,store,rent,2,unskilled - resident,2,yes,yes,1,divorced/separated,1
0 <= <200 DM,32,existing credits paid back duly till now,business,2010,<100 DM,1<= < 4 years,3,none,3,car or other,1,none,own,2,skilled employee / official,2,none,yes,1,divorced/separated,1
no account,-10,existing credits paid back duly till now,radio/television,-1837,no savings account,>=7 years,4,none,2,real estate,0,none,own,3,skilled employee / official,2,none,yes,1,divorced/separated,0
no account,23,existing credits paid back duly till now,radio/television,2143,<100 DM,1<= < 4 years,3,none,2,savings agreement/life insurance,1,none,rent,2,skilled employee / official,2,yes,yes,0,divorced/separated,1
no account,25,existing credits paid back duly till now,furniture/equipment,3366,no savings account,1<= < 4 years,3,none,3,real estate,1,none,own,2,management/ highly qualified employee,1,yes,yes,1,divorced/separated,1
0 <= <200 DM,2,critical account,furniture/equipment,-1110,no savings account,1<= < 4 years,3,none,3,car or other,1,none,own,2,skilled employee / official,2,none,yes,1,divorced/separated,0
0 <= <200 DM,25,existing credits paid back duly till now,furniture/equipment,3827,<100 DM,>=7 years,3,none,3,car or other,1,bank,own,1,skilled employee / official,2,none,yes,1,divorced/separated,1
<0 DM,-2,no credits taken,car (used),-1201,<100 DM,>=7 years,3,none,4,savings agreement/life insurance,1,store,own,1,skilled employee / official,2,yes,yes,0,divorced/separated,1
<0 DM,41,existing credits paid back duly till now,domestic appliances,6697,<100 DM,1<= < 4 years,3,none,6,car or other,1,none,own,1,management/ highly qualified employee,2,yes,yes,1,divorced/separated,0
<0 DM,16,existing credits paid back duly till now,others,3133,<100 DM,4<= <7 years,3,none,3,real estate,0,none,own,1,management/ highly qualified employee,1,none,yes,1,divorced/separated,1
0 <= <200 DM,26,critical account,domestic appliances,5583,<100 DM,>=7 years,4,none,5,savings agreement/life insurance,1,none,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,1
0 <= <200 DM,47,existing credits paid back duly till now,radio/television,10570,<100 DM,1<= < 4 years,3,none,4,car or other,1,none,own,3,skilled employee / official,2,yes,yes,0,divorced/separated,0
0 <= <200 DM,10,existing credits paid back duly till now,furniture/equipment,310,no savings account,4<= <7 years,3,none,3,car or other,1,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated,0
0 <= <200 DM,38,delay in paying off,car (used),7154,100 <= <500 DM,4<= <7 years,3,none,3,savings agreement/life insurance,1,bank,own,1,skilled employee / official,2,yes,yes,1,divorced/separated,1
no account,16,existing credits paid back duly till now,radio/television,1549,no savings account,>=7 years,5,none,4,real estate,1,none,own,2,unskilled - resident,2,none,yes,1,divorced/separated,1
<0 DM,8,existing credits paid back duly till now,car (new),2880,<100 DM,<1 years,3,none,2,real estate,1,none,own,2,skilled employee / official,2,none,yes,0,divorced/separated,1
<0 DM,18,existing credits paid back duly till now,education,688,<100 DM,1<= < 4 years,3,none,3,real estate,1,none,own,2,skilled employee / official,1,yes,yes,0,divorced/separated,1
no account,31,existing credits paid back duly till now,domestic appliances,4720,no savings account,1<= < 4 years,2,none,3,real estate,1,none,own,2,skilled employee / official,2,none,yes,0,divorced/separated,1
0 <= <200 DM,11,existing credits paid back duly till now,car (used),2924,100 <= <500 DM,1<= < 4 years,4,none,3,real estate,1,none,own,2,skilled employee / official,2,none,yes,1,divorced/separated,1
0 <= <200 DM,13,all credits at this bank paid back duly,car (new),-232,<100 DM,<1 years,5,none,4,car or other,1,none,own,1,skilled employee / official,2,yes,yes,1,divorced/separated,1
no account,31,critical account,car (new),7263,<100 DM,1<= < 4 years,4,none,4,savings agreement/life insurance,1,none,own,3,skilled employee / official,2,yes,yes,1,divorced/separated,1
<0 DM,14,existing credits paid back duly till now,radio/television,-2317,100 <= <500 DM,<1 years,4,none,4,car or other,1,none,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,1
no account,12,existing credits paid back duly till now,radio/television,2164,<100 DM,1<= < 4 years,4,none,3,unknown / no property,1,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated,1
no account,-4,existing credits paid back duly till now,car (used),-3142,no savings account,>=7 years,5,none,2,car or other,1,none,rent,1,skilled employee / official,2,yes,yes,1,divorced/separated,1
<0 DM,23,existing credits paid back duly till now,furniture/equipment,4233,<100 DM,<1 years,3,none,3,real estate,1,none,own,2,skilled employee / official,2,none,yes,0,divorced/separated,1
no account,24,critical account,radio/television,1384,<100 DM,<1 years,2,none,4,car or other,1,none,for free,2,unskilled - resident,2,yes,yes,1,divorced/separated,1
0 <= <200 DM,12,existing credits paid back duly till now,radio/television,-369,<100 DM,1<= < 4 years,4,none,5,car or other,1,bank,rent,2,skilled employee / official,2,none,yes,1,divorced/separated,0
no account,17,existing credits paid back duly till now,furniture/equipment,3308,<100 DM,unemployed,4,none,3,savings agreement/life insurance,1,none,own,2,skilled employee / official,2,none,yes,1,divorced/separated,0
no account,0,existing credits paid back duly till now,radio/television,326,<100 DM,<1 years,4,none,2,real estate,1,store,own,2,skilled employee / official,1,none,yes,1,divorced/separated,0
no account,46,critical account,radio/television,8199,<100 DM,1<= < 4 years,4,none,4,car or other,1,none,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,1
<0 DM,12,critical account,radio/television,3259,<100 DM,<1 years,4,none,2,unknown / no property,1,none,own,2,skilled employee / official,1,yes,yes,1,divorced/separated,0
<0 DM,22,existing credits paid back duly till now,furniture/equipment,3784,<100 DM,1<= < 4 years,3,none,3,car or other,1,store,own,2,skilled employee / official,1,yes,yes,0,divorced/separated,1
<0 DM,20,existing credits paid back duly till now,radio/television,5784,<100 DM,>=7 years,3,none,4,real estate,1,none,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,0
0 <= <200 DM,10,existing credits paid back duly till now,car (new),66,<100 DM,unemployed,2,none,4,savings agreement/life insurance,1,none,own,2,unskilled - resident,2,yes,yes,1,divorced/separated,1
0 <= <200 DM,10,critical account,car (new),1363,<100 DM,1<= < 4 years,4,none,3,real estate,1,none,rent,3,skilled employee / official,2,none,yes,1,divorced/separated,1
0 <= <200 DM,24,critical account,retraining,4556,<100 DM,1<= < 4 years,3,none,3,savings agreement/life insurance,1,none,own,2,unskilled - resident,2,yes,yes,1,divorced/separated,1
>= 200 DM ,6,existing credits paid back duly till now,car (new),738,<100 DM,>=7 years,3,none,3,car or other,1,none,rent,1,unskilled - resident,1,none,yes,1,married/widowed,1
0 <= <200 DM,41,existing credits paid back duly till now,car (new),6582,no savings account,1<= < 4 years,4,none,3,car or other,1,none,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,1
no account,35,critical account,car (new),5219,<100 DM,1<= < 4 years,2,none,4,savings agreement/life insurance,1,none,for free,1,skilled employee / official,1,none,yes,0,divorced/separated,0
<0 DM,6,existing credits paid back duly till now,radio/television,832,<100 DM,<1 years,3,none,1,car or other,1,none,own,3,skilled employee / official,1,none,no,1,divorced/separated,1
no account,43,existing credits paid back duly till now,car (new),5830,no savings account,<1 years,3,none,3,real estate,1,none,own,2,skilled employee / official,2,yes,yes,0,divorced/separated,1
<0 DM,38,existing credits paid back duly till now,car (new),3971,100 <= <500 DM,unemployed,3,none,4,savings agreement/life insurance,1,bank,own,2,skilled employee / official,1,yes,yes,0,divorced/separated,1
<0 DM,23,no credits taken,furniture/equipment,3659,100 <= <500 DM,1<= < 4 years,3,co-applicant,3,real estate,1,none,own,2,management/ highly qualified employee,1,none,yes,0,divorced/separated,1
no account,29,critical account,radio/television,5211,<100 DM,1<= < 4 years,3,none,3,car or other,1,none,own,2,skilled employee / official,2,none,yes,1,divorced/separated,0
no account,53,critical account,car (new),9487,no savings account,>=7 years,3,none,3,real estate,1,none,own,3,management/ highly qualified employee,2,none,yes,1,divorced/separated,1
0 <= <200 DM,4,critical account,car (new),2315,<100 DM,4<= <7 years,4,none,2,unknown / no property,1,bank,own,3,skilled employee / official,2,none,yes,0,divorced/separated,1
<0 DM,-6,critical account,radio/television,-1144,100 <= <500 DM,<1 years,3,none,2,car or other,1,none,rent,2,skilled employee / official,1,none,yes,1,divorced/separated,1
0 <= <200 DM,1,existing credits paid back duly till now,furniture/equipment,-1704,<100 DM,1<= < 4 years,3,none,2,car or other,1,none,rent,2,management/ highly qualified employee,1,none,yes,1,divorced/separated,1
no account,11,existing credits paid back duly till now,furniture/equipment,2699,<100 DM,>=7 years,4,none,2,real estate,1,none,rent,2,skilled employee / official,2,yes,yes,1,divorced/separated,1
no account,26,critical account,car (new),4688,100 <= <500 DM,1<= < 4 years,5,none,4,real estate,0,none,own,3,unskilled - resident,2,yes,yes,1,divorced/separated,1
no account,55,critical account,radio/television,9974,<100 DM,<1 years,4,co-applicant,3,car or other,1,none,own,2,unskilled - resident,2,yes,yes,1,divorced/separated,0
<0 DM,52,existing credits paid back duly till now,car (used),10677,<100 DM,>=7 years,3,none,4,car or other,1,bank,own,1,skilled employee / official,1,yes,yes,1,divorced/separated,0
>= 200 DM ,16,existing credits paid back duly till now,radio/television,3545,no savings account,>=7 years,3,none,2,car or other,0,none,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,1
no account,-16,existing credits paid back duly till now,furniture/equipment,-4382,<100 DM,1<= < 4 years,3,none,1,real estate,1,none,rent,2,unskilled - resident,1,none,yes,1,divorced/separated,1
0 <= <200 DM,27,existing credits paid back duly till now,business,2284,<100 DM,1<= < 4 years,4,none,7,car or other,1,none,own,1,management/ highly qualified employee,2,none,yes,1,divorced/separated,1
<0 DM,6,existing credits paid back duly till now,car (new),543,<100 DM,>=7 years,4,none,6,real estate,1,none,own,2,unskilled - resident,2,none,yes,0,divorced/separated,1
<0 DM,64,existing credits paid back duly till now,car (new),13023,<100 DM,>=7 years,3,none,4,car or other,1,none,own,3,unskilled - resident,2,yes,yes,1,divorced/separated,0
<0 DM,4,existing credits paid back duly till now,radio/television,-146,no savings account,<1 years,4,none,3,car or other,1,none,own,1,unskilled - resident,1,yes,yes,1,divorced/separated,1
0 <= <200 DM,17,existing credits paid back duly till now,car (new),4036,no savings account,unemployed,4,none,4,savings agreement/life insurance,1,none,own,2,skilled employee / official,2,yes,yes,0,divorced/separated,1
>= 200 DM ,40,existing credits paid back duly till now,radio/television,7758,<100 DM,>=7 years,4,none,4,unknown / no property,1,none,own,2,skilled employee / official,1,none,yes,0,divorced/separated,1
no account,7,critical account,radio/television,-591,100 <= <500 DM,4<= <7 years,3,none,3,real estate,1,none,rent,1,skilled employee / official,1,none,yes,0,divorced/separated,1
<0 DM,36,existing credits paid back duly till now,radio/television,5285,<100 DM,unemployed,3,none,3,real estate,1,none,rent,2,unskilled - resident,2,yes,yes,1,divorced/separated,1
no account,17,critical account,business,1449,<100 DM,>=7 years,4,none,4,real estate,1,none,rent,2,unskilled - resident,2,none,yes,1,divorced/separated,1
no account,19,existing credits paid back duly till now,furniture/equipment,988,<100 DM,>=7 years,4,none,3,real estate,1,none,own,1,unskilled - resident,1,yes,yes,1,divorced/separated,1
<0 DM,-13,existing credits paid back duly till now,furniture/equipment,-2850,<100 DM,>=7 years,2,none,1,real estate,1,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated,1
no account,0,existing credits paid back duly till now,furniture/equipment,-20,no savings account,4<= <7 years,3,none,2,savings agreement/life insurance,1,none,own,2,unskilled - resident,2,none,yes,1,divorced/separated,1
0 <= <200 DM,-8,existing credits paid back duly till now,business,-3455,<100 DM,<1 years,3,none,1,real estate,1,none,rent,1,skilled employee / official,1,none,yes,0,divorced/separated,1
no account,24,critical account,radio/television,4759,<100 DM,4<= <7 years,3,none,2,real estate,1,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated,1
no account,-9,existing credits paid back duly till now,repairs,-3690,<100 DM,4<= <7 years,4,none,2,real estate,1,none,rent,2,unskilled - resident,1,none,yes,0,divorced/separated,1
0 <= <200 DM,17,all credits at this bank paid back duly,furniture/equipment,3406,<100 DM,1<= < 4 years,3,none,3,real estate,1,none,own,3,skilled employee / official,2,none,yes,0,divorced/separated,1
0 <= <200 DM,21,critical account,car (used),4560,<100 DM,1<= < 4 years,4,none,2,savings agreement/life insurance,1,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated,1
<0 DM,-16,existing credits paid back duly till now,car (new),-4310,<100 DM,>=7 years,6,none,4,real estate,1,none,own,1,skilled employee / official,2,none,yes,1,divorced/separated,1
0 <= <200 DM,25,existing credits paid back duly till now,education,5066,<100 DM,<1 years,3,none,2,real estate,1,none,own,2,skilled employee / official,1,yes,yes,0,divorced/separated,1
0 <= <200 DM,97,delay in paying off,business,17333,<100 DM,>=7 years,3,none,6,car or other,0,none,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,0
<0 DM,21,existing credits paid back duly till now,car (new),2938,<100 DM,1<= < 4 years,3,none,4,car or other,1,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated,1
<0 DM,3,existing credits paid back duly till now,radio/television,-2634,<100 DM,1<= < 4 years,4,none,3,savings agreement/life insurance,1,none,own,1,unemployed/ unskilled  - non-resident,1,yes,yes,1,divorced/separated,0
0 <= <200 DM,23,critical account,radio/television,4524,<100 DM,<1 years,4,none,5,unknown / no property,1,none,own,2,unskilled - resident,2,none,yes,1,divorced/separated,1
>= 200 DM ,26,existing credits paid back duly till now,radio/television,3318,500 <= < 1000 DM,1<= < 4 years,4,none,3,real estate,1,none,for free,1,skilled employee / official,1,none,yes,0,married/widowed,1
<0 DM,12,existing credits paid back duly till now,business,1489,500 <= < 1000 DM,>=7 years,3,none,3,car or other,1,none,own,2,skilled employee / official,2,none,yes,1,divorced/separated,1
0 <= <200 DM,0,existing credits paid back duly till now,radio/television,-1635,<100 DM,1<= < 4 years,3,none,4,real estate,1,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated,1
>= 200 DM ,63,delay in paying off,business,12584,<100 DM,1<= < 4 years,5,none,6,unknown / no property,1,none,own,2,skilled employee / official,2,yes,yes,0,divorced/separated,0
no account,28,critical account,car (used),6155,no savings account,>=7 years,3,none,2,real estate,1,store,own,3,skilled employee / official,2,yes,yes,1,divorced/separated,0
0 <= <200 DM,22,existing credits paid back duly till now,radio/television,5839,no savings account,4<= <7 years,3,none,2,car or other,1,none,own,2,unskilled - resident,2,none,yes,1,divorced/separated,1
no account,22,existing credits paid back duly till now,retraining,2727,<100 DM,1<= < 4 years,3,none,4,unknown / no property,1,none,own,1,skilled employee / official,1,none,no,0,divorced/separated,1
no account,18,existing credits paid back duly till now,car (new),2625,<100 DM,4<= <7 years,4,none,4,savings agreement/life insurance,1,bank,own,1,skilled employee / official,2,yes,yes,0,divorced/separated,1
no account,18,existing credits paid back duly till now,business,3859,<100 DM,1<= < 4 years,3,none,4,real estate,1,none,own,0,unskilled - resident,1,none,yes,1,divorced/separated,1
0 <= <200 DM,-11,existing credits paid back duly till now,repairs,-1979,<100 DM,1<= < 4 years,3,none,2,real estate,1,bank,own,3,unskilled - resident,2,none,yes,0,divorced/separated,1
no account,2,critical account,furniture/equipment,182,<100 DM,1<= < 4 years,4,none,4,real estate,1,none,own,1,skilled employee / official,2,none,yes,1,divorced/separated,1
0 <= <200 DM,4,critical account,furniture/equipment,-1188,100 <= <500 DM,<1 years,4,none,2,unknown / no property,1,none,own,2,unskilled - resident,2,none,yes,1,divorced/separated,1
0 <= <200 DM,-2,existing credits paid back duly till now,radio/television,-3324,<100 DM,<1 years,3,none,4,real estate,1,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated,1
no account,54,existing credits paid back duly till now,car (new),9985,<100 DM,<1 years,2,none,5,car or other,1,none,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,0
no account,18,critical account,furniture/equipment,2439,100 <= <500 DM,<1 years,4,none,3,real estate,1,none,for free,2,unskilled - resident,1,yes,yes,0,divorced/separated,1
no account,25,critical account,radio/television,5138,>= 1000 DM,>=7 years,4,none,4,car or other,1,none,rent,2,skilled employee / official,2,yes,yes,0,divorced/separated,1
0 <= <200 DM,14,critical account,car (new),916,<100 DM,<1 years,4,none,4,savings agreement/life insurance,1,none,rent,1,skilled employee / official,2,none,yes,1,divorced/separated,1
0 <= <200 DM,25,existing credits paid back duly till now,business,1637,500 <= < 1000 DM,>=7 years,4,none,5,savings agreement/life insurance,1,none,own,1,skilled employee / official,1,yes,yes,1,divorced/separated,1
no account,-3,existing credits paid back duly till now,radio/television,218,no savings account,1<= < 4 years,3,none,0,real estate,1,none,own,1,skilled employee / official,1,yes,yes,1,divorced/separated,1
0 <= <200 DM,35,delay in paying off,car (new),7424,<100 DM,4<= <7 years,4,none,4,real estate,1,none,rent,2,skilled employee / official,2,none,yes,1,divorced/separated,0
0 <= <200 DM,5,existing credits paid back duly till now,furniture/equipment,-585,no savings account,1<= < 4 years,3,none,3,unknown / no property,0,none,own,2,management/ highly qualified employee,2,yes,yes,0,divorced/separated,1
no account,46,critical account,furniture/equipment,6517,<100 DM,1<= < 4 years,5,none,8,car or other,1,none,own,1,skilled employee / official,2,none,yes,0,divorced/separated,1
no account,34,existing credits paid back duly till now,radio/television,10320,no savings account,1<= < 4 years,3,none,1,real estate,1,bank,own,3,unskilled - resident,1,yes,yes,1,divorced/separated,0
no account,22,existing credits paid back duly till now,radio/television,5519,<100 DM,1<= < 4 years,2,none,3,real estate,1,none,own,1,skilled employee / official,1,yes,yes,1,divorced/separated,1
no account,26,critical account,radio/television,6094,<100 DM,4<= <7 years,5,none,5,car or other,1,none,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,0
<0 DM,24,delay in paying off,others,6868,<100 DM,<1 years,5,none,4,real estate,1,none,own,2,management/ highly qualified employee,2,none,yes,0,divorced/separated,0
<0 DM,31,critical account,business,5164,<100 DM,<1 years,4,none,6,real estate,1,bank,own,1,skilled employee / official,2,none,yes,0,divorced/separated,0
0 <= <200 DM,54,existing credits paid back duly till now,radio/television,10672,<100 DM,<1 years,4,none,4,real estate,1,none,own,2,skilled employee / official,1,yes,yes,1,divorced/separated,1
<0 DM,16,existing credits paid back duly till now,radio/television,3824,no savings account,<1 years,5,none,5,car or other,1,none,own,2,management/ highly qualified employee,2,yes,yes,1,divorced/separated,1
no account,8,existing credits paid back duly till now,radio/television,-1060,<100 DM,4<= <7 years,3,none,4,savings agreement/life insurance,1,none,own,1,unskilled - resident,2,none,yes,1,divorced/separated,0
no account,-24,all credits at this bank paid back duly,business,-7430,<100 DM,1<= < 4 years,4,none,2,real estate,0,bank,rent,1,unskilled - resident,1,none,yes,1,divorced/separated,1
no account,14,critical account,furniture/equipment,718,<100 DM,1<= < 4 years,3,none,4,savings agreement/life insurance,1,none,own,2,unskilled - resident,2,none,yes,0,divorced/separated,1
no account,62,critical account,radio/television,9317,<100 DM,>=7 years,2,none,3,car or other,0,none,own,2,management/ highly qualified employee,2,none,yes,1,divorced/separated,1
no account,21,existing credits paid back duly till now,furniture/equipment,512,<100 DM,1<= < 4 years,4,none,4,real estate,1,none,own,1,management/ highly qualified employee,1,yes,yes,1,divorced/separated,1
<0 DM,9,existing credits paid back duly till now,furniture/equipment,-1146,<100 DM,>=7 years,3,none,3,car or other,1,bank,rent,1,skilled employee / official,1,none,no,1,divorced/separated,1
no account,-12,existing credits paid back duly till now,furniture/equipment,-3677,<100 DM,<1 years,3,none,2,savings agreement/life insurance,1,bank,rent,1,skilled employee / official,1,none,yes,1,divorced/separated,1
0 <= <200 DM,43,critical account,radio/television,7645,<100 DM,unemployed,4,none,7,car or other,1,none,own,2,skilled employee / official,2,yes,yes,1,married/widowed,1
0 <= <200 DM,0,delay in paying off,business,-1417,<100 DM,>=7 years,3,none,3,real estate,1,none,rent,1,management/ highly qualified employee,1,yes,yes,0,married/widowed,1
<0 DM,9,existing credits paid back duly till now,retraining,1310,<100 DM,1<= < 4 years,4,none,2,car or other,1,none,own,2,skilled employee / official,1,none,yes,0,divorced/separated,1
no account,-14,existing credits paid back duly till now,furniture/equipment,-3116,no savings account,<1 years,3,none,1,real estate,1,none,rent,2,unskilled - resident,1,none,yes,1,divorced/separated,0
