checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,sex,marital-status,class-label
no account,9,existing credits paid back duly till now,retraining,281,100 <= <500 DM,unemployed,2,none,4,real estate,0,none,for free,1,skilled employee / official,2,none,yes,1,divorced/separated,1
no account,26,existing credits paid back duly till now,radio/television,3823,<100 DM,1<= < 4 years,5,none,3,real estate,1,bank,own,1,skilled employee / official,1,yes,yes,0,married/widowed,1
no account,24,existing credits paid back duly till now,radio/television,4313,<100 DM,1<= < 4 years,3,none,2,savings agreement/life insurance,1,none,for free,2,skilled employee / official,2,none,yes,1,divorced/separated,1
no account,20,critical account,furniture/equipment,4950,500 <= < 1000 DM,>=7 years,4,none,6,savings agreement/life insurance,1,none,own,3,skilled employee / official,2,none,yes,1,married/widowed,1
>= 200 DM ,31,existing credits paid back duly till now,retraining,6183,<100 DM,4<= <7 years,5,none,3,car or other,1,none,own,1,management/ highly qualified employee,1,none,yes,1,divorced/separated,0
no account,26,existing credits paid back duly till now,retraining,5006,<100 DM,4<= <7 years,4,none,3,unknown / no property,1,none,for free,1,skilled employee / official,2,yes,yes,1,divorced/separated,1
no account,8,critical account,furniture/equipment,3371,100 <= <500 DM,4<= <7 years,2,none,5,savings agreement/life insurance,1,none,own,3,skilled employee / official,2,none,yes,1,divorced/separated,1
<0 DM,15,critical account,radio/television,2097,<100 DM,unemployed,5,none,3,unknown / no property,1,none,own,2,skilled employee / official,1,yes,yes,0,married/widowed,1
0 <= <200 DM,34,critical account,business,3502,>= 1000 DM,4<= <7 years,3,none,2,real estate,1,none,own,2,management/ highly qualified employee,1,none,yes,1,divorced/separated,1
no account,28,existing credits paid back duly till now,furniture/equipment,8516,500 <= < 1000 DM,>=7 years,3,none,6,unknown / no property,1,none,for free,3,management/ highly qualified employee,2,none,yes,1,divorced/separated,1
no account,25,critical account,radio/television,5271,500 <= < 1000 DM,1<= < 4 years,4,guarantor,3,unknown / no property,1,bank,own,2,skilled employee / official,2,yes,yes,1,married/widowed,1
no account,17,existing credits paid back duly till now,radio/television,-1734,no savings account,4<= <7 years,4,none,2,savings agreement/life insurance,1,none,own,0,skilled employee / official,1,none,yes,0,divorced/separated,1
0 <= <200 DM,37,critical account,car (new),6024,100 <= <500 DM,4<= <7 years,4,none,2,car or other,1,none,own,3,skilled employee / official,2,none,yes,1,divorced/separated,1
<0 DM,3,critical account,radio/television,-1570,<100 DM,4<= <7 years,4,none,1,real estate,1,none,own,2,skilled employee / official,1,none,yes,0,divorced/separated,1
no account,30,existing credits paid back duly till now,business,4662,<100 DM,1<= < 4 years,3,guarantor,5,real estate,1,none,own,2,management/ highly qualified employee,2,none,yes,1,married/widowed,1
>= 200 DM ,54,critical account,car (new),8956,<100 DM,4<= <7 years,5,none,1,car or other,1,none,own,3,skilled employee / official,1,yes,yes,1,divorced/separated,1
<0 DM,11,existing credits paid back duly till now,furniture/equipment,3932,100 <= <500 DM,4<= <7 years,4,none,4,real estate,1,none,for free,1,skilled employee / official,2,yes,yes,1,married/widowed,1
0 <= <200 DM,17,existing credits paid back duly till now,radio/television,-664,<100 DM,unemployed,4,none,4,real estate,1,none,own,1,unemployed/ unskilled  - non-resident,1,yes,yes,0,married/widowed,1
no account,52,delay in paying off,others,10352,<100 DM,1<= < 4 years,3,none,3,real estate,1,none,for free,2,management/ highly qualified employee,2,none,yes,1,divorced/separated,1
no account,20,critical account,radio/television,-2305,<100 DM,4<= <7 years,4,none,1,real estate,1,none,own,1,skilled employee / official,1,none,yes,0,married/widowed,1
<0 DM,56,delay in paying off,education,12998,500 <= < 1000 DM,1<= < 4 years,2,guarantor,4,unknown / no property,1,none,own,4,management/ highly qualified employee,2,none,no,1,divorced/separated,1
0 <= <200 DM,10,existing credits paid back duly till now,business,2773,100 <= <500 DM,1<= < 4 years,3,none,3,savings agreement/life insurance,1,none,own,1,management/ highly qualified employee,2,none,yes,1,divorced/separated,1
no account,11,existing credits paid back duly till now,business,-1598,<100 DM,4<= <7 years,3,none,5,real estate,1,none,own,2,skilled employee / official,1,none,yes,1,married/widowed,1
no account,21,existing credits paid back duly till now,retraining,3648,<100 DM,>=7 years,5,none,5,real estate,1,none,for free,2,skilled employee / official,2,none,yes,0,divorced/separated,1
0 <= <200 DM,33,existing credits paid back duly till now,furniture/equipment,7306,<100 DM,1<= < 4 years,5,none,3,car or other,1,none,own,2,management/ highly qualified employee,1,none,yes,1,divorced/separated,1
<0 DM,29,all credits at this bank paid back duly,education,6992,500 <= < 1000 DM,unemployed,4,none,5,savings agreement/life insurance,1,bank,for free,2,management/ highly qualified employee,2,yes,yes,1,divorced/separated,1
no account,19,existing credits paid back duly till now,radio/television,937,<100 DM,4<= <7 years,4,guarantor,3,real estate,1,none,own,2,skilled employee / official,2,none,yes,0,divorced/separated,1
no account,0,existing credits paid back duly till now,others,205,100 <= <500 DM,4<= <7 years,4,guarantor,7,savings agreement/life insurance,1,none,for free,1,skilled employee / official,2,none,yes,1,married/widowed,1
>= 200 DM ,29,existing credits paid back duly till now,furniture/equipment,8113,<100 DM,4<= <7 years,4,none,3,unknown / no property,1,none,for free,2,skilled employee / official,2,none,yes,0,divorced/separated,1
no account,35,critical account,business,3302,500 <= < 1000 DM,4<= <7 years,4,none,4,real estate,1,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated,1
no account,16,existing credits paid back duly till now,others,-320,<100 DM,4<= <7 years,5,none,5,real estate,1,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated,1
>= 200 DM ,9,critical account,radio/television,-1003,<100 DM,4<= <7 years,5,none,1,real estate,1,none,own,3,skilled employee / official,1,none,yes,0,divorced/separated,1
<0 DM,16,existing credits paid back duly till now,others,2662,<100 DM,4<= <7 years,3,none,4,real estate,1,none,own,2,skilled employee / official,2,none,yes,0,divorced/separated,1
no account,29,existing credits paid back duly till now,furniture/equipment,8796,100 <= <500 DM,1<= < 4 years,3,none,5,car or other,1,bank,own,2,skilled employee / official,2,none,yes,1,divorced/separated,1
no account,21,existing credits paid back duly till now,furniture/equipment,4681,<100 DM,1<= < 4 years,3,none,4,real estate,1,none,own,2,skilled employee / official,2,none,yes,0,married/widowed,1
no account,19,critical account,radio/television,2912,<100 DM,1<= < 4 years,4,none,3,real estate,1,bank,own,2,skilled employee / official,2,none,yes,1,divorced/separated,1
0 <= <200 DM,-2,existing credits paid back duly till now,radio/television,-5707,<100 DM,4<= <7 years,4,none,3,real estate,1,none,own,1,skilled employee / official,1,none,yes,0,married/widowed,1
>= 200 DM ,30,critical account,radio/television,2409,<100 DM,1<= < 4 years,4,none,1,real estate,1,bank,own,3,skilled employee / official,2,none,yes,0,divorced/separated,1
>= 200 DM ,32,no credits taken,car (new),7129,500 <= < 1000 DM,unemployed,3,none,3,car or other,1,none,own,3,skilled employee / official,2,none,yes,1,married/widowed,1
no account,17,critical account,radio/television,-2986,<100 DM,4<= <7 years,6,none,3,real estate,1,none,rent,2,skilled employee / official,1,none,yes,0,married/widowed,1
0 <= <200 DM,14,critical account,car (new),2239,500 <= < 1000 DM,4<= <7 years,3,guarantor,4,real estate,1,none,own,2,unemployed/ unskilled  - non-resident,2,none,yes,1,divorced/separated,1
no account,24,existing credits paid back duly till now,furniture/equipment,6809,100 <= <500 DM,1<= < 4 years,4,none,4,real estate,1,store,for free,2,skilled employee / official,2,none,yes,1,divorced/separated,1
no account,-16,critical account,radio/television,-8237,<100 DM,unemployed,4,none,3,real estate,1,none,own,3,skilled employee / official,1,none,yes,0,married/widowed,1
no account,28,critical account,radio/television,2287,<100 DM,1<= < 4 years,4,none,2,real estate,1,none,own,3,skilled employee / official,1,none,yes,0,divorced/separated,1
<0 DM,24,delay in paying off,car (new),4928,<100 DM,unemployed,5,none,2,unknown / no property,1,none,own,2,skilled employee / official,1,yes,yes,0,married/widowed,1
<0 DM,71,delay in paying off,others,13645,500 <= < 1000 DM,1<= < 4 years,4,none,1,car or other,1,none,own,3,management/ highly qualified employee,2,yes,yes,1,divorced/separated,0
>= 200 DM ,30,critical account,car (new),2167,100 <= <500 DM,4<= <7 years,4,none,2,car or other,0,none,own,2,skilled employee / official,1,none,yes,0,married/widowed,1
0 <= <200 DM,55,delay in paying off,others,7748,<100 DM,1<= < 4 years,5,none,0,unknown / no property,1,none,own,1,skilled employee / official,1,yes,yes,0,divorced/separated,1
no account,22,critical account,radio/television,-862,100 <= <500 DM,unemployed,3,none,4,real estate,1,none,own,1,unemployed/ unskilled  - non-resident,1,none,yes,1,divorced/separated,1
no account,43,all credits at this bank paid back duly,domestic appliances,7653,<100 DM,>=7 years,4,none,5,car or other,1,none,own,3,skilled employee / official,2,none,yes,1,divorced/separated,1
0 <= <200 DM,-10,existing credits paid back duly till now,radio/television,-5332,100 <= <500 DM,4<= <7 years,4,none,3,car or other,1,none,own,2,skilled employee / official,1,none,yes,0,divorced/separated,1
0 <= <200 DM,25,existing credits paid back duly till now,car (new),5266,100 <= <500 DM,unemployed,3,none,4,real estate,1,none,own,2,management/ highly qualified employee,2,none,yes,1,divorced/separated,1
>= 200 DM ,12,existing credits paid back duly till now,furniture/equipment,2421,100 <= <500 DM,1<= < 4 years,4,none,3,car or other,1,none,own,2,skilled employee / official,2,none,yes,1,divorced/separated,0
no account,3,critical account,radio/television,546,<100 DM,1<= < 4 years,3,none,4,real estate,1,none,rent,3,skilled employee / official,1,none,yes,0,divorced/separated,1
0 <= <200 DM,18,existing credits paid back duly till now,furniture/equipment,6401,<100 DM,1<= < 4 years,4,none,3,unknown / no property,1,none,own,2,skilled employee / official,2,none,yes,1,divorced/separated,1
no account,3,existing credits paid back duly till now,furniture/equipment,1577,500 <= < 1000 DM,>=7 years,3,none,7,savings agreement/life insurance,0,none,rent,2,unskilled - resident,2,none,yes,1,divorced/separated,1
0 <= <200 DM,34,critical account,radio/television,2989,<100 DM,unemployed,4,none,2,real estate,1,none,own,2,unemployed/ unskilled  - non-resident,1,none,yes,0,divorced/separated,1
no account,18,critical account,radio/television,1370,<100 DM,unemployed,4,none,3,real estate,1,none,own,3,skilled employee / official,1,none,yes,1,divorced/separated,1
0 <= <200 DM,13,existing credits paid back duly till now,furniture/equipment,2989,<100 DM,>=7 years,4,none,5,real estate,1,none,own,2,skilled employee / official,2,none,yes,1,divorced/separated,1
0 <= <200 DM,37,existing credits paid back duly till now,domestic appliances,7414,100 <= <500 DM,1<= < 4 years,3,none,4,car or other,1,bank,own,2,management/ highly qualified employee,2,none,yes,1,divorced/separated,1
no account,21,delay in paying off,business,5648,500 <= < 1000 DM,1<= < 4 years,3,none,3,real estate,1,bank,own,2,skilled employee / official,2,none,yes,1,divorced/separated,1
no account,-8,existing credits paid back duly till now,furniture/equipment,1405,100 <= <500 DM,1<= < 4 years,4,none,5,real estate,1,none,own,1,skilled employee / official,2,none,yes,1,divorced/separated,1
no account,15,existing credits paid back duly till now,business,934,<100 DM,unemployed,3,none,2,real estate,1,none,own,1,unskilled - resident,1,none,yes,0,married/widowed,1
no account,32,existing credits paid back duly till now,repairs,5721,<100 DM,1<= < 4 years,5,none,3,real estate,0,bank,for free,1,skilled employee / official,2,yes,yes,1,divorced/separated,1
0 <= <200 DM,25,all credits at this bank paid back duly,radio/television,3553,<100 DM,unemployed,5,none,2,car or other,1,none,own,2,skilled employee / official,2,none,yes,1,divorced/separated,1
<0 DM,22,existing credits paid back duly till now,others,3997,100 <= <500 DM,1<= < 4 years,4,none,4,real estate,1,none,own,1,unemployed/ unskilled  - non-resident,2,none,yes,1,divorced/separated,1
no account,11,existing credits paid back duly till now,domestic appliances,-895,100 <= <500 DM,unemployed,3,none,5,real estate,1,none,own,1,unskilled - resident,2,none,yes,1,married/widowed,1
0 <= <200 DM,20,critical account,repairs,3266,<100 DM,1<= < 4 years,4,none,1,real estate,1,bank,own,2,skilled employee / official,2,none,yes,0,divorced/separated,1
no account,22,existing credits paid back duly till now,furniture/equipment,3516,500 <= < 1000 DM,>=7 years,4,none,5,car or other,1,none,own,2,unskilled - resident,2,none,yes,1,married/widowed,1
no account,5,existing credits paid back duly till now,furniture/equipment,722,100 <= <500 DM,unemployed,3,none,7,real estate,1,none,rent,1,unskilled - resident,2,none,yes,0,divorced/separated,1
0 <= <200 DM,10,existing credits paid back duly till now,radio/television,1420,100 <= <500 DM,unemployed,3,none,2,car or other,1,bank,own,2,unskilled - resident,1,none,yes,0,divorced/separated,1
no account,19,critical account,others,4508,<100 DM,1<= < 4 years,4,none,5,car or other,1,bank,own,3,skilled employee / official,2,yes,yes,1,divorced/separated,1
<0 DM,19,critical account,domestic appliances,-255,<100 DM,4<= <7 years,4,none,2,real estate,1,none,own,2,unemployed/ unskilled  - non-resident,2,none,yes,1,divorced/separated,1
0 <= <200 DM,20,existing credits paid back duly till now,furniture/equipment,6394,100 <= <500 DM,1<= < 4 years,3,none,4,real estate,1,none,for free,2,skilled employee / official,2,yes,yes,1,divorced/separated,1
0 <= <200 DM,23,existing credits paid back duly till now,retraining,2515,100 <= <500 DM,4<= <7 years,4,none,4,car or other,1,none,own,1,unemployed/ unskilled  - non-resident,2,none,yes,1,divorced/separated,1
0 <= <200 DM,16,critical account,furniture/equipment,2025,<100 DM,1<= < 4 years,5,none,3,real estate,1,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated,1
>= 200 DM ,67,critical account,radio/television,9668,<100 DM,unemployed,6,none,-1,real estate,1,none,own,2,skilled employee / official,1,yes,yes,0,divorced/separated,0
no account,14,existing credits paid back duly till now,car (new),2056,<100 DM,1<= < 4 years,3,none,1,real estate,1,none,own,2,skilled employee / official,2,none,yes,0,divorced/separated,1
0 <= <200 DM,7,existing credits paid back duly till now,furniture/equipment,1216,<100 DM,1<= < 4 years,3,none,3,car or other,1,none,own,1,unemployed/ unskilled  - non-resident,2,yes,yes,0,divorced/separated,1
0 <= <200 DM,-4,existing credits paid back duly till now,repairs,-2330,100 <= <500 DM,1<= < 4 years,3,none,4,real estate,1,none,own,1,unskilled - resident,2,none,yes,1,divorced/separated,1
0 <= <200 DM,-14,existing credits paid back duly till now,radio/television,-5011,<100 DM,1<= < 4 years,5,none,5,real estate,1,none,own,1,skilled employee / official,2,none,yes,0,divorced/separated,1
no account,41,delay in paying off,domestic appliances,6893,<100 DM,1<= < 4 years,4,none,5,savings agreement/life insurance,1,none,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,1
no account,13,no credits taken,radio/television,-417,<100 DM,unemployed,5,none,4,car or other,1,none,rent,2,skilled employee / official,1,none,yes,1,divorced/separated,1
<0 DM,32,critical account,car (used),5583,100 <= <500 DM,>=7 years,4,none,4,real estate,1,bank,own,3,unemployed/ unskilled  - non-resident,2,none,yes,1,divorced/separated,1
0 <= <200 DM,6,existing credits paid back duly till now,furniture/equipment,1469,<100 DM,>=7 years,5,none,5,real estate,1,none,own,1,skilled employee / official,2,none,yes,1,divorced/separated,1
0 <= <200 DM,39,delay in paying off,business,6234,<100 DM,1<= < 4 years,3,none,1,real estate,1,none,own,2,unemployed/ unskilled  - non-resident,2,none,yes,1,divorced/separated,1
no account,12,existing credits paid back duly till now,furniture/equipment,255,<100 DM,>=7 years,5,none,5,real estate,1,none,own,1,skilled employee / official,1,yes,yes,0,divorced/separated,1
<0 DM,45,existing credits paid back duly till now,domestic appliances,7412,500 <= < 1000 DM,4<= <7 years,4,guarantor,3,car or other,1,none,own,2,skilled employee / official,2,none,yes,0,divorced/separated,1
0 <= <200 DM,35,existing credits paid back duly till now,furniture/equipment,8423,100 <= <500 DM,1<= < 4 years,4,none,3,real estate,0,none,own,1,unskilled - resident,2,none,yes,1,divorced/separated,0
no account,16,critical account,furniture/equipment,3820,<100 DM,1<= < 4 years,4,none,6,car or other,1,none,own,3,skilled employee / official,2,none,yes,0,divorced/separated,1
0 <= <200 DM,16,existing credits paid back duly till now,repairs,7337,100 <= <500 DM,1<= < 4 years,2,none,4,unknown / no property,1,bank,for free,1,management/ highly qualified employee,3,yes,yes,1,divorced/separated,0
<0 DM,0,existing credits paid back duly till now,furniture/equipment,-1415,100 <= <500 DM,>=7 years,5,none,3,real estate,1,none,own,2,skilled employee / official,1,none,yes,0,divorced/separated,1
0 <= <200 DM,30,existing credits paid back duly till now,radio/television,766,no savings account,1<= < 4 years,4,none,2,real estate,1,none,own,1,unemployed/ unskilled  - non-resident,1,none,yes,0,divorced/separated,1
no account,14,existing credits paid back duly till now,radio/television,-988,<100 DM,>=7 years,4,none,6,real estate,1,none,own,2,skilled employee / official,1,none,yes,0,divorced/separated,1
0 <= <200 DM,11,existing credits paid back duly till now,repairs,2643,<100 DM,1<= < 4 years,4,none,2,real estate,1,none,own,1,skilled employee / official,1,yes,yes,0,divorced/separated,1
no account,5,no credits taken,furniture/equipment,1871,<100 DM,unemployed,4,none,3,real estate,1,none,own,3,skilled employee / official,1,none,yes,0,married/widowed,1
no account,27,critical account,furniture/equipment,3830,no savings account,unemployed,3,none,6,real estate,1,none,own,3,skilled employee / official,2,none,yes,0,divorced/separated,1
>= 200 DM ,24,critical account,car (new),4081,500 <= < 1000 DM,unemployed,4,guarantor,4,car or other,1,bank,own,4,skilled employee / official,2,none,yes,1,divorced/separated,1
0 <= <200 DM,8,existing credits paid back duly till now,furniture/equipment,-536,<100 DM,unemployed,5,none,4,real estate,1,none,own,2,skilled employee / official,1,none,yes,0,divorced/separated,1
0 <= <200 DM,10,critical account,domestic appliances,-175,<100 DM,unemployed,4,none,3,car or other,1,none,own,3,skilled employee / official,1,none,yes,0,divorced/separated,1
no account,43,critical account,car (new),6396,100 <= <500 DM,unemployed,2,none,3,car or other,1,none,own,2,skilled employee / official,2,none,yes,1,divorced/separated,1
no account,-5,existing credits paid back duly till now,furniture/equipment,-1727,100 <= <500 DM,1<= < 4 years,3,none,4,savings agreement/life insurance,1,none,own,2,unskilled - resident,2,none,yes,0,divorced/separated,1
no account,12,existing credits paid back duly till now,furniture/equipment,6,<100 DM,<1 years,4,none,5,real estate,0,none,own,1,unskilled - resident,2,none,yes,0,divorced/separated,1
0 <= <200 DM,-16,existing credits paid back duly till now,radio/television,-5379,<100 DM,1<= < 4 years,5,none,2,real estate,1,none,own,1,skilled employee / official,2,yes,yes,0,divorced/separated,1
no account,24,critical account,car (used),1508,no savings account,1<= < 4 years,4,none,4,car or other,1,none,own,2,skilled employee / official,2,none,yes,1,divorced/separated,1
0 <= <200 DM,7,existing credits paid back duly till now,radio/television,-1831,<100 DM,<1 years,4,none,2,car or other,1,none,own,1,skilled employee / official,1,none,yes,0,divorced/separated,1
<0 DM,60,delay in paying off,car (used),7922,500 <= < 1000 DM,unemployed,4,none,2,real estate,1,none,own,3,unemployed/ unskilled  - non-resident,1,yes,yes,0,divorced/separated,1
<0 DM,37,existing credits paid back duly till now,furniture/equipment,5862,<100 DM,>=7 years,5,none,3,car or other,1,store,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,0
0 <= <200 DM,5,existing credits paid back duly till now,furniture/equipment,1874,<100 DM,1<= < 4 years,5,none,2,car or other,1,none,own,1,skilled employee / official,2,yes,yes,1,divorced/separated,1
0 <= <200 DM,9,existing credits paid back duly till now,domestic appliances,-819,<100 DM,>=7 years,3,none,3,car or other,1,none,own,1,unemployed/ unskilled  - non-resident,2,none,yes,1,divorced/separated,1
0 <= <200 DM,34,existing credits paid back duly till now,education,4676,<100 DM,<1 years,3,none,0,unknown / no property,1,none,own,2,unemployed/ unskilled  - non-resident,1,yes,yes,0,divorced/separated,0
<0 DM,23,delay in paying off,others,3448,100 <= <500 DM,1<= < 4 years,2,none,3,real estate,1,bank,own,2,unemployed/ unskilled  - non-resident,2,none,yes,1,divorced/separated,1
no account,18,critical account,domestic appliances,2241,100 <= <500 DM,1<= < 4 years,3,guarantor,5,car or other,0,store,rent,2,unskilled - resident,2,none,yes,1,divorced/separated,1
0 <= <200 DM,1,existing credits paid back duly till now,furniture/equipment,3482,100 <= <500 DM,>=7 years,4,none,4,car or other,1,store,own,3,skilled employee / official,2,none,yes,1,divorced/separated,1
no account,20,existing credits paid back duly till now,furniture/equipment,4498,100 <= <500 DM,4<= <7 years,4,none,4,real estate,1,none,own,2,skilled employee / official,1,none,yes,0,divorced/separated,1
<0 DM,32,all credits at this bank paid back duly,car (used),5144,100 <= <500 DM,unemployed,3,none,5,car or other,1,none,own,2,skilled employee / official,2,none,yes,1,divorced/separated,1
0 <= <200 DM,-13,existing credits paid back duly till now,radio/television,-4758,<100 DM,1<= < 4 years,5,none,3,car or other,1,store,own,1,skilled employee / official,1,none,yes,0,divorced/separated,1
<0 DM,10,critical account,car (used),-380,<100 DM,4<= <7 years,3,none,3,savings agreement/life insurance,1,none,own,2,skilled employee / official,2,none,yes,0,divorced/separated,1
no account,45,critical account,others,7002,500 <= < 1000 DM,1<= < 4 years,4,none,5,real estate,1,none,own,3,skilled employee / official,2,none,yes,1,divorced/separated,1
no account,16,critical account,car (used),-1337,<100 DM,1<= < 4 years,5,none,3,real estate,1,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated,1
0 <= <200 DM,2,existing credits paid back duly till now,furniture/equipment,-1618,<100 DM,>=7 years,4,none,3,real estate,1,none,own,2,skilled employee / official,2,none,yes,0,divorced/separated,1
no account,5,existing credits paid back duly till now,repairs,-1709,100 <= <500 DM,1<= < 4 years,5,none,3,real estate,1,none,own,2,skilled employee / official,1,none,yes,0,divorced/separated,1
no account,11,existing credits paid back duly till now,retraining,2592,100 <= <500 DM,>=7 years,3,none,6,car or other,1,none,for free,2,skilled employee / official,2,yes,yes,1,divorced/separated,1
no account,-15,existing credits paid back duly till now,radio/television,-4150,100 <= <500 DM,>=7 years,5,none,5,real estate,0,none,rent,2,skilled employee / official,1,none,yes,0,divorced/separated,1
no account,2,existing credits paid back duly till now,business,-258,100 <= <500 DM,1<= < 4 years,3,none,3,real estate,1,none,own,1,unskilled - resident,2,none,yes,0,divorced/separated,1
no account,-39,existing credits paid back duly till now,furniture/equipment,-5194,100 <= <500 DM,>=7 years,4,none,7,real estate,1,none,rent,2,unskilled - resident,2,none,yes,0,divorced/separated,1
<0 DM,-22,critical account,car (used),-4257,>= 1000 DM,>=7 years,5,none,5,real estate,1,none,rent,3,unskilled - resident,1,none,yes,0,divorced/separated,1
<0 DM,8,existing credits paid back duly till now,car (used),2137,<100 DM,>=7 years,5,none,4,car or other,1,none,for free,2,skilled employee / official,2,yes,yes,0,divorced/separated,1
0 <= <200 DM,31,no credits taken,car (new),4763,500 <= < 1000 DM,<1 years,3,none,2,car or other,1,none,own,2,unemployed/ unskilled  - non-resident,1,none,yes,0,divorced/separated,1
0 <= <200 DM,44,delay in paying off,business,6927,<100 DM,<1 years,3,none,2,real estate,1,none,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,1
0 <= <200 DM,18,existing credits paid back duly till now,radio/television,-2479,<100 DM,1<= < 4 years,6,none,-2,real estate,1,none,own,1,skilled employee / official,1,yes,yes,0,divorced/separated,1
no account,39,existing credits paid back duly till now,furniture/equipment,6248,no savings account,1<= < 4 years,2,none,4,real estate,1,none,rent,3,unemployed/ unskilled  - non-resident,2,none,yes,1,divorced/separated,1
0 <= <200 DM,15,delay in paying off,car (new),4617,100 <= <500 DM,1<= < 4 years,2,none,2,unknown / no property,1,none,own,3,unemployed/ unskilled  - non-resident,2,none,yes,1,divorced/separated,1
<0 DM,4,existing credits paid back duly till now,domestic appliances,-1198,<100 DM,unemployed,4,none,5,real estate,1,none,own,2,unskilled - resident,2,none,yes,0,divorced/separated,1
no account,0,existing credits paid back duly till now,furniture/equipment,2161,no savings account,1<= < 4 years,2,none,5,savings agreement/life insurance,1,none,own,1,unskilled - resident,2,none,yes,1,divorced/separated,1
<0 DM,16,existing credits paid back duly till now,repairs,5354,no savings account,>=7 years,4,none,5,savings agreement/life insurance,1,none,own,2,unskilled - resident,2,yes,yes,1,divorced/separated,1
0 <= <200 DM,36,existing credits paid back duly till now,car (new),6009,<100 DM,<1 years,4,none,-2,car or other,1,none,own,1,management/ highly qualified employee,1,yes,yes,0,divorced/separated,0
0 <= <200 DM,54,existing credits paid back duly till now,domestic appliances,5100,<100 DM,<1 years,3,none,1,real estate,1,none,own,2,skilled employee / official,2,none,yes,1,divorced/separated,0
no account,4,existing credits paid back duly till now,furniture/equipment,387,no savings account,1<= < 4 years,4,none,5,savings agreement/life insurance,1,store,rent,1,unskilled - resident,2,yes,yes,0,divorced/separated,1
no account,15,critical account,radio/television,-680,<100 DM,1<= < 4 years,3,none,2,real estate,1,none,own,2,skilled employee / official,2,none,yes,0,divorced/separated,1
0 <= <200 DM,26,existing credits paid back duly till now,furniture/equipment,4646,100 <= <500 DM,>=7 years,3,none,4,car or other,0,none,own,1,unskilled - resident,2,none,yes,1,divorced/separated,1
<0 DM,4,existing credits paid back duly till now,furniture/equipment,-2464,<100 DM,>=7 years,6,none,4,real estate,1,none,own,2,skilled employee / official,1,yes,yes,0,divorced/separated,1
0 <= <200 DM,-2,existing credits paid back duly till now,radio/television,-2523,no savings account,<1 years,4,none,3,real estate,0,store,own,1,unskilled - resident,1,none,yes,0,divorced/separated,1
<0 DM,-11,critical account,car (new),-2907,100 <= <500 DM,1<= < 4 years,3,none,2,real estate,1,none,own,3,unskilled - resident,2,none,yes,1,divorced/separated,1
<0 DM,-11,no credits taken,furniture/equipment,-1312,100 <= <500 DM,>=7 years,3,none,6,car or other,1,none,rent,3,skilled employee / official,2,none,yes,0,divorced/separated,1
0 <= <200 DM,9,existing credits paid back duly till now,radio/television,-2086,<100 DM,>=7 years,5,none,3,real estate,0,none,own,1,skilled employee / official,1,none,yes,0,divorced/separated,1
0 <= <200 DM,16,existing credits paid back duly till now,car (new),1758,100 <= <500 DM,<1 years,5,none,2,car or other,1,none,own,2,unskilled - resident,1,yes,yes,0,divorced/separated,1
no account,-1,no credits taken,repairs,3379,100 <= <500 DM,1<= < 4 years,2,none,3,real estate,1,bank,own,3,unskilled - resident,2,none,yes,0,divorced/separated,1
<0 DM,-28,existing credits paid back duly till now,repairs,-4654,100 <= <500 DM,1<= < 4 years,3,none,3,real estate,1,store,rent,2,unskilled - resident,2,none,yes,0,divorced/separated,1
0 <= <200 DM,13,existing credits paid back duly till now,radio/television,-616,<100 DM,<1 years,4,none,4,car or other,1,store,own,2,skilled employee / official,2,none,yes,0,divorced/separated,1
0 <= <200 DM,89,delay in paying off,car (new),17537,500 <= < 1000 DM,<1 years,2,none,0,car or other,1,none,for free,2,management/ highly qualified employee,2,yes,yes,1,divorced/separated,0
0 <= <200 DM,17,delay in paying off,repairs,3561,no savings account,1<= < 4 years,4,none,4,car or other,1,store,own,2,unskilled - resident,2,none,yes,1,divorced/separated,1
no account,3,existing credits paid back duly till now,others,3133,no savings account,>=7 years,4,none,7,car or other,1,none,for free,2,unskilled - resident,2,none,yes,1,divorced/separated,1
<0 DM,7,existing credits paid back duly till now,repairs,1247,100 <= <500 DM,1<= < 4 years,3,none,3,real estate,1,none,own,2,unskilled - resident,2,none,yes,1,divorced/separated,0
<0 DM,18,existing credits paid back duly till now,radio/television,1894,<100 DM,<1 years,3,none,2,car or other,0,none,rent,1,unskilled - resident,2,none,yes,0,divorced/separated,1
no account,25,existing credits paid back duly till now,repairs,2942,no savings account,<1 years,3,none,4,real estate,0,none,rent,1,unskilled - resident,2,none,yes,1,divorced/separated,1
no account,13,existing credits paid back duly till now,retraining,3635,100 <= <500 DM,>=7 years,2,none,7,real estate,0,none,rent,3,unskilled - resident,2,none,yes,1,divorced/separated,1
0 <= <200 DM,21,existing credits paid back duly till now,repairs,3806,no savings account,1<= < 4 years,3,none,1,unknown / no property,0,bank,own,2,management/ highly qualified employee,2,none,yes,1,divorced/separated,0
