,PAYMENT-DAY,QUANT-ADDITIONAL-CARDS,POSTAL-ADDRESS-TYPE,SEX,MARITAL-STATUS,QUANT-DEPENDANTS,EDUCATION-LEVEL,FLAG-RESIDENCIAL-PHONE,RESIDENCE-TYPE,MONTHS-IN-RESIDENCE,FLAG-MOBILE-PHONE,FLAG-EMAIL,PERSONAL-MONTHLY-INCOME,OTHER-INCOMES,FLAG-VISA,FLAG-MASTERCARD,FLAG-DINERS,FLAG-AMERICAN-EXPRESS,FLAG-OTHER-CARDS,QUANT-BANKING-ACCOUNTS,QUANT-SPECIAL-BANKING-ACCOUNTS,PERSONAL-ASSETS-VALUE,QUANT-CARS,COMPANY,FLAG-PROFESSIONAL-PHONE,MONTHS-IN-THE-JOB,OCCUPATION-TYPE,FLAG-HOME-ADDRESS-DOCUMENT,FLAG-RG,FLAG-CPF,FLAG-INCOME-PROOF,PRODUCT,FLAG-ACSP-RECORD,AGE,class-label
7250,1.0,0.0,1.0,0,2.0,0.0,0.0,N,1.0,12.0,N,0.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,500000.0,1.0,Y,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,0,0
7251,25.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,10.0,N,1.0,400.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7252,25.0,0.0,1.0,0,1.0,2.0,0.0,Y,1.0,5.0,N,0.0,1054.7927,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,1.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7253,10.0,0.0,1.0,0,1.0,14.0,0.0,Y,1.0,5.0,N,1.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,1.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7254,25.0,0.0,1.0,0,7.0,0.0,0.0,N,1.0,5.0,N,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N,1,1
7255,25.0,0.0,1.0,0,1.0,0.0,0.0,Y,1.0,0.0,N,0.0,356.6767,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,5.0,0.0,0.0,0.0,0.0,2.0,N,1,0
7256,10.0,0.0,1.0,1,2.0,0.0,0.0,Y,1.0,1.0,N,0.0,190786.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7257,15.0,0.0,1.0,0,7.0,0.0,0.0,N,5.0,0.0,N,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,0,0
7258,15.0,0.0,1.0,0,7.0,0.0,0.0,Y,1.0,7.0,N,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7259,10.0,0.0,1.0,1,1.0,0.0,0.0,Y,1.0,3.0,N,1.0,524.46484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,Y,0.0,5.0,0.0,0.0,0.0,0.0,1.0,N,1,1
7260,25.0,0.0,1.0,0,1.0,0.0,0.0,Y,1.0,10.0,N,1.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,1
7261,1.0,0.0,1.0,0,7.0,0.0,0.0,Y,1.0,3.0,N,0.0,850.7446,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7262,10.0,0.0,1.0,1,2.0,0.0,0.0,Y,1.0,7.0,N,1.0,1000.0,6136.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,0.0,4.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7263,5.0,0.0,1.0,0,1.0,2.0,0.0,Y,1.0,0.0,N,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,Y,0.0,1.0,0.0,0.0,0.0,0.0,1.0,N,0,0
7264,10.0,0.0,1.0,0,7.0,0.0,0.0,Y,1.0,0.0,N,0.0,190786.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,1.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7265,10.0,0.0,1.0,0,1.0,0.0,0.0,Y,2.0,6.0,N,1.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,Y,0.0,5.0,0.0,0.0,0.0,0.0,1.0,N,1,1
7266,15.0,0.0,1.0,0,3.0,2.0,0.0,Y,1.0,20.0,N,1.0,500.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7267,10.0,0.0,1.0,0,2.0,0.0,0.0,N,1.0,200.0,N,0.0,535.99896,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7268,10.0,0.0,1.0,1,2.0,0.0,0.0,Y,1.0,30.0,N,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,0,1
7269,15.0,0.0,1.0,1,2.0,0.0,0.0,Y,1.0,17.0,N,0.0,696.37726,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,N,0.0,1.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7270,10.0,0.0,1.0,0,2.0,0.0,0.0,N,1.0,200.0,N,1.0,526.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7271,10.0,0.0,1.0,0,2.0,14.0,0.0,Y,1.0,26.0,N,1.0,190786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,Y,0.0,5.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7272,20.0,0.0,1.0,1,2.0,0.0,0.0,N,1.0,2.0,N,1.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,7.0,N,0,0
7273,10.0,0.0,1.0,0,2.0,0.0,0.0,N,1.0,1.0,N,1.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Y,N,0.0,1.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7274,5.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,10.0,N,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,Y,0.0,4.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7275,10.0,0.0,1.0,0,2.0,0.0,0.0,N,1.0,1.0,N,0.0,1095.933,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7276,10.0,0.0,1.0,1,1.0,0.0,0.0,Y,1.0,6.0,N,0.0,190786.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,N,0.0,4.0,0.0,0.0,0.0,0.0,2.0,N,1,0
7277,1.0,0.0,1.0,0,1.0,0.0,0.0,Y,1.0,8.0,N,1.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,0.0,1.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7278,20.0,0.0,1.0,1,2.0,0.0,0.0,N,5.0,5.0,N,0.0,541.99615,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,Y,0.0,1.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7279,25.0,0.0,1.0,1,2.0,0.0,0.0,Y,1.0,0.0,N,1.0,1000.04205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7280,1.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,30.922127,N,1.0,419.7986,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,4.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7281,5.0,0.0,1.0,1,1.0,0.0,0.0,Y,1.0,35.0,N,0.0,943.7508,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,1.0,0.0,0.0,0.0,0.0,1.0,N,0,0
7282,25.0,0.0,1.0,0,1.0,1.0,0.0,Y,1.0,21.0,N,1.0,600.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,0.0,2.0,0.0,0.0,0.0,0.0,2.0,N,1,0
7283,10.0,0.0,1.0,1,7.0,0.0,0.0,Y,1.0,8.0,N,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,Y,0.0,4.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7284,10.0,0.0,1.0,0,2.0,14.0,0.0,Y,1.0,15.0,N,1.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,0.0,1.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7285,10.0,0.0,1.0,1,2.0,3.0,0.0,Y,1.0,0.0,N,1.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7286,25.0,0.0,1.0,0,2.0,2.0,0.0,Y,1.0,4.0,N,1.0,537.05426,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,2.0,N,1,1
7287,10.0,0.0,1.0,1,2.0,14.0,0.0,Y,1.0,1.0,N,1.0,461.71176,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N,0,1
7288,15.0,0.0,1.0,1,1.0,0.0,0.0,N,1.0,2.0,N,0.0,412.02103,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N,1,1
7289,1.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,16.0,N,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,Y,Y,0.0,5.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7290,5.0,0.0,1.0,1,7.0,14.0,0.0,Y,5.0,0.0,N,1.0,946.47626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N,0,1
7291,10.0,0.0,1.0,0,4.0,0.0,0.0,Y,1.0,7.0,N,1.0,381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N,0,0
7292,1.0,0.0,1.0,1,2.0,14.0,0.0,Y,1.0,8.0,N,1.0,502.15683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,Y,0.0,1.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7293,10.0,0.0,1.0,1,2.0,0.0,0.0,Y,1.0,0.0,N,1.0,890.94775,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,5.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7294,10.0,0.0,2.0,0,7.0,0.0,0.0,Y,1.0,1.0,N,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,0,0
7295,10.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,7.0,N,0.0,7018.453,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,N,0.0,1.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7296,10.0,0.0,1.0,1,2.0,0.0,0.0,N,1.0,3.0,N,1.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,0.0,5.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7297,10.0,0.0,1.0,0,1.0,0.0,0.0,Y,1.0,1.0,N,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,N,0.0,2.0,0.0,0.0,0.0,0.0,2.0,N,1,1
7298,20.0,0.0,1.0,0,2.0,2.0,0.0,Y,1.0,15.0,N,1.0,570.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7299,25.0,0.0,1.0,0,1.0,0.0,0.0,Y,1.0,10.0,N,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,5.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7300,10.0,0.0,1.0,0,1.0,0.0,0.0,Y,1.0,0.0,N,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,5.0,0.0,0.0,0.0,0.0,1.0,N,1,1
7301,1.0,0.0,1.0,1,1.0,0.0,0.0,Y,1.0,6.0,N,1.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,Y,0.0,4.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7302,1.0,0.0,1.0,0,3.0,0.0,0.0,Y,1.0,5.0,N,1.0,497.93787,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,1.0,0.0,0.0,0.0,0.0,2.0,N,1,0
7303,15.0,0.0,1.0,1,2.0,0.0,0.0,Y,1.0,3.0,N,1.0,429.05176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,5.0,0.0,0.0,0.0,0.0,1.0,N,0,1
7304,20.0,0.0,1.0,1,2.0,1.0,0.0,Y,1.0,6.0,N,1.0,248.21649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7305,10.0,0.0,1.0,0,2.0,2.0,0.0,Y,1.0,3.0,N,0.0,903.8864,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,Y,0.0,4.0,0.0,0.0,0.0,0.0,1.0,N,1,1
7306,5.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,12.0,N,0.0,428.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,N,0.0,2.0,0.0,0.0,0.0,0.0,2.0,N,1,1
7307,25.0,0.0,1.0,0,1.0,0.0,0.0,Y,1.0,8.0,N,1.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,5.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7308,10.0,0.0,1.0,1,2.0,14.0,0.0,Y,1.0,1.0,N,1.0,1159.4259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,4.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7309,1.0,0.0,1.0,0,2.0,1.0,0.0,Y,1.0,12.709682,N,1.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7310,15.0,0.0,1.0,0,1.0,1.0,0.0,Y,1.0,27.0,N,1.0,704.4133,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,Y,0.0,5.0,0.0,0.0,0.0,0.0,2.0,N,1,0
7311,10.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,200.0,N,1.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,5.0,0.0,0.0,0.0,0.0,1.0,N,1,1
7312,15.0,0.0,1.0,0,3.0,0.0,0.0,Y,1.0,10.0,N,1.0,190786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7313,25.0,0.0,1.0,1,1.0,3.0,0.0,Y,1.0,0.0,N,0.0,1445.6945,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7314,10.0,0.0,1.0,0,2.0,0.0,0.0,N,1.0,15.0,N,1.0,725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,Y,0.0,4.0,0.0,0.0,0.0,0.0,1.0,N,1,1
7315,5.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,4.0,N,1.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,1.0,0.0,0.0,0.0,0.0,2.0,N,1,1
7316,10.0,0.0,1.0,0,1.0,0.0,0.0,Y,1.0,15.0,N,1.0,381.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,1.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7317,10.0,0.0,1.0,0,2.0,14.0,0.0,Y,1.0,10.0,N,1.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,5.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7318,10.0,0.0,1.0,0,1.0,0.0,0.0,Y,1.0,20.0,N,1.0,654.3682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,0,0
7319,5.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,200.0,N,1.0,1221.0029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,0.0,1.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7320,10.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,0.0,N,0.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,Y,0.0,4.0,0.0,0.0,0.0,0.0,1.0,N,0,0
7321,10.0,0.0,1.0,0,2.0,0.0,0.0,N,1.0,1.0,N,1.0,484.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,5.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7322,25.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,15.0,N,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,1.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7323,1.0,0.0,1.0,1,1.0,0.0,0.0,Y,1.0,25.0,N,1.0,580.00336,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,0,1
7324,10.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,0.0,N,0.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7325,1.0,0.0,1.0,1,1.0,0.0,0.0,N,1.0,15.0,N,1.0,414.81396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,0,0
7326,15.0,0.0,1.0,1,1.0,0.0,0.0,Y,1.0,7.0,N,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,1
7327,10.0,0.0,1.0,0,1.0,0.0,0.0,Y,1.0,0.0,N,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,4.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7328,5.0,0.0,1.0,0,4.0,0.0,0.0,N,1.0,1.0,N,0.0,620.87854,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7329,20.0,0.0,1.0,0,2.0,0.0,0.0,N,1.0,10.0,N,1.0,484.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7330,10.0,0.0,1.0,0,1.0,0.0,0.0,Y,1.0,1.0,N,1.0,657.08716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,0.0,5.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7331,10.0,0.0,1.0,0,2.0,0.0,0.0,Y,5.0,9.0,N,1.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,500000.0,1.0,N,N,0.0,1.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7332,15.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,2.0,N,0.0,570.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,4.0,0.0,0.0,0.0,0.0,1.0,N,1,1
7333,5.0,0.0,1.0,1,2.0,0.0,0.0,Y,1.0,22.0,N,1.0,840.00055,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,0,0
7334,10.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,3.273199,N,1.0,378.2929,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,Y,0.0,5.0,0.0,0.0,0.0,0.0,1.0,N,0,0
7335,1.0,0.0,1.0,0,1.0,14.0,0.0,Y,1.0,6.0,N,0.0,1450.0,6136.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N,0,0
7336,5.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,8.0,N,1.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,4.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7337,25.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,5.0,N,1.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,5.0,0.0,0.0,0.0,0.0,1.0,N,1,1
7338,10.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,19.0,N,1.0,1776.4639,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,4.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7339,10.0,0.0,1.0,0,1.0,0.0,0.0,Y,1.0,8.0,N,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,5.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7340,10.0,0.0,1.0,0,1.0,0.0,0.0,Y,1.0,42.977238,N,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,0,0
7341,15.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,19.0,N,1.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Y,N,0.0,5.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7342,1.0,0.0,1.0,0,1.0,0.0,0.0,Y,1.0,8.0,N,1.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,4.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7343,25.0,0.0,1.0,1,2.0,0.0,0.0,Y,1.0,8.0,N,1.0,479.67517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,1
7344,10.0,0.0,1.0,1,2.0,0.0,0.0,Y,1.0,10.0,N,1.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,0,0
7345,10.0,0.0,1.0,1,2.0,2.0,0.0,N,1.0,2.0,N,1.0,1096.5354,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7346,10.0,0.0,1.0,0,1.0,0.0,0.0,Y,1.0,10.0,N,1.0,494.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,N,0.0,1.0,0.0,0.0,0.0,0.0,1.0,N,0,0
7347,10.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,1.0,N,1.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,4.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7348,10.0,0.0,1.0,1,2.0,0.0,0.0,Y,1.0,2.0,N,1.0,449.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,N,0.0,4.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7349,10.0,0.0,1.0,1,7.0,0.0,0.0,Y,1.0,26.0,N,1.0,766.57916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,0.0,1.0,0.0,0.0,0.0,0.0,1.0,N,0,0
7350,10.0,0.0,1.0,1,1.0,0.0,0.0,Y,1.0,15.0,N,1.0,190786.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,N,0.0,4.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7351,10.0,0.0,1.0,1,2.0,0.0,0.0,Y,1.0,2.0,N,1.0,563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
7352,10.0,0.0,1.0,1,2.0,0.0,0.0,N,1.0,27.102201,N,1.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N,0,0
7353,5.0,0.0,1.0,1,2.0,0.0,0.0,Y,1.0,0.0,N,0.0,531.87305,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
