checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,sex,marital-status,class-label
0 <= <200 DM,18.0,critical account,radio/television,1537.392,<100 DM,>=7 years,4.0,none,3.0,real estate,1,none,own,1.0,skilled employee / official,1.0,yes,yes,0,married/widowed,1
<0 DM,12.0,all credits at this bank paid back duly,repairs,882.0526,<100 DM,4<= <7 years,4.0,guarantor,4.0,real estate,1,none,own,1.0,unskilled - resident,1.0,none,yes,0,divorced/separated,1
<0 DM,6.0,existing credits paid back duly till now,car (used),9007.77,no savings account,>=7 years,1.0,none,4.0,real estate,0,none,for free,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
no account,30.0,existing credits paid back duly till now,domestic appliances,3404.6648,<100 DM,1<= < 4 years,2.0,none,4.0,car or other,1,none,own,1.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,1
no account,36.0,critical account,furniture/equipment,2328.4224,<100 DM,1<= < 4 years,2.0,none,4.0,unknown / no property,1,none,own,1.0,management/ highly qualified employee,1.0,none,yes,0,divorced/separated,1
>= 200 DM ,4.0,existing credits paid back duly till now,business,2973.518,<100 DM,1<= < 4 years,2.0,none,4.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
<0 DM,6.0,critical account,retraining,7371.166,<100 DM,1<= < 4 years,4.0,none,3.0,real estate,1,none,for free,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
no account,12.0,existing credits paid back duly till now,car (used),338.20822,no savings account,>=7 years,4.0,none,4.0,car or other,1,none,rent,2.0,skilled employee / official,1.0,none,yes,1,married/widowed,0
0 <= <200 DM,21.0,existing credits paid back duly till now,radio/television,1234.1979,<100 DM,4<= <7 years,4.0,none,2.0,savings agreement/life insurance,0,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,12.0,all credits at this bank paid back duly,radio/television,1878.3785,<100 DM,1<= < 4 years,1.0,none,2.0,real estate,1,none,own,1.0,unemployed/ unskilled  - non-resident,1.0,yes,yes,1,divorced/separated,0
no account,28.0,existing credits paid back duly till now,furniture/equipment,250.0,<100 DM,1<= < 4 years,4.0,none,2.0,savings agreement/life insurance,1,none,for free,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
0 <= <200 DM,18.0,critical account,radio/television,1595.3765,<100 DM,1<= < 4 years,4.0,none,2.0,savings agreement/life insurance,1,bank,own,1.0,management/ highly qualified employee,1.0,yes,yes,1,divorced/separated,1
0 <= <200 DM,18.0,existing credits paid back duly till now,domestic appliances,1808.516,>= 1000 DM,1<= < 4 years,2.0,none,2.0,car or other,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,12.0,existing credits paid back duly till now,business,1337.5173,<100 DM,>=7 years,1.0,none,4.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,0
0 <= <200 DM,6.0,existing credits paid back duly till now,radio/television,1393.0,<100 DM,4<= <7 years,4.0,none,4.0,real estate,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,6.0,existing credits paid back duly till now,car (new),18424.0,<100 DM,>=7 years,1.0,none,4.0,car or other,1,bank,own,1.0,unemployed/ unskilled  - non-resident,1.0,yes,yes,0,divorced/separated,1
0 <= <200 DM,72.0,critical account,car (used),1368.0746,<100 DM,1<= < 4 years,4.0,none,4.0,savings agreement/life insurance,1,none,own,1.0,unskilled - resident,1.0,yes,yes,1,divorced/separated,1
<0 DM,18.0,critical account,car (used),1199.3922,<100 DM,1<= < 4 years,2.0,guarantor,1.0,car or other,1,none,own,1.0,management/ highly qualified employee,1.0,yes,yes,1,divorced/separated,1
no account,4.0,existing credits paid back duly till now,car (new),6758.342,<100 DM,<1 years,4.0,none,4.0,unknown / no property,0,none,rent,2.0,unskilled - resident,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,15.0,existing credits paid back duly till now,business,1107.0894,<100 DM,1<= < 4 years,4.0,none,4.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,12.0,existing credits paid back duly till now,furniture/equipment,18424.0,<100 DM,1<= < 4 years,2.0,none,4.0,car or other,1,none,rent,1.0,unskilled - resident,1.0,yes,yes,0,divorced/separated,1
no account,15.0,existing credits paid back duly till now,furniture/equipment,6841.317,<100 DM,1<= < 4 years,2.0,none,2.0,car or other,1,none,rent,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,12.0,existing credits paid back duly till now,car (new),6289.7793,<100 DM,4<= <7 years,4.0,none,2.0,car or other,0,none,own,1.0,unskilled - resident,1.0,yes,yes,0,divorced/separated,1
no account,4.0,all credits at this bank paid back duly,car (new),782.6978,<100 DM,>=7 years,4.0,none,2.0,savings agreement/life insurance,1,none,for free,1.0,unskilled - resident,1.0,none,yes,1,divorced/separated,0
0 <= <200 DM,24.0,existing credits paid back duly till now,car (new),18424.0,no savings account,1<= < 4 years,4.0,none,3.0,real estate,1,none,own,1.0,skilled employee / official,1.0,yes,no,1,divorced/separated,1
no account,30.0,existing credits paid back duly till now,furniture/equipment,3651.499,<100 DM,1<= < 4 years,4.0,none,4.0,unknown / no property,0,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
no account,4.0,existing credits paid back duly till now,radio/television,1375.4844,<100 DM,1<= < 4 years,4.0,none,2.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
<0 DM,12.0,existing credits paid back duly till now,business,1454.8259,no savings account,1<= < 4 years,4.0,none,1.0,savings agreement/life insurance,0,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
<0 DM,24.0,existing credits paid back duly till now,furniture/equipment,2302.041,no savings account,>=7 years,4.0,none,2.0,savings agreement/life insurance,1,none,for free,1.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,1
no account,12.0,critical account,furniture/equipment,2425.991,no savings account,1<= < 4 years,3.0,none,2.0,savings agreement/life insurance,0,none,for free,1.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,4.0,existing credits paid back duly till now,car (new),3189.1074,<100 DM,<1 years,3.0,none,4.0,car or other,1,bank,rent,1.0,unemployed/ unskilled  - non-resident,1.0,yes,yes,0,divorced/separated,1
no account,12.0,critical account,radio/television,1303.6716,no savings account,1<= < 4 years,2.0,none,1.0,real estate,1,none,for free,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
no account,7.0,existing credits paid back duly till now,car (new),1078.9857,<100 DM,1<= < 4 years,3.0,none,2.0,unknown / no property,1,none,for free,1.0,unskilled - resident,1.0,none,yes,0,divorced/separated,0
<0 DM,18.0,critical account,car (new),2254.0527,<100 DM,1<= < 4 years,4.0,none,2.0,savings agreement/life insurance,0,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,18.0,existing credits paid back duly till now,others,2337.209,<100 DM,<1 years,4.0,guarantor,3.0,car or other,0,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,4.0,critical account,retraining,2978.0,no savings account,>=7 years,4.0,none,2.0,car or other,1,bank,own,1.0,unskilled - resident,1.0,yes,yes,0,divorced/separated,1
no account,18.0,critical account,domestic appliances,18424.0,no savings account,<1 years,1.0,none,4.0,car or other,0,none,own,1.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,1
<0 DM,24.0,existing credits paid back duly till now,furniture/equipment,1474.0,>= 1000 DM,1<= < 4 years,4.0,none,1.0,savings agreement/life insurance,1,none,own,1.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,1
no account,21.0,existing credits paid back duly till now,furniture/equipment,250.0,no savings account,4<= <7 years,4.0,guarantor,4.0,real estate,0,none,rent,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
>= 200 DM ,6.0,existing credits paid back duly till now,business,5857.842,<100 DM,1<= < 4 years,3.0,none,2.0,savings agreement/life insurance,1,none,own,4.0,unskilled - resident,1.0,none,yes,1,divorced/separated,1
<0 DM,15.0,existing credits paid back duly till now,car (new),1213.4504,no savings account,4<= <7 years,4.0,none,1.0,real estate,0,store,for free,1.0,unskilled - resident,1.0,none,yes,1,divorced/separated,0
no account,12.0,delay in paying off,others,250.0,no savings account,>=7 years,2.0,co-applicant,4.0,car or other,1,store,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
<0 DM,30.0,existing credits paid back duly till now,furniture/equipment,250.0,>= 1000 DM,4<= <7 years,4.0,none,2.0,car or other,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
no account,21.0,no credits taken,business,3234.168,<100 DM,1<= < 4 years,2.0,none,4.0,car or other,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
0 <= <200 DM,18.0,critical account,furniture/equipment,708.7298,no savings account,>=7 years,2.0,guarantor,4.0,car or other,1,none,own,2.0,skilled employee / official,1.0,none,yes,1,married/widowed,1
<0 DM,72.0,critical account,radio/television,2422.6328,<100 DM,<1 years,3.0,none,4.0,real estate,1,none,own,1.0,unskilled - resident,1.0,yes,yes,1,divorced/separated,0
no account,48.0,existing credits paid back duly till now,retraining,250.0,<100 DM,4<= <7 years,4.0,none,1.0,savings agreement/life insurance,1,none,own,1.0,unskilled - resident,1.0,yes,yes,1,divorced/separated,1
>= 200 DM ,10.0,critical account,repairs,1619.3987,<100 DM,4<= <7 years,4.0,none,4.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
>= 200 DM ,72.0,existing credits paid back duly till now,radio/television,1805.888,100 <= <500 DM,<1 years,4.0,none,4.0,unknown / no property,0,none,own,1.0,unskilled - resident,1.0,yes,yes,1,divorced/separated,1
no account,10.0,existing credits paid back duly till now,radio/television,3160.247,<100 DM,1<= < 4 years,4.0,none,1.0,unknown / no property,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,0
0 <= <200 DM,15.0,critical account,business,3077.7078,no savings account,>=7 years,1.0,none,4.0,unknown / no property,1,none,own,1.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,1
<0 DM,18.0,existing credits paid back duly till now,furniture/equipment,250.0,500 <= < 1000 DM,<1 years,2.0,none,4.0,real estate,0,bank,own,4.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
no account,24.0,existing credits paid back duly till now,furniture/equipment,2141.6167,<100 DM,<1 years,4.0,none,2.0,savings agreement/life insurance,0,none,own,1.0,skilled employee / official,1.0,yes,yes,0,married/widowed,0
no account,4.0,existing credits paid back duly till now,domestic appliances,2512.7676,<100 DM,1<= < 4 years,4.0,none,2.0,car or other,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,married/widowed,1
<0 DM,12.0,critical account,radio/television,3479.7039,no savings account,>=7 years,4.0,none,1.0,car or other,0,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
0 <= <200 DM,4.0,critical account,business,732.0014,>= 1000 DM,<1 years,4.0,none,3.0,car or other,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,24.0,critical account,domestic appliances,250.0,no savings account,>=7 years,4.0,none,4.0,car or other,1,none,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
<0 DM,54.84678,existing credits paid back duly till now,car (new),1428.3163,<100 DM,>=7 years,4.0,none,4.0,savings agreement/life insurance,1,none,own,1.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,24.0,delay in paying off,radio/television,1583.2852,<100 DM,1<= < 4 years,4.0,none,1.0,car or other,0,none,own,1.0,skilled employee / official,1.0,none,no,1,divorced/separated,1
no account,27.0,critical account,business,250.0,no savings account,>=7 years,4.0,none,4.0,car or other,1,none,own,2.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
<0 DM,15.0,critical account,radio/television,340.65683,<100 DM,<1 years,4.0,none,2.0,savings agreement/life insurance,0,none,own,1.0,unskilled - resident,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,15.0,existing credits paid back duly till now,car (new),1597.0,>= 1000 DM,<1 years,1.0,none,4.0,car or other,0,none,rent,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
>= 200 DM ,42.0,critical account,radio/television,2287.341,<100 DM,1<= < 4 years,4.0,none,2.0,car or other,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
<0 DM,36.0,critical account,car (new),3176.986,<100 DM,>=7 years,4.0,co-applicant,4.0,real estate,1,bank,own,1.0,unskilled - resident,1.0,yes,yes,0,divorced/separated,1
0 <= <200 DM,4.0,existing credits paid back duly till now,car (new),915.42834,no savings account,4<= <7 years,4.0,none,4.0,real estate,1,store,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,15.0,existing credits paid back duly till now,car (new),2079.028,100 <= <500 DM,4<= <7 years,2.0,none,2.0,savings agreement/life insurance,1,none,for free,1.0,unskilled - resident,1.0,yes,yes,0,divorced/separated,1
<0 DM,18.0,existing credits paid back duly till now,radio/television,250.0,no savings account,>=7 years,4.0,none,4.0,real estate,1,none,own,2.0,skilled employee / official,1.0,none,yes,1,married/widowed,1
0 <= <200 DM,24.0,existing credits paid back duly till now,car (new),5994.1494,<100 DM,<1 years,2.0,none,2.0,savings agreement/life insurance,0,none,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
0 <= <200 DM,24.0,critical account,repairs,18424.0,<100 DM,>=7 years,4.0,guarantor,2.0,real estate,1,none,rent,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,12.0,critical account,business,250.0,<100 DM,1<= < 4 years,3.0,none,2.0,car or other,1,none,own,1.0,unskilled - resident,1.0,none,yes,0,married/widowed,0
no account,36.0,existing credits paid back duly till now,furniture/equipment,18424.0,no savings account,1<= < 4 years,4.0,none,3.0,unknown / no property,1,none,for free,1.0,skilled employee / official,1.0,yes,yes,1,married/widowed,1
<0 DM,18.0,existing credits paid back duly till now,radio/television,1206.6206,100 <= <500 DM,<1 years,4.0,none,2.0,real estate,1,none,rent,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,18.0,existing credits paid back duly till now,radio/television,4730.728,no savings account,<1 years,4.0,none,2.0,car or other,1,none,rent,1.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,1
>= 200 DM ,8.0,existing credits paid back duly till now,radio/television,250.0,no savings account,>=7 years,4.0,none,1.0,car or other,1,bank,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
<0 DM,12.0,existing credits paid back duly till now,car (used),1534.8146,no savings account,>=7 years,4.0,none,3.0,car or other,1,bank,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,20.0,existing credits paid back duly till now,furniture/equipment,4181.3833,<100 DM,1<= < 4 years,3.0,none,4.0,real estate,1,none,rent,1.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,0
no account,24.0,critical account,car (new),250.0,no savings account,1<= < 4 years,4.0,none,3.0,real estate,1,none,own,1.0,unskilled - resident,1.0,none,yes,0,divorced/separated,1
0 <= <200 DM,24.0,existing credits paid back duly till now,car (new),18424.0,<100 DM,>=7 years,3.0,none,3.0,savings agreement/life insurance,0,none,rent,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
0 <= <200 DM,18.0,existing credits paid back duly till now,retraining,260.0556,100 <= <500 DM,1<= < 4 years,4.0,none,1.0,savings agreement/life insurance,0,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
no account,9.0,existing credits paid back duly till now,car (used),3835.1895,<100 DM,1<= < 4 years,4.0,none,1.0,car or other,1,bank,own,1.0,management/ highly qualified employee,1.0,yes,yes,1,divorced/separated,1
no account,18.0,critical account,radio/television,1552.6298,<100 DM,<1 years,3.0,none,2.0,real estate,1,bank,own,1.0,unemployed/ unskilled  - non-resident,1.0,none,yes,0,divorced/separated,0
no account,30.0,existing credits paid back duly till now,car (used),7266.4194,100 <= <500 DM,>=7 years,1.0,none,4.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
0 <= <200 DM,24.0,existing credits paid back duly till now,others,3077.0,<100 DM,1<= < 4 years,4.0,none,2.0,savings agreement/life insurance,1,bank,own,1.0,management/ highly qualified employee,1.0,yes,yes,1,divorced/separated,0
no account,24.0,delay in paying off,furniture/equipment,2530.893,no savings account,<1 years,4.0,none,2.0,unknown / no property,0,bank,own,1.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,0
0 <= <200 DM,12.0,existing credits paid back duly till now,business,18424.0,no savings account,1<= < 4 years,4.0,none,4.0,real estate,1,none,rent,1.0,unemployed/ unskilled  - non-resident,1.0,yes,yes,1,divorced/separated,1
0 <= <200 DM,4.0,critical account,car (new),1166.5493,<100 DM,1<= < 4 years,3.0,co-applicant,2.0,real estate,1,none,rent,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
no account,12.0,critical account,furniture/equipment,3752.7837,no savings account,<1 years,4.0,none,4.0,real estate,1,store,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
no account,12.223497,existing credits paid back duly till now,furniture/equipment,250.0,no savings account,1<= < 4 years,4.0,none,4.0,car or other,0,none,rent,2.0,skilled employee / official,1.0,none,yes,0,divorced/separated,0
<0 DM,72.0,existing credits paid back duly till now,radio/television,250.0,no savings account,<1 years,4.0,none,3.0,real estate,1,bank,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
<0 DM,18.0,existing credits paid back duly till now,domestic appliances,18424.0,<100 DM,4<= <7 years,3.0,none,4.0,real estate,0,bank,rent,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,6.0,no credits taken,radio/television,1097.051,no savings account,unemployed,4.0,none,1.0,real estate,1,none,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
<0 DM,15.0,existing credits paid back duly till now,car (new),2482.0903,<100 DM,>=7 years,4.0,none,4.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,12.0,existing credits paid back duly till now,car (new),250.0,<100 DM,>=7 years,3.0,none,2.0,real estate,1,bank,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
<0 DM,48.0,existing credits paid back duly till now,business,250.0,<100 DM,>=7 years,4.0,none,3.0,car or other,1,none,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
0 <= <200 DM,15.0,existing credits paid back duly till now,furniture/equipment,1311.9606,>= 1000 DM,4<= <7 years,4.0,none,3.0,savings agreement/life insurance,1,none,rent,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
<0 DM,15.0,critical account,car (new),1558.3654,<100 DM,<1 years,4.0,none,4.0,real estate,0,none,own,1.0,management/ highly qualified employee,1.0,yes,yes,1,divorced/separated,0
no account,4.0,existing credits paid back duly till now,car (new),4615.524,<100 DM,<1 years,4.0,none,3.0,savings agreement/life insurance,1,bank,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
no account,24.0,existing credits paid back duly till now,car (new),5032.1875,no savings account,1<= < 4 years,4.0,none,4.0,car or other,0,none,own,2.0,unskilled - resident,1.0,none,yes,1,divorced/separated,1
no account,4.0,existing credits paid back duly till now,radio/television,804.1157,<100 DM,unemployed,4.0,none,3.0,car or other,1,none,own,4.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
no account,30.0,existing credits paid back duly till now,furniture/equipment,1207.8656,<100 DM,unemployed,4.0,none,3.0,car or other,1,bank,own,2.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,15.0,critical account,domestic appliances,250.0,<100 DM,4<= <7 years,4.0,none,2.0,car or other,1,none,own,2.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
no account,30.0,existing credits paid back duly till now,car (new),250.0,<100 DM,<1 years,4.0,none,4.0,unknown / no property,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
0 <= <200 DM,15.0,existing credits paid back duly till now,car (used),2914.7808,<100 DM,<1 years,4.0,none,2.0,unknown / no property,1,none,own,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
0 <= <200 DM,24.0,existing credits paid back duly till now,furniture/equipment,18424.0,<100 DM,1<= < 4 years,4.0,none,3.0,car or other,0,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,24.0,critical account,car (new),18424.0,no savings account,4<= <7 years,3.0,none,4.0,car or other,0,none,own,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,0
<0 DM,4.0,existing credits paid back duly till now,radio/television,4738.6753,no savings account,>=7 years,2.0,none,4.0,savings agreement/life insurance,1,none,own,2.0,skilled employee / official,1.0,none,yes,1,married/widowed,1
<0 DM,12.0,existing credits paid back duly till now,furniture/equipment,1549.7305,<100 DM,4<= <7 years,3.0,none,4.0,real estate,0,none,rent,4.0,unskilled - resident,1.0,none,yes,0,divorced/separated,1
0 <= <200 DM,14.0,existing credits paid back duly till now,furniture/equipment,18424.0,<100 DM,<1 years,1.0,none,4.0,unknown / no property,1,none,for free,1.0,unskilled - resident,1.0,none,yes,0,divorced/separated,1
no account,4.0,existing credits paid back duly till now,retraining,4454.64,<100 DM,<1 years,4.0,co-applicant,2.0,savings agreement/life insurance,1,bank,rent,1.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,1
no account,4.0,existing credits paid back duly till now,radio/television,1031.7347,no savings account,1<= < 4 years,2.0,none,2.0,car or other,1,none,rent,1.0,unemployed/ unskilled  - non-resident,1.0,none,yes,1,married/widowed,1
<0 DM,12.0,existing credits paid back duly till now,car (new),1351.1251,<100 DM,4<= <7 years,4.0,none,3.0,car or other,1,store,own,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
0 <= <200 DM,9.0,existing credits paid back duly till now,car (new),4014.6077,<100 DM,1<= < 4 years,2.0,none,3.0,savings agreement/life insurance,1,none,rent,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
<0 DM,18.0,existing credits paid back duly till now,furniture/equipment,18424.0,<100 DM,4<= <7 years,4.0,none,4.0,car or other,1,none,rent,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
0 <= <200 DM,8.0,existing credits paid back duly till now,car (new),1320.8777,<100 DM,1<= < 4 years,3.0,none,2.0,savings agreement/life insurance,1,none,rent,1.0,unemployed/ unskilled  - non-resident,1.0,none,yes,1,divorced/separated,0
no account,4.0,existing credits paid back duly till now,furniture/equipment,18424.0,<100 DM,<1 years,4.0,none,2.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,yes,no,0,divorced/separated,1
no account,57.07043,existing credits paid back duly till now,car (new),5239.679,<100 DM,1<= < 4 years,3.0,none,4.0,savings agreement/life insurance,1,bank,own,1.0,unskilled - resident,1.0,yes,yes,0,divorced/separated,1
0 <= <200 DM,18.0,existing credits paid back duly till now,furniture/equipment,1546.0,<100 DM,<1 years,3.0,none,4.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
<0 DM,18.0,critical account,car (new),3574.621,<100 DM,1<= < 4 years,4.0,none,2.0,real estate,0,none,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
<0 DM,10.0,existing credits paid back duly till now,furniture/equipment,2316.972,<100 DM,4<= <7 years,4.0,guarantor,3.0,savings agreement/life insurance,1,none,for free,1.0,unskilled - resident,1.0,none,yes,1,divorced/separated,0
<0 DM,4.7177234,critical account,furniture/equipment,1940.1946,no savings account,<1 years,4.0,none,2.0,unknown / no property,0,none,rent,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
no account,9.0,existing credits paid back duly till now,radio/television,1039.1039,<100 DM,>=7 years,4.0,none,2.0,savings agreement/life insurance,0,none,own,1.0,unskilled - resident,1.0,yes,yes,0,divorced/separated,1
no account,6.0,existing credits paid back duly till now,car (new),4797.4995,<100 DM,1<= < 4 years,4.0,none,2.0,real estate,0,none,own,1.0,management/ highly qualified employee,1.0,yes,yes,0,married/widowed,1
no account,15.0,delay in paying off,repairs,250.0,>= 1000 DM,1<= < 4 years,3.0,none,2.0,unknown / no property,1,none,for free,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,0
<0 DM,24.0,existing credits paid back duly till now,radio/television,684.22015,<100 DM,1<= < 4 years,4.0,none,4.0,car or other,1,none,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,0
no account,18.0,existing credits paid back duly till now,repairs,3059.6572,<100 DM,<1 years,3.0,none,4.0,savings agreement/life insurance,0,none,for free,1.0,unemployed/ unskilled  - non-resident,1.0,yes,yes,1,married/widowed,1
0 <= <200 DM,12.0,critical account,car (new),1035.294,<100 DM,1<= < 4 years,4.0,none,4.0,car or other,1,none,rent,2.0,unskilled - resident,1.0,none,yes,0,divorced/separated,1
no account,10.0,existing credits paid back duly till now,car (new),1585.2017,no savings account,1<= < 4 years,4.0,none,4.0,car or other,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,0
no account,18.0,existing credits paid back duly till now,radio/television,1345.7435,<100 DM,<1 years,2.0,none,4.0,car or other,1,none,own,1.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,1
no account,36.0,existing credits paid back duly till now,radio/television,1479.1458,>= 1000 DM,1<= < 4 years,4.0,none,4.0,savings agreement/life insurance,1,store,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
no account,12.0,critical account,furniture/equipment,250.0,<100 DM,>=7 years,4.0,none,4.0,car or other,0,none,rent,1.0,skilled employee / official,1.0,yes,yes,1,married/widowed,0
<0 DM,21.0,existing credits paid back duly till now,furniture/equipment,18424.0,<100 DM,>=7 years,4.0,none,1.0,savings agreement/life insurance,0,none,own,1.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,1
no account,24.0,existing credits paid back duly till now,radio/television,603.6256,<100 DM,4<= <7 years,4.0,none,4.0,car or other,1,none,own,1.0,unemployed/ unskilled  - non-resident,1.0,yes,yes,1,married/widowed,1
no account,72.0,existing credits paid back duly till now,radio/television,250.0,<100 DM,unemployed,4.0,none,2.0,savings agreement/life insurance,1,none,own,1.0,management/ highly qualified employee,1.0,none,yes,0,divorced/separated,0
0 <= <200 DM,24.0,existing credits paid back duly till now,furniture/equipment,387.55896,<100 DM,1<= < 4 years,4.0,none,1.0,car or other,0,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,27.0,critical account,car (new),250.0,100 <= <500 DM,1<= < 4 years,4.0,none,2.0,car or other,1,none,rent,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
<0 DM,13.0,existing credits paid back duly till now,car (used),3588.0137,<100 DM,>=7 years,4.0,none,3.5777736,car or other,1,none,for free,2.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
<0 DM,6.0,existing credits paid back duly till now,business,250.0,<100 DM,>=7 years,4.0,none,3.0,real estate,0,none,own,2.0,unskilled - resident,1.0,none,yes,0,divorced/separated,1
<0 DM,24.0,critical account,car (new),625.9773,<100 DM,>=7 years,4.0,none,3.0,car or other,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,42.383297,critical account,car (new),250.0,<100 DM,<1 years,4.0,none,4.0,car or other,0,none,own,2.0,unskilled - resident,1.0,none,yes,1,married/widowed,1
