checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,sex,marital-status,class-label
0 <= <200 DM,12.0,critical account,car (new),1454.1902,<100 DM,4<= <7 years,4.0,none,2.0,car or other,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
0 <= <200 DM,24.0,critical account,car (new),1611.5045,<100 DM,>=7 years,1.0,none,4.0,car or other,1,none,own,1.0,unskilled - resident,1.0,none,yes,1,divorced/separated,1
<0 DM,36.0,no credits taken,radio/television,709.0,<100 DM,<1 years,2.0,none,2.0,real estate,0,bank,own,1.0,unemployed/ unskilled  - non-resident,1.0,yes,yes,1,divorced/separated,1
0 <= <200 DM,15.0,critical account,radio/television,6306.6416,<100 DM,<1 years,1.0,none,4.0,savings agreement/life insurance,1,none,own,1.0,unskilled - resident,1.0,none,yes,1,divorced/separated,1
no account,72.0,delay in paying off,furniture/equipment,250.0,100 <= <500 DM,1<= < 4 years,4.0,none,4.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,0
no account,12.0,existing credits paid back duly till now,business,5329.7476,<100 DM,<1 years,1.0,none,4.0,real estate,1,none,rent,1.0,unskilled - resident,1.0,none,yes,1,divorced/separated,0
no account,72.0,existing credits paid back duly till now,car (new),4151.183,<100 DM,1<= < 4 years,4.0,none,2.0,real estate,1,none,own,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,0
no account,72.0,existing credits paid back duly till now,radio/television,18424.0,500 <= < 1000 DM,4<= <7 years,4.0,none,4.0,real estate,1,none,own,1.0,unskilled - resident,1.0,yes,yes,1,divorced/separated,0
no account,4.0,delay in paying off,furniture/equipment,8441.931,no savings account,1<= < 4 years,2.0,none,2.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
0 <= <200 DM,12.0,existing credits paid back duly till now,radio/television,1507.846,<100 DM,<1 years,3.0,none,1.0,car or other,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
no account,4.0,critical account,radio/television,18424.0,no savings account,4<= <7 years,1.0,none,4.0,real estate,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
<0 DM,24.0,critical account,furniture/equipment,250.0,500 <= < 1000 DM,>=7 years,4.0,none,4.0,car or other,1,bank,rent,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
0 <= <200 DM,6.0,existing credits paid back duly till now,car (used),1164.7499,<100 DM,1<= < 4 years,1.0,none,2.0,savings agreement/life insurance,1,none,for free,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
<0 DM,15.0,existing credits paid back duly till now,repairs,12711.374,<100 DM,4<= <7 years,1.0,none,2.0,savings agreement/life insurance,1,none,rent,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,0
<0 DM,10.0,critical account,radio/television,1966.9823,<100 DM,<1 years,1.0,none,2.0,real estate,1,bank,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,13.0,existing credits paid back duly till now,radio/television,6288.1353,<100 DM,1<= < 4 years,4.0,none,2.0,savings agreement/life insurance,1,none,rent,2.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
no account,12.0,critical account,furniture/equipment,8451.219,<100 DM,1<= < 4 years,4.0,none,1.0,real estate,1,none,own,1.0,unskilled - resident,1.0,none,yes,1,divorced/separated,0
no account,18.0,existing credits paid back duly till now,radio/television,250.0,<100 DM,1<= < 4 years,4.0,none,3.0,car or other,1,none,rent,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,72.0,critical account,car (new),1776.1519,<100 DM,1<= < 4 years,4.0,none,4.0,real estate,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
0 <= <200 DM,18.0,critical account,car (new),1836.8416,<100 DM,>=7 years,2.0,none,4.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
<0 DM,72.0,existing credits paid back duly till now,radio/television,1533.0,<100 DM,>=7 years,4.0,none,4.0,car or other,1,none,own,1.0,unemployed/ unskilled  - non-resident,1.0,none,yes,1,divorced/separated,0
>= 200 DM ,18.0,existing credits paid back duly till now,domestic appliances,250.0,no savings account,<1 years,2.0,guarantor,1.0,unknown / no property,1,none,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
no account,4.0,existing credits paid back duly till now,business,3624.939,<100 DM,1<= < 4 years,1.0,none,4.0,car or other,1,none,own,1.0,unskilled - resident,1.0,yes,yes,0,divorced/separated,0
no account,12.0,existing credits paid back duly till now,car (new),3382.3574,100 <= <500 DM,>=7 years,2.0,none,2.0,car or other,1,bank,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
<0 DM,12.0,critical account,car (new),2141.8826,<100 DM,1<= < 4 years,4.0,guarantor,3.0,car or other,0,none,rent,1.0,unemployed/ unskilled  - non-resident,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,72.0,critical account,education,395.5395,<100 DM,1<= < 4 years,3.0,none,3.0,real estate,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
<0 DM,4.0,existing credits paid back duly till now,business,4712.3105,no savings account,<1 years,2.0,none,3.0,real estate,0,store,own,2.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
no account,18.0,existing credits paid back duly till now,radio/television,3497.5815,100 <= <500 DM,>=7 years,2.0,none,2.0,real estate,1,bank,rent,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
no account,10.0,critical account,furniture/equipment,18424.0,no savings account,>=7 years,1.0,none,2.0,car or other,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
<0 DM,72.0,existing credits paid back duly till now,furniture/equipment,250.0,<100 DM,1<= < 4 years,4.0,none,4.0,real estate,1,none,own,4.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
no account,24.0,existing credits paid back duly till now,business,250.0,100 <= <500 DM,1<= < 4 years,2.0,none,4.0,car or other,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
<0 DM,9.0,existing credits paid back duly till now,car (new),18424.0,<100 DM,1<= < 4 years,1.0,none,2.0,car or other,1,bank,own,1.0,unemployed/ unskilled  - non-resident,1.0,none,yes,0,divorced/separated,1
no account,12.0,existing credits paid back duly till now,furniture/equipment,250.0,<100 DM,4<= <7 years,2.0,none,4.0,car or other,1,none,rent,1.0,management/ highly qualified employee,1.0,none,yes,0,divorced/separated,1
no account,12.0,existing credits paid back duly till now,education,1506.1154,no savings account,1<= < 4 years,3.0,none,2.0,car or other,1,none,own,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
no account,18.0,no credits taken,radio/television,250.0,<100 DM,1<= < 4 years,4.0,none,4.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
no account,24.0,existing credits paid back duly till now,radio/television,250.0,<100 DM,4<= <7 years,4.0,none,4.0,real estate,1,none,rent,2.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
0 <= <200 DM,24.0,existing credits paid back duly till now,car (new),6186.5947,<100 DM,1<= < 4 years,4.0,none,4.0,savings agreement/life insurance,1,none,own,4.0,management/ highly qualified employee,1.0,yes,yes,1,divorced/separated,0
no account,10.0,existing credits paid back duly till now,furniture/equipment,1824.6078,>= 1000 DM,>=7 years,2.0,none,4.0,real estate,0,none,own,1.0,management/ highly qualified employee,1.0,yes,yes,1,divorced/separated,1
<0 DM,18.0,existing credits paid back duly till now,business,1444.8864,no savings account,1<= < 4 years,3.0,none,4.0,unknown / no property,1,none,rent,1.0,unemployed/ unskilled  - non-resident,1.0,yes,yes,1,divorced/separated,0
no account,24.0,existing credits paid back duly till now,radio/television,250.0,<100 DM,<1 years,4.0,none,4.0,savings agreement/life insurance,0,none,own,1.0,unskilled - resident,1.0,none,yes,0,divorced/separated,1
no account,18.0,existing credits paid back duly till now,business,2100.811,no savings account,4<= <7 years,4.0,none,4.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,0
<0 DM,24.0,critical account,furniture/equipment,2288.9858,<100 DM,4<= <7 years,1.0,none,2.0,real estate,1,none,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
no account,15.0,existing credits paid back duly till now,furniture/equipment,250.0,<100 DM,1<= < 4 years,4.0,none,2.0,car or other,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,0
no account,72.0,existing credits paid back duly till now,car (new),18424.0,<100 DM,1<= < 4 years,4.0,none,4.0,car or other,1,none,own,1.0,unemployed/ unskilled  - non-resident,1.0,none,yes,1,divorced/separated,0
<0 DM,4.0,critical account,car (new),18424.0,<100 DM,<1 years,2.0,none,4.0,real estate,1,none,own,2.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,24.0,existing credits paid back duly till now,car (new),3151.5554,no savings account,4<= <7 years,2.0,none,1.0,real estate,1,none,own,1.0,unskilled - resident,1.0,none,yes,0,divorced/separated,1
no account,36.0,existing credits paid back duly till now,radio/television,3501.6802,<100 DM,4<= <7 years,4.0,none,4.0,car or other,1,none,own,1.0,unskilled - resident,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,18.0,existing credits paid back duly till now,furniture/equipment,250.0,<100 DM,1<= < 4 years,4.0,none,2.0,car or other,1,none,own,1.0,unskilled - resident,1.0,yes,yes,1,divorced/separated,0
<0 DM,48.0,existing credits paid back duly till now,car (new),1591.3431,<100 DM,4<= <7 years,4.0,none,1.0,real estate,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,0
<0 DM,42.0,delay in paying off,radio/television,250.0,100 <= <500 DM,1<= < 4 years,4.0,none,4.0,car or other,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,18.0,delay in paying off,car (used),2133.834,<100 DM,<1 years,4.0,none,4.0,real estate,0,none,rent,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,15.0,no credits taken,furniture/equipment,3388.883,100 <= <500 DM,1<= < 4 years,4.0,none,4.0,savings agreement/life insurance,1,bank,for free,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
<0 DM,12.0,existing credits paid back duly till now,domestic appliances,250.0,<100 DM,1<= < 4 years,4.0,none,4.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
<0 DM,42.0,existing credits paid back duly till now,radio/television,433.0,no savings account,1<= < 4 years,4.0,none,1.0,real estate,0,none,own,1.0,unskilled - resident,1.0,none,yes,0,divorced/separated,0
no account,18.0,existing credits paid back duly till now,radio/television,1802.4119,<100 DM,>=7 years,2.0,none,4.0,car or other,1,none,own,1.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,1
no account,12.0,no credits taken,business,2300.0244,500 <= < 1000 DM,1<= < 4 years,4.0,none,4.0,car or other,1,none,own,2.0,unskilled - resident,1.0,yes,yes,1,divorced/separated,1
0 <= <200 DM,24.0,existing credits paid back duly till now,radio/television,18424.0,<100 DM,<1 years,1.0,none,3.0,car or other,1,none,rent,1.0,unskilled - resident,1.0,none,yes,1,divorced/separated,1
<0 DM,12.0,existing credits paid back duly till now,business,250.0,<100 DM,1<= < 4 years,4.0,none,4.0,car or other,1,none,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,0
<0 DM,12.0,delay in paying off,car (new),2406.0,no savings account,4<= <7 years,1.0,none,2.0,savings agreement/life insurance,1,bank,rent,1.0,unskilled - resident,1.0,none,no,1,divorced/separated,1
no account,9.0,existing credits paid back duly till now,radio/television,1335.6951,<100 DM,<1 years,2.0,none,4.0,savings agreement/life insurance,1,none,own,1.0,unemployed/ unskilled  - non-resident,1.0,none,yes,0,divorced/separated,1
<0 DM,72.0,existing credits paid back duly till now,furniture/equipment,1239.1615,<100 DM,1<= < 4 years,4.0,none,4.0,car or other,0,none,for free,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,4.0,existing credits paid back duly till now,radio/television,3060.106,<100 DM,1<= < 4 years,1.0,none,2.0,unknown / no property,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
0 <= <200 DM,24.0,critical account,education,250.0,<100 DM,>=7 years,1.0,none,4.0,car or other,1,none,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,0
<0 DM,12.0,critical account,business,1478.0,100 <= <500 DM,4<= <7 years,3.0,none,2.0,car or other,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,12.0,existing credits paid back duly till now,domestic appliances,250.0,<100 DM,4<= <7 years,4.0,none,3.0,unknown / no property,1,bank,rent,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
no account,72.0,critical account,business,1413.4983,<100 DM,unemployed,4.0,none,4.0,savings agreement/life insurance,1,bank,own,2.0,unskilled - resident,1.0,yes,yes,0,divorced/separated,1
0 <= <200 DM,27.0,existing credits paid back duly till now,car (new),250.0,<100 DM,>=7 years,4.0,none,4.0,unknown / no property,1,none,rent,1.0,management/ highly qualified employee,1.0,yes,yes,1,divorced/separated,0
0 <= <200 DM,24.0,existing credits paid back duly till now,education,250.0,no savings account,4<= <7 years,4.0,none,4.0,car or other,0,none,own,1.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,24.0,delay in paying off,furniture/equipment,18424.0,no savings account,<1 years,2.0,none,4.0,car or other,1,none,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,0
no account,6.0,critical account,car (new),2105.251,<100 DM,<1 years,3.0,none,4.0,car or other,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
<0 DM,72.0,existing credits paid back duly till now,car (new),2862.2666,<100 DM,1<= < 4 years,4.0,none,2.0,unknown / no property,1,none,rent,2.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,0
<0 DM,24.0,critical account,furniture/equipment,250.0,no savings account,>=7 years,2.0,none,2.0,unknown / no property,0,store,own,2.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
<0 DM,72.0,existing credits paid back duly till now,radio/television,1224.6869,<100 DM,1<= < 4 years,4.0,none,4.0,car or other,1,none,own,2.0,unskilled - resident,1.0,yes,yes,1,divorced/separated,0
no account,14.0,existing credits paid back duly till now,business,4009.0806,<100 DM,<1 years,4.0,none,4.0,savings agreement/life insurance,1,none,own,2.0,unskilled - resident,1.0,none,yes,1,divorced/separated,1
no account,24.0,existing credits paid back duly till now,business,6135.7246,<100 DM,1<= < 4 years,1.0,none,2.0,real estate,1,none,own,2.0,unskilled - resident,1.0,none,yes,1,divorced/separated,0
no account,18.682331,critical account,business,2925.0334,no savings account,>=7 years,3.0,none,1.0,real estate,1,none,for free,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,72.0,critical account,domestic appliances,745.8953,no savings account,1<= < 4 years,4.0,none,2.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
<0 DM,18.0,existing credits paid back duly till now,business,2759.337,<100 DM,1<= < 4 years,4.0,none,3.0,car or other,0,none,for free,1.0,unskilled - resident,1.0,yes,yes,1,divorced/separated,1
>= 200 DM ,12.0,critical account,car (new),250.0,no savings account,<1 years,2.0,none,2.0,car or other,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
no account,12.0,existing credits paid back duly till now,car (new),960.1323,<100 DM,<1 years,4.0,none,4.0,car or other,1,none,rent,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
0 <= <200 DM,21.0,existing credits paid back duly till now,radio/television,662.4828,<100 DM,<1 years,4.0,none,2.0,real estate,1,none,rent,1.0,unskilled - resident,1.0,yes,yes,0,divorced/separated,1
no account,72.0,critical account,radio/television,250.0,<100 DM,>=7 years,4.0,none,4.0,savings agreement/life insurance,1,bank,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
no account,72.0,critical account,domestic appliances,9271.392,<100 DM,unemployed,1.0,none,1.0,real estate,1,none,own,2.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,6.0,existing credits paid back duly till now,radio/television,2660.474,no savings account,1<= < 4 years,3.0,none,3.0,real estate,1,none,own,1.0,unskilled - resident,1.0,yes,yes,0,married/widowed,1
0 <= <200 DM,15.0,existing credits paid back duly till now,radio/television,6760.359,500 <= < 1000 DM,4<= <7 years,4.0,co-applicant,3.0,car or other,1,none,rent,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
>= 200 DM ,39.0,critical account,car (new),8485.302,<100 DM,>=7 years,2.0,none,4.0,car or other,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,18.0,all credits at this bank paid back duly,furniture/equipment,4272.0,<100 DM,4<= <7 years,4.0,none,2.0,car or other,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
no account,4.0,critical account,domestic appliances,1391.3188,<100 DM,<1 years,2.0,none,3.0,savings agreement/life insurance,1,bank,own,1.0,unemployed/ unskilled  - non-resident,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,4.0,all credits at this bank paid back duly,car (new),1413.3835,<100 DM,4<= <7 years,4.0,none,4.0,unknown / no property,1,store,for free,1.0,management/ highly qualified employee,1.0,yes,yes,1,divorced/separated,1
no account,72.0,existing credits paid back duly till now,domestic appliances,2864.1401,<100 DM,<1 years,1.0,guarantor,4.0,real estate,0,none,own,4.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,9.0,existing credits paid back duly till now,business,520.4901,<100 DM,1<= < 4 years,4.0,none,3.0,car or other,0,store,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,16.0,delay in paying off,furniture/equipment,1203.6003,<100 DM,4<= <7 years,2.0,none,1.0,car or other,1,none,for free,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,6.0,all credits at this bank paid back duly,radio/television,680.2619,<100 DM,4<= <7 years,2.0,none,4.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
no account,20.654606,delay in paying off,business,923.2401,no savings account,<1 years,4.0,none,4.0,savings agreement/life insurance,0,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,0
no account,6.2020626,existing credits paid back duly till now,furniture/equipment,2816.3867,no savings account,>=7 years,1.0,none,3.0,car or other,1,none,rent,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,72.0,existing credits paid back duly till now,furniture/equipment,2287.1738,no savings account,4<= <7 years,4.0,none,1.0,car or other,1,none,own,1.0,management/ highly qualified employee,1.0,none,yes,0,divorced/separated,1
0 <= <200 DM,72.0,existing credits paid back duly till now,car (new),250.0,<100 DM,1<= < 4 years,4.0,none,4.0,car or other,1,none,own,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,0
no account,12.0,all credits at this bank paid back duly,business,18424.0,no savings account,<1 years,4.0,none,2.0,car or other,1,none,own,1.0,skilled employee / official,1.0,yes,no,1,divorced/separated,1
no account,18.0,existing credits paid back duly till now,radio/television,250.0,<100 DM,1<= < 4 years,4.0,none,4.0,real estate,0,none,rent,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
0 <= <200 DM,15.0,critical account,car (used),2825.772,<100 DM,4<= <7 years,1.0,none,4.0,unknown / no property,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
no account,24.0,existing credits paid back duly till now,radio/television,5847.113,100 <= <500 DM,1<= < 4 years,4.0,none,1.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
<0 DM,18.0,delay in paying off,car (new),1278.2037,<100 DM,1<= < 4 years,2.0,none,4.0,real estate,1,none,rent,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
no account,12.0,existing credits paid back duly till now,furniture/equipment,2141.0442,<100 DM,4<= <7 years,2.0,none,4.0,car or other,1,none,rent,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
>= 200 DM ,12.0,no credits taken,car (used),2872.8728,no savings account,>=7 years,1.0,co-applicant,2.0,savings agreement/life insurance,1,bank,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
no account,15.0,existing credits paid back duly till now,radio/television,250.0,500 <= < 1000 DM,>=7 years,4.0,none,4.0,savings agreement/life insurance,1,bank,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,15.0,existing credits paid back duly till now,furniture/equipment,18424.0,<100 DM,1<= < 4 years,3.0,none,2.0,car or other,1,none,own,4.0,management/ highly qualified employee,1.0,yes,yes,0,divorced/separated,1
0 <= <200 DM,24.0,existing credits paid back duly till now,car (used),2057.2517,<100 DM,<1 years,3.0,none,4.0,real estate,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,0
no account,4.0,existing credits paid back duly till now,radio/television,1449.0,no savings account,1<= < 4 years,1.0,none,3.0,real estate,1,none,rent,1.0,unemployed/ unskilled  - non-resident,1.0,yes,yes,1,divorced/separated,1
no account,12.0,existing credits paid back duly till now,radio/television,1881.2346,no savings account,>=7 years,2.0,none,3.0,car or other,1,none,rent,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
0 <= <200 DM,24.0,critical account,car (new),250.0,no savings account,4<= <7 years,3.0,none,4.0,real estate,1,none,own,1.0,unskilled - resident,1.0,none,yes,0,divorced/separated,1
no account,24.0,no credits taken,car (new),1157.9316,>= 1000 DM,4<= <7 years,1.0,none,4.0,unknown / no property,1,none,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
no account,6.0,existing credits paid back duly till now,radio/television,3226.3623,100 <= <500 DM,1<= < 4 years,1.0,none,1.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,24.0,all credits at this bank paid back duly,car (new),11647.935,<100 DM,1<= < 4 years,3.0,none,2.0,unknown / no property,1,none,rent,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
no account,12.0,no credits taken,business,3379.9705,<100 DM,1<= < 4 years,2.0,none,4.0,savings agreement/life insurance,1,none,own,1.0,management/ highly qualified employee,1.0,yes,yes,1,divorced/separated,0
no account,12.0,delay in paying off,radio/television,2030.6201,<100 DM,>=7 years,2.0,none,4.0,real estate,1,none,rent,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,4.0,existing credits paid back duly till now,furniture/equipment,7482.702,<100 DM,>=7 years,2.0,none,4.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
no account,6.0,existing credits paid back duly till now,car (new),1231.3907,no savings account,>=7 years,3.0,none,4.0,savings agreement/life insurance,1,none,rent,1.0,unskilled - resident,1.0,none,yes,1,divorced/separated,1
no account,72.0,existing credits paid back duly till now,business,250.0,<100 DM,1<= < 4 years,4.0,none,3.0,savings agreement/life insurance,1,none,own,2.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
<0 DM,30.0,critical account,car (used),1282.6124,no savings account,>=7 years,4.0,none,4.0,car or other,1,none,own,1.0,management/ highly qualified employee,1.0,yes,no,0,divorced/separated,0
<0 DM,24.0,delay in paying off,car (new),250.0,<100 DM,<1 years,1.0,none,2.0,real estate,1,none,own,1.0,unskilled - resident,1.0,yes,yes,0,married/widowed,1
0 <= <200 DM,12.0,critical account,furniture/equipment,1610.9265,<100 DM,1<= < 4 years,3.0,none,3.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,0
<0 DM,11.0,existing credits paid back duly till now,car (new),3004.2527,no savings account,1<= < 4 years,3.0,none,3.0,savings agreement/life insurance,1,none,own,1.0,unskilled - resident,1.0,yes,yes,1,divorced/separated,1
no account,4.0,existing credits paid back duly till now,furniture/equipment,2028.0,<100 DM,<1 years,2.0,none,4.0,car or other,1,none,for free,1.0,unskilled - resident,1.0,yes,yes,1,divorced/separated,1
0 <= <200 DM,36.0,existing credits paid back duly till now,car (new),1571.4946,<100 DM,1<= < 4 years,2.0,none,2.0,savings agreement/life insurance,1,none,own,1.0,unskilled - resident,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,12.0,existing credits paid back duly till now,car (new),6758.5835,100 <= <500 DM,>=7 years,4.0,none,3.0,car or other,1,bank,own,1.0,unemployed/ unskilled  - non-resident,1.0,none,yes,1,married/widowed,1
<0 DM,4.0,delay in paying off,furniture/equipment,3521.9165,<100 DM,1<= < 4 years,3.0,none,4.0,savings agreement/life insurance,1,none,for free,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,72.0,existing credits paid back duly till now,furniture/equipment,250.0,no savings account,4<= <7 years,3.0,none,4.0,car or other,1,none,rent,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
0 <= <200 DM,21.0,existing credits paid back duly till now,business,2783.8364,<100 DM,1<= < 4 years,2.0,none,4.0,real estate,1,none,rent,1.0,unskilled - resident,1.0,none,yes,0,divorced/separated,0
<0 DM,72.0,existing credits paid back duly till now,car (new),18424.0,no savings account,>=7 years,1.0,none,1.0,real estate,1,none,own,2.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
no account,8.0,existing credits paid back duly till now,car (used),837.41,<100 DM,1<= < 4 years,4.0,none,4.0,real estate,1,bank,rent,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
no account,6.0,critical account,furniture/equipment,250.0,no savings account,unemployed,4.0,none,1.0,car or other,1,none,own,1.0,unskilled - resident,1.0,yes,yes,1,divorced/separated,0
no account,4.0,existing credits paid back duly till now,domestic appliances,250.0,no savings account,4<= <7 years,1.0,none,3.0,real estate,0,none,rent,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,15.0,existing credits paid back duly till now,others,1819.4298,<100 DM,1<= < 4 years,3.0,none,2.0,car or other,1,none,own,1.0,unemployed/ unskilled  - non-resident,1.0,none,yes,1,divorced/separated,1
no account,12.0,critical account,furniture/equipment,2028.0,<100 DM,4<= <7 years,3.0,none,2.0,car or other,1,none,own,1.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,15.0,existing credits paid back duly till now,domestic appliances,1498.4935,no savings account,4<= <7 years,2.0,none,1.0,real estate,0,none,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,0
no account,39.016304,delay in paying off,car (new),1195.7051,<100 DM,1<= < 4 years,4.0,none,4.0,savings agreement/life insurance,1,none,rent,2.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
<0 DM,4.0,existing credits paid back duly till now,business,5838.856,<100 DM,1<= < 4 years,4.0,none,3.0,real estate,0,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
no account,18.0,existing credits paid back duly till now,business,1825.3395,<100 DM,1<= < 4 years,2.0,none,2.0,car or other,1,none,for free,1.0,unskilled - resident,1.0,yes,yes,1,divorced/separated,1
no account,12.0,critical account,car (new),802.0,<100 DM,unemployed,1.0,none,2.0,unknown / no property,0,bank,rent,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
0 <= <200 DM,7.0,critical account,radio/television,1568.0227,<100 DM,1<= < 4 years,1.0,none,2.0,real estate,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
