,PAYMENT-DAY,QUANT-ADDITIONAL-CARDS,POSTAL-ADDRESS-TYPE,SEX,MARITAL-STATUS,QUANT-DEPENDANTS,EDUCATION-LEVEL,FLAG-RESIDENCIAL-PHONE,RESIDENCE-TYPE,MONTHS-IN-RESIDENCE,FLAG-MOBILE-PHONE,FLAG-EMAIL,PERSONAL-MONTHLY-INCOME,OTHER-INCOMES,FLAG-VISA,FLAG-MASTERCARD,FLAG-DINERS,FLAG-AMERICAN-EXPRESS,FLAG-OTHER-CARDS,QUANT-BANKING-ACCOUNTS,QUANT-SPECIAL-BANKING-ACCOUNTS,PERSONAL-ASSETS-VALUE,QUANT-CARS,COMPANY,FLAG-PROFESSIONAL-PHONE,MONTHS-IN-THE-JOB,OCCUPATION-TYPE,FLAG-HOME-ADDRESS-DOCUMENT,FLAG-RG,FLAG-CPF,FLAG-INCOME-PROOF,PRODUCT,FLAG-ACSP-RECORD,AGE,class-label
5474,5.0,0.0,1.0,0,2.0,2.0,0.0,Y,1.0,8.0,N,0.0,693.04517,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5475,10.0,0.0,1.0,1,2.0,2.0,0.0,N,1.0,228.0,N,1.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,1
5476,1.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,3.0,N,1.0,290.3324,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5477,1.0,0.0,1.0,0,2.0,2.0,0.0,Y,1.0,15.0,N,0.0,198183.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5478,15.0,0.0,1.0,1,1.0,0.0,0.0,N,5.0,20.0,N,1.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,0.0,4.0,0.0,0.0,0.0,0.0,1.0,N,1,1
5479,1.0,0.0,1.0,1,1.0,0.0,0.0,Y,1.0,2.0,N,0.0,1925.0653,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,Y,0.0,4.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5480,21.447756,0.0,1.0,0,2.0,4.0,0.0,Y,1.0,3.0,N,1.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,5.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5481,1.0,0.0,1.0,1,2.0,0.0,0.0,Y,1.0,0.0,N,1.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,0,0
5482,15.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,228.0,N,1.0,1451.5105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,5.0,0.0,0.0,0.0,0.0,2.0,N,1,1
5483,1.0,0.0,1.0,0,1.0,0.0,0.0,Y,1.0,1.0,N,1.0,198183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,1
5484,1.0,0.0,1.0,0,2.0,2.0,0.0,Y,1.0,5.0,N,1.0,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,5.0,0.0,0.0,0.0,0.0,1.0,N,1,1
5485,15.0,0.0,1.0,0,2.0,1.0,0.0,Y,1.0,15.0,N,1.0,449.4104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,7.0,N,1,0
5486,1.0,0.0,1.0,0,5.0,0.0,0.0,Y,1.0,10.0,N,1.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,0,0
5487,15.0,0.0,1.0,0,7.0,0.0,0.0,Y,2.0,13.0,N,1.0,609.57306,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N,0,0
5488,5.0,0.0,1.0,1,2.0,0.0,0.0,N,1.0,6.0,N,1.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,0.0,4.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5489,15.0,0.0,1.0,1,1.0,0.0,0.0,Y,1.0,0.0,N,0.0,289.83252,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,Y,0.0,4.0,0.0,0.0,0.0,0.0,1.0,N,1,1
5490,25.0,0.0,1.0,1,2.0,0.0,0.0,Y,1.0,19.0,N,1.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,1
5491,10.0,0.0,1.0,0,7.0,0.0,0.0,N,1.0,3.0,N,1.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N,0,0
5492,1.0,0.0,1.0,0,7.0,0.0,0.0,Y,1.0,8.0,N,1.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,0.0,4.0,0.0,0.0,0.0,0.0,1.0,N,0,0
5493,10.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,10.0,N,1.0,405.5681,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,N,N,0.0,5.0,0.0,0.0,0.0,0.0,2.0,N,1,1
5494,25.0,0.0,1.0,1,2.0,2.0,0.0,Y,1.0,5.0,N,1.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5495,10.0,0.0,1.0,1,2.0,0.0,0.0,Y,1.0,3.0,N,1.0,624.2052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,1.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5496,10.0,0.0,1.0,0,1.0,0.0,0.0,Y,1.0,228.0,N,1.0,1335.4672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,1
5497,5.0,0.0,1.0,1,2.0,1.0,0.0,Y,1.0,0.0,N,0.0,850.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5498,10.0,0.0,1.0,0,1.0,2.0,0.0,Y,1.0,0.0,N,0.0,343.76752,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,1
5499,10.0,0.0,1.0,1,2.0,0.0,0.0,Y,1.0,15.0,N,1.0,459.80438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N,0,0
5500,1.0,0.0,1.0,0,2.0,14.0,0.0,Y,1.0,1.0,N,0.0,592.9974,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5501,15.0,0.0,1.0,1,2.0,0.0,0.0,Y,1.0,0.0,N,1.0,1288.3679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5502,10.0,0.0,1.0,0,1.0,0.0,0.0,Y,1.0,20.0,N,1.0,548.75745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5503,25.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,0.0,N,1.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,1
5504,10.0,0.0,1.0,1,1.0,0.0,0.0,Y,1.0,10.0,N,1.0,476.44214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,0.0,2.0,0.0,0.0,0.0,0.0,2.0,N,0,1
5505,10.0,0.0,1.0,0,2.0,0.0,0.0,Y,5.0,0.0,N,1.0,689.27875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5506,15.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,228.0,N,0.0,490.9448,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5507,15.0,0.0,1.0,0,1.0,2.0,0.0,Y,1.0,14.0,N,1.0,467.02756,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5508,15.0,0.0,1.0,0,2.0,1.0,0.0,Y,1.0,6.0,N,1.0,198183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5509,20.0,0.0,1.0,0,1.0,0.0,0.0,Y,1.0,0.0,N,1.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,0.0,5.0,0.0,0.0,0.0,0.0,1.0,N,0,0
5510,10.0,0.0,1.0,0,1.0,0.0,0.0,Y,1.0,32.0,N,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,Y,0.0,5.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5511,25.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,1.0,N,0.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,1
5512,15.0,0.0,1.0,1,1.0,0.0,0.0,Y,5.0,0.0,N,1.0,198183.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5513,15.0,0.0,1.0,1,2.0,2.0,0.0,N,1.0,37.0,N,1.0,422.9896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,1.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5514,25.0,0.0,1.0,0,2.0,4.0,0.0,Y,1.0,20.0,N,0.0,2293.2573,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5515,15.0,0.0,1.0,1,2.0,0.0,0.0,Y,1.0,10.0,N,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,Y,0.0,4.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5516,15.0,0.0,1.0,1,2.0,0.0,0.0,Y,1.0,1.0,N,1.0,800.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,1
5517,10.0,0.0,1.0,0,1.0,0.0,0.0,Y,1.0,0.0,N,1.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5518,5.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,15.0,N,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5519,15.0,0.0,1.0,1,2.0,0.0,0.0,Y,1.0,228.0,N,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,N,0.0,2.0,0.0,0.0,0.0,0.0,2.0,N,1,0
5520,5.0,0.0,1.0,1,2.0,2.0,0.0,Y,1.0,2.0,N,1.0,1000.1776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5521,10.0,0.0,1.0,1,7.0,0.0,0.0,N,1.0,12.0,N,1.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,0,0
5522,5.0,0.0,1.0,1,2.0,0.0,0.0,Y,1.0,20.0,N,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,Y,0.0,5.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5523,15.0,0.0,1.0,1,2.0,0.0,0.0,N,1.0,15.997448,N,0.0,400.60162,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,5.0,0.0,0.0,0.0,0.0,1.0,N,1,1
5524,15.0,0.0,1.0,0,1.0,0.0,0.0,Y,1.0,0.0,N,1.0,198183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5525,10.0,0.0,1.0,0,2.0,0.0,0.0,N,1.0,1.0,N,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5526,10.0,0.0,1.0,1,2.0,2.0,0.0,Y,1.0,13.0,N,1.0,1204.9744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,1
5527,15.0,0.0,2.0,0,2.0,2.0,0.0,Y,1.0,0.0,N,1.0,198183.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,0,0
5528,15.0,0.0,1.0,0,2.0,1.0,0.0,Y,1.0,4.0,N,1.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5529,20.0,0.0,1.0,0,7.0,0.0,0.0,Y,1.0,25.0,N,1.0,752.1168,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5530,1.0,0.0,1.0,0,1.0,0.0,0.0,Y,1.0,1.0,N,1.0,406.50378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5531,10.0,0.0,1.0,0,6.0,0.0,0.0,Y,1.0,10.0,N,1.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,1
5532,10.0,0.0,1.0,0,7.0,2.0,0.0,N,1.0,22.0,N,1.0,525.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,1.0,0.0,0.0,0.0,0.0,1.0,N,0,0
5533,25.0,0.0,1.0,0,1.0,2.0,0.0,Y,1.0,0.0,N,1.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,4.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5534,10.0,0.0,1.0,1,2.0,0.0,0.0,N,1.0,20.0,N,1.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,500000.0,1.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5535,25.0,0.0,1.0,0,2.0,2.0,0.0,Y,1.0,5.0,N,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,1.0,0.0,0.0,0.0,0.0,1.0,N,1,1
5536,15.0,0.0,1.0,0,6.0,0.0,0.0,Y,1.0,15.0,N,1.0,382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5537,20.0,0.0,1.0,0,1.0,0.0,0.0,Y,1.0,0.0,N,1.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,1
5538,10.0,0.0,1.0,0,1.0,0.0,0.0,Y,1.0,8.0,N,1.0,350.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,1
5539,10.0,0.0,1.0,1,2.0,0.0,0.0,Y,1.0,0.0,N,1.0,679.98663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,2.0,N,0,0
5540,20.0,0.0,1.0,1,2.0,0.0,0.0,N,1.0,2.0,N,1.0,480.69263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,4.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5541,20.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,1.0,N,0.0,1538.5776,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5542,10.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,0.0,N,1.0,505.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,2.0,N,1,0
5543,5.0,0.0,1.0,1,2.0,2.0,0.0,Y,1.0,0.0,N,0.0,350.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,Y,0.0,3.0,0.0,0.0,0.0,0.0,1.0,N,1,1
5544,15.0,0.0,1.0,0,1.0,2.0,0.0,Y,1.0,228.0,N,1.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,N,N,0.0,5.0,0.0,0.0,0.0,0.0,7.0,N,1,0
5545,10.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,3.0,N,1.0,710.04407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,0,0
5546,10.0,0.0,1.0,1,2.0,3.0,0.0,Y,1.0,9.0,N,1.0,750.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5547,20.0,0.0,1.0,0,1.0,1.0,0.0,Y,1.0,0.0,N,1.0,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,5.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5548,10.0,0.0,1.0,1,1.0,2.0,0.0,Y,1.0,16.0,N,0.0,198183.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5549,25.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,1.0,N,1.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,N,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N,0,1
5550,1.0,0.0,1.0,1,2.0,0.0,0.0,Y,1.0,6.0,N,1.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5551,25.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,20.0,N,0.0,565.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,N,0.0,5.0,0.0,0.0,0.0,0.0,1.0,N,0,1
5552,1.0,0.0,1.0,1,2.0,1.0,0.0,Y,1.0,10.0,N,1.0,350.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5553,15.0,0.0,1.0,1,2.0,0.0,0.0,Y,1.0,5.0,N,1.0,690.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5554,20.0,0.0,1.0,0,1.0,0.0,0.0,Y,1.0,1.0,N,1.0,869.62164,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5555,10.0,0.0,1.0,1,1.0,0.0,0.0,Y,1.0,0.0,N,1.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,0.0,2.0,0.0,0.0,0.0,0.0,2.0,N,0,0
5556,10.0,0.0,1.0,0,1.0,0.0,0.0,Y,5.0,9.0,N,1.0,2606.9524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,4.0,0.0,0.0,0.0,0.0,1.0,N,1,1
5557,15.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,7.0,N,1.0,345.20883,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,N,0.0,1.0,0.0,0.0,0.0,0.0,2.0,N,1,0
5558,1.0,0.0,1.0,1,2.0,3.0,0.0,Y,1.0,35.0,N,1.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25000.0,1.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5559,15.0,0.0,1.0,0,2.0,1.0,0.0,Y,1.0,1.0,N,0.0,564.43524,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,5.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5560,25.0,0.0,1.0,0,1.0,0.0,0.0,Y,1.0,1.0,N,1.0,479.5426,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5561,1.0,0.0,1.0,0,1.0,0.0,0.0,Y,1.0,1.0,N,1.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N,0,0
5562,25.0,0.0,1.0,1,2.0,0.0,0.0,Y,1.0,0.0,N,1.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,0,0
5563,10.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,1.0,N,0.0,540.2055,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N,0,0
5564,1.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,12.0,N,1.0,386.07147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,0.0,1.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5565,15.0,0.0,1.0,1,1.0,0.0,0.0,Y,1.0,1.0,N,1.0,220.42297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5566,25.0,0.0,1.0,0,1.0,0.0,0.0,N,1.0,2.0,N,1.0,568.55383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5567,10.0,0.0,1.0,0,5.0,0.0,0.0,Y,1.0,8.0,N,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,N,0.0,1.0,0.0,0.0,0.0,0.0,1.0,N,0,1
5568,25.0,0.0,1.0,1,2.0,2.0,0.0,Y,1.0,10.0,N,1.0,738.1441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5569,10.0,0.0,1.0,0,1.0,0.0,0.0,N,1.0,16.0,N,1.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5570,25.0,0.0,1.0,0,1.0,0.0,0.0,Y,1.0,16.0,N,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,4.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5571,25.0,0.0,1.0,1,2.0,0.0,0.0,Y,1.0,7.0,N,1.0,822.1586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,1
5572,10.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,228.0,N,1.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,2.0,N,0,1
5573,1.0,0.0,1.0,1,4.0,0.0,0.0,Y,1.0,4.0,N,1.0,440.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
5574,25.0,0.0,1.0,0,1.0,0.0,0.0,Y,1.0,228.0,N,1.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,7.0,N,1,0
5575,25.0,0.0,1.0,0,5.0,2.0,0.0,N,1.0,2.0,N,1.0,1386.6445,6136.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,Y,0.0,4.0,0.0,0.0,0.0,0.0,7.0,N,1,0
5576,15.0,0.0,1.0,0,1.0,0.0,0.0,N,1.0,0.0,N,1.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,N,N,0.0,1.0,0.0,0.0,0.0,0.0,2.0,N,1,1
5577,1.0,0.0,1.0,1,2.0,0.0,0.0,Y,1.0,30.0,N,1.0,198183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,1
