LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,class-label
800000.0,2.0,1.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,67680.92,58232.535,335341.8,891586.0,28390.787,57788.36,873552.0,5000.0,3000.0,3000.0,5000.0,5565.6294,0
160000.0,2.0,3.0,2.0,25<=x<=65,0.0,2.0,2.0,0.0,0.0,0.0,28446.13,7708.4062,19535.855,5882.374,15962.136,20416.459,4022.845,1500.0,256.99158,3500.0,2000.0,2500.0,1
50000.0,2.0,1.0,2.0,25<=x<=65,1.0,0.0,0.0,0.0,2.0,0.0,11828.201,7402.1753,17914.08,28911.305,19322.475,17985.666,5406.885,0.0,526.2458,0.0,0.0,6000.0,1
160000.0,1.0,1.0,2.0,25<=x<=65,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,912.7686,2479.1313,-157264.0,0.0,7181.839,516.9778,1500.0,0.0,2000.0,1743.0023,1000.0,937.33887,0
50000.0,2.0,2.0,1.0,25<=x<=65,0.0,-1.0,0.0,0.0,0.0,0.0,60109.273,122527.11,34660.77,65001.086,126888.48,39887.99,1372.9473,4000.0,9001.321,1263.273,1000.0,1000.0,0
190000.0,2.0,2.0,2.0,25<=x<=65,-2.0,-2.0,-1.0,-2.0,-2.0,-1.0,1214.8868,-26214.0,1211.7921,0.0,-81334.0,0.0,630.30475,2000.0,0.0,1500.0,0.0,944.5344,0
70000.0,2.0,2.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,36093.25,21063.457,11531.75,5943.7407,7645.6367,13992.564,3000.0,390.19217,0.0,136.69443,1461.1665,1715.337,0
150000.0,2.0,6.0,2.0,25<=x<=65,-2.0,0.0,0.0,-1.0,-2.0,-2.0,18122.951,5962.985,6820.6597,-50616.0,0.0,0.0,3373.7786,5000.0,1579.9324,3000.0,1130.5173,5974.405,0
30000.0,1.0,2.0,0.0,25<=x<=65,0.0,2.0,0.0,0.0,0.0,0.0,25013.543,1475.3722,14845.357,2390.7944,11965.874,8565.895,0.0,0.0,0.0,914.19635,828.019,1500.0,0
150000.0,2.0,2.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,-2.0,-2.0,17100.22,18606.436,1708.0267,550.54156,3573.4392,1320.704,0.0,1300.0,3399.5547,0.0,2300.0,0.0,1
50000.0,1.0,2.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,29235.262,13065.912,24220.865,19540.062,30133.8,18296.062,1000.0,2000.0,0.0,2411.3875,341.1879,2000.0,0
50000.0,2.0,6.0,2.0,25<=x<=65,1.0,0.0,0.0,2.0,0.0,0.0,66817.27,139152.27,48687.24,40860.46,45603.164,53539.59,2400.0,3100.0,4500.0,1000.0,7000.0,1000.0,0
10000.0,1.0,2.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,26538.055,19412.93,23037.145,5434.2827,26560.072,19492.035,657.1283,0.0,1.8036922,2846.734,2634.4534,13.078543,0
800000.0,2.0,0.0,0.0,25<=x<=65,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-26214.0,-157264.0,599.3889,1714.3585,1496.9376,0.0,0.0,0.0,0.0,0.0,0.0,0
280000.0,2.0,2.0,2.0,x<25 or x>65,0.0,-2.0,-2.0,0.0,0.0,0.0,3799.1956,6489.2305,1099.1117,1304.26,11605.694,2102.4165,1744.2336,1500.0,2500.0,1701.7131,2000.0,1058.5514,1
80000.0,1.0,1.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,31454.271,17879.283,49013.848,25137.816,19182.408,19271.76,390.0,0.0,114.30687,1991.4541,2578.4016,1500.0,0
50000.0,1.0,1.0,2.0,25<=x<=65,1.0,0.0,0.0,0.0,0.0,8.0,33075.473,51185.246,11389.01,49055.47,927171.0,2469.3394,0.0,0.0,28966.621,2000.0,0.0,77.929955,0
180000.0,2.0,3.0,1.0,25<=x<=65,0.0,7.0,2.0,2.0,0.0,0.0,2496.6206,316.0,399.67462,1667.3828,801.2056,525.2042,2000.0,1009.7393,1500.0,1900.0,1611.7933,0.0,0
100000.0,2.0,3.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,59537.19,80935.76,67537.76,60779.254,65553.52,58484.35,3500.0,6000.0,5000.0,3000.0,2953.9238,1000.0,0
246006.16,2.0,1.0,2.0,25<=x<=65,-2.0,0.0,0.0,0.0,0.0,-1.0,11351.169,16257.733,22102.91,748.95844,0.0,1240.6418,9000.0,3001.4492,0.0,0.0,0.0,89.649284,1
50000.0,2.0,3.0,2.0,25<=x<=65,1.0,0.0,0.0,0.0,0.0,0.0,7964.213,25756.578,8566.474,31140.064,13302.945,1509.7915,241.46246,0.0,3769.079,0.0,0.0,0.0,0
130000.0,2.0,3.0,1.0,25<=x<=65,0.0,-2.0,-2.0,-2.0,-2.0,-1.0,8310.597,10319.693,9688.323,15407.09,1955.1967,9730.05,1598.6617,3199.2817,400.0,1255.0298,7339.7095,2000.0,1
450000.0,1.0,1.0,1.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,66497.09,52895.938,855086.0,891586.0,43136.86,120284.32,13597.513,5602.8105,28829.803,5000.0,4373.5703,3000.0,0
240000.0,2.0,2.0,2.0,25<=x<=65,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1900.8015,5889.3105,817.3282,1870.3417,7196.415,0.0,2000.0,1500.0,9152.896,3500.0,1000.0,278.19315,0
200000.0,2.0,1.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,58466.56,71478.31,66964.85,60708.21,44254.453,90496.1,4271.9683,4887.116,2096.75,4094.4766,6000.0,6651.457,0
800000.0,1.0,1.0,2.0,25<=x<=65,-1.0,0.0,-1.0,0.0,0.0,0.0,18098.059,8229.538,30976.783,10317.1045,3337.8042,8440.118,873552.0,5000.0,6000.0,6690.943,3000.0,4860.727,0
210000.0,2.0,2.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,-2.0,-2.0,12207.934,47228.703,399.57663,0.0,1484.9618,0.0,1472.7229,1200.8047,9948.405,0.0,787.74756,0.0,0
110000.0,1.0,2.0,1.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,21859.496,15994.268,17239.625,17552.162,18368.453,19644.512,0.0,8044.512,9482.669,0.0,426529.0,4603.2603,1
10000.0,2.0,2.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,-1.0,7628.838,19185.45,15791.689,8706.905,4170.591,1922.3259,2100.0,0.0,0.0,0.0,0.0,0.0,0
210000.0,1.0,2.0,1.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,71218.375,66598.08,70875.625,33955.27,35847.008,40713.484,3351.7002,3000.0,5000.0,2502.0588,4600.0,3124.2124,0
160000.0,2.0,1.0,0.0,25<=x<=65,-1.0,0.0,-1.0,-2.0,-2.0,-2.0,-11545.0,-26214.0,390.0,0.0,-81334.0,-150953.0,0.0,0.0,0.0,0.0,0.0,0.0,0
240000.0,2.0,1.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,2.0,69767.875,103025.484,120537.914,52747.242,27084.412,20898.227,11789.705,3211.9126,1000.0,2116.3206,1000.0,1595.9481,0
140000.0,2.0,2.0,1.0,25<=x<=65,-2.0,0.0,-1.0,-2.0,-2.0,-2.0,19835.178,7859.273,496.34857,-50616.0,0.0,-12.361191,1356.016,0.0,0.0,0.0,0.0,1.0,1
230000.0,1.0,6.0,1.0,25<=x<=65,-1.0,0.0,0.0,0.0,0.0,-1.0,-19.585768,-26214.0,-157264.0,4213.052,1445.033,303.5809,0.0,1111.3035,1000.0,0.0,462.2242,1231.2861,0
80000.0,2.0,2.0,1.0,x<25 or x>65,0.0,-2.0,-1.0,-2.0,-2.0,-2.0,6012.2656,1887.7101,2477.4824,-50616.0,-650.3889,2289.0305,0.0,189.43233,0.0,0.0,1000.0,0.0,0
220000.0,2.0,1.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,69964.38,25637.959,49776.527,48085.312,28318.996,32059.055,3188.0925,20570.254,281.56906,8813.994,1000.0,5299.6934,0
100000.0,2.0,1.0,2.0,25<=x<=65,-1.0,0.0,0.0,2.0,0.0,0.0,1012.45917,0.0,15883.372,2137.1792,-677.87067,0.0,1600.0,2584.5935,0.0,0.0,0.0,0.0,0
80000.0,2.0,2.0,0.0,25<=x<=65,0.0,-1.0,-1.0,0.0,0.0,0.0,42017.047,20837.588,17972.564,13805.8,26772.947,17480.596,3000.0,5386.8325,1461.8951,3930.796,700.0,1700.0,0
30000.0,2.0,1.0,1.0,25<=x<=65,1.0,5.174842,7.0,-2.0,-2.0,-2.0,15154.84,3128.1184,1889.1943,-856.2203,389.11615,1082.5763,1200.0,0.0,0.0,0.0,0.0,0.0,1
469630.4,2.0,2.0,2.0,25<=x<=65,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-11545.0,-26214.0,-157264.0,0.0,-81334.0,-150953.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,2.0,2.0,2.0,25<=x<=65,0.0,0.0,2.0,0.0,-1.0,-2.0,74254.61,88734.16,21106.316,856.2139,2250.1243,3698.1484,2214.6064,2000.0,840.6874,0.0,500.0,0.0,0
180000.0,2.0,2.0,1.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,147680.47,175994.47,96971.734,103010.72,927171.0,94261.87,2830.612,4132.4224,1274.8754,4126.535,2368.9739,5221.91,0
130000.0,2.0,2.0,2.0,25<=x<=65,0.0,-1.0,0.0,0.0,0.0,0.0,39773.96,49557.72,28017.861,18886.316,47220.96,45708.26,4000.0,8333.394,896040.0,7035.084,426529.0,1874.3853,0
240000.0,2.0,2.0,3.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,239065.06,671563.0,221927.03,86639.42,124737.69,70000.02,3000.0,8390.728,3008.5012,281225.0,426529.0,7832.6953,0
80000.0,1.0,3.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,30051.773,54307.047,51047.742,37531.56,32399.1,18179.965,3008.2527,1227.2478,3000.0,1154.139,1048.6857,597.30273,0
150000.0,1.0,1.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,2.0,78244.914,89820.31,182973.81,891586.0,927171.0,527711.0,873552.0,2000.0,896040.0,281225.0,426529.0,6404.431,0
230000.0,1.0,1.0,2.0,25<=x<=65,-2.0,-2.0,-2.0,-2.0,-1.0,0.0,4046.353,8661.078,8487.346,17685.014,26294.22,8643.397,7705.4043,2306.74,896040.0,281225.0,2609.9006,4000.0,0
50000.0,2.0,1.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,25086.273,19387.44,17679.771,21988.291,27876.057,48922.95,1800.0,1699.1519,0.0,0.0,2728.3062,7994.422,0
50000.0,2.0,2.0,2.0,25<=x<=65,0.0,2.0,0.0,7.0,2.0,0.0,3707.6272,6168.312,13865.4375,24653.318,12986.863,31117.025,0.0,0.0,0.0,0.0,5398.311,0.0,0
200000.0,2.0,3.0,1.0,25<=x<=65,0.0,0.0,-1.0,0.0,0.0,0.0,46790.066,41410.38,28077.18,16298.171,13605.771,9581.904,9888.015,15000.0,4334.634,1750.2643,1800.0049,4553.6123,0
223896.98,2.0,1.0,1.0,25<=x<=65,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-26214.0,6261.253,596.41406,-81334.0,-150953.0,1431.6932,2500.0,0.0,642.50037,0.0,0.0,0
300000.0,2.0,1.0,1.0,25<=x<=65,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-11545.0,-26214.0,-157264.0,0.0,0.0,-150953.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120000.0,2.0,1.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,77975.55,82350.59,81389.375,155802.25,927171.0,527711.0,6500.034,3004.5352,2004.084,6500.2188,2475.4314,2367.7512,0
80000.0,2.0,1.0,1.0,25<=x<=65,0.0,-2.0,-1.0,-2.0,-2.0,-2.0,-11545.0,-26214.0,-157264.0,0.0,0.0,1520.5046,0.0,0.0,0.0,0.0,923.67377,0.0,0
50000.0,2.0,2.0,1.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,49131.035,23642.85,25730.883,21619.756,37558.094,33382.895,2000.0,1000.0,387.79767,1300.0,1049.4557,3000.0,0
100000.0,2.0,1.0,2.0,25<=x<=65,-2.0,-1.0,-1.0,-2.0,-2.0,0.0,-11545.0,883.93365,-157264.0,396.0,12219.059,0.0,0.0,0.0,5500.0,1050.2365,0.0,3000.0,0
148551.05,1.0,6.0,2.0,25<=x<=65,0.0,2.0,0.0,0.0,0.0,0.0,84943.96,32191.4,37474.816,13224.134,28267.648,19696.041,336.399,37171.4,2000.0,2002.2146,3700.0,3000.0,0
80000.0,2.0,1.0,2.0,25<=x<=65,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,86.73121,1246.0453,4041.7986,3088.9807,-864.62463,780.0,4000.546,1600.0,1000.0,1776.1482,1000.0,5000.0,0
150000.0,2.0,2.0,1.0,25<=x<=65,0.0,-1.0,-1.0,-2.0,-2.0,-2.0,325.7695,0.0,-1949.47,390.0,0.0,631.1656,1300.0,0.0,0.0,0.0,1000.0,0.0,0
30000.0,2.0,1.0,1.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,-2.0,1146.5698,2485.3079,0.0,2190.3528,3692.654,1714.0735,6.968302,0.0,0.0,0.0,0.0,0.0,1
170000.0,2.0,2.0,2.0,25<=x<=65,0.0,-2.0,-2.0,-2.0,-1.0,0.0,0.0,-26214.0,-157264.0,1736.8682,1821.9757,469.07172,0.0,0.0,1058.0905,5000.0,2000.0,700.0,0
130000.0,1.0,2.0,1.0,25<=x<=65,-1.0,0.0,0.0,-1.0,0.0,0.0,28186.605,11586.633,18921.102,13545.836,18955.867,10495.815,2537.331,16857.293,15052.95,8207.004,2099.887,5000.0,0
40000.0,2.0,2.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,25164.99,26323.797,31408.916,15375.34,11172.028,5423.6616,2772.6838,1553.2275,1500.0,228.07257,0.0,1489.642,1
250000.0,2.0,2.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,60973.57,82349.54,855086.0,891586.0,76418.06,110413.34,10252.7295,5697.942,6655.1304,3000.0,3848.853,1000.0,0
200000.0,1.0,2.0,1.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,62938.254,212872.69,221925.23,891586.0,76827.07,59385.52,4760.987,1215471.0,3000.0,12013.441,2242.5781,3000.0,0
230000.0,2.0,1.0,1.0,25<=x<=65,0.0,0.0,0.0,-1.0,0.0,0.0,17808.65,18594.812,5878.7163,6507.5693,17939.506,3796.7192,5642.029,0.0,2721.7173,1506.7767,0.0,7759.493,0
270000.0,2.0,2.0,1.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,42526.664,43012.85,47951.523,30656.803,20428.625,31669.508,9485.768,5500.0,896040.0,2000.0,426529.0,8002.2793,0
70000.0,1.0,2.0,1.0,25<=x<=65,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-11545.0,-26214.0,-157264.0,0.0,-81334.0,-193.85555,0.0,0.0,0.0,0.0,0.0,0.0,0
80000.0,1.0,2.0,1.0,25<=x<=65,0.0,0.0,0.0,2.0,0.0,0.0,25085.844,23260.56,33911.695,50815.52,29933.05,44661.375,0.0,3244.4678,1288.9702,0.0,2702.6304,2000.0,1
120000.0,1.0,1.0,2.0,25<=x<=65,1.0,7.0,2.0,7.0,0.0,0.0,19215.123,19778.008,57854.26,106097.92,63456.434,98538.195,0.0,1500.0,1900.0,0.0,426529.0,0.0,1
110000.0,2.0,2.0,1.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,60667.754,45298.832,27600.203,28406.738,82982.14,55230.668,2400.0,3447.979,896040.0,6000.0,3500.0,2700.0,0
50000.0,2.0,2.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,3737.1907,4137.09,11835.424,18748.293,9754.013,8593.044,2000.0,0.0,0.0,0.0,0.0,0.0,0
150000.0,2.0,6.0,1.0,x<25 or x>65,1.0,0.0,0.0,0.0,0.0,0.0,8950.02,3439.481,-157264.0,909.91156,8581.245,0.0,0.0,0.0,10000.0,2500.0,0.0,0.0,0
30000.0,2.0,1.0,1.0,25<=x<=65,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,664.67456,0.0,0.0,-50616.0,-81334.0,-150953.0,0.0,0.0,0.0,0.0,0.0,0.0,1
160000.0,2.0,2.0,2.0,25<=x<=65,0.0,2.0,2.0,0.0,0.0,0.0,23183.566,37099.746,6850.34,2312.2666,16662.748,3587.29,2552.9756,2009.0286,1552.7369,2007.8867,790.98773,0.0,1
80000.0,1.0,2.0,2.0,25<=x<=65,0.0,0.0,0.0,-2.0,-2.0,-2.0,2864.9287,7320.119,-200.24727,-50616.0,3612.7878,-597.31134,1767.9513,0.0,0.0,0.0,0.0,0.0,0
120000.0,2.0,2.0,2.0,x<25 or x>65,0.0,0.0,0.0,0.0,0.0,0.0,16190.152,26999.7,5496.3325,18735.05,17285.17,13211.769,2251.835,1215471.0,896040.0,1310.4371,5282.1147,1105.8331,0
140000.0,2.0,1.0,1.0,25<=x<=65,-1.058226,0.0,0.0,-1.0,-1.0,-1.0,36327.273,35543.047,27416.584,904.3588,8130.6934,11769.613,6152.3257,5366.4365,3984.21,2185.306,2000.0,3032.5935,0
10000.0,1.0,1.0,2.0,x<25 or x>65,8.0,7.0,7.0,0.0,0.0,0.0,966.25287,0.0,1529.8181,8898.919,8515.373,4586.097,0.0,0.0,0.0,0.0,0.0,0.0,0
150000.0,2.0,1.0,1.0,25<=x<=65,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,6454.7773,2083.949,9376.562,12823.161,33080.97,49194.766,6003.5425,2757.7927,4316.1343,281225.0,36459.45,443001.0,0
130000.0,2.0,2.0,2.0,25<=x<=65,0.0,-1.0,0.0,0.0,0.0,-1.0,14337.762,6843.7773,10392.01,8989.114,0.0,0.0,2000.0,4000.0,0.0,1558.2793,390.0,1601.7299,0
110000.0,1.0,6.0,0.0,25<=x<=65,0.0,2.0,0.0,0.0,0.0,0.0,56335.47,33775.0,87700.01,65579.945,31592.867,17016.203,1466.5082,2000.0,2751.9834,2000.0,1056.3987,1500.0,1
100000.0,2.0,2.0,1.0,25<=x<=65,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2257.1992,6644.298,-157264.0,-50616.0,-81334.0,-150953.0,0.0,0.0,0.0,0.0,0.0,0.0,0
150000.0,2.0,2.0,1.0,25<=x<=65,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-11545.0,-26214.0,-157264.0,-50616.0,-81334.0,-150953.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,1.0,2.0,1.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,69815.35,134307.34,147073.4,301596.75,927171.0,80371.36,2000.0,6485.647,896040.0,2001.3005,2888.9812,2259.7988,0
80000.0,1.0,2.0,0.0,x<25 or x>65,0.0,0.0,0.0,0.0,0.0,0.0,285432.03,106061.23,75170.76,64888.516,927171.0,222610.88,2014.0986,13397.781,1200.0,281225.0,1500.0,4939.7817,0
160000.0,2.0,3.0,1.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,172152.48,671563.0,139384.16,94607.34,146470.61,86275.32,5000.0,15942.295,896040.0,20227.428,4210.2114,3907.6406,0
160000.0,2.0,2.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,48930.305,30905.332,42798.516,34067.375,29687.205,27698.969,2000.0,2000.0,0.0,1737.2075,1716.1339,1759.572,0
120000.0,2.0,2.0,2.0,25<=x<=65,1.0,0.0,0.0,0.0,2.0,2.0,24070.541,25022.98,16806.965,8566.725,15897.603,13484.118,873552.0,0.0,400.0,2600.0,0.0,3001.4448,1
50000.0,2.0,2.0,1.0,25<=x<=65,0.0,2.0,0.0,-1.0,-2.0,-2.0,7289.874,-26214.0,7243.8545,-50616.0,-81334.0,2445.2544,0.0,0.0,0.0,0.0,0.0,0.0,1
80000.0,1.0,1.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,13607.784,15400.665,17840.184,6229.3696,13084.13,7403.1924,4000.0,4000.0,0.0,2000.0,0.0,1988.2755,0
90464.164,1.0,1.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,2.0,7823.2803,22682.781,9047.541,3192.438,13220.684,0.0,3023.6238,1972.0938,1600.0,1891.0892,0.0,0.0,0
150000.0,1.0,2.0,2.0,25<=x<=65,-2.0,-1.0,-2.0,-1.0,-1.0,-1.0,830.79535,0.0,0.0,-50616.0,594.7268,-150953.0,1002.9796,10.9274645,0.0,900.0,0.0,4215.6597,1
260000.0,1.0,0.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,75960.125,29647.025,156906.48,105502.86,36464.133,81239.055,5549.376,3076.7312,2000.0,90789.34,5867.879,6500.0,0
10000.0,1.0,2.0,1.0,25<=x<=65,1.0,0.0,0.0,0.0,0.0,0.0,48483.465,71701.484,54645.773,53063.723,71409.36,34451.938,2183.8044,1215471.0,3800.3328,3521.5095,1397.8129,3592.8186,0
553654.06,1.0,2.0,0.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,2.0,964511.0,671563.0,855086.0,891586.0,927171.0,527711.0,8007.684,1215471.0,896040.0,281225.0,426529.0,4621.439,0
80000.0,2.0,2.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,2.0,0.0,12745.337,13541.524,25034.373,42498.695,28959.55,26845.488,1975.9296,1000.0,1051.2152,0.0,1216.5156,2000.0,1
280000.0,1.0,1.0,3.0,25<=x<=65,0.0,-1.0,-2.0,-2.0,-2.0,-2.0,780.0,0.0,-157264.0,-50616.0,-81334.0,-150953.0,0.0,1.6371664,0.0,0.0,0.0,0.0,0
160000.0,2.0,1.0,2.0,25<=x<=65,0.0,0.0,-1.0,7.0,2.0,8.0,35028.46,43495.35,31456.85,7925.7583,18097.895,2917.829,12000.0,10428.826,0.0,1719.6665,0.0,0.0,1
30000.0,2.0,2.0,2.0,25<=x<=65,1.0,0.0,0.0,0.0,8.0,0.0,15671.692,10477.971,7682.125,9516.829,17748.814,13409.081,5000.0,0.0,1000.0,0.0,0.0,1443.2335,0
210000.0,2.0,2.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,2.0,197259.22,671563.0,855086.0,891586.0,927171.0,527711.0,5000.0,1215471.0,9000.0,281225.0,10730.36,2500.0,0
210000.0,2.0,2.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,32532.117,55139.004,49729.277,49617.656,16529.127,23952.908,4000.0,3773.6628,1500.0,1241.181,2928.323,2000.0,0
150000.0,2.0,0.0,1.0,25<=x<=65,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,390.0,1915.2102,0.0,-81334.0,-150953.0,0.0,0.0,0.0,0.0,0.0,0.0,0
150000.0,1.0,2.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,101790.88,121706.05,155411.14,129984.3,133748.42,275292.7,3237.594,1215471.0,896040.0,6770.428,10000.0,2416.5955,0
200000.0,2.0,2.0,2.0,25<=x<=65,-1.0,-2.0,-2.0,-2.0,-1.0,0.0,9626.523,10760.867,18666.258,12000.75,5103.4316,10000.625,873552.0,6000.0,2600.0,84926.13,3000.0,509.63068,0
150000.0,2.0,2.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,115607.07,79421.164,72601.57,46803.188,75773.59,71972.31,4362.072,4000.0,1300.0,5642.736,2000.0,2000.0,0
60000.0,2.0,2.0,2.0,25<=x<=65,0.0,7.0,0.0,0.0,0.0,0.0,47380.457,44170.473,26830.871,45946.027,184802.05,88103.05,0.0,525.8885,6976.5933,1968.7065,6737.8306,4000.0,0
180000.0,2.0,1.0,1.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,88128.81,199394.73,101967.76,89219.33,119922.984,527711.0,21809.637,4000.0,896040.0,4200.0146,426529.0,443001.0,0
50000.0,2.0,1.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,40513.918,49816.543,40360.21,55715.844,99814.45,219391.84,1100.1234,3023.566,1530.2775,300.62875,12001.882,5911.1836,0
50000.0,1.0,2.0,2.0,25<=x<=65,2.0,0.0,0.0,0.0,0.0,8.0,3312.0334,19289.434,1366.5514,57762.18,32167.984,6873.6475,0.0,0.0,33550.207,0.0,0.0,787.4307,0
150000.0,2.0,6.0,2.0,25<=x<=65,-2.0,0.0,0.0,-1.0,-1.0,-2.0,34351.367,14124.741,3111.9592,-50616.0,0.0,0.0,7984.2485,2200.0,0.0,699.75195,0.0,6302.856,0
130000.0,2.0,3.0,2.0,25<=x<=65,0.0,0.0,2.0,0.0,0.0,-1.0,49883.496,38734.434,17864.379,390.0,16217.878,20393.846,4801.631,2200.0,850.0506,1677.2571,3000.0,1901.1304,0
90000.0,2.0,2.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,3254.9363,697.3423,2771.8455,5122.9536,4102.0366,8975.615,3000.0,2000.0,1000.0,413.4407,3265.1533,107264.49,1
10000.0,1.0,2.0,0.0,25<=x<=65,2.0,0.0,0.0,0.0,0.0,0.0,47758.65,17148.96,15582.926,10984.017,9628.23,3335.5095,1399.2578,3064.7178,626.7012,390.0,0.0,4612.579,1
120000.0,2.0,2.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,-1.0,15731.22,6766.37,7796.1587,2076.0046,6512.7896,10247.189,5333.225,0.0,1682.0931,1000.0,5093.5874,443001.0,0
220000.0,1.0,3.0,2.0,25<=x<=65,0.0,-2.0,-2.0,-1.0,-2.0,-1.0,-11545.0,-26214.0,-157264.0,3664.713,390.0,0.0,0.0,1200.0,1000.0,1000.0,3600.0,0.0,0
130000.0,2.0,2.0,1.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,120697.46,671563.0,65203.637,68382.3,195276.14,142062.14,3680.0671,1215471.0,6000.0,2069.5405,5605.9585,10000.0,0
180000.0,1.0,1.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,31447.809,37568.332,73083.22,116776.664,115180.42,527711.0,12616.724,3000.0,93088.555,2000.0,426529.0,1700.0,0
100000.0,2.0,1.0,1.0,x<25 or x>65,8.0,0.0,0.0,0.0,-1.0,-2.0,11760.901,8157.0034,9935.746,9003.331,1741.8264,13097.081,1644.6187,0.0,0.0,0.0,249.36826,0.0,1
180000.0,2.0,1.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,40216.758,27728.533,44849.902,50368.125,27149.527,121715.05,3500.0,2200.0,1258.3735,1600.0,5000.0,4654.0625,0
120000.0,1.0,3.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-26214.0,0.0,499.0881,-81.18056,0.0,0.0,1521.296,0.0,0.0,1709.0339,780.0,0
800000.0,1.0,2.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,80465.81,60763.96,120986.46,84096.39,41226.117,49260.758,5000.0,10385.783,1372.1212,12540.295,3162.075,3300.0,0
